timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T11:21:58.944,2000000,128071992,79.51342288746577,1.8,0.0,222.6979730129242,3.577708763999664,0.3000000000000006,1.7137124618648212,8
