rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.5667808707962538,0.053710534034544136,0.010000000000000012
2,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.25000000000000006,5,0.03800042794746869,0.02,1.0,0.4830171133222469,1.852675018448687,0.14481809969015394,0.01
3,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.25000000000000006,5,0.03800042794746869,0.02,1.0,0.48301711332224684,1.2468478666571732,0.12336837473124893,0.01000000000000001
4,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,1.8492694011273827,0.2902152064454375,0.010000000000000004
5,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224734,3.342934497146367,0.4096060844521342,0.010000000000000002
6,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224745,2.991116959576386,0.14969530131201136,0.010000000000000002
7,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224734,0.5929327662519135,0.011168005312443732,0.010000000000000005
8,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224734,0.41416070710731445,0.037906784971680714,0.010000000000000018
9,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,1.2935963515201427,0.23323982576477637,0.010000000000000016
10,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222472,0.4762069872005108,0.13438084527470545,0.010000000000000014
11,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224745,0.6638986379091325,0.0001631918339131573,0.010000000000000018
12,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.25000000000000006,5,0.03800042794746869,0.02,1.0,0.48301711332224684,2.2022501602610047,0.13356466629421576,0.010000000000000004
13,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222472,0.4879644525780457,0.30607920376420605,0.010000000000000018
14,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.25,5,0.038000427947468676,0.02,1.0,0.48301711332224406,1.4143815282602263,0.2608885265449302,0.01
15,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,1.4418261258923355,0.06557571226413877,0.010000000000000007
16,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,2.2448487483283186,0.07831695944041481,0.010000000000000005
17,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224745,2.449819953353049,0.5520519845286667,0.01
18,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,0.5369362932328144,0.08091822572001625,0.010000000000000014
19,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,0.4151371487074983,0.23583336174792055,0.010000000000000009
20,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224734,3.4366624495278795,0.10158421370843948,0.010000000000000009
21,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222474,3.487189038006207,0.156784111660476,0.010000000000000018
22,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000017,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,0.9813632896205156,0.051994906772397737,0.010000000000000004
23,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222472,3.2007425895389057,0.12107014744538357,0.010000000000000016
24,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,0.6334032768639333,0.4289358183386886,0.010000000000000004
25,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.5174233929941268,0.3536077068573738,0.010000000000000004
26,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,1.0967099019905182,0.08091822572001625,0.010000000000000002
27,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,0.5073362026591708,0.018175085578598465,0.010000000000000012
28,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,2.03583326652169,0.3451437236837399,0.010000000000000002
29,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,0.5567775008176183,0.037220469758428944,0.010000000000000014
30,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,0.7590184295277826,0.1813974683097591,0.010000000000000002
31,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,1.9556068677669338,0.2547015948964541,0.010000000000000004
32,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000017,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,0.7893643536386958,0.2682677750366966,0.010000000000000007
33,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000017,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224734,1.7991364705455581,0.20244608374485426,0.010000000000000005
34,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000006,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222474,2.0074824712645865,0.03699192143041867,0.010000000000000007
35,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000017,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,0.5019664636348685,0.16333833284992846,0.010000000000000002
36,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.2500000000000001,5,0.03800042794746869,0.02,1.0,0.4830171133222469,1.4530536516884776,0.13438084527470545,0.010000000000000005
37,6.2184002233880715,1.8000000000000005,true,5,8,2,1.6,0.25,5,0.038000427947468676,0.020000000000000007,1.0,0.48301711332224406,1.1359207317875595,0.1256733333717921,0.01
38,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.48301711332224745,0.5332104532411952,0.5423596062405495,0.01
39,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000007,1.0,0.48301711332224745,0.4998896070372512,0.05462710088975087,0.010000000000000009
40,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.2500000000000001,4,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222472,3.094666293952262,0.0370003666343377,0.010000000000000004
41,6.2184002233880715,1.8000000000000003,true,5,8,2,1.6,0.25000000000000017,4,0.03800042794746869,0.020000000000000007,1.0,0.4830171133222474,1.784730063361212,0.442575999763963,0.010000000000000002
