timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-20T23:22:18.169,0,96,59.797389685793014,6.303417640479891,0.4583333333333333,0.0,0,0.06008120195035478,0.050207787043562664,0.8476654485556625,0.016066532017100288,1.7861612809071175,0.4702413929111058,7,2,0.8792979561694636,0.28126995160924617,0.06590443274501528,4
2026-04-20T23:37:21.039,414455,39810326,6.2184002233880715,1.8000000000000003,0.46875,900.0004870891571,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
2026-04-20T23:52:21.032,839403,80628540,6.2184002233880715,1.8000000000000003,0.5,1800.002025127411,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
2026-04-21T00:07:21.033,1250342,120101152,6.2184002233880715,1.8000000000000003,0.4166666666666667,2700.0036959648132,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
2026-04-21T00:22:21.160,1536873,147623790,6.2184002233880715,1.8000000000000003,0.4583333333333333,3600.130574941635,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
2026-04-21T00:37:21.161,1980806,190265630,6.2184002233880715,1.8000000000000003,0.40625,4500.131576061249,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
2026-04-21T00:38:02.800,2000000,192109320,6.2184002233880715,1.8000000000000003,0.0,4541.770586967468,200,0.03800042794746869,0.020000000000000004,1.0,0.4830171133222473,1.6,0.25000000000000006,5,2,1.5667808707962538,0.053710534034544136,0.010000000000000012,8
