island,iteration,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,rotor_mask_proxy,bank_top,bank_bottom,lambda_top,lambda_bottom
1,35,0.009486832980505138,0.005,0.5135791126137317,0.9929749364954771,0.20049904823976408,0.560761516732039,1.0,15.672653619507951,-0.18392477627959303,4.2887891223305274,13.564133205176299,1.0620252221535034,1.0,1.0
1,36,0.009486832980505138,0.005,0.5135791126137317,0.9929749364954771,0.20049904823976408,0.560761516732039,1.0,15.672653619507951,-0.18392477627959303,4.2887891223305274,13.564133205176299,1.0620252221535034,1.0,1.0
1,37,0.009486832980505138,0.005,0.5135791126137317,0.9929749364954771,0.20049904823976408,0.560761516732039,1.0,15.672653619507951,-0.18392477627959303,4.2887891223305274,13.564133205176299,1.0620252221535034,1.0,1.0
1,38,0.009486832980505138,0.005,0.5135791126137317,0.9929749364954771,0.20049904823976408,0.560761516732039,1.0,15.672653619507951,-0.18392477627959303,4.2887891223305274,13.564133205176299,1.0620252221535034,1.0,1.0
1,39,0.009486832980505138,0.005186264253453799,0.5132123103000981,1.3364970891012453,0.20008422578058502,0.5946624187442467,1.0,16.0,0.4222381210355529,0.0,20.81565462162734,0.0,0.4567009769597635,0.2991011043383502
1,40,0.009486832980505138,0.005186264253453799,0.5132123103000981,1.3364970891012453,0.20008422578058502,0.5946624187442467,1.0,16.0,0.4222381210355529,0.0,20.81565462162734,0.0,0.4567009769597635,0.2991011043383502
1,41,0.009486832980505138,0.005186264253453799,0.5132123103000981,1.3364970891012453,0.20008422578058502,0.5946624187442467,1.0,16.0,0.4222381210355529,0.0,20.81565462162734,0.0,0.4567009769597635,0.2991011043383502
1,42,0.009489293580160872,0.00501547783140878,0.5102663629655244,1.207638612731259,0.2,0.7725818173584466,2.5598663373105546,16.0,0.8,0.0,0.0,9.686057147181515,0.10379999999999998,0.07811043689472263
1,43,0.009489293580160872,0.00501547783140878,0.5102663629655244,1.207638612731259,0.2,0.7725818173584466,2.5598663373105546,16.0,0.8,0.0,0.0,9.686057147181515,0.10379999999999998,0.07811043689472263
1,44,0.009489293580160872,0.00501547783140878,0.5102663629655244,1.207638612731259,0.2,0.7725818173584466,2.5598663373105546,16.0,0.8,0.0,0.0,9.686057147181515,0.10379999999999998,0.07811043689472263
1,45,0.009489293580160872,0.00501547783140878,0.5102663629655244,1.207638612731259,0.2,0.7725818173584466,2.5598663373105546,16.0,0.8,0.0,0.0,9.686057147181515,0.10379999999999998,0.07811043689472263
1,46,0.009486832980505138,0.005,0.5100035821178156,0.4,0.2,0.9486832980505138,3.347478084782195,15.878219972651502,-0.5749257640497126,4.2866730607188,16.498919070349785,10.056147229856599,0.9278938951661778,0.3134098439065941
1,47,0.009486832980505138,0.005,0.5100035821178156,0.4,0.2,0.9486832980505138,3.347478084782195,15.878219972651502,-0.5749257640497126,4.2866730607188,16.498919070349785,10.056147229856599,0.9278938951661778,0.3134098439065941
1,48,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,49,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,50,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,51,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,52,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,53,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,54,0.009486832980505138,0.005010986740486416,0.5091856535742615,0.8186028774610773,0.2,0.679561319039866,2.139769623067781,15.984033338803359,0.24497397777186847,0.0,7.710073551344676,7.388632688213607,1.0,0.29559238791453446
1,55,0.009486832980505138,0.005021737930799579,0.5089376697109347,1.6,0.2,0.8011474463311652,3.5492918837987517,16.0,-0.8,0.0,21.146894942356216,13.460131061993135,0.8262638312104873,0.3189467570402144
1,56,0.009486832980505138,0.005,0.5088657121518386,1.6,0.2,0.5428941058897883,3.279958259093739,15.823925011143743,-0.15121195988424896,0.0,0.0,4.3457448122835824,0.12080612058064505,0.16059869920219275
1,57,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,58,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,59,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,60,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,61,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,62,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,63,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,64,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,65,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,66,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,67,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,68,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,69,0.009486832980505138,0.005,0.5086827255889956,1.6,0.2,0.6660332246122982,1.4154508500402458,15.608574428733727,0.5398897470741888,3.558975870533852,19.873177227722095,22.0,0.8647594608315115,0.05
1,70,0.009486832980505138,0.0050000237800560295,0.5086817506850406,0.9945819313298325,0.2,0.7135479186323097,4.183199999999999,15.852671423952456,-0.5006960907793491,5.2617131963717325,1.4266634582302182,5.959520208908014,0.6330360687471991,0.05
1,71,0.009486832980505138,0.0050000237800560295,0.5086817506850406,0.9945819313298325,0.2,0.7135479186323097,4.183199999999999,15.852671423952456,-0.5006960907793491,5.2617131963717325,1.4266634582302182,5.959520208908014,0.6330360687471991,0.05
1,72,0.009486832980505138,0.005,0.5086817506850406,1.4616170525521717,0.20000000493477374,0.9486832980505138,1.1447631413375206,15.682533337528286,0.15314714050040432,5.2617131963717325,11.87843531324011,5.959520208908014,0.9312344309568726,0.7712577049646785
1,73,0.009486832980505138,0.005,0.5086817506850406,1.4616170525521717,0.20000000493477374,0.9486832980505138,1.1447631413375206,15.682533337528286,0.15314714050040432,5.2617131963717325,11.87843531324011,5.959520208908014,0.9312344309568726,0.7712577049646785
1,74,0.009486832980505138,0.005,0.5086817506850406,1.4616170525521717,0.20000000493477374,0.9486832980505138,1.1447631413375206,15.682533337528286,0.15314714050040432,5.2617131963717325,11.87843531324011,5.959520208908014,0.9312344309568726,0.7712577049646785
1,75,0.009486832980505138,0.005,0.5086811712407476,1.5016767024043465,0.20000000493477374,0.7021639259502539,1.1447631413375206,15.558093830994304,0.3898473657285132,8.385597569371326,17.932866227327466,5.959520208908014,0.35557677503910523,0.712552729836868
1,76,0.009486832980505138,0.005,0.5086811712407476,1.5016767024043465,0.20000000493477374,0.7021639259502539,1.1447631413375206,15.558093830994304,0.3898473657285132,8.385597569371326,17.932866227327466,5.959520208908014,0.35557677503910523,0.712552729836868
1,77,0.009486832980505138,0.005,0.5086811712407476,1.5016767024043465,0.2,0.8136299622844905,1.7728923850761333,15.654829855981866,0.3898473657285132,2.0493517773143757,2.0555534326299187,6.887009984209563,0.424439061626671,0.3294787451088872
1,78,0.009486832980505138,0.005,0.5086811712407476,1.5016767024043465,0.2,0.8136299622844905,1.7728923850761333,15.654829855981866,0.3898473657285132,2.0493517773143757,2.0555534326299187,6.887009984209563,0.424439061626671,0.3294787451088872
1,79,0.009486832980505138,0.005,0.5086808792053585,1.6,0.20000000493477374,0.8772132000945817,1.0,15.644977746745335,-0.019489114116289674,7.531739657904081,8.807288341835264,2.2761105034068256,0.9312344309568726,0.6262536586943039
1,80,0.009486832980505138,0.005,0.5086807228868203,1.6,0.2,0.5481454241568239,3.7474392801543077,15.810043676326512,-0.12294151461426006,1.5940177592530276,6.279870197056171,22.0,0.16337499143893047,0.3506332510174368
1,81,0.009486832980505138,0.005,0.5086805691719455,1.1787074287335602,0.20000000493477374,0.9462111725988239,2.5016686120955516,16.0,-0.6404895100593109,1.565395836144766,7.987199810490087,22.0,0.5673255149340921,1.0
1,82,0.009486832980505138,0.005,0.5086805691719455,1.1787074287335602,0.20000000493477374,0.9462111725988239,2.5016686120955516,16.0,-0.6404895100593109,1.565395836144766,7.987199810490087,22.0,0.5673255149340921,1.0
1,83,0.009486832980505138,0.005,0.5086805219525055,1.384478204217485,0.2,0.9486832980505138,1.7728923850761333,15.654829855981866,0.25484203374046344,1.6161337925294514,13.257227471725958,0.0,0.424439061626671,0.6262536586943039
1,84,0.009486832980505138,0.005,0.5086805087043013,0.5361181280292913,0.2,0.6746505624256918,2.1038114156165904,15.784434555039075,0.8,2.160710043682374,0.0,16.398423097372433,0.10379999999999998,0.3651430084734947
1,85,0.009486832980505138,0.005,0.5086805087043013,0.5361181280292913,0.2,0.6746505624256918,2.1038114156165904,15.784434555039075,0.8,2.160710043682374,0.0,16.398423097372433,0.10379999999999998,0.3651430084734947
1,86,0.009486832980505138,0.005,0.5086805087043013,0.5361181280292913,0.2,0.6746505624256918,2.1038114156165904,15.784434555039075,0.8,2.160710043682374,0.0,16.398423097372433,0.10379999999999998,0.3651430084734947
1,87,0.009486832980505138,0.005,0.5086805087043013,0.5361181280292913,0.2,0.6746505624256918,2.1038114156165904,15.784434555039075,0.8,2.160710043682374,0.0,16.398423097372433,0.10379999999999998,0.3651430084734947
1,88,0.009486832980505138,0.005,0.5086805087043013,0.5361181280292913,0.2,0.6746505624256918,2.1038114156165904,15.784434555039075,0.8,2.160710043682374,0.0,16.398423097372433,0.10379999999999998,0.3651430084734947
1,89,0.009486832980505138,0.005,0.5086804814616206,1.6,0.2,0.813693735137261,1.4943141796029895,15.74597569258481,-0.8,4.629570183312634,9.549504601064587,17.68067747595705,0.10379999999999998,0.5026550913397628
1,90,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,91,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,92,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,93,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,94,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,95,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,96,0.009486832980505138,0.005,0.5086804671489427,0.6143202535133411,0.2,0.5928239811905991,1.0,15.778805653761651,-0.14602160122835295,10.11199027020949,12.941674533843708,9.401276640323475,0.31547534662221965,0.5812367691609188
1,97,0.009486832980505138,0.005,0.5086804643455155,1.0561603352014441,0.2,0.9486832980505138,1.0,15.787175594983852,0.2597099801203703,19.0,8.77662703969349,17.97240932810599,0.10379999999999998,0.7102216300544084
1,98,0.009486832980505138,0.005,0.5086804643455155,1.0561603352014441,0.2,0.9486832980505138,1.0,15.787175594983852,0.2597099801203703,19.0,8.77662703969349,17.97240932810599,0.10379999999999998,0.7102216300544084
1,99,0.009486832980505138,0.005,0.5086804643455155,1.0561603352014441,0.2,0.9486832980505138,1.0,15.787175594983852,0.2597099801203703,19.0,8.77662703969349,17.97240932810599,0.10379999999999998,0.7102216300544084
1,100,0.009486832980505138,0.005,0.5086804643455155,1.0561603352014441,0.2,0.9486832980505138,1.0,15.787175594983852,0.2597099801203703,19.0,8.77662703969349,17.97240932810599,0.10379999999999998,0.7102216300544084
2,1,0.009972285800805919,0.005,0.8576543672600068,0.8251767070192801,0.2431745260992516,0.9486832980505138,2.1305583565421267,14.555723468892227,-0.43106914002067465,15.853484064712275,8.56420331464812,12.865640715740465,0.1995935239628005,0.3495623338160412
2,2,0.009972285800805919,0.005,0.8576543672600068,0.8251767070192801,0.2431745260992516,0.9486832980505138,2.1305583565421267,14.555723468892227,-0.43106914002067465,15.853484064712275,8.56420331464812,12.865640715740465,0.1995935239628005,0.3495623338160412
2,3,0.009802178089687775,0.007929783637355041,0.6327557500105007,0.4591384388492318,0.2,0.9486832980505138,1.0,16.0,-0.0015560604975506376,8.31598058340922,8.56420331464812,20.37482646966181,0.10379999999999998,0.05
2,4,0.009802178089687775,0.007929783637355041,0.6327557500105007,0.4591384388492318,0.2,0.9486832980505138,1.0,16.0,-0.0015560604975506376,8.31598058340922,8.56420331464812,20.37482646966181,0.10379999999999998,0.05
2,5,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,6,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,7,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,8,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,9,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,10,0.009486832980505138,0.005639892462185477,0.6815840599025993,0.6096307412251308,0.2,0.9238946309312839,1.6555211471901563,16.0,-0.061390009367358,13.81410067629233,2.105017757869878,18.503034391838547,0.15224750477296053,0.3495623338160412
2,11,0.009494861909098215,0.006858518598597247,0.6046363514304978,0.6545292255840749,0.20130997026272557,0.54128968633656,4.183199999999999,13.634123197512466,-0.49848842822771144,7.301598160591821,0.0,5.004198270748115,0.925365118127249,0.37435483157206906
2,12,0.00971135995802151,0.006858518598597247,0.5004214242505327,0.7564812968871877,0.20130997026272557,0.9238946309312839,4.183199999999999,16.0,-0.49848842822771144,7.301598160591821,12.562781453162309,5.004198270748115,0.4414277927191125,0.05
2,13,0.00971135995802151,0.006858518598597247,0.5004214242505327,0.7564812968871877,0.20130997026272557,0.9238946309312839,4.183199999999999,16.0,-0.49848842822771144,7.301598160591821,12.562781453162309,5.004198270748115,0.4414277927191125,0.05
2,14,0.00971135995802151,0.006858518598597247,0.5004214242505327,0.7564812968871877,0.20130997026272557,0.9238946309312839,4.183199999999999,16.0,-0.49848842822771144,7.301598160591821,12.562781453162309,5.004198270748115,0.4414277927191125,0.05
2,15,0.00971135995802151,0.006858518598597247,0.5004214242505327,0.7564812968871877,0.20130997026272557,0.9238946309312839,4.183199999999999,16.0,-0.49848842822771144,7.301598160591821,12.562781453162309,5.004198270748115,0.4414277927191125,0.05
2,16,0.00971135995802151,0.006858518598597247,0.5004214242505327,0.7564812968871877,0.20130997026272557,0.9238946309312839,4.183199999999999,16.0,-0.49848842822771144,7.301598160591821,12.562781453162309,5.004198270748115,0.4414277927191125,0.05
2,17,0.009486832980505138,0.006884335951240838,0.5347435281211448,0.4,0.2,0.8624949470963965,3.5621351645812593,14.625591114502276,-0.3322513064053659,13.81410067629233,10.500587066591342,0.023846104715543603,0.3662320019957684,0.058402343580104876
2,18,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,19,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,20,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,21,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,22,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,23,0.009486832980505138,0.005,0.5314496236061541,0.4,0.2013648295489073,0.7293016298749619,4.183199999999999,14.866671445121323,0.05154994196277558,19.0,7.443515012172013,14.67573727740367,0.13305138458593163,0.11875545204086768
2,24,0.00950634725890743,0.005344619572897194,0.5183304839336472,0.4,0.2,0.9486832980505138,2.7683636412478663,16.0,0.10851569314584604,12.63310479228469,22.0,7.901550059050473,0.4328303197793577,1.0
2,25,0.00950634725890743,0.005,0.5188251982852866,0.4,0.2,0.9486832980505138,2.7683636412478663,16.0,0.3669171655144843,14.32928056845576,22.0,1.5149328999425253,0.4341157173436028,1.0
