rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.3555080383864949,0.36459543339603373,0.3136290911464597,0.010000000000000099
2,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.2549554717324405,0.8074713705959542,0.5307854294089852,0.010000000000000162
3,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862807,0.9999999999999998,2,0.12,0.02358240967257427,0.2,0.4897901363595897,2.412516358076182,0.2118953068960666,0.010000000000000158
4,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.452070276759868,2.5267012269455797,0.42693745912832104,0.0100000000000001
5,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.6496333229488893,1.1955857819800926,0.4162892578540384,0.010000000000000099
6,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.8502516588115502,1.3256659556787584,0.5599399599607887,0.010000000000000167
7,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862807,0.9999999999999999,2,0.12,0.02358240967257427,0.2,0.45409804352655847,0.3505282839232381,0.43629922154988476,0.010000000000000158
8,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.4257615350184521,0.8598893520866384,0.3953991752595583,0.0100000000000001
9,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862803,1.0,2,0.12,0.02358240967257427,0.2,0.9300792248668183,0.8880819850796347,0.38857261820717237,0.010000000000000005
10,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.7900182411363088,3.2503162750939203,0.47427578915650015,0.010000000000000151
11,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.47787423121422,0.7713285904026681,0.12401718320708946,0.010000000000000099
12,95.7637637560041,1.8000000000000003,1.5,true,5,8,4,1.9939229340862805,1.0,2,0.12,0.02358240967257427,0.2,0.24236634900518306,0.48110382329822543,0.37858877844002115,0.010000000000000162
13,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.045742136034075065,0.49431779114382657,0.24399461635381647,0.010000000000000104
14,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.8794298806333385,2.071997716324674,0.6770451701407665,0.0100000000000001
15,95.7637637560041,1.8000000000000003,1.5000000000000004,true,5,8,4,1.9939229340862807,1.0,2,0.12,0.02358240967257427,0.2,0.11586787253129713,0.6220841969074065,0.33440972083812637,0.01000000000000016
