island,iteration,mass_kg
1,110,100.63364357963698
1,111,100.63364357963698
1,112,100.63364357963698
1,113,100.63364357963698
1,114,100.63364357963698
1,115,100.63364357963698
1,116,100.63364357963698
1,117,89.00783814357764
1,118,89.00783814357764
1,119,89.00783814357764
1,120,89.00783814357764
1,121,89.00783814357764
1,122,89.00783814357764
1,123,89.00783814357764
1,124,89.00783814357764
1,125,89.00783814357764
1,126,89.00783814357764
1,127,89.00783814357764
1,128,89.00783814357764
1,129,89.00783814357764
1,130,89.00783814357764
1,131,89.00783814357764
1,132,89.00783814357764
1,133,89.00783814357764
1,134,89.00783814357764
1,135,89.00783814357764
1,136,89.00783814357764
1,137,89.00783814357764
1,138,89.00783814357764
1,139,80.402340737539
1,140,80.402340737539
1,141,80.402340737539
1,142,80.402340737539
1,143,80.402340737539
1,144,80.402340737539
1,145,80.402340737539
1,146,80.402340737539
1,147,80.402340737539
1,148,80.402340737539
1,149,80.402340737539
1,150,80.402340737539
1,151,80.402340737539
1,152,80.402340737539
1,153,80.402340737539
1,154,80.402340737539
1,155,80.402340737539
1,156,80.402340737539
1,157,80.402340737539
1,158,80.402340737539
1,159,80.402340737539
1,160,77.91090648070663
1,161,77.91090648070663
1,162,77.91090648070663
1,163,77.91090648070663
1,164,77.91090648070663
1,165,77.91090648070663
1,166,77.91090648070663
1,167,77.91090648070663
1,168,77.91090648070663
1,169,77.91090648070663
1,170,77.91090648070663
1,171,77.91090648070663
1,172,77.91090648070663
1,173,77.91090648070663
1,174,77.91090648070663
1,175,77.91090648070663
1,176,77.91090648070663
1,177,77.91090648070663
1,178,77.91090648070663
1,179,77.91090648070663
1,180,77.91090648070663
1,181,77.91090648070663
1,182,77.91090648070663
1,183,77.91090648070663
1,184,77.91090648070663
1,185,77.91090648070663
1,186,77.91090648070663
1,187,77.91090648070663
1,188,77.91090648070663
1,189,77.91090648070663
1,190,77.91090648070663
1,191,77.91090648070663
1,192,77.91090648070663
1,193,77.91090648070663
1,194,77.91090648070663
1,195,77.91090648070663
1,196,77.91090648070663
1,197,77.91090648070663
1,198,77.91090648070663
1,199,77.91090648070663
1,200,77.91090648070663
1,201,73.24872983171633
1,202,73.24872983171633
1,203,73.24872983171633
1,204,73.24872983171633
1,205,73.24872983171633
1,206,67.22174498363971
1,207,67.22174498363971
1,208,67.22174498363971
1,209,67.22174498363971
1,210,67.22174498363971
1,211,67.22174498363971
1,212,67.22174498363971
1,213,67.22174498363971
1,214,67.22174498363971
1,215,67.22174498363971
1,216,67.22174498363971
1,217,67.22174498363971
1,218,67.22174498363971
1,219,67.22174498363971
1,220,67.22174498363971
1,221,67.22174498363971
1,222,67.22174498363971
1,223,67.22174498363971
1,224,67.22174498363971
1,225,67.22174498363971
1,226,67.22174498363971
1,227,67.22174498363971
1,228,67.22174498363971
1,229,67.22174498363971
1,230,67.22174498363971
1,231,67.22174498363971
1,232,67.22174498363971
1,233,67.22174498363971
1,234,67.22174498363971
1,235,67.22174498363971
1,236,67.22174498363971
1,237,67.22174498363971
1,238,67.22174498363971
1,239,67.22174498363971
1,240,67.22174498363971
1,241,67.22174498363971
1,242,67.22174498363971
1,243,67.22174498363971
1,244,67.22174498363971
1,245,67.22174498363971
1,246,67.22174498363971
1,247,67.22174498363971
1,248,67.22174498363971
1,249,67.22174498363971
1,250,67.22174498363971
1,251,67.22174498363971
1,252,67.22174498363971
1,253,67.22174498363971
1,254,67.22174498363971
1,255,67.22174498363971
1,256,67.22174498363971
1,257,67.22174498363971
1,258,67.22174498363971
1,259,67.22174498363971
1,260,67.22174498363971
1,261,67.22174498363971
1,262,67.22174498363971
1,263,67.22174498363971
1,264,67.22174498363971
1,265,67.22174498363971
1,266,67.22174498363971
1,267,67.22174498363971
1,268,67.22174498363971
1,269,67.22174498363971
1,270,67.22174498363971
1,271,67.22174498363971
1,272,67.22174498363971
1,273,67.22174498363971
1,274,67.22174498363971
1,275,67.22174498363971
1,276,67.22174498363971
1,277,67.22174498363971
1,278,67.22174498363971
1,279,67.22174498363971
1,280,67.22174498363971
1,281,67.22174498363971
1,282,67.22174498363971
1,283,67.22174498363971
1,284,67.22174498363971
1,285,67.22174498363971
1,286,67.22174498363971
1,287,67.22174498363971
1,288,67.22174498363971
1,289,67.22174498363971
1,290,67.22174498363971
1,291,67.22174498363971
1,292,67.22174498363971
1,293,67.22174498363971
1,294,67.22174498363971
1,295,67.22174498363971
1,296,67.22174498363971
1,297,67.22174498363971
1,298,67.22174498363971
1,299,67.22174498363971
1,300,67.22174498363971
1,301,67.22174498363971
1,302,67.22174498363971
1,303,67.22174498363971
1,304,67.22174498363971
1,305,67.22174498363971
1,306,67.22174498363971
1,307,67.22174498363971
1,308,67.22174498363971
1,309,67.22174498363971
1,310,67.19054347044566
1,311,67.19054347044566
1,312,67.19054347044566
1,313,67.19054347044566
1,314,66.94417099590123
1,315,62.58661661727795
1,316,62.58661661727795
1,317,62.58661661727795
1,318,62.58661661727795
1,319,62.58661661727795
1,320,62.58661661727795
1,321,62.58661661727795
1,322,62.58661661727795
1,323,62.58661661727795
1,324,62.58661661727795
1,325,62.58661661727795
1,326,62.58661661727795
1,327,62.58661661727795
1,328,62.58661661727795
1,329,62.58661661727795
1,330,62.58661661727795
1,331,62.58661661727795
1,332,62.58661661727795
1,333,62.58661661727795
1,334,62.58661661727795
1,335,62.58661661727795
1,336,62.58661661727795
1,337,62.58661661727795
1,338,62.58661661727795
1,339,62.58661661727795
1,340,62.58661661727795
1,341,62.58661661727795
1,342,62.58661661727795
1,343,62.58661661727795
1,344,62.58661661727795
1,345,62.58661661727795
1,346,62.58661661727795
1,347,62.58661661727795
1,348,62.58661661727795
1,349,62.58661661727795
1,350,62.58661661727795
1,351,62.58661661727795
1,352,62.58661661727795
1,353,62.58661661727795
1,354,62.58661661727795
1,355,62.58661661727795
1,356,62.58661661727795
1,357,62.58661661727795
1,358,62.58661661727795
1,359,62.58661661727795
1,360,62.58661661727795
1,361,62.58661661727795
1,362,62.58661661727795
1,363,62.58661661727795
1,364,62.58661661727795
1,365,62.58661661727795
1,366,62.58661661727795
1,367,62.58661661727795
1,368,62.58661661727795
1,369,62.58661661727795
1,370,62.58661661727795
1,371,62.58661661727795
1,372,62.58661661727795
1,373,62.166958801334964
1,374,62.166958801334964
1,375,62.166958801334964
1,376,62.166958801334964
1,377,62.166958801334964
1,378,62.166958801334964
1,379,62.166958801334964
1,380,62.166958801334964
1,381,62.166958801334964
1,382,62.166958801334964
1,383,62.166958801334964
1,384,62.166958801334964
1,385,62.166958801334964
1,386,62.166958801334964
1,387,62.166958801334964
1,388,62.166958801334964
1,389,62.166958801334964
1,390,62.166958801334964
1,391,62.166958801334964
1,392,61.88432648550852
1,393,61.88432648550852
1,394,61.88432648550852
1,395,61.88432648550852
1,396,61.88432648550852
1,397,61.88432648550852
1,398,61.46894765485802
1,399,61.46894765485802
1,400,61.46894765485802
1,401,61.46894765485802
1,402,61.46894765485802
1,403,61.46894765485802
1,404,61.46894765485802
1,405,61.46894765485802
1,406,61.46894765485802
1,407,61.46894765485802
1,408,61.46894765485802
1,409,61.46894765485802
1,410,61.46894765485802
1,411,61.46894765485802
1,412,61.46894765485802
1,413,61.46894765485802
1,414,61.46894765485802
1,415,61.46894765485802
1,416,61.46894765485802
1,417,61.46894765485802
1,418,61.46894765485802
1,419,61.46894765485802
1,420,61.46894765485802
1,421,61.46894765485802
1,422,61.46510433277878
1,423,61.46510433277878
1,424,61.46510433277878
1,425,61.46510433277878
1,426,61.46510433277878
1,427,61.46510433277878
1,428,61.46510433277878
1,429,61.37251875696291
1,430,61.37251875696291
1,431,61.37251875696291
1,432,61.37251875696291
1,433,61.37251875696291
1,434,61.37251875696291
1,435,61.37251875696291
1,436,61.37251875696291
1,437,61.37251875696291
1,438,61.37251875696291
1,439,61.32853261323178
1,440,61.32853261323178
1,441,61.32853261323178
1,442,61.32853261323178
1,443,61.32853261323178
1,444,61.32853261323178
1,445,61.01157977853236
1,446,61.01157977853236
1,447,61.01157977853236
1,448,61.01157977853236
1,449,61.01157977853236
1,450,61.01157977853236
1,451,61.01157977853236
1,452,61.01157977853236
1,453,61.01157977853236
1,454,61.01157977853236
1,455,61.01157977853236
1,456,61.01157977853236
1,457,61.01157977853236
1,458,61.01157977853236
1,459,61.01157977853236
1,460,61.01157977853236
1,461,61.01157977853236
1,462,61.01157977853236
1,463,61.01157977853236
1,464,61.01157977853236
1,465,61.01157977853236
1,466,61.01157977853236
1,467,61.01157977853236
1,468,61.01157977853236
1,469,61.01157977853236
1,470,61.01157977853236
1,471,61.01157977853236
1,472,61.01157977853236
1,473,61.01157977853236
1,474,61.01157977853236
1,475,61.01157977853236
1,476,61.01157977853236
1,477,61.01157977853236
1,478,61.01157977853236
1,479,61.01157977853236
1,480,61.01157977853236
1,481,61.01157977853236
1,482,61.01157977853236
1,483,61.01157977853236
1,484,61.01157977853236
1,485,61.01157977853236
1,486,61.01157977853236
1,487,61.01157977853236
1,488,61.01157977853236
1,489,61.01157977853236
1,490,61.01157977853236
1,491,61.01157977853236
1,492,61.01157977853236
1,493,61.01157977853236
1,494,61.01157977853236
1,495,61.01157977853236
1,496,61.01157977853236
1,497,61.01157977853236
1,498,61.01157977853236
1,499,61.01157977853236
1,500,61.01157977853236
1,501,61.01157977853236
1,502,61.01157977853236
1,503,61.01157977853236
1,504,60.979746086395465
1,505,60.979746086395465
1,506,60.979746086395465
1,507,60.979746086395465
1,508,60.979746086395465
1,509,60.979746086395465
1,510,60.979746086395465
1,511,60.979746086395465
1,512,60.979746086395465
1,513,60.979746086395465
1,514,60.979746086395465
1,515,60.979746086395465
1,516,60.979746086395465
1,517,60.979746086395465
1,518,60.979746086395465
1,519,60.979746086395465
1,520,60.973532632919486
1,521,60.973532632919486
1,522,60.973532632919486
1,523,60.973532632919486
1,524,60.973532632919486
1,525,60.973532632919486
1,526,60.973532632919486
1,527,60.973532632919486
1,528,60.973532632919486
1,529,60.973532632919486
1,530,60.973532632919486
1,531,60.973532632919486
1,532,60.973532632919486
1,533,60.973532632919486
1,534,60.973532632919486
1,535,60.973532632919486
1,536,60.92085154353252
1,537,60.92085154353252
1,538,60.92085154353252
1,539,60.92085154353252
1,540,60.92085154353252
1,541,60.92085154353252
1,542,60.92085154353252
1,543,60.92085154353252
1,544,60.92085154353252
1,545,60.92085154353252
1,546,60.92085154353252
1,547,60.92085154353252
1,548,60.92085154353252
1,549,60.92085154353252
1,550,60.92085154353252
1,551,60.92085154353252
1,552,60.92085154353252
1,553,60.92085154353252
1,554,60.92085154353252
1,555,60.92085154353252
1,556,60.92085154353252
1,557,60.92085154353252
1,558,60.92085154353252
1,559,60.92085154353252
1,560,60.92085154353252
1,561,60.92085154353252
1,562,60.92085154353252
1,563,60.92085154353252
1,564,60.92085154353252
1,565,60.92085154353252
1,566,60.92085154353252
1,567,60.92085154353252
1,568,60.92085154353252
1,569,60.92085154353252
1,570,60.92085154353252
1,571,60.92085154353252
1,572,60.92085154353252
1,573,60.92085154353252
1,574,60.92085154353252
1,575,60.92085154353252
1,576,60.92085154353252
1,577,60.92085154353252
1,578,60.92085154353252
1,579,60.92085154353252
1,580,60.92085154353252
1,581,60.92085154353252
1,582,60.92085154353252
1,583,60.92085154353252
1,584,60.92085154353252
1,585,60.92085154353252
1,586,60.92085154353252
1,587,60.92085154353252
1,588,60.8804651130765
1,589,60.8804651130765
1,590,60.8804651130765
1,591,60.8804651130765
1,592,60.8804651130765
1,593,60.8804651130765
1,594,60.8804651130765
1,595,60.8804651130765
1,596,60.8804651130765
1,597,60.8804651130765
1,598,60.8804651130765
1,599,60.8804651130765
1,600,60.8804651130765
1,601,60.8804651130765
1,602,60.8804651130765
1,603,60.8804651130765
1,604,60.8804651130765
1,605,60.8804651130765
1,606,60.8804651130765
1,607,60.8804651130765
1,608,60.8804651130765
1,609,60.8804651130765
1,610,60.8804651130765
1,611,60.8804651130765
1,612,60.8804651130765
1,613,60.8804651130765
1,614,60.8804651130765
1,615,60.8804651130765
1,616,60.8804651130765
1,617,60.8804651130765
1,618,60.8804651130765
1,619,60.8804651130765
1,620,60.8804651130765
1,621,60.8804651130765
1,622,60.87741738988233
1,623,60.87741738988233
1,624,60.87741738988233
1,625,60.876729022384644
1,626,60.87074748152504
1,627,60.87074748152504
1,628,60.87074748152504
1,629,60.87074748152504
1,630,60.87074748152504
1,631,60.87074748152504
1,632,60.869309184354805
1,633,60.869309184354805
1,634,60.869309184354805
1,635,60.869309184354805
1,636,60.869309184354805
1,637,60.869309184354805
1,638,60.869309184354805
1,639,60.869309184354805
1,640,60.869309184354805
1,641,60.869309184354805
1,642,60.869309184354805
1,643,60.869309184354805
1,644,60.869309184354805
1,645,60.869309184354805
1,646,60.869309184354805
1,647,60.869309184354805
1,648,60.869309184354805
1,649,60.86857562161414
1,650,60.86857562161414
1,651,60.86857562161414
1,652,60.86857562161414
1,653,60.861248610951385
1,654,60.861248610951385
1,655,60.85871082938623
1,656,60.85871082938623
1,657,60.85871082938623
1,658,60.85871082938623
1,659,60.85871082938623
1,660,60.85871082938623
1,661,60.85871082938623
1,662,60.85142130966306
1,663,60.85142130966306
1,664,60.85142130966306
1,665,60.85142130966306
1,666,60.84711320885935
1,667,60.84180446610448
1,668,60.84180446610448
1,669,60.84180446610448
1,670,60.84180446610448
1,671,60.84180446610448
1,672,60.84180446610448
1,673,60.84180446610448
1,674,60.84180446610448
1,675,60.84180446610448
1,676,60.84180446610448
1,677,60.84180446610448
1,678,60.84180446610448
1,679,60.84180446610448
1,680,60.84180446610448
1,681,60.84180446610448
1,682,60.84180446610448
1,683,60.84180446610448
1,684,60.84180446610448
1,685,60.84180446610448
1,686,60.84180446610448
1,687,60.84180446610448
1,688,60.84180446610448
1,689,60.84180446610448
1,690,60.84180446610448
1,691,60.84180446610448
1,692,60.84180446610448
1,693,60.84180446610448
1,694,60.84180446610448
1,695,60.84180446610448
1,696,60.84180446610448
1,697,60.84180446610448
1,698,60.84180446610448
1,699,60.84180446610448
1,700,60.84131654811449
1,701,60.84131654811449
1,702,60.840454091070185
1,703,60.840454091070185
1,704,60.840454091070185
1,705,60.840454091070185
1,706,60.840454091070185
1,707,60.840454091070185
1,708,60.840454091070185
1,709,60.840454091070185
1,710,60.840454091070185
1,711,60.838099726592226
1,712,60.838099726592226
1,713,60.838099726592226
1,714,60.837006678682165
1,715,60.837006678682165
1,716,60.837006678682165
1,717,60.837006678682165
1,718,60.837006678682165
1,719,60.837006678682165
1,720,60.837006678682165
1,721,60.837006678682165
1,722,60.837006678682165
1,723,60.837006678682165
1,724,60.837006678682165
1,725,60.83545004371946
1,726,60.83545004371946
1,727,60.83545004371946
1,728,60.83545004371946
1,729,60.83545004371946
1,730,60.83545004371946
1,731,60.83532792179476
1,732,60.83532792179476
1,733,60.83532792179476
1,734,60.83532792179476
1,735,60.83532792179476
1,736,60.83532792179476
1,737,60.83532792179476
1,738,60.83532792179476
1,739,60.83532792179476
1,740,60.83532792179476
1,741,60.83532792179476
1,742,60.83532792179476
1,743,60.83532792179476
1,744,60.83532792179476
1,745,60.83532792179476
1,746,60.83532792179476
1,747,60.83532792179476
1,748,60.83532792179476
1,749,60.83532792179476
1,750,60.83532792179476
1,751,60.83532792179476
1,752,60.83532792179476
1,753,60.83532792179476
1,754,60.83532792179476
1,755,60.83471312908658
1,756,60.83471312908658
1,757,60.83471312908658
1,758,60.83471312908658
1,759,60.83471312908658
1,760,60.83471312908658
1,761,60.83471312908658
1,762,60.83471312908658
1,763,60.83471312908658
1,764,60.83471312908658
1,765,60.83471312908658
1,766,60.83471312908658
1,767,60.83471312908658
1,768,60.83471312908658
1,769,60.83471312908658
1,770,60.83471312908658
1,771,60.83471312908658
1,772,60.83465054307193
1,773,60.83465054307193
1,774,60.83465054307193
1,775,60.83465054307193
1,776,60.83465054307193
1,777,60.83465054307193
1,778,60.83465054307193
1,779,60.83465054307193
1,780,60.83465054307193
1,781,60.83465054307193
1,782,60.83465054307193
1,783,60.83465054307193
1,784,60.83465054307193
1,785,60.83465054307193
1,786,60.83465054307193
1,787,60.83465054307193
1,788,60.83465054307193
1,789,60.83465054307193
1,790,60.83459993155779
1,791,60.83459993155779
1,792,60.83459993155779
1,793,60.83459993155779
1,794,60.83459993155779
1,795,60.83459993155779
1,796,60.83459993155779
1,797,60.83459993155779
1,798,60.83459993155779
1,799,60.83459993155779
1,800,60.83459993155779
1,801,60.83459993155779
1,802,60.83459993155779
1,803,60.83459993155779
1,804,60.834549896881185
1,805,60.834549896881185
1,806,60.834549896881185
1,807,60.834549896881185
1,808,60.83445099302513
1,809,60.83445099302513
1,810,60.83445099302513
1,811,60.83445099302513
1,812,60.83445099302513
1,813,60.83445099302513
1,814,60.83445099302513
1,815,60.83445099302513
1,816,60.83445099302513
1,817,60.83445099302513
1,818,60.83445099302513
1,819,60.83445099302513
1,820,60.83445099302513
1,821,60.83445099302513
1,822,60.83445099302513
1,823,60.83445099302513
1,824,60.83445099302513
1,825,60.83445099302513
1,826,60.83445099302513
1,827,60.83445099302513
1,828,60.83445099302513
1,829,60.83445099302513
1,830,60.83445099302513
1,831,60.83445099302513
1,832,60.83445099302513
1,833,60.83445099302513
1,834,60.83445099302513
1,835,60.83445099302513
1,836,60.83443917871455
1,837,60.83443917871455
1,838,60.83443917871455
1,839,60.83443917871455
1,840,60.83443917871455
1,841,60.834366748076555
1,842,60.834366748076555
1,843,60.834334669767685
1,844,60.834334669767685
1,845,60.834334669767685
1,846,60.834334669767685
1,847,60.834334669767685
1,848,60.834334669767685
1,849,60.834334669767685
1,850,60.834334669767685
1,851,60.83421502562962
1,852,60.83418936170189
1,853,60.83418936170189
1,854,60.83418936170189
1,855,60.83418936170189
1,856,60.83418936170189
1,857,60.83418936170189
1,858,60.83418936170189
1,859,60.83418936170189
1,860,60.83418936170189
1,861,60.83418936170189
1,862,60.83418936170189
1,863,60.83418936170189
1,864,60.83418936170189
1,865,60.83418936170189
1,866,60.83418936170189
1,867,60.83418936170189
1,868,60.83418936170189
1,869,60.83418936170189
1,870,60.83418936170189
1,871,60.83408038374689
1,872,60.83408038374689
1,873,60.83408038374689
1,874,60.83408038374689
1,875,60.83408038374689
1,876,60.83408038374689
1,877,60.83408038374689
1,878,60.83408038374689
1,879,60.83408038374689
1,880,60.83408038374689
1,881,60.83408038374689
1,882,60.83405505403431
1,883,60.83405505403431
1,884,60.83405505403431
1,885,60.83405505403431
1,886,60.83405505403431
1,887,60.83405505403431
1,888,60.83405505403431
1,889,60.83405505403431
1,890,60.83405505403431
1,891,60.83405505403431
1,892,60.83405505403431
1,893,60.83405505403431
1,894,60.83405505403431
1,895,60.83405505403431
1,896,60.83404627051701
1,897,60.83404627051701
1,898,60.83404627051701
1,899,60.83404627051701
1,900,60.83403617710083
1,901,60.83403617710083
1,902,60.83403617710083
1,903,60.83403617710083
1,904,60.83403617710083
1,905,60.83403617710083
1,906,60.83403617710083
1,907,60.83403617710083
1,908,60.83403617710083
1,909,60.83403617710083
1,910,60.83403617710083
1,911,60.83403617710083
1,912,60.83403617710083
1,913,60.83403398932292
1,914,60.83403398932292
1,915,60.83403398932292
1,916,60.83400979517447
1,917,60.83400979517447
1,918,60.833991390149436
1,919,60.83397793208347
1,920,60.83397793208347
1,921,60.83397793208347
1,922,60.83397793208347
1,923,60.83397793208347
1,924,60.83397793208347
1,925,60.83396126484613
1,926,60.83396126484613
1,927,60.83396126484613
1,928,60.83396126484613
1,929,60.83396126484613
1,930,60.83395045290799
1,931,60.83395045290799
1,932,60.83395045290799
1,933,60.83395045290799
1,934,60.83394478058937
1,935,60.83394478058937
1,936,60.83394478058937
1,937,60.83394478058937
1,938,60.83393995724727
1,939,60.83391005007334
1,940,60.83391005007334
1,941,60.83391005007334
1,942,60.83391005007334
1,943,60.83391005007334
1,944,60.83390924401221
1,945,60.83390924401221
1,946,60.83390924401221
1,947,60.83390924401221
1,948,60.83390924401221
1,949,60.83390924401221
1,950,60.83389467584816
1,951,60.83388756226874
1,952,60.83388756226874
1,953,60.83388756226874
1,954,60.83388756226874
1,955,60.8338806560089
1,956,60.8338806560089
1,957,60.8338806560089
1,958,60.8338806560089
1,959,60.8338806560089
1,960,60.8338806560089
1,961,60.8338806560089
1,962,60.8338806560089
1,963,60.8338806560089
1,964,60.8338806560089
1,965,60.8338806560089
1,966,60.8338704818993
1,967,60.8338704818993
1,968,60.8338704818993
1,969,60.8338704818993
1,970,60.8338704818993
1,971,60.8338704818993
1,972,60.8338704818993
1,973,60.8338704818993
1,974,60.8338704818993
1,975,60.8338704818993
1,976,60.8338704818993
1,977,60.83386503093226
1,978,60.833841244397
1,979,60.833841244397
1,980,60.833841244397
1,981,60.833841244397
1,982,60.833839945754086
1,983,60.833839945754086
1,984,60.833839945754086
1,985,60.833839945754086
1,986,60.833839945754086
1,987,60.833839945754086
1,988,60.833839945754086
1,989,60.833839945754086
1,990,60.833839945754086
1,991,60.83380164449794
1,992,60.83380164449794
1,993,60.83380164449794
1,994,60.83380164449794
1,995,60.83380164449794
1,996,60.83380164449794
1,997,60.83380164449794
1,998,60.83380164449794
1,999,60.83380164449794
1,1000,60.83380164449794
1,1001,60.83380164449794
1,1002,60.83380164449794
1,1003,60.83380164449794
1,1004,60.83380164449794
1,1005,60.83380164449794
1,1006,60.83380164449794
1,1007,60.83380164449794
1,1008,60.83380164449794
1,1009,60.83379238405607
1,1010,60.83379238405607
1,1011,60.83379238405607
1,1012,60.83379238405607
1,1013,60.83379238405607
1,1014,60.83379238405607
1,1015,60.83378717931475
1,1016,60.83378717931475
1,1017,60.83378717931475
1,1018,60.83378717931475
1,1019,60.83378717931475
1,1020,60.83378717931475
1,1021,60.83378717931475
1,1022,60.83378717931475
1,1023,60.83378717931475
1,1024,60.83378717931475
1,1025,60.83378717931475
1,1026,60.83378717931475
1,1027,60.83378717931475
1,1028,60.83378717931475
1,1029,60.83378717931475
1,1030,60.83378717931475
1,1031,60.83378717931475
1,1032,60.83378194362177
1,1033,60.83378194362177
1,1034,60.8337819266521
1,1035,60.83377475664448
1,1036,60.83377475664448
1,1037,60.833769470836664
1,1038,60.833769470836664
1,1039,60.833769470836664
1,1040,60.833769470836664
1,1041,60.833769470836664
1,1042,60.833761129075896
1,1043,60.83374943471205
1,1044,60.83374943471205
1,1045,60.833742315182946
1,1046,60.833742315182946
1,1047,60.833742315182946
1,1048,60.833736950350904
1,1049,60.83373462618571
1,1050,60.83373462618571
1,1051,60.83373274405421
1,1052,60.83372564835551
1,1053,60.83371461722992
1,1054,60.83371461722992
1,1055,60.83371461722992
1,1056,60.83371461722992
1,1057,60.83371461722992
1,1058,60.83371461722992
1,1059,60.83370429581423
1,1060,60.83370429581423
1,1061,60.83370429581423
1,1062,60.83370429581423
1,1063,60.83370429581423
1,1064,60.83370429581423
1,1065,60.83370429581423
1,1066,60.83370429581423
1,1067,60.83370429581423
1,1068,60.83370429581423
1,1069,60.83369446360683
1,1070,60.83369446360683
1,1071,60.83369446360683
1,1072,60.83369446360683
1,1073,60.83369446360683
1,1074,60.83368568791148
1,1075,60.83368568791148
1,1076,60.83368269259223
1,1077,60.83368269259223
1,1078,60.83368269259223
1,1079,60.83368269259223
1,1080,60.83368269259223
1,1081,60.83368269259223
1,1082,60.83365879544651
1,1083,60.83365879544651
1,1084,60.83365879544651
1,1085,60.83365758103461
1,1086,60.833647433863014
1,1087,60.833647433863014
1,1088,60.833647433863014
1,1089,60.833647433863014
1,1090,60.833647433863014
1,1091,60.833647433863014
1,1092,60.833647433863014
1,1093,60.833647433863014
1,1094,60.833647433863014
1,1095,60.833647433863014
1,1096,60.833647433863014
1,1097,60.833647433863014
1,1098,60.833647433863014
1,1099,60.833647433863014
1,1100,60.833647433863014
1,1101,60.833647433863014
1,1102,60.833647433863014
1,1103,60.833647433863014
1,1104,60.833647433863014
1,1105,60.833647433863014
1,1106,60.833647433863014
1,1107,60.833647433863014
1,1108,60.833639790343796
1,1109,60.833639790343796
1,1110,60.833639790343796
1,1111,60.833639790343796
1,1112,60.833639790343796
1,1113,60.833639790343796
1,1114,60.833639790343796
1,1115,60.833639790343796
1,1116,60.833639790343796
1,1117,60.833639633754245
1,1118,60.833639633754245
1,1119,60.833639633754245
1,1120,60.83363883301653
1,1121,60.83363883301653
1,1122,60.83363883301653
1,1123,60.83361795919914
1,1124,60.83361795919914
1,1125,60.83361795919914
1,1126,60.83361795919914
1,1127,60.83361795919914
1,1128,60.83361795919914
1,1129,60.83361795919914
1,1130,60.83361795919914
1,1131,60.83361795919914
1,1132,60.83361795919914
1,1133,60.83361795919914
1,1134,60.83361795919914
1,1135,60.83361795919914
1,1136,60.83361795919914
1,1137,60.83361795919914
1,1138,60.833601771239685
1,1139,60.833601771239685
1,1140,60.833598256466445
1,1141,60.833598256466445
1,1142,60.833598256466445
1,1143,60.833591631797944
1,1144,60.833591631797944
1,1145,60.833591631797944
1,1146,60.833591631797944
1,1147,60.833591631797944
1,1148,60.833591631797944
1,1149,60.833591631797944
1,1150,60.833591631797944
1,1151,60.833591631797944
1,1152,60.833564959134854
1,1153,60.833564959134854
1,1154,60.833564959134854
1,1155,60.833564959134854
1,1156,60.833564959134854
