rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000002,5,0.08252998069965502,0.02,0.9999999999999999,0.435381600478125,1.0419452351126348,0.533380319834215,0.010000000000000023
2,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000002,5,0.08252998069965502,0.02,0.9999999999999999,0.435381600478125,0.5034130782477158,0.3166226287058715,0.010000000000000012
3,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.48990131228359585,0.36593811460731346,0.010000000000000096
4,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.48241728128205,0.3364979220129661,0.010000000000000097
5,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,2.901232349122563,0.4482689298537122,0.010000000000000038
6,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,2.795256934213934,0.03608421692204039,0.010000000000000061
7,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,0.3906580409434417,0.30867432517162285,0.010000000000000007
8,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.45599692962045435,0.514063013646844,0.010000000000000004
9,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000016,5,0.08252998069965509,0.02,1.0,0.4353816004781277,0.44535675498575433,0.2080073096344737,0.010000000000000087
10,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.1186193734594814,0.08272584289560636,0.01000000000000006
11,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,1.9380944703336973,0.0033387539061740436,0.010000000000000082
12,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.34236382796269543,0.2697417518395529,0.010000000000000002
13,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000016,5,0.08252998069965509,0.02,1.0,0.43538160047812774,0.5034130782477158,0.6533532508346462,0.010000000000000002
14,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,2.5207391217016326,0.25930823463608554,0.010000000000000007
15,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000016,5,0.08252998069965509,0.02,1.0,0.43538160047812785,3.4273066918377086,0.1453781961739654,0.010000000000000014
16,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812946,3.3324584539322166,0.08272584289560636,0.010000000000000002
17,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.3832102196850965,0.1486657940176575,0.010000000000000031
18,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.4832708432023625,0.6168152164545546,0.010000000000000023
19,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.0406325696133711,0.4399609151356544,0.010000000000000005
20,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.8219970906349126,0.38764174166568693,0.010000000000000044
21,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.6354632940732552,0.05600685195373875,0.010000000000000054
22,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.4014061669281772,0.6679362178925611,0.010000000000000018
23,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.114957330432027,0.3300055231009574,0.010000000000000083
24,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,3.028453866951568,0.13397110174687654,0.01000000000000006
25,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.410087549212927,0.36593811460731346,0.01000000000000002
26,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.5464082315929517,0.27601533162852365,0.01000000000000004
27,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,2.4462501790536124,0.35636831687889015,0.01000000000000004
28,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.41374461159233844,0.033340127694149624,0.010000000000000026
29,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000002,5,0.08252998069965502,0.02,0.9999999999999999,0.435381600478125,1.0422593237697806,0.2589910580333924,0.010000000000000052
30,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.7341868423397506,0.08122026687663403,0.010000000000000012
31,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.9760455116842432,0.3402695601398384,0.010000000000000012
32,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.1242981809567132,0.12317843536534356,0.010000000000000005
33,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.6142547672546016,0.35897285379914573,0.010000000000000016
34,44.37278321987317,1.8000000000000005,true,5,8,1,3.577708763999664,0.1500000000000002,5,0.0825299806996551,0.02,1.0,0.4353816004781287,0.843619134653903,0.48475842326944274,0.010000000000000104
35,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.2705607491463815,0.032168699467324036,0.010000000000000016
36,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,1.2012318423472605,0.11603254987170128,0.010000000000000057
37,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.7662528700027142,0.14299044085384574,0.010000000000000023
38,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.1159750125033479,0.294765048765476,0.010000000000000047
39,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.1971502780311831,0.4751698851749204,0.010000000000000012
40,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.5917041953143074,0.6811938543648451,0.010000000000000038
41,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.3714647648429033,0.3402695601398384,0.010000000000000012
42,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.846393948325266,0.0003493595999367882,0.01000000000000002
43,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812946,1.6341324541255011,0.045356742448747815,0.010000000000000083
44,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000016,5,0.08252998069965509,0.02,1.0,0.43538160047812785,0.33548490117987506,0.3948981090254662,0.010000000000000026
45,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000002,5,0.08252998069965502,0.02,0.9999999999999999,0.435381600478125,0.6968352606918028,0.6955132836944689,0.01000000000000005
46,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.9512939026272131,0.23131041172245356,0.010000000000000023
47,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.062638387789303,0.07261508647309406,0.010000000000000057
48,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.362326654293465,0.18285686776663182,0.010000000000000056
49,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.7308455995551576,0.28127401696067145,0.010000000000000023
50,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.6240193526951048,0.18266411037023622,0.010000000000000094
51,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.679237784993566,0.2453605958496815,0.010000000000000097
52,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000016,5,0.08252998069965509,0.02,1.0,0.4353816004781278,0.7252767186773201,0.12031465449548479,0.010000000000000037
53,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.9220525751135487,0.07807391077959056,0.010000000000000057
54,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,3.4171481534694337,0.531675494766112,0.010000000000000009
55,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.6337173391057351,0.2273947039841881,0.010000000000000021
56,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.282603836913189,0.38059379532020654,0.010000000000000097
57,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.4127678192969464,0.4938659902676595,0.010000000000000028
58,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.9789494231432843,0.28692789539005475,0.01000000000000002
59,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.4425235939104857,0.2520936588826237,0.010000000000000099
60,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.8323103182574425,0.005969059076997574,0.010000000000000056
61,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.5424127897689014,0.5126727315731342,0.010000000000000009
62,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.970912355891168,0.002256711348209678,0.010000000000000021
63,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,1.9362036938933964,0.28036185426758387,0.010000000000000012
64,44.37278321987317,1.800000000000001,true,5,8,1,3.577708763999664,0.15000000000000002,5,0.08252998069965502,0.02,0.9999999999999999,0.435381600478125,0.6156941828474725,0.5602822579161845,0.010000000000000009
65,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.071908039737772,0.514063013646844,0.010000000000000057
66,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812946,0.9399800425098831,0.2641989595988645,0.010000000000000049
67,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,3.340025442198492,0.10247811206958737,0.010000000000000028
68,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,2.377741808402809,0.037991497070156297,0.010000000000000063
69,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.1517971195381973,0.005806184469129991,0.010000000000000071
70,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,2.4989898890765962,0.25473121041976526,0.01000000000000007
71,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,0.8838404165711126,0.06472630143577456,0.010000000000000061
72,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.901232349122563,0.4166007154736267,0.010000000000000004
73,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,3.4735938734060268,0.12807412415582542,0.010000000000000035
74,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.4112553296698143,0.2520936588826237,0.010000000000000024
75,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,3.324716808394265,0.2798045079456658,0.010000000000000042
76,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.2602432832387462,0.3005835481078174,0.010000000000000099
77,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,3.183579481122402,0.14753027692614534,0.010000000000000018
78,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.3474399634848063,0.27512661112187276,0.010000000000000033
79,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15,6,0.08252998069965511,0.02,1.0,0.43538160047812957,2.819140025240737,0.005476186182289192,0.010000000000000007
80,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.097014774392779,0.07807391077959056,0.010000000000000014
81,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.4353816004781295,0.6038131781907408,0.05095726162383306,0.010000000000000031
82,44.37278321987317,1.8000000000000023,true,5,8,1,3.577708763999664,0.15000000000000016,6,0.08252998069965511,0.02,1.0,0.43538160047812957,1.685032534437822,0.24427374230526355,0.010000000000000002
83,44.37278321987317,1.8000000000000018,true,5,8,1,3.577708763999664,0.15000000000000005,6,0.08252998069965511,0.02,1.0,0.4353816004781296,0.8423397044416601,0.1299031672889284,0.010000000000000012
