device,t_sim,hub_x,hub_y,hub_z,hub_r_xy,elev_deg,omega_hub,omega_gnd
SingleKite,2.4000000000000004,25.96833736925819,2.460226710535263e-9,15.006779466157722,0.011887769785801338,30.02308357350519,-1.2089996314690743e-5,-1.6115219103805453e-5
SingleKite,2.42,25.968254468267297,2.637967348077785e-9,15.006863359400338,0.011970670776694739,30.023301573132297,-1.2684143647628946e-5,-1.6934097289672975e-5
SingleKite,2.4400000000000004,25.968171604835238,2.827217933642266e-9,15.006948903499884,0.012053534208753878,30.023522267816194,-1.3300241498911456e-5,-1.7795001421689316e-5
SingleKite,2.46,25.968088847013625,3.0286856226686676e-9,15.007035073339228,0.012136292030366414,30.0237438969528,-1.394180572127658e-5,-1.8696289804479604e-5
SingleKite,2.4800000000000004,25.96800623506408,3.243082378957772e-9,15.00712141376783,0.012218903979910753,30.023965669232496,-1.4611220513523436e-5,-1.9634407654422045e-5
SingleKite,2.5,25.967923810907,3.4711404631027827e-9,15.007207465016135,0.012301328136992631,30.024186784122918,-1.5311138693497445e-5,-2.0604725966785352e-5
SingleKite,2.52,25.96784159133051,3.7136186263058086e-9,15.007293114161607,0.012383547713480271,30.024407038801105,-1.604326157921437e-5,-2.1602963692311156e-5
SingleKite,2.54,25.967759583175315,3.971307574037031e-9,15.007378365847186,0.012465555868676781,30.02462643440564,-1.6808876766038612e-5,-2.2626683982124394e-5
SingleKite,2.56,25.96767770677565,4.245069485841379e-9,15.007464297850765,0.01254743226834237,30.024846829721252,-1.7605330423647816e-5,-2.367590006464475e-5
SingleKite,2.58,25.967595950511942,4.535853165754027e-9,15.007550877920611,0.012629188532049898,30.0250681825038,-1.8433547461438407e-5,-2.4752487670547105e-5
SingleKite,2.6,25.967514403003605,4.844595726030138e-9,15.007636936940091,0.012710736040387118,30.02528847433127,-1.9299152690344563e-5,-2.5858852389715264e-5
SingleKite,2.62,25.96743307293432,5.1722489147913474e-9,15.007722498044947,0.012792066109672698,30.02550773516782,-2.0203737088773663e-5,-2.6996988868935583e-5
SingleKite,2.64,25.967351956882865,5.5198196969798225e-9,15.007807657864563,0.012873182161127279,30.025726128105685,-2.114854989056383e-5,-2.816922655096751e-5
SingleKite,2.66,25.96727107048068,5.888354190518787e-9,15.007892245304118,0.01295406856331161,30.02594335521281,-2.213592188559794e-5,-2.9380003768210065e-5
SingleKite,2.68,25.96719040066894,6.278938676250685e-9,15.007976501276174,0.013034738375052604,30.026159827435396,-2.3166304454780903e-5,-3.0637096243582255e-5
SingleKite,2.7,25.967109871435195,6.692769474571953e-9,15.008061369914117,0.013115267608798152,30.026377179008453,-2.4236391019814912e-5,-3.1950944172923816e-5
SingleKite,2.72,25.967029444554363,7.131141779324984e-9,15.008147202496378,0.013195694489630021,30.026596027471644,-2.5345208149371137e-5,-3.333235502433605e-5
SingleKite,2.74,25.966949087408885,7.595447431326322e-9,15.008234251778514,0.013276051635108428,30.026816822047927,-2.6492158769024078e-5,-3.478988780141504e-5
SingleKite,2.7600000000000002,25.966868817302657,8.087138946763825e-9,15.008322150390297,0.013356321741336392,30.02703893856654,-2.7680199310434367e-5,-3.632899982527674e-5
SingleKite,2.7800000000000002,25.966788670561847,8.607709914257485e-9,15.008410358774263,0.013436468482146949,30.02726144988269,-2.8913872392248392e-5,-3.795316855668321e-5
SingleKite,2.8,25.966708759737543,9.158613551954313e-9,15.008497495354925,0.01351637930645166,30.02748196331801,-3.020364374393342e-5,-3.966589571215357e-5
SingleKite,2.8200000000000003,25.96662902009187,9.741357947933503e-9,15.008584649157811,0.013596118952126028,30.027702341970656,-3.154517871706106e-5,-4.14711713561508e-5
SingleKite,2.84,25.966549361284297,1.0357697479878504e-8,15.008672840557159,0.013675777759698008,30.027924359860048,-3.293301474504237e-5,-4.337211222140279e-5
SingleKite,2.8600000000000003,25.96646993621396,1.1009360119522993e-8,15.008759939987964,0.01375520283003425,30.02814434859486,-3.4382912741827354e-5,-4.536866612973698e-5
SingleKite,2.88,25.966390803841122,1.1697963824183565e-8,15.008845483645748,0.013834335202874087,30.028361484699133,-3.590103175813726e-5,-4.7455136829466335e-5
SingleKite,2.9000000000000004,25.96631193307592,1.2425247503203864e-8,15.008930038935583,0.013913205968075324,30.02857673636097,-3.748597703004628e-5,-4.962020476707579e-5
SingleKite,2.92,25.966233277985964,1.3193078265880455e-8,15.00901426010462,0.013991861058033631,30.028791229586552,-3.913457719494142e-5,-5.185015241609022e-5
SingleKite,2.9400000000000004,25.966154789681017,1.4003501662507057e-8,15.009098678807618,0.014070349362981323,30.029005890443877,-4.084355119381268e-5,-5.4134024053247235e-5
SingleKite,2.96,25.966076534763875,1.4858584165252573e-8,15.009182342668398,0.01414860428012402,30.029219080073744,-4.262216318789166e-5,-5.646875234647936e-5
SingleKite,2.9800000000000004,25.965998532432668,1.5760373082790145e-8,15.009265128506609,0.01422660661133242,30.029430576388375,-4.447379886357842e-5,-5.886054377353482e-5
SingleKite,3.0,25.96592074516365,1.6711061784736383e-8,15.009347563305127,0.014304393880350643,30.02964128686216,-4.639579672679917e-5,-6.13221580371243e-5
SingleKite,3.02,25.965843186937313,1.7712947045976962e-8,15.009429420350985,0.01438195210668905,30.02985082315683,-4.8392109424997065e-5,-6.386848340168297e-5
SingleKite,3.04,25.965765876999935,1.8768350525938333e-8,15.00951049763463,0.014459262044068413,30.03005883275914,-5.046685787838284e-5,-6.651323651610147e-5
SingleKite,3.06,25.965688756869117,1.987974969867166e-8,15.00959158965261,0.014536382174888111,30.03026668562906,-5.261357963428953e-5,-6.926786627872307e-5
SingleKite,3.08,25.96561177495467,2.104984044760126e-8,15.009673262531862,0.014613364089336283,30.030475367423747,-5.482683340495102e-5,-7.214137664503703e-5
SingleKite,3.1,25.965534835258424,2.228203544814994e-8,15.009756576831194,0.014690303785584136,30.030686724011783,-5.70940215048803e-5,-7.513900826660958e-5
SingleKite,3.12,25.965457986885962,2.358985039996172e-8,15.009840596565503,0.014767152158048105,30.03089916037806,-5.942176029214805e-5,-7.826144184441682e-5
SingleKite,3.14,25.96538130726853,2.4980861664163387e-8,15.009924363251852,0.0148438317754828,30.031111017222297,-6.182225782250088e-5,-8.150562738584788e-5
SingleKite,3.16,25.96530474641882,2.6457930894009982e-8,15.010008603503108,0.014920392625194989,30.03132354409967,-6.428917102558034e-5,-8.48672570303076e-5
SingleKite,3.18,25.96522830425561,2.8024040442252782e-8,15.010093203024637,0.014996834788406837,30.03153655204758,-6.682582128186346e-5,-8.834407425983388e-5
SingleKite,3.2,25.96515206578566,2.9682636613750923e-8,15.010177076148377,0.015073073258361186,30.031748164174907,-6.944958945918233e-5,-9.193662185393333e-5
SingleKite,3.22,25.965076003815682,3.143703373825233e-8,15.01026073675787,0.015149135228342136,30.03195925640441,-7.215637455278457e-5,-9.564495998081897e-5
SingleKite,3.24,25.965000069179755,3.3290473817702933e-8,15.01034477491573,0.015225069864272614,30.032170851657586,-7.49392355849528e-5,-9.946386165885811e-5
SingleKite,3.2600000000000002,25.96492425554174,3.5246538327787294e-8,15.010429191541649,0.015300883502293156,30.032382957508606,-7.779899903474411e-5,-0.0001033795020347844
SingleKite,3.2800000000000002,25.964848565623488,3.73090565882943e-8,15.010513891756064,0.015376573420549065,30.032595414427398,-8.073817450001569e-5,-0.00010737080087715786
SingleKite,3.3000000000000003,25.964773021805424,3.9482105841339456e-8,15.010598568731227,0.015452117238617539,30.032807693544804,-8.376354689737274e-5,-0.0001114168943646251
SingleKite,3.3200000000000003,25.9646976213605,4.1769882151890846e-8,15.01068328112565,0.015527517683547437,30.033019894481253,-8.687633902812483e-5,-0.00011550664786732465
SingleKite,3.3400000000000003,25.964622348087147,4.417672516049851e-8,15.010768237872323,0.0156027909569069,30.033232378280417,-9.007476067485212e-5,-0.00011964483485981166
SingleKite,3.3600000000000003,25.96454706905661,4.67070135800029e-8,15.010855108108029,0.01567806998745021,30.033448032631814,-9.332771087005605e-5,-0.0001238507636013556
SingleKite,3.3800000000000003,25.964471764019972,4.936565628788237e-8,15.010943771875441,0.015753375024096426,30.03366667848576,-9.663471473784989e-5,-0.00012815121182171863
SingleKite,3.4000000000000004,25.964396585965375,5.2158389687687406e-8,15.011032160614658,0.015828553078702574,30.033884748356353,-0.00010003759190568952,-0.00013257104566039495
SingleKite,3.4200000000000004,25.964321541104766,5.509078932992885e-8,15.01112039378644,0.015903597939320443,30.03410243387888,-0.00010353858000418335,-0.0001371238636102441
SingleKite,3.4400000000000004,25.964246609554436,5.8168444159427474e-8,15.011208771126334,0.015978529489660793,30.03432024979519,-0.00010713517812212127,-0.00014180948884625794
SingleKite,3.4600000000000004,25.96417176414528,6.139721309254148e-8,15.011297636710664,0.016053374898828025,30.03453879114581,-0.00011082193371335895,-0.00014661762081114884
SingleKite,3.48,25.964097006561968,6.478330934473096e-8,15.011386888859523,0.016128132482153827,30.034757888147116,-0.0001146021817973241,-0.00015153517502357653
SingleKite,3.5,25.964022388794664,6.83333298305678e-8,15.011475858520878,0.016202750249471473,30.03497638454457,-0.0001184939220846943,-0.00015655214043751043
SingleKite,3.52,25.963947896340226,7.20539811888206e-8,15.011564826984783,0.01627724270392466,30.03519475942666,-0.00012249350006881846,-0.00016166105107978838
SingleKite,3.54,25.963873510448618,7.595222290587089e-8,15.011653999649308,0.016351628595549707,30.035413370424095,-0.00012659761259420236,-0.00016685365975021205
SingleKite,3.56,25.96379935405527,8.003549083232923e-8,15.011741769244754,0.01642578498891781,30.03562944174884,-0.00013085183952855857,-0.00017212183279040281
SingleKite,3.58,25.963725446354587,8.431116940904004e-8,15.01182820090084,0.016499692689619507,30.035843062768528,-0.00013526179139498922,-0.00017746416653429127
SingleKite,3.6,25.963651655960216,8.87866496428073e-8,15.011915052286936,0.016573483084012755,30.036057266089298,-0.00013978147087641437,-0.00018289475260190765
SingleKite,3.62,25.96357794716465,9.347004339688308e-8,15.012002604976965,0.016647191879602237,30.036272551538243,-0.00014440018986984715,-0.0001884472464886374
SingleKite,3.64,25.96350429902378,9.837001653086892e-8,15.012090982470212,0.01672084002050215,30.036489143388188,-0.00014911071636950976,-0.00019416641131094747
SingleKite,3.66,25.963430729106452,1.0349570574310226e-7,15.012179845970447,0.0167944099378579,30.036706464507407,-0.00015392124782736115,-0.00020009451689410318
SingleKite,3.68,25.963357257775463,1.0885658151849785e-7,15.012268896075566,0.016867881268879146,30.03692400024785,-0.00015884142394281185,-0.00020626080625743613
SingleKite,3.7,25.963283936207922,1.1446240508122152e-7,15.012357499615192,0.016941202836455605,30.037140654490347,-0.00016389466274278932,-0.00021268094455226228
SingleKite,3.72,25.963210748883988,1.2032313232403114e-7,15.012445960596512,0.017014390160428956,30.03735694486157,-0.00016907416960055809,-0.00021936426081973996
SingleKite,3.74,25.96313766592399,1.264491522552084e-7,15.01253464288485,0.01708747312046801,30.037573501714537,-0.00017436786452367127,-0.0002263220818225144
SingleKite,3.7600000000000002,25.96306466794044,1.3285138439117106e-7,15.012623746765643,0.017160471104065593,30.037790674828468,-0.0001797668565376629,-0.0002335675018455509
