genome_hash,z0_m,z_end_m,dz_pct,P0_kw,P_end_kw,dP_pct,om0_rpm,om_end_rpm,dom_pct,P_pred_from_shear_kw,shear_explains,tau_net_mean_Nm,verdict
873fe6600692e96d2df0bec6a338ccf446d4e2e50deb7aaf91ddffc5a6901b40,31.35679979465574,31.78035108218437,1.3507478132408757,5.090989260099311e-6,1.3894045748755339e-8,-99.72708554194662,4.675808959533,1.0767499422113251,-76.97190044481914,5.120347645305978e-6,NO — P fell further than shear predicts,61.497071941156136,B: SPIN-DOWN at altitude
6f9db729e57bc2b2f0b3e3f302b362a3de1bca14d4cbaa42a0a29ef1b3bae568,33.01633214467716,29.023453433279066,-12.093647149844951,0.0058904431842228926,0.0007785931973136806,-86.7820947768568,17.027652009750398,13.2815842088962,-21.99990814182201,0.00557386768597412,NO — P fell further than shear predicts,252.12533659365883,A+B: SINKING and SPINNING DOWN
