genome_hash,physics_era,git_hash,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,n_lines,n_active,f_v11,k_chosen,P_mean_kw,FoS_min,omega_eq_rpm,P_range_kw,drift_flag,stationary,util_axial,util_bending,lift_tension_N,f_feas,tier,gen,timestamp
01fc0abb877e6d64caec71710f262f85dfb3b8124155b7257accec19912bfabc,post-1d76492_design-aware-lift,55caa5d,0.303315197942419,0.09285895923990428,1.0,0.15757126528171783,10.691329923322659,1.5,2.8635115403165305,8.471941759865052,0.23482743359215946,11.607354385586804,21.010216660952977,9.359892749719544,2.0,2.0,-2.0,8,2,-1.0762627269999443,1000.0,2.844664299819231,0.5675165574379043,18.286945011272284,0.3924082039574768,false,false,1.6918494375173,0.07021368979404079,1.5,10.886213428007231,stalled,4,2026-08-06T11:43:09.723
08ea311f0327dfa8dde6a6bc29c6f8be09b489487ec66d60779fde99231a6576,post-1d76492_design-aware-lift,55caa5d,0.25792860843186727,0.06960476965797616,1.0,0.11105443801958015,11.750755799480622,2.4866394203829825,2.550300396993432,7.148638052159202,0.18215170792091162,8.869660384663174,19.931231818519056,7.437743719988102,1.3798191479768909,1.5640512335732435,2.1760472387889322,7,1,-0.06124333833811304,585.3721214844634,0.06124333833811304,3.9666783551215126,22.0773325316462,0.4643298622233826,false,false,0.0,0.2521000974805195,1.5,10.997550266466476,stalled,0,2026-08-06T08:30:04.924
12fbddcfbb9283240a5d9f26bdae90fe05746997a6c51b57a452fcfafbf1f3b8,post-1d76492_design-aware-lift,55caa5d,0.4226410145114138,0.0699597999154098,1.0,0.9513508801758109,27.620623633826998,5.974167346711692,1.7854297326818667,3.998029799318635,0.4409075248081382,9.703302216895242,1.0504604295408755,3.7326388777122106,1.0330380614193233,0.8968992319595056,-1.2717996447552538,4,2,12.0,328.11066450885755,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,0,2026-08-06T08:25:16.783
18b58bb671f3b12214fee51622c99b0873329ac20326b59330d76828826f53c0,post-1d76492_design-aware-lift,55caa5d,0.3093478416460648,0.01,1.0,1.0,5.366563145999496,8.0,2.4904113573952147,10.90041667896433,-0.2810914563067365,7.566055446145656,19.11816056763615,19.169931955503813,0.1,0.1,-0.898525397834036,11,2,12.0,3.0745934690622114,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,5,2026-08-06T12:50:15.932
18ba6f212a0d818b12ca70e424f6298ad8e92f322aaa8d534206711a91eeea40,post-1d76492_design-aware-lift,55caa5d,0.2959607343705463,0.09401247469350325,1.0,0.9999998481455412,5.366563145999496,3.931235976832026,2.8459459681185715,6.112190342662698,0.4012292795349955,19.0,16.06029167573466,25.0,1.5909512595710986,0.1,3.0,6,2,-0.0021699221090486147,1000.0,0.0021699221090486147,4.280654105907559,33.71134006345225,0.009416613784554613,true,false,0.10947034070401938,0.12413881697586418,1.5,10.999913203115637,stalled,3,2026-08-06T10:26:53.29
1d853c2faa34ce20fb16f3f6b6abe59bdf8c1c5cb6914161c8c0b224744cac2b,post-1d76492_design-aware-lift,55caa5d,0.2265570225998703,0.08369281004714677,1.0,0.47019753844012613,6.3100570859309615,7.642131483489164,2.622732137436013,4.522246197045572,-0.11909060397590365,18.86469037891184,22.3094646082122,21.783436490215095,1.0131497408166792,0.9232302646827862,1.7620046761495956,5,2,-0.00044768642952929476,1000.0,0.00044768642952929476,9.950072425223293,38.13567405116252,0.000987728917158756,false,false,0.05154006577159648,0.04896171524710385,1.5,10.999982092542819,stalled,0,2026-08-06T08:33:37.943
2e93b40f9a3af6112ce134a3d0e5033dd9378e0eede5aefbe7cb5c1a252e1366,post-1d76492_design-aware-lift,55caa5d,0.2,0.014193577950577817,1.0,1.0,5.366563145999496,5.293244897716583,2.6982569576493156,12.064441575964898,-0.17761787507737486,10.453774419215746,25.0,25.0,0.683352069181469,0.1,-2.0,12,2,-0.0004990407229773512,574.2972269501397,0.0004990407229773512,6.179529137254803,40.57407489491057,0.0011847600423948355,false,false,0.02385241744302747,0.13797220993371803,1.5,10.999980038371081,stalled,3,2026-08-06T10:47:34.247
36e4f5a0667231b987badbadaa64ef5a63b50d94331cde1d3a95fdde4e307eec,post-1d76492_design-aware-lift,55caa5d,0.38556073434813565,0.10277228736613388,1.0,0.8032182414857936,6.9525086760821395,5.678265985794711,2.334487712524179,3.0,0.39416956210945586,12.799433134833897,11.586329306889217,18.600005701176915,1.3230164141740928,0.1,-2.0,3,1,-13.658270698946883,1000.0,13.658270698946883,2.8850345267502435,35.393201158259,9.925172060137308,true,false,0.3466107189016367,5.583512746760551e-6,1.5,10.453669172042124,stalled,4,2026-08-06T11:45:42.149
38265d1ae47a37e638f737cdeb540eddf63134bc6b5d29c0be2c79e3fa1f5683,post-1d76492_design-aware-lift,55caa5d,0.2,0.011761527952994743,1.0,1.0,5.366563145999496,5.936783263399474,2.9158791959429515,11.091380545152,0.009771190430669513,8.51609727385134,19.505503791474883,25.0,0.3561130768383478,0.1,-2.0,11,1,-0.0167149945163504,155.96370196309877,0.04645537283744371,0.5397113453864437,46.79916748078735,0.9435561453985049,true,false,0.160590527504286,1.692251753000269,1.5,10.998141785086503,stalled,4,2026-08-06T11:36:39.427
4aaf0630c9a1e1b95595dfb91ef5b98a7258acfbfa8dbd021ee56a8eaaffbdda,post-1d76492_design-aware-lift,55caa5d,0.2,0.01,1.0,0.45813636281187003,7.015249488887891,1.5851890188994315,2.8814461229636663,11.852118110937047,-0.0392693615071647,19.0,25.0,25.0,0.19473770472314778,0.1,1.7620046761495956,12,3,12.0,11.659711216485087,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T10:02:22.238
