genome_hash,physics_era,git_hash,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,n_lines,n_active,f_v11,k_chosen,P_mean_kw,FoS_min,omega_eq_rpm,P_range_kw,drift_flag,stationary,util_axial,util_bending,lift_tension_N,f_feas,tier,gen,timestamp
5ea2ff87009b2dd4ea3711bcae782128029da7322040fdb16f2052ef1d55dd3e,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,0.9260001942759006,5.366563145999496,1.5,2.6525123171978398,11.984181816775683,0.2688002357318106,19.0,25.0,25.0,0.1,1.2507679900035693,3.0,12,3,-7.0637386044055506e-6,12.298373876248846,7.0637386044055506e-6,1528.3711243087378,33.95323640184875,4.331386688236408e-5,false,false,6.126489063929016e-6,0.0006481648568631193,1.5,10.999999717450455,stalled,1,2026-08-06T17:48:10.311
5fe2b893b87b37131e8d780d9d9ba527456579e512bbbeb78367a2127d0913b5,post-1d76492_design-aware-lift,4894787,0.2,0.06936304488545328,1.0,0.5421261390721955,5.366563145999496,5.489472432790706,2.58222857036674,6.263314495863503,-0.8,18.765530627914664,21.531918943942433,20.549329672707046,1.3101378202887815,0.4409899257869755,-2.0,6,2,-27.4460570253717,1000.0,27.4460570253717,109.70193624763827,37.628325106120585,17.167669674587668,true,false,0.000379209694896352,0.008736399693643758,1.5,-0.548921140507434,feasible,1,2026-08-06T17:53:08.875
63b16fe0314ccf76a71f800ff21b2501af9ec73e1743aaad5b3683314ecb70ad,post-1d76492_design-aware-lift,4894787,0.2382605368880485,0.08010183830018454,1.0,0.8353047763016764,5.366563145999496,1.5,3.0,14.623469765074455,-0.4480639393489549,19.0,21.796142498326258,14.674849426843108,1.200293663966971,0.1,-0.47832551530333167,15,3,-33.82280740361481,1000.0,33.82280740361481,481.8749112988121,32.23827619217928,17.719948268965428,true,false,1.044027427429175e-5,0.0020647870856741017,1.5,-0.6764561480722961,feasible,4,2026-08-06T22:06:58.176
6ff70bd2432f49ddd6828f2890a6c1c89d06bdcc191ede1de893f0d4c511b178,post-1d76492_design-aware-lift,4894787,0.06000000003501675,0.01,0.8799392364011867,0.9999998481455412,2.8885232552453664,2.0000000178739743,2.9878503277143196,13.207866704651128,-0.1097833891351554,18.558046111485208,31.990566201321005,34.99999109191107,0.5186481959328214,0.1,0.0,13,4,-0.00038804512401139897,330.8212778370634,0.00038804512401139897,55.39196541762955,56.52532369880765,0.0005777363489540893,false,false,0.0003317986474997385,0.01772136109255402,1.5,10.999984478195039,stalled,0,2026-08-06T17:04:44.652
731197a403cbc60458a4a027dfd107081820c6cfa065dfdd3a265e445e821531,post-1d76492_design-aware-lift,4894787,0.2,0.06188360016979758,1.0,0.37631292575938335,19.469512231466656,8.0,2.397409556859242,7.454203377661756,0.07311044444516629,2.0812539806631394,11.759802636010349,25.0,0.982940041154901,1.5179791751978073,0.15393264922812988,7,1,12.0,297.0583429401405,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,3,2026-08-06T19:27:46.189
773ebe00bdc12bde05e05ed0a243b2775aa82879074c406238b62b6f34ac5ed3,post-1d76492_design-aware-lift,4894787,0.2,0.13035513907046548,1.0,1.0,10.32626654330831,4.213781974907831,1.8111811645532707,14.867517551661338,0.16147924513184325,17.19698136040581,5.646034121262313,8.16871765009624,0.4507072655015186,0.1,0.2654042296402118,15,1,-3.9948866106755054,249.82552558988894,3.9948866106755054,40.01063874228074,27.64550829719197,1.0619186470389277,false,false,3.900352798573238e-5,0.024954349026100404,1.5,10.84020453557298,stalled,5,2026-08-06T23:13:17.57
783c0e58157694cefab0d48c6b406d52d5448608658266ec1e57592846dcf316,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,1.5,2.9225926597423553,15.35869519672229,0.7153518045517647,18.81242450233173,25.0,25.0,0.6545897758316481,0.1,1.7393060670167177,15,3,-30.925265495876282,526.9702853719531,30.925265495876282,302.1725954597842,42.31541943479206,49.19831529621463,true,false,0.0,0.0033093669479801946,1.5,-0.6185053099175256,feasible,4,2026-08-06T21:35:58.595
79e2d24b9f9b6b09d54ffc854f493bf5a1837c2ceaa2163a30bae772310dfdf0,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,1.5,2.290336420077981,15.380561394283504,0.7635956009855438,19.0,22.42396791533018,25.0,0.8804365395898538,0.4636680969018283,1.7393060670167177,15,4,-44.19967893908919,953.3312033103564,44.19967893908919,230.7939120970645,42.17254062708317,34.16019349802018,true,false,2.0396401603286694e-5,0.004312473520803645,1.5,-0.8839935787817838,feasible,5,2026-08-06T23:54:00.245
8397ad4fea245bd3fe0c01a7aba08c49e50c343eb1d50532b43cbc9aa4eaa811,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,3.2802472577660775,2.1129205250974765,16.0,0.20133476825742613,19.0,18.576102392488984,25.0,1.1001952253624632,0.5545851211272853,0.47235121328267704,16,3,-0.0007221794263675212,1000.0,0.0007221794263675212,1018.9206491163507,33.15534539500925,0.00013345694148212555,false,false,0.0,0.0009814306942029691,1.5,10.999971112822946,stalled,3,2026-08-06T19:13:10.422
88285629359985f3099c351aa3089f59421c795ed91c091a1544866907b8afdd,post-1d76492_design-aware-lift,4894787,0.2,0.015514568857938584,1.0,0.9149294652614315,5.366563145999496,1.5,2.2713335843527545,16.0,0.2445871901772062,19.0,25.0,25.0,0.4345573164650026,0.1,1.320310335840716,16,4,-0.0020839261317556605,232.24256765983137,0.0020839261317556605,625.4061440222197,51.022631280966785,0.006613679188930665,true,false,4.498471585052904e-6,0.0015944624749266458,1.5,10.99991664295473,stalled,2,2026-08-06T18:38:34.792
