index,source,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,rotor_mask,bank_top,bank_bottom,lambda_top,lambda_bottom,log10_k,f_v10,f_v11,k_best,P_mean,FoS_min,omega_eq,P_range,drift
21,lhs,0.1389354629252022,0.06413269138471679,1.4502066346239875,0.40771809254154096,2.7110248369045613,3.3248066573131423,0.4839564616625744,12.0,0.1342912386390429,7.163737981069627,7.938839047101151,13.975663121489996,0.21818270227391187,0.27020787787644307,-0.7604974665304842,1.000002993821572e6,-795.9149482086882,29.272399841825713,NaN,NaN,NaN,NaN,false
22,lhs,0.07752444645593976,0.1431616187649415,0.2559848080418236,0.6207369198764822,27.10203435065372,0.8327353548901669,0.32435294197317016,10.0,0.6623605888508584,6.144751466012382,24.926025881032817,18.521055011931224,0.45380977497644726,0.5715170149013384,-1.009294737365847,1.0000372083733982e6,1.0e9,126.63839233092611,NaN,NaN,NaN,NaN,false
23,lhs,0.05099283359516126,0.033729221743349184,0.9498975368524294,0.148753426228026,14.246476307962508,4.293721753906748,2.165767802103395,14.0,0.049163611832594656,9.485064514462094,15.367058165742286,22.330314466662905,1.8878900065121402,1.440625664372908,2.935207799770228,1.0000462936163855e6,-0.19413244019121392,1000.0,NaN,NaN,NaN,NaN,false
24,lhs,0.08806447802577516,0.07119109415451756,0.7228553023529737,0.5714996666099493,20.36367363607043,1.755923122557953,0.5724247544918986,6.0,0.3159777588542434,14.59058797814987,6.096473206902356,11.440109108662806,0.65875436240712,0.12766040512329765,0.5717777279374414,1.0000056573739239e6,1.0e9,266.84846222966473,NaN,NaN,NaN,NaN,false
25,lhs,0.09340147642865923,0.01367101149781619,1.260354802693078,0.5823789584426475,7.244717489269053,4.870314336107136,2.4272622607649,11.0,0.6829444818411159,15.074706134961668,5.364349899325278,3.446342104089743,1.2678860317754552,1.2026073870266656,0.2765906910522826,1.0005089998998372e6,-557.8224864352318,988.5033160449882,NaN,NaN,NaN,NaN,false
26,lhs,0.06599933872341003,0.07453684108142523,0.8793949398161993,0.801297155190032,21.227526757923147,4.364214846173617,1.7710772092355986,13.0,0.7253958530586455,15.780556802766815,0.555052880354105,3.766450471001929,1.17078143698092,1.8415066982564312,2.4316290543188828,1.0001252069858663e6,1.0e9,842.8869927419058,NaN,NaN,NaN,NaN,false
27,lhs,0.10269067019898157,0.08429558268054768,1.3165732900277152,0.6309967624771569,18.484582230840434,3.180796349189628,2.7269017841645473,4.0,-0.10405977883305817,10.178202052379941,12.280179653536312,7.745331510936886,1.0663976020802042,0.9514301631572817,-0.4908596498476865,1.0000050238194076e6,-52.93101247014529,699.28790341011,NaN,NaN,NaN,NaN,false
28,lhs,0.07125931471339864,0.10619405002156351,1.1607082849647206,0.663687176829231,19.271533357620683,2.781000780808358,1.4807588708550505,11.0,-0.7986110551211674,8.998693752038095,12.658510872952029,24.24412715827405,1.6234621404574459,1.1252295622291004,-0.2601965243430451,1.0000446584482896e6,1.0e9,1000.0,NaN,NaN,NaN,NaN,false
29,lhs,0.07790237331217689,0.06023854526798076,0.5932130177435679,0.38536888714146444,16.01888832915906,1.2245881425443996,0.8766057731879873,9.0,-0.3602680145968454,8.288063005614475,16.238432815627963,9.41796719695143,0.8623893135438548,1.855111195426761,-1.4488832041814896,1.0000482264824321e6,1.0e9,457.32445813254697,NaN,NaN,NaN,NaN,false
30,lhs,0.1456452518906528,0.04838298259474972,0.4249561054483464,0.28007420621557483,14.114816697939965,1.5445267464201204,1.9800786634753138,9.0,-0.5188450699466349,18.938523573996818,17.131950930510857,13.524443529584557,0.2863354254131064,0.9965559112922201,-0.0792381892770404,1.0000181967175348e6,1.0e9,50.415939015858676,NaN,NaN,NaN,NaN,false
31,lhs,0.12168152659603276,0.057835131956128806,0.3435606965399907,0.685084809817328,8.202328862307,2.9419110628665623,0.24251787697640076,5.0,0.41876394732181366,11.77334915856637,22.30782065792544,21.048724321120037,0.718031424732554,0.15115821340586624,0.9910841495592906,1.004673537335258e6,1.0e9,317.0330940854977,NaN,NaN,NaN,NaN,false
32,lhs,0.05396565790191307,0.08732767187074789,0.5050265580516929,0.23676554845289127,4.711271635217452,0.5042414779587354,0.7931916465362456,12.0,-0.018795240999308516,3.515730100375135,4.350377604609462,4.874627387138293,0.5595890304531489,0.65130269688964,-1.5396569901346162,1.0010810038456789e6,1.0e9,192.55556783709022,NaN,NaN,NaN,NaN,false
33,lhs,0.11346308023534542,0.13879880324319188,1.1662553217044112,0.7248982400725421,21.99376661397272,1.1127033592278377,0.36097156738335934,11.0,-0.6421016631065708,15.359571131731741,16.8608612081085,8.435418484240056,1.5202468815130052,1.0322092400051996,0.6893137449670466,1.0000298598105573e6,1.0e9,1000.0,NaN,NaN,NaN,NaN,false
34,lhs,0.1161261018233148,0.13229904251465738,0.8124194126662999,0.007079868507930326,27.428521011678537,2.3598321157823796,1.8434874530814715,13.0,-0.5384392069975577,1.6411911644588062,21.23518809482699,1.0403798118465324,1.3768210172848405,1.6993146297010182,1.3654227551796314,1.0001266329480176e6,1.0e9,1000.0,NaN,NaN,NaN,NaN,false
35,lhs,0.12662855436734027,0.054523970111780076,0.7770201328887058,0.17470783459387257,9.325481798051216,2.6177391568942263,1.0468656704724455,14.0,-0.6191693825422541,2.934846000782116,2.527328214570456,9.310800674801841,1.8267635904852317,0.3419500285023883,-1.7789789069088369,1.0000103271524513e6,1.0e9,1000.0,NaN,NaN,NaN,NaN,false
36,lhs,0.1588834456366413,0.12136737974985935,0.30465957707438507,0.8910562393780216,7.433529926958287,1.7281138143311414,2.8700886922975073,6.0,0.5041907995054478,2.8117527338386084,23.468677936507834,15.955499460860095,1.4797486765896515,0.8567854773521529,-1.2186121988038843,1.0053977812531417e6,-554.71697406511,1000.0,NaN,NaN,NaN,NaN,false
37,lhs,0.1488159071005563,0.010999620892694366,0.4818846437473422,0.3608973270585156,24.1775805345449,4.198020951141713,2.9705740003393384,10.0,-0.21954380222627745,6.454681562924058,9.803232270434131,23.66005688115001,0.9606712760436736,1.7070648771568482,-1.880662137204183,1.0000150897983678e6,1.0e9,567.5018832678878,NaN,NaN,NaN,NaN,false
38,lhs,0.11792186726932374,0.10081012942729085,1.2160647288823954,0.788648588752434,25.0340915820399,3.704550646416543,2.633762492881076,5.0,0.4465136622912158,13.656447612572578,18.074432842592174,12.984858349636347,1.7350307409721097,1.9170821604503823,0.09503176054596407,1.0000524283941265e6,1.0e9,1000.0,NaN,NaN,NaN,NaN,false
39,lhs,0.07307088273168341,0.12773749248667793,0.20219681250951618,0.09721975910203509,12.790798511885402,3.835845931667084,1.4599049132132633,7.0,-0.7138857353948044,16.291672460512288,21.6681081131988,22.562081113612702,0.5151047504348859,1.094320416980361,2.2065323896184603,1.0000077741057976e6,1.0e9,163.15816270430904,NaN,NaN,NaN,NaN,false
40,lhs,0.13034934547296,0.07907895956549,0.6710230746997767,0.44446312362304796,11.749971666872993,4.624486416800306,2.09590208968512,15.0,-0.45924841802269545,18.241510520313604,13.67675629176043,6.985058895726228,1.8002754352480064,0.4762132577159768,0.8176163572260524,1.0000107538016484e6,-4.586796599777945,1000.0,NaN,NaN,NaN,NaN,false
41,legacy,0.06000000003501675,0.01,0.8799392364011867,0.9999998481455412,2.8885232552453664,2.0000000178739743,2.9878503277143196,13.207866704651128,-0.1097833891351554,18.558046111485208,31.990566201321005,34.99999109191107,0.5186481959328214,0.1,1.0,1.0000349768748691e6,-3471.515579783242,82.70531945926585,76.64849436881582,0.03311888969266919,6.285667445137945,1792.8737543657508,false
42,legacy,0.06,0.01,1.382583537625988,1.0,2.9752688812392196,2.1268794829026776,2.645174976858209,10.789798719378945,-0.38373474809040997,18.765346642347836,0.0,35.0,0.4936776820054713,0.11531034946835766,1.0,1.0000012762783607e6,-1800.0067172563597,299.7330825571357,88.94352369715472,0.07411932648178605,6.394009904386093,1044.2526121610465,true
43,legacy,0.06789498729714864,0.010000000068039501,1.0000001537771213,0.0,2.698271972848908,3.1525568152456183,2.9419055729910455,9.897207770459262,0.8,0.0,1.3031388177054986,0.0,0.2259161910224519,0.5960184834046733,1.0,1.0000014121760345e6,-2061.4622228327403,62.768594769507125,38.858201145255144,0.028274736772904686,10.41013238250482,332.4626446192877,true
44,legacy,0.06381361621630376,0.010207606705979632,1.034233901983567,0.8451240282056807,2.698271972848908,5.0,2.2973345390891082,15.52623591951979,-0.6420793291933874,0.8678110380933141,0.0,35.0,0.2559487039501646,0.05,1.0,1.0000023348389532e6,-2548.79316832599,80.56632634187514,127.1229579041128,0.07481361737225933,8.100835928219599,218.33901291119463,true
45,legacy,0.07643266764398274,0.01,1.0608682837997014,0.9857734394689872,2.698271972848908,0.3570752198752032,2.9896612041601993,8.532299240781503,-0.13002611636703937,8.0,15.0,5.0,0.5,0.3,1.0,1.0002496166157045e6,-7462.311572970209,307.45934690622107,194.27515867254706,0.03905126918907651,6.38783788778495,953.8745614574916,true
46,legacy,0.08069139639785712,0.010009367445188853,1.0669308650389628,0.9724787600257621,2.7091967095327445,0.3030253314538205,2.987148094009765,8.476548071074403,-0.11163265731273919,8.0,15.0,5.0,0.5,0.3,1.0,1.0002674522245576e6,-5456.241253308862,153.72967345311054,156.76807109064129,0.04309782059093468,6.80240214938455,578.0629118726469,true
47,legacy,0.07977990057555007,0.01,0.9970205076141269,0.9941474652720389,2.698271972848908,0.3,2.958170938654754,10.012655199761141,-0.05255970454299602,8.0,15.0,5.0,0.5,0.3,1.0,1.0002514715655363e6,-8487.35473246205,307.45934690622107,194.82227806841126,0.03443162520177173,6.428596487981183,683.8745694710508,true
48,legacy,0.08102156521053411,0.01,1.0000000398274014,0.9999999976225483,2.698271972848908,0.3,2.998592085871434,8.186299404397625,-0.1202533933522536,8.0,15.0,5.0,0.5,0.3,1.0,1.0002584815984861e6,-13544.046905145276,307.45934690622107,260.50263996841767,0.02885060592961932,6.803653732297311,1242.8782855530233,true
49,legacy,0.08102684369027255,0.010000190003397151,1.0000227019964776,1.0,2.698352490658743,0.3,2.9994026958118534,7.98920104007741,-0.12016346090250159,8.0,15.0,5.0,0.5,0.3,1.0,1.0002585018378015e6,-8565.40183113095,307.45934690622107,195.86988117071414,0.03430134715784584,6.803642931150275,754.8709433607539,true
50,legacy,0.07350135534723362,0.01,1.0082923870577798,0.9875562916122362,2.698271972848908,0.3,3.0,10.754343296381535,-0.07985397253516471,8.0,15.0,5.0,0.5,0.3,1.0,1.0002169849466579e6,-7177.932408504574,307.45934690622107,237.70183766164214,0.049673462523833686,6.49170965540341,705.5687297496593,true
