x15,omega_eq_rpm,stationary,genome_hash,x8,util_bending,f_v12,tier,x12,drift_flag,timestamp,util_axial,f_feas,x7,n_active,P_mean_kw,n_lines,mass_ring_kg,git_hash,x9,physics_era,gen,x6,x5,k_chosen,x3,x10,x14,x1,P_range_kw,x2,x13,x11,FoS_min,x4,lift_tension_N
3.5811894792576457,33.81608255755905,false,052dca282f2749c9e2f5ee1125b5f1cd0211b80b957104e4561e7578881f6b10,7.675999434288215,0.0030731694005132603,4.875399892547838,stalled,14.741622142833947,true,2026-08-10T11:48:54.082,0.0,10.703730158749222,2.0583849408570027,3,7.406746031269443,8,2848.0342368163924,1960d6a,-0.3379324467336442,post-20260810-v12-campaign,0,1.721034419609611,11.75521642896598,3812.3211568083675,1.0,18.324149343343677,0.4888970617129609,0.42936876791476464,5.339529611567431,0.08993351091386152,1.7606413354936263,4.586883693909666,325.3969663478319,0.08456844735681146,313056.35931113834
0.7888176959982721,25.043916434125755,false,0e1498f8476f88894682420a37a35ee6c88fb65f1ea64f02dc580fb3c1403c2f,11.548663157564661,0.015802000888123814,-0.0055498832667715435,decay_30s,19.38783155362538,true,2026-08-10T16:10:11.710,0.0,10.997561307252436,2.0125805308284956,2,0.060967318689080396,12,154.24101012271578,1960d6a,-0.37134288590044395,post-20260810-v12-campaign,2,1.8729988585051405,8.50096323296825,6.149186938124423,1.0,13.513712492353646,1.7463416984769953,0.3213974052444485,0.025011594143072163,0.01,0.1,4.586883693909666,63.283125161166275,0.07203811231320172,23803.396778438608
2.668370924424144,37.413084860363696,false,0f096286293ec654a8c7ee823a8b10a13bbf201c92ab5aad879bab77c6243495,3.0,1.1459628916037384e-5,0.0,stalled,6.34555178516468,false,2026-08-10T14:25:23.598,0.0005066069898622832,11.0,2.2571434976573537,2,0.0,3,4568.55076433764,1960d6a,-0.4547975110513076,post-20260810-v12-campaign,1,1.93262000343781,15.993904566262056,465.98391350663417,1.0,0.5980026136643402,0.6287327650682937,0.39122375206318283,0.0,0.15,1.2310951263871257,0.0,1930.2536850533838,0.0,352528.1533881522
0.4877877003342909,69.16582438253782,false,2475c2e1a6e06cd174e3818ef0d29f2770d6d24bd5bb62c80aa6d8bf224e4b50,5.679695947378315,0.025202908897191092,-2.0552043489994446e-9,decay_30s,19.645682092730144,false,2026-08-10T11:59:48.422,0.0,10.999999999287436,2.059878365735117,1,1.7814091924561574e-8,6,116.43908766156099,1960d6a,-0.4200027063752735,post-20260810-v12-campaign,1,2.0925707531711715,6.7588924319072206,3.0745934690622114,1.0,0.0,1.7854431912112876,0.15823976320132316,3.308448643106078e-7,0.04185618498943565,0.1,2.0620564869098335,39.67795955932102,0.16621029026861045,17401.426436664864
2.843639079840332,41.27661797078316,false,323dd67d5a205b0b59ea982d00f68016b91ef801993a585614925758d1a57142,10.85258774341538,0.021223704774802104,1.199472534011141,stalled,16.423464298759136,true,2026-08-10T16:32:38.769,6.034040920861598e-5,10.896786668597384,2.3451889940221973,1,2.5803332850654055,11,461.2635982039302,1960d6a,0.6422141583954034,post-20260810-v12-campaign,2,1.5920852883900436,10.435782004362219,697.6523795189844,1.0,12.569925930036183,0.5158254355761497,0.20278234558329358,0.9095698961084997,0.12003561940242516,0.7531746496165852,9.910485072506118,46.983549948072515,0.5150567757927182,52157.90101669789
2.2323256722859743,57.078370455356975,false,624697a3d277c98379fd873e434c1f234c0b75fa8f6c0ae4d0cf6f4f3bac676b,3.9498563056727236,0.021711731483014425,-0.010547289257473369,decay_30s,14.552254070897524,true,2026-08-10T11:30:20.371,0.00020388922968811376,10.99611627397317,2.4427046810341366,2,0.09709315067073901,4,667.5810665084151,1960d6a,0.4264249271240428,post-20260810-v12-campaign,0,1.7557924677501213,10.882981939888868,170.73622397835643,1.0,1.1386831389893983,0.6085495932193876,0.2077287377313711,0.5124696852113831,0.13098698468978784,0.5269312896641076,3.330928483095713,45.62955405686451,0.2568345802768893,62531.965668731675
1.0898476916622533,51.157013564317026,false,678b94cbcfa5b6e8019ccf30ffabbc64ca3a0741833cbeba7cebd3d77b5e283f,11.042534333232426,0.014504979011768547,-1.848632062064896e-7,decay_30s,20.565432954887797,false,2026-08-10T14:51:58.038,1.4496516775940262e-5,10.999999914317387,2.205025216298426,1,2.1420653417772024e-6,11,71.62035477658618,1960d6a,0.18402920831566194,post-20260810-v12-campaign,2,1.4448763915520086,8.396847750368618,12.298373876248846,1.0,0.0,1.6413233150767526,0.2995940228380264,5.7242119549820596e-5,0.01,0.1,12.533653497747032,68.87301115209397,0.6132424044313503,12195.046524629144
3.2678645638097303,31.186765342810816,false,6d837588a64efc5477e7fb472584593fe6a2232eb90f0c884496df7d535fdc9f,16.0,0.6174370580307837,11.100073384379453,stalled,25.0,true,2026-08-10T13:17:24.063,0.001457830880452986,10.711793648178412,1.7132938682140355,3,7.205158795539704,16,34.982903881773375,1960d6a,-0.4472215256468406,post-20260810-v12-campaign,1,1.4708364355775465,5.366563145999496,1852.9536834845255,1.0,15.753532423497992,1.7250550993779514,0.2830835684206035,9.828085226306735,0.01,1.2274630741241026,25.0,1.6157832580572855,1.0,9976.857201852165
3.2678645638097303,31.186765342810816,false,6d837588a64efc5477e7fb472584593fe6a2232eb90f0c884496df7d535fdc9f,16.0,0.6174370580307837,11.100073384379453,stalled,25.0,true,2026-08-10T14:19:54.21,0.001457830880452986,10.711793648178412,1.7132938682140355,3,7.205158795539704,16,34.982903881773375,1960d6a,-0.4472215256468406,post-20260810-v12-campaign,1,1.4708364355775465,5.366563145999496,1852.9536834845255,1.0,15.753532423497992,1.7250550993779514,0.2830835684206035,9.828085226306735,0.01,1.2274630741241026,25.0,1.6157832580572855,1.0,9976.857201852165
3.0435985011459876,40.27226830687155,false,6e3cb38a3ce96880bf5caeacdbc96c17c2df715e94976da8a24c3c5bfec67a4b,5.209286150689691,0.03768323571081426,0.0,stalled,16.294202187882213,false,2026-08-10T11:27:49.495,0.0007062795900620583,11.0,2.313721371102734,3,0.0,5,1093.8669009557416,1960d6a,0.34107647713810385,post-20260810-v12-campaign,0,1.2544975530013311,11.080674950384868,1105.6011993382458,1.0,18.472904915427737,0.36984329894212375,0.3511277767682603,0.0,0.13510270623464357,1.8962928188635897,18.361644258469344,26.048779000269718,0.7905026181155623,119457.31578401515
