x15,omega_eq_rpm,stationary,genome_hash,x8,util_bending,tier,x12,drift_flag,timestamp,util_axial,f_feas,x7,n_active,P_mean_kw,n_lines,git_hash,x9,physics_era,gen,x6,x5,k_chosen,x3,x10,x14,x1,f_v11,P_range_kw,x2,x13,x11,FoS_min,x4,lift_tension_N
2.4655779209238298,35.35431669789766,false,5a395423c23d321998c51da518ab6f995d79bf140311f5c84a273c57daed72fc,7.805730893367608,0.0008328157235741435,stalled,25.0,false,2026-08-09T01:45:20.041,1.4150421356537169e-5,11.0,2.329243180315081,2,0.0,8,5f96735,-0.7209892162272069,post-4894787_f4b-taper-reconcile_nrings1_decayck,4,5.710240667790849,8.154507084824905,292.13118536699557,1.0,9.64884777284179,0.647624630717853,0.44,0.0,0.0,0.03192020359968513,0.9747541891187982,0.0,1180.6847369109944,0.6281239105129014,81751.18628968069
3.5411804622214684,29.048749248413635,false,60e13519bc3902f1e5c7f5850e91aab51fe1b70de791454fae41c409c5af4959,9.531341132471875,0.006028615942098246,feasible,25.0,true,2026-08-08T21:57:53.894,9.718302231461142e-5,-0.7026083759304624,2.243605300939815,2,36.81576774168518,10,Inf,-0.3752771820453317,post-4894787_f4b-taper-reconcile_nrings1_decayck,2,6.29142001476112,5.744707147801061,3476.8060302045324,1.0,9.64884777284179,1.4236173971278103,0.3048132259966002,-35.130418796523124,13.567895081215067,0.01,1.681381967107958,5.281247565637459,163.24401205612327,0.26021394083497273,17183.122020484625
3.185381021096175,45.88482315072668,false,65762fe1c6ee8537bd3634e0f123730fe37d5a074a366532537ae28cc01eda78,14.388747674797067,0.007691579136727649,decay_30s,11.185001441055228,false,2026-08-08T20:30:35.329,0.0,10.99994639183169,2.3918118583705197,4,0.001340204207751014,14,Inf,0.7455054966454895,post-4894787_f4b-taper-reconcile_nrings1_decayck,1,1.5,5.366563145999496,1532.4313254198653,1.0,17.732282996658245,0.5854652172811732,0.2,-0.001340204207751014,0.000231601174546938,0.01703359211820663,1.1162633469814158,15.484917917565816,130.01231375556594,0.5993293226336638,9363.312679742814
3.6919076829902155,27.5417981995483,false,6a351b630a55c7a857e9fa693e1300be7c06d26f1b61968edbef2dda006af5ed,8.678796141989896,0.037203469098295985,stalled,13.911798003001774,true,2026-08-09T00:14:13.124,0.0,10.038161687281058,1.9975078743603665,2,24.045957817973576,9,Inf,-0.3330634312651176,post-4894787_f4b-taper-reconcile_nrings1_decayck,3,5.327940415637219,5.366563145999496,4919.349550499537,1.0,2.7004577550802473,1.4815105567626516,0.2562553319706194,-14.183659077023169,28.52403351490946,0.01,2.0,21.132660988951045,26.879213800140015,0.17235046505580387,12703.321966438243
3.5166566857266393,25.273283279388746,false,75d7ee3e3ec905c96ee4bbb08f95fc37286697aa23df708e65c910fa447774b6,12.024878039940582,0.006168496398102844,stalled,22.81123820917958,true,2026-08-08T19:28:21.25,0.0,10.472862414369969,1.8456562094465758,2,13.178439640750762,12,Inf,-0.5238988770672639,post-4894787_f4b-taper-reconcile_nrings1_decayck,0,7.4883131132692995,7.876700576096263,3285.917729890826,1.0,9.539405754185985,1.4473397080616868,0.2704685869212036,-11.82265238025341,4.42240398596647,0.014141377511629553,1.6345736627921368,19.814266779141985,162.11406077947223,0.5226334169802772,23008.982680171914
2.834672297350861,25.944013603529253,false,81433ede046c050f144a5ecd544bb213b8cfc107c7efd5c74e02fbb9d71ea105,12.117212438210627,0.030023920285871288,stalled,22.867805630808345,true,2026-08-08T18:45:19.657,0.00028178980313800706,10.996535988301048,2.357027736342637,2,0.0866002924738233,12,Inf,-0.3962621271866873,post-4894787_f4b-taper-reconcile_nrings1_decayck,0,6.315378286508049,8.042737909958383,683.3957873454575,1.0,18.8116189027612,1.5091280466064285,0.26624736986439196,-0.0866002924738233,0.2919658310281696,0.03803461246113757,1.054210410614653,15.484917917565816,32.99708197111874,0.15908175117730827,45296.78711414499
2.3771838167405877,50.33085703783396,false,8695ccec78fde1980f79f1647857d946e6229a8a5582c70fd74b99482994662e,15.380561394283504,0.047205886940880896,stalled,25.0,false,2026-08-08T17:03:27.872,0.00014535616373305548,11.0,2.290336420077981,4,0.0,15,Inf,0.7635956009855438,post-4894787_f4b-taper-reconcile_nrings1_decayck,0,1.5,5.366563145999496,238.3328008275891,1.0,19.0,0.4636680969018283,0.2,0.0,0.0,0.01,0.8804365395898538,22.42396791533018,21.118769739385343,1.0,5893.101433106242
3.6919076829902155,28.154423670786883,false,888acd743951a4332c5073ed39d2aee2a828b8321e4c0717a06fa23ee7a0983c,5.282977646822282,0.025319238033159153,stalled,25.0,true,2026-08-08T21:43:32.917,0.0,10.79907464003202,1.9182557328825172,2,5.023133999199533,5,Inf,-0.42691924942485815,post-4894787_f4b-taper-reconcile_nrings1_decayck,2,6.306405883229255,8.042737909958383,4919.349550499537,1.0,13.94387972060678,1.6408194628223796,0.2562553319706194,16.92412576343956,12.029029470137539,0.01,2.0,2.150426425345607,39.49565933581245,0.1548417647672632,13288.370470828944
2.8409930116387008,30.45911556128168,false,9458029ed7c0c99f0840d79ee772d09d6ee2b9b12dec31cd7e170bfbe349598e,10.185525035059069,0.0092638907982967,stalled,4.6951758262283425,true,2026-08-08T18:08:05.186,0.0,10.99997488477877,2.2249237979891605,2,0.0006278805307561088,10,Inf,-0.7050066468736873,post-4894787_f4b-taper-reconcile_nrings1_decayck,0,4.77670890835061,10.570152609951112,693.4146479860618,1.0,8.064201518664598,0.8124061022009669,0.3740261111465094,-0.0006278805307561088,0.018187225332129103,0.06617951773698741,0.7508836708090062,14.9523493757809,107.94600473743327,0.41384519766165195,124066.52709199357
1.9471295329782958,35.92960803673766,false,a9c0262dc0688fa1fbef765113bd15cce4ba44a391127203bf4b12025b34a6da,10.244619049951897,0.007083664827844923,stalled,4.73137897607075,true,2026-08-09T00:12:49.169,0.0,10.999605260922126,2.5522015752026395,2,0.009868476946841178,10,Inf,-0.6233191269501183,post-4894787_f4b-taper-reconcile_nrings1_decayck,3,2.6040637083530727,10.67641650362287,88.5379644410132,1.0,13.998417933752737,0.8519506388696017,0.38823936609709364,-0.009868476946841178,0.08534293808993744,0.08147118810467255,0.37945118941541656,13.194140227084535,141.1698639479858,0.1811721315477518,184120.58775512472
