genome_hash,physics_era,git_hash,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,n_lines,n_active,f_v11,k_chosen,P_mean_kw,FoS_min,omega_eq_rpm,P_range_kw,drift_flag,stationary,util_axial,util_bending,f_feas,tier,gen,timestamp
38e48337e19184fcad27c2307fc693a26fe4c0e520b39ce1cb9b37ae8b37241c,post-234a722_corrected-physics_ON,54b9d91,0.06726531327238376,0.01,1.0,0.6973678271349797,20.666000917266157,3.5198821824444884,2.5,13.6,0.0,8.0,15.0,5.0,0.5744853667358757,0.8341151028363887,1.0,12,1,-0.01698632841292277,101.47186487230046,0.0643020476608494,0.39624698662430713,20.59826275423121,0.17207697620937532,true,false,0.37341569333220065,2.2449122934780075,10.997427918093566,stalled,1,2026-07-24T14:47:47.322
4201767f3211d875ebb8d64540741a754a8602ba4063e52e4dc4008e5977ccc3,post-234a722_corrected-physics_ON,54b9d91,0.076178552295203,0.08382581698484393,1.0,0.8996511844987007,13.138610177138624,4.30379602607095,1.4652306530685593,7.072144366719928,0.28452852064389367,1.7391150941433282,7.283291175731987,19.522752832687704,0.734957410487102,0.546281177770264,-1.093837849122937,7,2,-0.0014892958941164153,332.1559545213742,0.01355135609092953,0.16485020585282176,33.74204895184328,0.03512013876500889,true,false,0.9410002634382095,5.943506764344541,10.999457945756363,stalled,0,2026-07-24T14:04:35.824
4552d1b8ab43f7935507b4dab5c97dd7b0d8eb84922c8b3c581cb76920962368,post-234a722_corrected-physics_ON,54b9d91,0.06998215636520469,0.02168286576747748,1.0,0.329917668515095,5.366563145999496,1.5,3.0,13.081614634084007,-0.21648815108399777,6.291920098818366,25.0,25.0,0.6267522208756773,0.6269624716241956,3.0,12,2,-0.2396017391367949,120.77567222849942,5.203870281914839,0.06906448263213529,50.945323780187344,100.51057185700145,false,false,1.9803028625874703,14.18328297478943,10.791845188723407,stalled,3,2026-07-24T16:22:45.964
46ce46a9c2d534d543c81c3abf64fac5387fa405cadfde1ec4309eb465d278ae,post-234a722_corrected-physics_ON,54b9d91,0.22,0.15,1.0,0.0,5.366563145999496,8.0,2.1401598878726014,3.0,-0.011134665431117186,6.316787825866971,2.517934593725574,0.0,1.371879785585759,1.7472732409350464,-0.025349642667475525,3,1,-3.31074733812334,578.6551386016912,58.72374183784552,0.08456751650632229,42.34701754899768,537.613025864096,false,false,11.824732070410315,0.0002735073106985984,1.4154324834936778,feasibility,2,2026-07-24T14:53:29.237
479eb4e6f22d9d1139a65e80f516fdb514209f8f1b2484de0e480405c221bf3f,post-234a722_corrected-physics_ON,54b9d91,0.1408156122920037,0.038000000000000006,1.0,0.9752166341142137,5.85253544043189,8.0,1.65371687405145,5.628937915760603,0.615428919564726,16.52828325008727,16.170910775684717,18.475649450336103,1.308178286508674,1.0766844961300408,-2.0,6,2,-1.5305835902120877,1000.0,40.385252634825385,0.056849350580472316,39.807705846700664,238.4728783614058,true,false,3.1904045908393868,16.823214382984958,1.4431506494195276,feasibility,5,2026-07-24T17:16:53.881
538dd7aa8b425a7bf79de505e13fcc3d26c5241cb900fdd40a1a6dc366f3de7b,post-234a722_corrected-physics_ON,54b9d91,0.06,0.01,0.8799392,0.9999998,2.8885233,2.0,2.9878503,12.0,0.0,18.5580461,31.9905662,34.9999911,0.5186482,0.1,2.218535505216528,12,4,-0.19293287338966067,330.8212830255871,2.0518689448441645,0.14104181010764813,58.67188944341053,21.41627088370461,true,false,0.6437139737054957,6.7441906608301805,10.917925242206234,stalled,0,2026-07-24T13:57:51.295
56aaba25a9bb1e66aeb75bf0da8720669e5d11f03d4fb725645929d4d277fc43,post-234a722_corrected-physics_ON,54b9d91,0.1861365779639079,0.15,1.0,0.04946616099662754,7.941620276081345,8.0,2.0401598878726013,3.0,0.5120685698231019,10.60794704187521,21.93869364753153,0.0,1.5010063848756847,2.0,-2.0,3,2,-1.3811520478319357,1000.0,9.942240169318014,0.20837638565011787,29.392793294323763,51.56209997136305,true,false,4.798963732121665,8.488972397359226e-5,10.60231039322728,stalled,4,2026-07-24T16:41:57.451
5f775fd5195be883131e2b1f875a1343e324e674b920ac6056519dffd959e636,post-234a722_corrected-physics_ON,54b9d91,0.22,0.13613793844668937,1.0,0.31340029580870354,7.941620276081345,8.0,2.0401598878726013,3.0,0.5209763021679956,9.554516781181633,25.0,0.0,1.2045006289504951,2.0,-1.8920070321163907,3,2,-2.977868213074187,892.1374247758655,35.11667168468374,0.12719890881798723,34.98322416183376,309.9073859628558,true,false,7.861646023109992,0.00010588703364600594,1.3728010911820128,feasibility,3,2026-07-24T16:25:07.622
6348d9ea5915e7992cc23cca128e4bf5be9c6cd27a7c03f7f18db01255c48438,post-234a722_corrected-physics_ON,54b9d91,0.05,0.10813302680958542,1.0,0.9999998,11.720533959277137,1.6653010205551957,2.141744394582246,8.579330127459949,0.011134665431117165,0.0,19.482065406274426,24.15652393439428,0.6426084023037786,0.603646469306675,1.050521238494253,9,1,-0.1050326179550952,507.8558871569448,0.35455553695232067,0.44435613186836065,31.312424634726295,2.999475185481351,true,false,0.6070726516740357,2.068754208999688,10.985817778521907,stalled,1,2026-07-24T14:31:53.025
63c002f82254d520ebe43cc75eddf1fe36686c1cb6783e70108d98c73879cb22,post-234a722_corrected-physics_ON,54b9d91,0.19985779945852908,0.0490896492426485,1.0,0.31340029580870354,7.941620276081345,8.0,1.9665854699322174,4.25723447894015,0.215063387078003,7.275663033969311,8.06130635246847,0.0,0.9079948730253056,2.0,-1.6320632555550703,4,2,-2.2325450967147966,1000.0,22.759802179655633,0.14713737925479914,33.23580726162889,161.58148583017913,true,false,3.230866588924971,3.7077252132611225,10.089607912813774,stalled,5,2026-07-24T17:22:36.985
72c3dd998a032053ad140356faf8abe9578ac84e33c416be65bbd4035e05b383,post-234a722_corrected-physics_ON,54b9d91,0.10843622638598888,0.12199999999999998,1.0,0.3116947848328281,5.366563145999496,7.2,1.9083221622980808,6.0,0.24359052086719823,3.7116092199999997,11.9905662,21.609333765404713,0.7021491297058445,0.5682278975288305,0.31057468958427537,6,2,-0.2634993094416091,303.16315617320794,1.9638625022538856,0.20126101685265355,48.261050058547326,45.6437459753594,false,false,1.6576813595488586,4.968672103709563,10.921445499909845,stalled,2,2026-07-24T15:04:37.949
76c4dc07b49d065dc2b7eaf7dc58e7f3a0d8ab5b81b4ca280f2163f51c9704b1,post-234a722_corrected-physics_ON,54b9d91,0.1812195739518882,0.15,1.0,0.4744509085077941,8.34641121051374,8.0,1.638440127872601,6.678385365915993,0.3044881510839978,0.0,0.0,8.261678331755887,0.6056144098173375,1.323735836381603,-0.16641551432378776,7,1,-0.1139720916265227,112.76649982689315,0.9102231941243263,0.18782001880786295,37.298518276270165,6.571794448079486,true,false,1.3551061813519363,4.510364271087712,10.963591072235026,stalled,1,2026-07-24T14:19:50.129
7c1de2a37dd31f54bec715afe6fd34dc206946fd13464a606682fee3cc89f7c6,post-234a722_corrected-physics_ON,54b9d91,0.10843622638598888,0.13605155834199822,1.313541917389137,0.3116947848328281,5.974028514039988,4.006145215014549,2.5,6.0,0.0,5.0,15.0,10.0,0.7301284418657172,1.0971786817360334,1.0,6,2,-1.2875705514690934,327.8054947814311,10.15217940964469,0.1902405138121209,47.451957376520625,152.08288786433437,true,false,1.4642620034215534,4.832129798754384,10.593912823614213,stalled,0,2026-07-24T13:42:01.868
8542116b70b1aabde5d4a60f6cd0bda51d0c6496cf78b58d73dd335f38f22d07,post-234a722_corrected-physics_ON,54b9d91,0.16335483275918006,0.12199999999999998,1.0,0.7034451545937075,17.293783986910867,4.4508498652177995,2.605345868,3.8479817073949913,0.24359052086719823,3.7116092199999997,4.484539590025221,0.0,0.8518136192781909,2.0,0.31057468958427537,4,1,-0.355338667766965,892.3533343103238,1.8312190172866027,0.2910673145150211,29.708564733372654,37.13732174018865,false,false,2.168449290310223,1.4544726931636083,10.926751239308535,stalled,3,2026-07-24T16:27:39.545
9438835f4a58c51ffcc048ab303486c0a380a832162fa4f0bea36c1f94b9b5eb,post-234a722_corrected-physics_ON,54b9d91,0.11602281849409016,0.0490896492426485,1.0,0.5492796033530372,5.366563145999496,2.5764834233015397,3.0,5.513827605299246,-0.46255381133895335,13.726318496732604,14.92434597255107,21.90543818707987,0.7632785832567878,0.371837106455294,3.0,6,2,-0.8937126189810245,179.12403090851424,6.1962811239477595,0.2163505660339434,51.68122127151489,108.05848886049199,true,false,1.0800744715846067,3.5426304432822233,10.75214875504209,stalled,5,2026-07-24T17:31:27.945
9eb945f2903962bde438dcb1495490ff8d9b19c0e564ac050f88f7d6503eda51,post-234a722_corrected-physics_ON,54b9d91,0.16545892898109674,0.1324975234398835,1.0,0.092673952190061,10.850322769623283,7.026692151328822,1.9537598878726015,3.0,0.0,5.353563120000001,0.0,0.0,1.2610165405961582,1.7617903423351624,2.6750702792983496,3,2,-2.9765232374543578,1000.0,24.32410004933192,0.18355395871281843,34.9262588919311,97.49534470549322,true,false,5.44793876619344,7.7895623017176e-5,10.027035998026722,stalled,2,2026-07-24T14:55:49.63
9fc903a1ec5ba4709880bfe3786da8edde06cb7f6cc278f623b210c1ec6afed4,post-234a722_corrected-physics_ON,54b9d91,0.22,0.15,1.0,0.316754510186285,5.366563145999496,7.969672698370616,2.386443614224908,3.0,-0.3348892385002944,12.795721335713814,0.0,0.0,1.1057322919484491,1.8017758271721687,1.8278525097125848,3,1,-0.9232933109366966,1000.0,13.068579182355856,0.10597479244529347,45.31195073216653,219.7097551997163,false,false,9.436072660391307,0.00018897142024909558,10.477256832705766,stalled,5,2026-07-24T17:19:33.956
a14b827e9d10649c40f38393da42640ce4abc80f8b5bc7c5d7a65bd395ce1a27,post-234a722_corrected-physics_ON,54b9d91,0.150765503931104,0.01,1.0,1.0,15.311352110111269,1.5,3.0,15.2,0.252498253212092,13.504615839306421,25.0,25.0,0.16922835080958362,0.9667588546933132,2.105682807891478,12,2,-0.0543087720545375,35.220371771443176,1.6248562351874603,0.05013560973436386,35.96393298860599,6.307953071299182,true,false,1.5090882853585648,19.150443234068938,10.935005750592502,stalled,3,2026-07-24T15:59:46.199
a71dead44eda218c6db529aa67d2d69b1cc44ba8740c6551d6bf1d8c84e8c2c7,post-234a722_corrected-physics_ON,54b9d91,0.05,0.01,1.0,1.0,13.239434314239197,1.5,2.9878503,15.2,0.0,18.5580461,25.0,25.0,0.3762382476850319,0.7384509644705649,2.218535505216528,12,2,-0.1462116090888266,87.04495038279107,5.602870854018092,0.03914375671821111,34.757021085311514,30.411526022268063,true,false,1.1195599649526675,24.431800278820262,10.775885165839277,stalled,1,2026-07-24T14:40:33.39
b171ae3c5973744b4c176993abfc5ca8cc9412647cacc582f818010108158811,post-234a722_corrected-physics_ON,54b9d91,0.22,0.15,1.0,0.17521679411421368,5.366563145999496,7.590881394159266,2.2137343058129852,3.0,0.29477824965887545,8.595641573079293,19.456628241257103,0.38108763741597385,1.6683855415109485,1.652469538193595,-0.025349642667475525,3,1,-0.9145125102074788,855.8162635943798,30.305806081348617,0.045264223021457876,40.07156417439807,456.6519085037585,false,false,22.092144261484833,0.0005159713144392013,1.454735776978542,feasibility,5,2026-07-24T17:25:38.022
b2769922c486c8335cabc09e9f9095ded85def87c9cc9027f7ed2d46527ade88,post-234a722_corrected-physics_ON,54b9d91,0.20169354094897504,0.15,1.0,0.0,7.956460390839585,5.68856233152225,2.5097197600000003,3.0,0.3044881510839978,0.0,6.3462406875315285,0.0,1.1131174144914486,2.0,-0.16641551432378776,3,1,-0.8621987215384602,761.9029419067987,8.357024884118426,0.15475580128586863,41.70296060114104,139.7374899821569,true,false,6.461687356710931,0.00010596034510335294,10.665719004635264,stalled,2,2026-07-24T14:58:07.595
b6880416a90a12fa51fe62f8ed638a49434ca0c430a92a24e38fbf2c372cab93,post-234a722_corrected-physics_ON,54b9d91,0.06,0.01,1.0,0.5,2.99,2.0,2.99,3.0,-0.11,32.0,25.0,4.0,1.0,0.88,0.3010299956639812,3,4,-1.1091269544842566,1000.0,3.2654147176542256,0.5094882505219825,59.04457299376984,42.70975229994396,false,false,1.9626710486411552,9.76959412872105e-5,10.869383411293832,stalled,0,2026-07-24T13:23:44.328
b8b0344206055cf5efc52441146bb29f2e56fabc4e01e998da6f043465c6b441,post-234a722_corrected-physics_ON,54b9d91,0.09876786797646858,0.0438305062759118,1.4692826328179673,0.5584045687515528,21.806529660622683,3.40599794307016,2.5,8.0,0.0,5.0,15.0,10.0,0.8232351502855618,1.7648225602815193,1.0,8,2,-0.7305917038999716,208.37015338801646,4.672008191223304,0.2345645621744969,23.717747551846227,21.61953231001277,true,false,0.6675097504429867,4.170968331621597,10.813119672351068,stalled,0,2026-07-24T13:19:33.464
b932e236dfd2446c342c2afdfe2c7fa2bb023ce02e6208bfbaaf004b1ab4daff,post-234a722_corrected-physics_ON,54b9d91,0.05,0.01,1.0,0.15333646562018097,6.10757963939337,1.5,3.0,13.881614634084007,-0.6332691928183942,2.64830667387306,17.0,25.0,0.46414979025869874,0.1,3.0,12,2,-2.1769771369347746,66.23751294724886,12.65020344006525,0.25813543006430245,47.18485239239604,212.84124879333186,false,false,0.3497411792269166,3.865893428566998,10.49399186239739,stalled,4,2026-07-24T17:08:01.732
cae63c6f9c50087ace5e0da29a8f512914303865ed9c09dcacb5f5352e553781,post-234a722_corrected-physics_ON,54b9d91,0.1861365779639079,0.15,1.0,0.17521679411421368,5.366563145999496,7.732002536427843,2.1401598878726014,4.6,-0.011134665431117186,6.316787825866971,2.517934593725574,0.0,1.1549844665349152,2.0,-0.025349642667475525,5,1,-3.1522923488044605,1000.0,60.55585403047017,0.07808392101657852,41.449850707257944,685.5135649873893,true,true,5.452334005459206,7.354399915954438,1.4219160789834215,feasibility,3,2026-07-24T16:04:37.832
db83d5336ed65ba480f210fb414dd4b56ceb333b2186f425bd997d53925f84b0,post-234a722_corrected-physics_ON,54b9d91,0.22,0.01,1.0,0.0,12.25377530518395,5.147434152637441,1.9033303998407514,13.494154102095745,0.45270844206708916,19.0,4.742015770357429,19.921659727614987,0.3474405254618194,0.6279757285906707,-0.025349642667475525,12,2,-0.16939203405911027,74.22986015108533,5.585481899069598,0.04549080198988562,33.97522164119579,35.94821009997485,true,false,1.3596742770961763,21.641644919500894,10.776580724037217,stalled,3,2026-07-24T15:45:59.876
e288a34dda74569d60d40ea981e97a314132ae6df11a2fb0044d6dde7ce14582,post-234a722_corrected-physics_ON,54b9d91,0.075,0.01,1.0,0.5,8.0,4.0,2.5,12.0,0.0,8.0,15.0,5.0,0.5,0.3,1.0,12,2,-0.21477676593107525,153.72967345311054,0.8346163386487123,0.3860038846330461,40.38268273667911,10.001899688376575,true,false,0.32353953011102926,2.2679709607902763,10.966615346454052,stalled,0,2026-07-24T13:36:54.029
e5fd0d80f068f1632b93bfb343c8844b7663145474dcc55e5737a9436468d092,post-234a722_corrected-physics_ON,54b9d91,0.09474268543701383,0.01,1.0,0.9999998,5.974028514039988,5.1175828834923,2.299978210298081,6.0,0.17319052086719822,17.524510020945307,17.06622022744893,25.0,0.8182444958428758,0.371837106455294,0.05819956764386758,6,2,-1.1003972949858214,411.7028573625662,26.693478884491885,0.06183517516098957,48.38545893331056,757.6286609862464,true,false,1.8779613236890838,15.317513014243756,1.4381648248390104,feasibility,3,2026-07-24T16:09:47.709
eb2afc243120b488fa48f838cf8fa9593f6970b0ff5f5da68c62ec2f9b75ae4f,post-234a722_corrected-physics_ON,54b9d91,0.15097918445737413,0.11872398140035993,1.0,0.7034451545937075,5.955478370592188,7.229851269145142,1.9130501598407514,3.8479817073949913,0.2706101888549972,16.94314597647704,1.6807094178889566,1.8270979146948585,0.8443574599395253,1.163196443306962,-1.1569893972407534,4,2,-0.6905638208048654,438.3998385013059,7.738788966794894,0.13385114074719434,40.318149254403224,19.90655898536277,true,false,5.043218615937759,2.976789215580528,10.690448441328204,stalled,0,2026-07-24T14:08:33.69
f37addcaa687a24ef9c19952de53e786a8755172e4762a66be48ddf172164a1f,post-234a722_corrected-physics_ON,54b9d91,0.150765503931104,0.0490896492426485,1.0,0.5492796033530372,5.366563145999496,5.6940663067938395,2.348014545812985,5.4,-0.28936329047175513,12.692782417677911,0.0,20.0,1.0628748790996636,0.4447429260992817,1.534815637140731,5,1,-0.818070577534285,1000.0,16.85878941526047,0.0727873061389959,42.892833212277154,225.59715500258363,true,false,11.48605839242055,7.044407801300039,10.32564842338958,stalled,4,2026-07-24T16:39:37.012
f47c2999b26910ca625388071cea2cb902c402531e43b0ed2960fb23cd917579,post-234a722_corrected-physics_ON,54b9d91,0.05,0.01,1.0,1.0,13.725406608671591,1.5,2.5878503,16.0,0.18209825321209197,16.47107976025173,20.06130635246847,25.0,0.16243346855187432,0.4902124235666485,0.8784792817778482,12,2,-0.4317960855218827,32.448806530496846,1.0264451044369602,0.6310070801478528,38.872992312500706,1.6601186821573821,true,false,0.22331361134476158,1.4250115258760492,10.958942195822521,stalled,2,2026-07-24T15:14:45.066
f7372829862d21c9e015d3790acd916cf85c31b60f67355040ecd277b0b0f796,post-234a722_corrected-physics_ON,54b9d91,0.22,0.15,1.0,0.0,5.366563145999496,8.0,1.9323052299322176,3.0,0.26709395960952076,0.0,8.86495841176643,0.0,1.6808846920718543,2.0,2.6750702792983496,3,1,-5.342904221410465,1000.0,97.43202381029124,0.08225587459540364,39.32647045030061,751.5090613359605,true,false,12.156974303877368,0.0002595345816004767,1.4177441254045964,feasibility,4,2026-07-24T16:35:21.036
