t,hub_z,hub_z_delta,omega_hub,omega_gnd,P_kw,V_hub,tsr,tau_aero,tau_gen,tau_net,T_max,T_lift,lift_margin,FoS_min
5.500000000002162,31.426934748209813,0.0,0.06778347946521555,-0.0970031121490781,0.0,10.898168249123152,0.03109856533489896,34.25198255832228,0.0,34.25198255832228,378.74012083013366,3225.602820294712,0.0,5.929417302309128
6.000000000005437,31.451828784673868,0.0,0.07686714031629478,-0.055546139645532656,0.0,10.89940107396812,0.03526209366672564,38.85087741049813,0.0,38.85087741049813,335.5329098848891,3226.3326361916615,0.0,6.119070665235698
6.500000000008713,31.473106132603817,0.0,0.08100711935888406,-0.0230429299370938,0.0,10.90045412715162,0.03715768096170682,40.95125455921294,0.0,40.95125455921294,331.3383426365989,3226.9560950324585,0.0,4.932568552482905
7.000000000011989,31.48282241674469,0.0,0.07748487637735495,-0.0065142607355669685,0.0,10.900934800119456,0.03554047327046936,39.17412166243277,0.0,39.17412166243277,374.1808725399291,3227.2406968929927,0.0,4.69700887152776
7.500000000015264,31.494243182863148,0.0,0.07439697998709167,0.013605103392823609,2.510780746672136e-11,10.90149963274038,0.034122360451976655,37.61686812747848,1.8454698021600607e-6,37.61686628200868,376.5811145974365,3227.5751449160593,0.0,4.889412549027068
8.00000000001854,31.504653789431003,0.0,0.07812814568254546,0.026441043821227535,1.843058149926158e-10,10.90201435333491,0.03583197707800035,39.50716396523838,6.97044398998539e-6,39.507156994794386,382.2438294674282,3227.8799357564117,0.0,5.6960706485448345
8.500000000021815,31.514520394010756,0.0,0.08591793377574268,0.03100229952984027,2.970879066787111e-10,10.90250204287168,0.039402851491285855,43.45012365878951,9.582770026228496e-6,43.45011407601948,360.74268215146293,3228.168733483093,0.0,6.0675779023282725
9.000000000025091,31.52589289823862,0.0,0.0868616591699305,0.0311694147766217,3.0191813120992724e-10,10.903064004140978,0.03983360050759148,43.93190976228962,9.686358674798663e-6,43.93190007593095,364.92178241024186,3228.501529119397,0.0,4.685771244204135
9.500000000028367,31.537640019784202,0.0,0.08438270484945973,0.03184382868757029,3.2194307402088557e-10,10.903644294352045,0.038694725621767095,42.68267522992798,1.011006173847904e-5,42.68266511986624,379.1176522361019,3228.8451972274697,0.0,5.5988849561646274
10.000000000031642,31.547554309643342,0.0,0.08309053518934541,0.02488960062774104,1.537294361347777e-10,10.904133901276817,0.038100474527195574,42.03284122463449,6.176452504562748e-6,42.03283504818199,420.29169940782685,3229.1351737560017,0.0,6.42526230095763
10.500000000034918,31.556261530700986,0.0,0.08686439808879133,0.038063617289757476,5.498363200955291e-10,10.904563789595262,0.03982937775634555,43.94538245858559,1.4445193579735898e-5,43.94536801339201,447.1029010891728,3229.3897918423604,0.0,7.272369527946802
11.000000000038193,31.566333932374825,0.0,0.09183604490029479,0.07233779146980826,3.773974712035756e-9,10.90506095207492,0.04210707546885422,46.4648142699686,5.2171550103391054e-5,46.4647620984185,432.7267558353967,3229.684268185934,0.0,6.165045096508932
11.500000000041469,31.577248176300376,0.0,0.09388781633390804,0.08558459920006645,6.250145296906499e-9,10.905599513472545,0.04304569236103024,47.50760834333188,7.302885513661021e-5,47.50753531447675,412.04905177063523,3230.0032808410515,0.0,5.3597732252992945
12.000000000044745,31.588611053108774,0.0,0.09226005453011367,0.10086612729532002,1.0231499558896387e-8,10.906160043078838,0.042297222012922346,46.688753476918706,0.00010143642700725666,46.6886520404917,392.82843983228486,3230.33532292526,0.0,5.652900229285382
12.50000000004802,31.600767049092404,0.0,0.09101951099144626,0.1085575836121042,1.2755096636871604e-8,10.906759505867399,0.0417261932577139,46.06603265467845,0.00011749613626670121,46.06591515854218,383.93139747952756,3230.6904468244957,0.0,7.072300675961048
13.000000000051296,31.61177048660041,0.0,0.09395321001058572,0.1145263044226014,1.4976798641969322e-8,10.9073019607887,0.04306895066641761,47.55554189379032,0.0001307716922979111,47.55541112209802,428.89082166663627,3231.0118158823016,0.0,9.438005107770323
