island,gen,idx,status,fitness,n_lines,rings,n_active,r_hub,r_bot,tether,m_airborne_kg,T_mass_1p5_N,T_rotary_actual_N,ratio
1,1,6,clearance_reject,1.0e9,5,4,2,1.294,1.294,18.0,66.9329121079522,1048.1276322514743,2224.412579644859,2.122272623293612
1,1,7,clearance_reject,1.0e9,3,4,2,1.355,1.355,18.0,43.63396000502688,683.2805826834891,2224.412579644859,3.2554892324157505
1,1,8,ok,-0.525,3,5,2,0.963,0.963,18.0,42.34448117416272,663.0881489275481,2224.412579644859,3.3546257511049378
1,1,9,ok,-2.768,6,4,1,2.2,1.5,18.0,78.45845295053346,1228.6104090096235,2224.412579644859,1.8105109344124362
1,1,10,ok,-2.583,3,6,2,0.918,0.918,18.0,43.25859268998647,677.402564788446,2224.412579644859,3.283738053663181
1,2,1,reject,1.0e9,9,8,1,0.7,0.7,18.0,115.33335080713836,1806.0482966309266,2224.412579644859,1.231646232160217
1,2,2,ok,3.955,10,6,1,0.966,0.966,18.0,128.5452907785994,2012.9390313027088,2224.412579644859,1.105057105582225
1,2,3,clearance_reject,1.0e9,9,4,2,1.122,1.122,18.0,115.10277057853658,1802.4375541510742,2224.412579644859,1.234113533931848
1,2,4,ok,3.116,10,4,1,1.4,1.4,18.0,127.27026729902728,1992.972959326734,2224.412579644859,1.1161278276431355
1,2,5,ok,5.029,13,3,1,1.466,1.466,18.0,163.46259466880252,2559.7222191015207,2224.412579644859,0.8690054581100766
1,2,6,clearance_reject,1.0e9,7,4,2,1.285,1.285,18.0,91.00758482128255,1425.1219824682219,2224.412579644859,1.5608576718410558
1,2,7,ok,-5.312,3,3,1,1.355,1.355,18.0,41.85917707068044,655.4885895346382,2224.412579644859,3.3935183848494948
1,2,8,clearance_reject,1.0e9,5,4,2,1.614,1.5,18.0,66.86506367157102,1047.0651680804626,2224.412579644859,2.124426107806426
1,2,9,ok,-3.143,6,4,1,2.116,1.5,18.0,78.894507154466,1235.438745711364,2224.412579644859,1.800504142650994
1,2,10,clearance_reject,1.0e9,3,4,2,0.918,0.918,18.0,42.27325320250988,661.9727633432759,2224.412579644859,3.3602781002809268
1,3,1,reject,1.0e9,6,7,2,0.7,0.7,18.0,79.27989962689566,1241.4737513146426,2224.412579644859,1.791751599491609
1,3,2,ok,-3.245,6,4,1,1.157,1.157,18.0,79.2970135405527,1241.7417445220945,2224.412579644859,1.7913649029339527
1,3,3,ok,-2.195,3,3,1,2.128,1.5,18.0,42.66942941144199,668.17663553029,2224.412579644859,3.329078661781524
1,3,4,clearance_reject,1.0e9,12,4,2,1.4,1.4,18.0,151.9679368546408,2379.7230512950027,2224.412579644859,0.9347359048500931
1,3,5,ok,-4.409,7,3,1,1.711,1.5,18.0,90.47655260818512,1416.8063494166465,2224.412579644859,1.5700187824262184
1,3,6,ok,-1.99,7,5,1,1.155,1.155,18.0,91.95682225027696,1439.9864482080618,2224.412579644859,1.544745495635009
1,3,7,ok,-2.461,4,3,1,1.667,1.5,18.0,54.022577011290515,845.9598416940776,2224.412579644859,2.6294541064625
1,3,8,clearance_reject,1.0e9,3,4,2,1.17,1.17,18.0,42.228470263362205,661.2714904642712,2224.412579644859,3.36384164707165
1,3,9,ok,-3.368,7,4,1,2.116,1.5,18.0,90.8148075874414,1422.103211294303,2224.412579644859,1.5641709842004698
1,3,10,ok,-3.548,4,6,2,0.7,0.7,18.0,54.50939616724457,853.5831258631845,2224.412579644859,2.605970657392536
1,4,1,ok,-2.377,3,3,1,2.092,1.5,18.0,41.95416037040686,656.9759687313644,2224.412579644859,3.385835533589227
1,4,2,ok,-4.858,3,5,1,1.157,1.157,18.0,43.214845904852275,676.7175174346514,2224.412579644859,3.2870622118329655
1,4,3,ok,2.203,9,5,1,1.137,1.137,18.0,115.01175705392015,1801.0123391551208,2224.412579644859,1.235090138631899
1,4,4,ok,-1.201,6,4,1,1.4,1.4,18.0,78.54857912307347,1230.0217286258369,2224.412579644859,1.8084335649338013
1,4,5,ok,-3.514,3,3,1,1.711,1.5,18.0,41.8638150142805,655.5612168369764,2224.412579644859,3.3931424289823737
1,4,6,ok,0.786,3,5,2,0.7,0.7,18.0,42.398391044716554,663.932343856456,2224.412579644859,3.3503603194330642
1,4,7,clearance_reject,1.0e9,3,4,2,1.69,1.5,18.0,42.367586563966086,663.449964912303,2224.412579644859,3.3527962880198343
1,4,8,clearance_reject,1.0e9,3,4,2,1.222,1.222,18.0,42.380137870553675,663.6465105404701,2224.412579644859,3.3518033234791056
1,4,9,ok,-3.417,7,3,1,2.116,1.5,18.0,91.3483777095468,1430.45858641709,2224.412579644859,1.5550345887443047
1,4,10,clearance_reject,1.0e9,4,7,3,0.7,0.7,18.0,55.008209256562914,861.3942275436262,2224.412579644859,2.5823397795316674
1,5,1,ok,-5.353,3,4,1,1.407,1.407,18.0,42.984002543830606,673.1026544653191,2224.412579644859,3.304715209319486
1,5,2,ok,-4.058,5,4,1,1.43,1.43,18.0,67.60932065221326,1058.7197679228996,2224.412579644859,2.101039998534201
1,5,3,clearance_reject,1.0e9,14,4,2,2.128,1.5,18.0,176.14271888685067,2758.285050969378,2224.412579644859,0.8064476798230502
1,5,4,ok,-2.776,6,3,1,2.2,1.5,18.0,79.29273793522475,1241.6747912109702,2224.412579644859,1.7914614965126676
1,5,5,ok,-5.523,13,3,1,1.489,1.489,18.0,164.06624420857494,2569.174994169949,2224.412579644859,0.8658081231105567
1,5,6,ok,-0.627,5,4,1,1.486,1.486,18.0,66.25597950423223,1037.5272901359763,2224.412579644859,2.14395573089295
1,5,7,ok,-5.371,4,4,1,1.355,1.355,18.0,54.030979915407194,846.0914259284771,2224.412579644859,2.6290451734620177
1,5,8,ok,-4.975,3,4,1,1.297,1.297,18.0,41.92476619471484,656.5156742842864,2224.412579644859,3.3882094011995165
1,5,9,ok,-2.506,5,3,1,2.2,1.5,18.0,67.47224837299213,1056.5733015740927,2224.412579644859,2.105308336232714
1,5,10,ok,-1.783,3,4,1,2.2,1.5,18.0,41.904898723424175,656.2045620827267,2224.412579644859,3.3898157802877793
1,6,1,ok,-2.08,8,3,1,2.177,1.5,18.0,103.2280668073914,1616.4871038365222,2224.412579644859,1.3760781477102444
1,6,2,ok,-3.047,3,6,2,0.7,0.7,18.0,42.39101427607929,663.8168282632756,2224.412579644859,3.3509433399941426
1,6,3,ok,-4.065,3,4,1,1.544,1.5,18.0,42.83066324222125,670.7014566978038,2224.412579644859,3.316546516235027
1,6,4,ok,-3.462,5,4,1,1.725,1.5,18.0,67.21834392230576,1052.5973163325302,2224.412579644859,2.1132607362093405
1,6,5,ok,-4.58,3,3,1,1.489,1.489,18.0,41.92999850707382,656.5976090304569,2224.412579644859,3.3877865972272794
1,6,6,ok,-5.143,4,5,1,1.207,1.207,18.0,54.11104798067611,847.3452418618689,2224.412579644859,2.625154977866123
1,6,7,clearance_reject,1.0e9,3,4,2,1.143,1.143,18.0,43.112035541575246,675.1075713074208,2224.412579644859,3.2949009523579136
1,6,8,clearance_reject,1.0e9,8,5,2,0.7,0.7,18.0,103.09253152409882,1614.3647058847512,2224.412579644859,1.3778872714054855
1,6,9,clearance_reject,1.0e9,4,4,2,1.78,1.5,18.0,55.802942283320505,873.8392507672388,2224.412579644859,2.5455626737890342
1,6,10,ok,-2.945,5,4,1,1.651,1.5,18.0,66.32363037247879,1038.5866605132978,2224.412579644859,2.141768871309683
1,7,1,clearance_reject,1.0e9,3,7,3,0.7,0.7,18.0,42.68476665461189,668.4168071866942,2224.412579644859,3.32788247651523
1,7,2,ok,-5.482,11,4,1,1.256,1.256,18.0,140.04826423825295,2193.068416928018,2224.412579644859,1.0142923779645447
1,7,3,clearance_reject,1.0e9,7,4,2,2.2,1.5,18.0,92.25935532716497,1444.7239273878856,2224.412579644859,1.5396800298494946
1,7,4,ok,-4.162,5,6,1,1.315,1.315,18.0,66.30528661570486,1038.2994087301533,2224.412579644859,2.142361404563766
1,7,5,ok,-4.18,13,3,1,1.922,1.5,18.0,163.77845101606664,2564.6683323806737,2224.412579644859,0.8673295301229186
1,7,6,ok,-4.191,4,4,1,1.245,1.245,18.0,54.086081983253806,846.9542899229658,2224.412579644859,2.6263667427048265
1,7,7,ok,-4.034,3,4,1,1.382,1.382,18.0,42.86584110007499,671.2523199980657,2224.412579644859,3.3138247919221624
1,7,8,clearance_reject,1.0e9,11,5,2,1.196,1.196,18.0,139.51819247628802,2184.7678239417805,2224.412579644859,1.018145981128352
1,7,9,ok,-5.423,7,5,1,1.387,1.387,18.0,90.45084129990892,1416.4037263749035,2224.412579644859,1.5704650716628277
1,7,10,clearance_reject,1.0e9,13,8,3,0.7,0.7,18.0,164.1291392387599,2570.15989109124,2224.412579644859,0.8654763415129074
1,8,1,ok,-5.298,9,4,1,1.646,1.5,18.0,115.40615322432389,1807.188337049664,2224.412579644859,1.2308692647255222
1,8,2,clearance_reject,1.0e9,3,5,2,1.256,1.256,18.0,42.4463373196879,664.6831526002911,2224.412579644859,3.346575839846079
1,8,3,ok,-4.203,3,6,1,1.74,1.5,18.0,41.995383546898154,657.62149794874,2224.412579644859,3.3825119564723334
1,8,4,ok,-3.706,3,6,1,1.839,1.5,18.0,41.995383546898154,657.62149794874,2224.412579644859,3.3825119564723334
1,8,5,ok,-5.473,9,3,1,1.24,1.24,18.0,115.23700030450152,1804.5395078898641,2224.412579644859,1.232676020624216
1,8,6,ok,-2.234,6,5,2,1.176,1.176,18.0,78.6791983903826,1232.0671448352844,2224.412579644859,1.805431294040587
1,8,7,clearance_reject,1.0e9,11,5,2,1.269,1.269,18.0,139.45816662687173,2183.8278566007352,2224.412579644859,1.0185842134587002
1,8,8,reject,1.0e9,7,7,2,1.194,1.194,18.0,90.90729196226637,1423.551458886597,2224.412579644859,1.5625796775795093
1,8,9,ok,-4.688,7,6,1,1.165,1.165,18.0,90.5645219202478,1418.1838939438344,2224.412579644859,1.5684937539792383
1,8,10,clearance_reject,1.0e9,8,5,2,1.432,1.432,18.0,102.89905308751344,1611.3349543134632,2224.412579644859,1.3804780773173309
1,9,1,clearance_reject,1.0e9,3,4,2,1.407,1.407,18.0,42.93369251229906,672.3148307689198,2224.412579644859,3.3085877000523998
1,9,2,reject,1.0e9,4,9,2,1.256,1.256,18.0,54.656117014057315,855.8806827590171,2224.412579644859,2.5989750960078246
1,9,3,ok,-3.643,3,5,1,1.85,1.5,18.0,42.82761231932219,670.6536811492185,2224.412579644859,3.3167827780101806
1,9,4,ok,-5.393,16,3,1,1.425,1.425,18.0,200.68255251906987,3142.563530879221,2224.412579644859,0.7078337662190449
1,9,5,ok,-5.063,3,4,1,1.237,1.237,18.0,42.35862928076374,663.3096994473977,2224.412579644859,3.353505280411267
1,9,6,ok,-4.041,4,4,1,1.815,1.5,18.0,54.01652038970228,845.8649987798102,2224.412579644859,2.6297489349407432
1,9,7,ok,-3.901,4,4,1,1.355,1.355,18.0,54.07870873526613,846.8388294609608,2224.412579644859,2.6267248291634977
1,9,8,clearance_reject,1.0e9,4,6,2,0.948,0.948,18.0,55.33795790698585,866.5578856203656,2224.412579644859,2.566952094668679
1,9,9,ok,-3.706,3,5,1,1.387,1.387,18.0,41.997139698036854,657.6489981795967,2224.412579644859,3.382370513453434
1,9,10,reject,1.0e9,3,7,2,1.077,1.077,18.0,42.43518651216985,664.5085379135322,2224.412579644859,3.347455228535086
1,10,1,clearance_reject,1.0e9,11,4,2,1.094,1.094,18.0,140.0393239152065,2192.9284170485694,2224.412579644859,1.0143571319298528
1,10,2,ok,-5.881,11,5,1,0.949,0.949,18.0,140.02361361306893,2192.682403521549,2224.412579644859,1.0144709402840784
1,10,3,ok,-5.918,16,3,1,1.235,1.235,18.0,199.41852107669206,3122.7695873458206,2224.412579644859,0.7123204314076483
1,10,4,ok,-5.625,9,3,1,1.425,1.425,18.0,114.86953752072391,1798.7852700213523,2224.412579644859,1.2366192989886193
1,10,5,ok,-4.842,3,4,1,1.414,1.414,18.0,42.33690054111368,662.9694409449065,2224.412579644859,3.3552264135651315
1,10,6,ok,-5.348,4,5,1,1.412,1.412,18.0,54.07274726697808,846.7454765879912,2224.412579644859,2.6270144230451105
1,10,7,ok,-4.432,4,3,1,1.577,1.5,18.0,55.02810552653723,861.7057907145994,2224.412579644859,2.5814060943006867
1,10,8,clearance_reject,1.0e9,13,6,2,1.042,1.042,18.0,163.71582197302794,2563.687600652097,2224.412579644859,0.8676613246789739
1,10,9,ok,-5.676,7,4,1,1.033,1.033,18.0,91.2705388751843,1429.2396788484787,2224.412579644859,1.5563607787862714
1,10,10,ok,-5.317,4,3,1,1.312,1.312,18.0,54.725914986485606,856.9736754478638,2224.412579644859,2.5956603375037823
1,11,1,ok,-5.307,3,3,1,1.382,1.382,18.0,42.80866867933792,670.357035569374,2224.412579644859,3.3182505166900103
1,11,2,ok,-1.64,7,5,2,1.088,1.088,18.0,90.8327681967133,1422.3844632266798,2224.412579644859,1.5638616964352787
1,11,3,ok,-5.839,11,4,1,0.891,0.891,18.0,139.6737956267135,2187.2044721689385,2224.412579644859,1.0170117188170444
1,11,4,ok,-6.103,15,5,1,0.834,0.834,18.0,187.548933293648,2936.899250212156,2224.412579644859,0.7574017322807963
1,11,5,ok,-5.938,16,4,1,0.906,0.906,18.0,199.6557305868897,3126.4841402382744,2224.412579644859,0.7114741287238171
1,11,6,clearance_reject,1.0e9,3,4,2,1.667,1.5,18.0,42.35703557315069,663.2847429807754,2224.412579644859,3.353631457959423
1,11,7,ok,-3.796,3,3,1,1.694,1.5,18.0,42.68363412443723,668.3990724709464,2224.412579644859,3.327970775635013
1,11,8,clearance_reject,1.0e9,16,4,2,0.937,0.937,18.0,200.15069892742528,3134.2350355522017,2224.412579644859,0.7097146686234248
1,11,9,clearance_reject,1.0e9,7,4,2,1.055,1.055,18.0,91.68810457847896,1435.778497168497,2224.412579644859,1.5492728049846334
1,11,10,clearance_reject,1.0e9,16,4,2,1.043,1.043,18.0,200.52068684443813,3140.028815431297,2224.412579644859,0.7084051486130473
1,12,1,clearance_reject,1.0e9,3,4,2,1.445,1.445,18.0,42.31178492911409,662.5761461350944,2224.412579644859,3.3572180233474893
1,12,2,clearance_reject,1.0e9,16,5,2,0.865,0.865,18.0,200.0994436513833,3133.4324099166747,2224.412579644859,0.7098964613390244
1,12,3,ok,-6.037,11,4,1,1.024,1.024,18.0,138.86468286325632,2174.5342712426877,2224.412579644859,1.022937467144938
1,12,4,ok,-5.636,7,4,1,1.164,1.164,18.0,90.60635124918835,1418.8389151302786,2224.412579644859,1.5677696431385322
1,12,5,ok,-6.082,11,4,1,0.906,0.906,18.0,138.88704461862002,2174.8844423762034,2224.412579644859,1.0227727672807032
1,12,6,ok,-4.422,3,4,1,1.237,1.237,18.0,41.94814934046547,656.8818397538339,2224.412579644859,3.386320712532495
1,12,7,ok,-5.305,16,3,1,1.355,1.355,18.0,199.5022596723721,3124.080881494753,2224.412579644859,0.7120214437535826
1,12,8,clearance_reject,1.0e9,3,4,2,1.36,1.36,18.0,42.38224060804746,663.6794380973506,2224.412579644859,3.351637028294637
1,12,9,ok,-5.567,5,5,1,1.033,1.033,18.0,66.58517548866024,1042.682293808142,2224.412579644859,2.1333560499245996
1,12,10,ok,-5.408,4,5,1,1.209,1.209,18.0,54.269895112439,849.8326888122727,2224.412579644859,2.6174711904218473
1,13,1,ok,-6.187,16,5,1,0.7,0.7,18.0,200.23738280128666,3135.5924509193705,2224.412579644859,0.70940742920613
1,13,2,ok,-5.931,10,4,1,1.094,1.094,18.0,126.95801699905624,1988.083314497736,2224.412579644859,1.1188729181638086
1,13,3,clearance_reject,1.0e9,10,5,2,0.869,0.869,18.0,127.20916582635797,1992.0161483968186,2224.412579644859,1.1166639293738023
1,13,4,clearance_reject,1.0e9,15,5,2,1.404,1.404,18.0,189.54653799743159,2968.1804932122245,2224.412579644859,0.7494195803562993
1,13,5,ok,-6.082,11,4,1,0.906,0.906,18.0,138.88704461862002,2174.8844423762034,2224.412579644859,1.0227727672807032
1,13,6,ok,-6.025,9,4,1,0.987,0.987,18.0,114.8082408854255,1797.8254029664618,2224.412579644859,1.2372795355847772
1,13,7,ok,-5.95,8,4,1,1.073,1.073,18.0,102.50153598447895,1605.1100845616286,2224.412579644859,1.3858317887600637
1,13,8,clearance_reject,1.0e9,9,5,2,1.071,1.071,18.0,115.67676650276984,1811.425972106329,2224.412579644859,1.2279897792667223
1,13,9,clearance_reject,1.0e9,7,5,2,0.7,0.7,18.0,91.56904798421863,1433.9141452029835,2224.412579644859,1.5512871444126617
1,13,10,clearance_reject,1.0e9,4,5,2,1.209,1.209,18.0,54.467899074137506,852.9333072825516,2224.412579644859,2.607956050786485
1,14,1,ok,-5.681,7,4,1,1.217,1.217,18.0,90.3978614885362,1415.5740955923422,2224.412579644859,1.5713854799766316
1,14,2,clearance_reject,1.0e9,13,6,2,0.786,0.786,18.0,164.92256357675984,2582.5844210656314,2224.412579644859,0.8613126298992453
1,14,3,ok,-5.409,3,5,1,1.344,1.344,18.0,41.94538354689816,656.8385291526408,2224.412579644859,3.386543999656168
1,14,4,ok,-5.941,6,6,1,0.834,0.834,18.0,78.46168250972917,1228.6609818911313,2224.412579644859,1.8104364120207397
1,14,5,ok,-6.036,13,5,1,0.959,0.959,18.0,163.15640776368923,2554.927523251963,2224.412579644859,0.8706362741803266
1,14,6,ok,-4.529,3,4,1,1.213,1.213,18.0,42.1253323104643,659.6564144880192,2224.412579644859,3.3720775403530303
1,14,7,ok,-5.5,5,5,1,1.168,1.168,18.0,66.22243785534656,1037.0020488470325,2224.412579644859,2.14504164395627
1,14,8,clearance_reject,1.0e9,5,5,2,1.104,1.104,18.0,67.7488947386849,1060.9054110119262,2224.412579644859,2.096711503736362
1,14,9,clearance_reject,1.0e9,11,6,2,0.83,0.83,18.0,140.41491579694292,2198.809951517925,2224.412579644859,1.0116438567640915
1,14,10,ok,-5.41,5,4,1,1.265,1.265,18.0,66.17011110117497,1036.1826445326824,2224.412579644859,2.146737924420716
1,15,1,ok,-6.12,13,4,1,0.911,0.911,18.0,163.10640776368922,2554.1445544558637,2224.412579644859,0.8709031662926959
1,15,2,ok,-5.554,7,4,1,1.232,1.232,18.0,90.41571346864781,1415.8536464598617,2224.412579644859,1.5710752203850182
1,15,3,ok,-6.022,12,4,1,1.042,1.042,18.0,150.9855802477861,2364.339959898821,2224.412579644859,0.9408175716575251
1,15,4,ok,-5.554,4,4,1,1.213,1.213,18.0,54.226722703385335,849.1566358294436,2224.412579644859,2.6195550806384333
1,15,5,ok,-5.407,4,4,1,1.254,1.254,18.0,54.042445510488136,846.2709699920188,2224.412579644859,2.628487397678119
1,15,6,ok,-4.686,3,4,1,1.363,1.363,18.0,42.13079580748821,659.7419694417653,2224.412579644859,3.371640251304651
1,15,7,ok,-5.951,8,4,1,1.073,1.073,18.0,102.50153598447895,1605.1100845616286,2224.412579644859,1.3858317887600637
1,15,8,ok,-5.95,3,4,1,0.928,0.928,18.0,41.89538354689815,656.0555603565416,2224.412579644859,3.3905856669151224
1,15,9,clearance_reject,1.0e9,16,5,2,0.749,0.749,18.0,200.7690566684234,3143.918131872759,2224.412579644859,0.7075287861646155
1,15,10,ok,-5.519,5,4,1,1.143,1.143,18.0,67.13229390257885,1051.2498267255326,2224.412579644859,2.115969508954434
1,16,1,ok,-6.155,15,5,1,0.7,0.7,18.0,187.48686189795478,2935.927250892994,2224.412579644859,0.7576524857583851
1,16,2,clearance_reject,1.0e9,9,4,2,1.201,1.201,18.0,115.47646517851393,1808.289378372135,2224.412579644859,1.2301198061824197
1,16,3,ok,-5.828,6,4,1,1.017,1.017,18.0,78.83511849353322,1234.5087563443144,2224.412579644859,1.8018605118945403
1,16,4,ok,-6.002,11,5,1,1.028,1.028,18.0,139.46015656766767,2183.859017831721,2224.412579644859,1.0185696793987198
1,16,5,ok,-6.051,11,5,1,0.885,0.885,18.0,138.95126867418728,2175.8901510055653,2224.412579644859,1.0223000359723442
1,16,6,ok,-5.876,8,4,1,0.987,0.987,18.0,103.40376010590562,1619.2383512449296,2224.412579644859,1.3737400537324533
1,16,7,clearance_reject,1.0e9,3,4,2,1.197,1.197,18.0,42.31129332071674,662.5684478543939,2224.412579644859,3.357257030346389
1,16,8,ok,-5.836,7,4,1,1.122,1.122,18.0,90.51840821387364,1417.4617820805656,2224.412579644859,1.569292807584443
1,16,9,ok,-5.726,3,4,1,1.033,1.033,18.0,42.12909732251082,659.7153722270065,2224.412579644859,3.37177618301646
1,16,10,clearance_reject,1.0e9,8,5,2,0.822,0.822,18.0,103.73128535403342,1624.3671922293036,2224.412579644859,1.3694025527516624
1,17,1,ok,-5.848,7,4,1,1.149,1.149,18.0,90.38033693639524,1415.2996720425026,2224.412579644859,1.571690168227537
1,17,2,clearance_reject,1.0e9,14,5,2,0.738,0.738,18.0,176.57977480542243,2765.129073897221,2224.412579644859,0.8044516260174911
1,17,3,ok,-5.919,16,5,1,1.024,1.024,18.0,200.06417372404147,3132.8801048656887,2224.412579644859,0.7100216111654304
1,17,4,ok,-6.015,3,5,1,0.834,0.834,18.0,42.13903388290712,659.8709725616236,2224.412579644859,3.3709811040932354
1,17,5,ok,-6.015,13,4,1,0.906,0.906,18.0,163.33551372304052,2557.7322107993123,2224.412579644859,0.8696815758322533
1,17,6,clearance_reject,1.0e9,15,4,2,0.964,0.964,18.0,188.61233257025057,2953.551419239641,2224.412579644859,0.7531314894858032
1,17,7,ok,-6.065,8,5,1,0.7,0.7,18.0,102.61988909098227,1606.9634203478984,2224.412579644859,1.3842334875073175
1,17,8,ok,-6.111,14,5,1,0.844,0.844,18.0,175.27717039191128,2744.7311017084153,2224.412579644859,0.8104300557021078
1,17,9,clearance_reject,1.0e9,16,5,2,0.7,0.7,18.0,200.1844780139477,3134.7639949663576,2224.412579644859,0.7095949115201993
1,17,10,ok,-5.955,16,4,1,0.927,0.927,18.0,199.52699707081268,3124.468253716266,2224.412579644859,0.7119331671874488
1,18,1,reject,1.0e9,15,4,1,1.148,1.148,18.0,187.63364720356176,2938.225817173317,2224.412579644859,0.7570597762240163
1,18,2,clearance_reject,1.0e9,16,4,2,0.927,0.927,18.0,200.61034106378676,3141.4327445550693,2224.412579644859,0.7080885572038275
1,18,3,ok,-6.101,16,4,1,0.906,0.906,18.0,199.86176692942186,3129.710540779576,2224.412579644859,0.7107406741489846
1,18,4,ok,-6.146,15,5,1,0.746,0.746,18.0,187.51223446424555,2936.3245694466464,2224.412579644859,0.7575499666455646
1,18,5,clearance_reject,1.0e9,16,5,2,0.988,0.988,18.0,200.48163848082262,3139.4173424263035,2224.412579644859,0.7085431266445505
1,18,6,ok,-5.898,9,4,1,0.966,0.966,18.0,114.66647032772653,1795.6053645087843,2224.412579644859,1.2388092749173656
1,18,7,ok,-5.768,8,4,1,1.149,1.149,18.0,102.52609195565044,1605.4946157453326,2224.412579644859,1.3854998689062565
1,18,8,clearance_reject,1.0e9,14,5,2,0.844,0.844,18.0,176.03402923979252,2756.583038927267,2224.412579644859,0.8069456091953958
1,18,9,ok,-6.149,15,5,1,0.7,0.7,18.0,188.0791905388895,2945.2027477507477,2224.412579644859,0.7552663670926029
1,18,10,reject,1.0e9,16,4,1,1.08,1.08,18.0,200.32706288423108,3136.9967850509124,2224.412579644859,0.7090898499625837
1,19,1,ok,-6.003,7,5,1,0.7,0.7,18.0,90.50261568513984,1417.214480936364,2224.412579644859,1.5695666460980366
1,19,2,ok,-5.908,16,4,1,1.094,1.094,18.0,199.49484933639823,3123.96484025803,2224.412579644859,0.7120478921462923
1,19,3,ok,-6.113,14,4,1,0.906,0.906,18.0,175.37778531311832,2746.306668582957,2224.412579644859,0.8099651088101585
1,19,4,ok,-6.195,15,5,1,0.7,0.7,18.0,187.53021322779324,2936.6061056636527,2224.412579644859,0.7574773393526528
1,19,5,ok,-6.001,11,4,1,1.001,1.001,18.0,138.9335458685707,2175.612622930023,2224.412579644859,1.022430443820975
1,19,6,ok,-6.076,9,5,1,0.7,0.7,18.0,115.3623608463387,1806.5025757402764,2224.412579644859,1.231336511509445
1,19,7,ok,-5.939,8,5,1,0.7,0.7,18.0,102.66263293066102,1607.6327622017773,2224.412579644859,1.3836571584908197
1,19,8,ok,-6.073,14,5,1,0.775,0.775,18.0,175.33490666003954,2745.6352156353682,2224.412579644859,0.8101631880949294
1,19,9,ok,-6.113,16,5,1,0.731,0.731,18.0,199.5487348811721,3124.808654260405,2224.412579644859,0.7118556128587475
1,19,10,ok,-5.891,10,4,1,1.136,1.136,18.0,127.24558270123848,1992.5864139304763,2224.412579644859,1.116344347273298
1,20,1,ok,-6.095,12,5,1,0.7,0.7,18.0,151.1133564568663,2366.3408555906935,2224.412579644859,0.940022048974679
1,20,2,ok,-6.11,10,5,1,0.854,0.854,18.0,126.8068786123446,1985.7165816839763,2224.412579644859,1.120206478690155
1,20,3,ok,-3.579,14,5,2,0.7,0.7,18.0,176.31109627558436,2760.9217357963207,2224.412579644859,0.8056775209541683
1,20,4,ok,-6.001,15,4,1,1.043,1.043,18.0,187.34787320274512,2933.7507746657993,2224.412579644859,0.7582145691630042
1,20,5,ok,-6.085,13,4,1,0.906,0.906,18.0,163.25819755082122,2556.521487793681,2224.412579644859,0.8700934415241558
1,20,6,ok,-5.993,16,5,1,0.864,0.864,18.0,200.53997736782546,3140.330892988751,2224.412579644859,0.7083370050624874
1,20,7,ok,-6.002,8,4,1,0.882,0.882,18.0,102.53323557659786,1605.606480391192,2224.412579644859,1.385403339368
1,20,8,ok,-6.119,9,5,1,0.844,0.844,18.0,114.67670167250057,1795.7655809827884,2224.412579644859,1.2386987495480786
