# script:refine_k_priority_rows @ 4650ad4 · row:R3 · builder:λ=0.69 · wind:15.0 m/s
k_mppt,P_kw,ω_rpm,min_fos,collapse_margin_deg,max_twist_deg,T_max_kN,P_aero_kw,n_failing
3.00000000000000,169.55203339547867,366.85438813731832,3.86833050429292,48.59749406900726,8.64049407959248,17.02317492984031,276.92372435391798,0
3.82757382630489,168.28389185963903,337.39284926307215,3.47527826839869,48.39259299454778,10.98362805299041,15.73255010241704,259.96407334409821,0
4.88344046527143,164.16705388685915,308.49604620051872,3.43949611995783,48.06552856858466,13.37752920145772,13.64976390150307,235.37112059460389,0
6.23057630239704,155.75851639499129,279.46961000349586,2.08167659940263,47.65199913428424,16.37380412476947,12.55445432431713,207.54326243438555,0
7.94933025928348,143.77068581402403,250.89019652043856,1.78178841718087,47.23891736649491,20.12862154664864,10.32993741231891,178.13428542257458,0
10.14221614569566,129.16924163985843,223.22855929518039,1.50775343480927,46.36072620877327,24.72359804404790,8.75278744557250,153.95487739926952,0
12.94002701999720,112.16386715349616,196.35074784367896,1.18790016604118,42.88774273731921,30.05458122923065,7.41848552057479,128.44613383851899,3
2.00000000000000,158.27573888691603,410.42135517686148,4.75866718710711,48.52258192948317,6.29414632452031,20.46607068461028,314.08732627786065,0
