v_wind,k_mppt,P_kw,ω_rpm,min_fos,collapse_margin_deg,max_twist_deg,T_max_kN,reached_rated,status,P_aero_kw,P_loss_kw,P_static_kw,consistency,closure_pct,converged,n_spokes,max_T_spoke_N,min_fos_spoke,spoke_drag_kW,P_windowed,stability
5.0,12.9400270199972,14.783268153351935,99.89569635354906,37.43432464108784,47.20513183905612,3.276216605196656,4.769615012288226,false,power_deficit,22.899510647237108,8.116242493885172,10.344146872921385,0.0009979506874776098,0.0,true,3,1245.1726491996255,15.901409344902557,0.8801327755466061,15.193892995526507,ok
7.0,12.9400270199972,38.300293589129225,137.28239231656147,14.300743017390657,46.952190448624734,3.5291579956280485,8.511174011070766,false,power_deficit,60.104250355708395,21.80395676657917,28.51333333679149,0.0009961770905078196,0.0,false,3,2349.8767423323006,8.425973857823749,2.2842959741372604,39.546615876172766,ok
9.0,12.9400270199972,74.78151491126017,172.17583733998086,9.469231837365943,46.565552698268746,3.9157957459840365,15.156536720955549,true,ok,122.81573928925755,48.034224377997376,57.29901136503412,0.0009859539026549585,0.0,false,3,3687.4814950430277,5.369518471242921,4.506345330693405,80.79983294065127,marginal
11.0,26.87460856772399,121.16911944656647,158.3318686399354,4.115552906189019,44.56274802266858,5.918600421584202,13.476691701865501,true,ok,151.2938031519872,30.124683705420722,67.97644187733736,0.000989142673144481,0.0,false,3,2993.212024032244,6.61496741327627,3.504393534177173,127.55712450341325,marginal
13.0,26.87460856772399,196.07923678570023,185.67957900908831,3.311914844241012,44.48026544867587,6.001082995576907,17.49888462361075,true,ok,242.0439415014605,45.96470471576026,99.82568405555034,0.000992455809186022,0.0,false,3,4120.270341703258,4.805509919966799,5.6519757080643895,207.20840450601835,marginal
15.0,26.87460856772399,300.98950448722337,213.04957717682788,2.261444411221133,44.192581229567175,6.28876721468561,22.278787303819563,true,ok,423.9701459984625,122.98064151123913,121.96652091267163,0.001008512582066617,0.0,false,3,5327.2484697781965,3.716740473497078,8.537876887212699,312.38089417961305,marginal
