blade_scale,k_mppt,omega_kick,wind_ms,P_60,P_90,P_120,P_150,omega_150_rpm,fos_60,fos_150,fos_min_window,T_max_window_kN,P_min_window,P_max_window,drift_pct,verdict,builder,status
0.69,48.0,30.0,11.0,234.66998866429603,231.376425275501,244.70780560459679,165.20261862848628,154.51037103443227,1.072700524289734,0.3490944278715907,0.22695507509038707,28.74293782918965,156.29783513119253,444.59896913266596,29.602153403256587,DRIFTING,V10 12-gon 10 rings blade×0.69 (3 expansion rotors),ok
0.69,62.0,30.0,11.0,325.96847835045435,230.34919285253218,272.1303788608041,325.6808395256656,174.53206721496406,2.1517200323323835,0.2849563771477168,0.21533996388397864,27.491296806739257,165.6040605477363,587.5656334374539,0.0882413005835221,converged,V10 12-gon 10 rings blade×0.69 (3 expansion rotors),ok
0.75,48.0,30.0,11.0,10.173692543409759,6.917683718679123,7.766366073209959,10.826209875005278,59.218221220893966,1.9463669778282806,1.471003304522696,0.8734503025525387,7.789766936767591,1.548769784023224,38.24911514686388,6.413770897944046,DRIFTING,V10 12-gon 10 rings blade×0.75 (3 expansion rotors),ok
0.75,62.0,30.0,11.0,0.0,2.0954494224418196,10.15964450132083,22.88485362541589,72.09283724938835,6.3065648200024365,1.8622255372801728,0.8377020205225992,8.538897698886895,0.0,135.84203393349722,2.2884853625415893e9,DRIFTING,V10 12-gon 10 rings blade×0.75 (3 expansion rotors),ok
0.75,62.0,40.0,11.0,30.362903544547883,29.62974619825459,28.562264020654574,28.97471759436527,74.92459260196404,1.3419054698033885,1.1721669149689362,0.9381619903052145,6.510137143147555,26.54217769175199,35.45222032663727,4.5719802394586315,converged,V10 12-gon 10 rings blade×0.75 (3 expansion rotors),ok
0.8,62.0,30.0,11.0,520.8131935892583,424.92773420355786,492.00148569854315,541.5612306520167,182.92605426821163,1.968686197621248,0.4017773125024837,0.2065346362837385,26.4077848978206,262.4870357764778,660.3603158390329,3.9837771619743987,converged,V10 12-gon 10 rings blade×0.8 (3 expansion rotors),ok
0.8,96.0,30.0,11.0,691.2087512922762,6.646852121255571,0.2390190025691004,0.16664311176325522,11.783706787869022,0.2925421677967384,5.902114208771612,0.2291587925142368,23.584869042744398,0.10606683356464389,810.0728808506009,99.9758910587501,DRIFTING,V10 12-gon 10 rings blade×0.8 (3 expansion rotors),ok
