# script:refine_k_priority_rows @ 4650ad4 · row:R2 · builder:V10 Reinforced · wind:15.0 m/s
k_mppt,P_kw,ω_rpm,min_fos,collapse_margin_deg,max_twist_deg,T_max_kN,P_aero_kw,n_failing
12.94002701999720,354.22460601693803,288.10462633815285,2.49620542623320,46.40337823684253,4.07797020741024,35.37895070813776,539.13104527521432,0
16.50855310235834,333.53897241053278,260.03503769333122,1.99843910456478,45.56535167829049,4.91599676596229,29.92695464600838,480.18734273510790,0
21.06118674344501,300.63162426396599,232.32880185557190,2.87275905525552,44.77453344394861,5.70681500030417,28.51631403559422,395.92961489551453,0
26.86931945470722,300.04040664871286,213.03643215099484,2.31487653347007,44.35796310754903,6.12338533670375,22.03319565808567,405.99229690100287,0
34.27918553468061,285.47054798523573,193.64396873876987,4.13054045636758,43.57968788236161,6.90166056189117,21.30101726721055,401.97711537207419,0
43.73250178151416,261.64960474582563,173.76191210164365,3.51274228590475,42.21918641962303,8.26216202462975,19.22599000016408,325.94667862372751,0
55.79279910647850,234.53826658162535,154.50763291418693,2.26835958485762,40.75090902611011,9.73043941814267,16.42523850425410,269.94338244155074,0
6.23000000000000,310.28042882146559,353.58932321604880,0.28391958891746,45.30908730796749,5.17226113628529,52.84242168189983,592.61189855386976,7
3.00000000000000,169.79964064244683,367.43517263069566,0.73724577742487,42.79423345433703,7.68711498991576,56.06934235325235,703.49566773565505,17
