timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T10:34:23.961,2000000,128071992,10.5872228951832,1.800000000000002,0.0,193.7841079235077,1.6000000000000005,0.33645492095399526,1.9999999999999998,8
