node_id,type,x,y,z,vx,vy,vz,tension_N
114,rope,12.825081674189684,-1.0508676275333069,6.762923685410274,2.51754295207665,3.1006226635947023,-1.8519027901107674,0.0
115,rope,13.191441644733095,-1.13506543146107,7.093036678952757,2.6020828691282225,3.0894379356084922,-1.99933922690347,0.0
116,rope,13.57103107562948,-1.1617958555125913,7.41786687925422,2.767860280257279,3.0591428825505744,-2.0716578853318763,0.0
117,rope,13.022097235764047,0.6787726262917474,6.58700362888489,-1.5825892371655381,3.9247368724162643,1.1852361008180972,0.0
118,rope,13.424649864456025,0.6384677454238394,6.881288704077419,-1.582808299579047,4.083572777598752,1.09742067729822,0.0
119,rope,13.827281560437237,0.6129501278586,7.1772781015677785,-1.427702587188128,4.2262016888393,1.1274368880967591,0.0
120,rope,11.80681515831727,1.4510502439061213,7.489572363880376,-3.3771252393918476,-0.6710051786253167,2.6716424156622183,0.0
121,rope,12.21845867522846,1.4792067996262446,7.772374924745752,-3.7276219287699357,-0.5694734266399162,2.5705231123850605,0.0
122,rope,12.624857311009212,1.4919346362250978,8.064186818656188,-3.564085448206714,-0.4416882355736402,2.828318217484239,0.0
123,rope,10.814365487206542,0.26290998787759556,8.204632716861457,-0.546630874664683,-4.346593592994532,0.4378713374294164,0.0
124,rope,11.189945850576011,0.34342702558512667,8.524335071322728,-0.6665952090425235,-4.426814880459225,0.5271888773427489,0.0
125,rope,11.585495505028277,0.3611159156711149,8.829401875641588,-0.7865599725714011,-4.507047151258585,0.6165108113739217,0.0
126,rope,11.446642124662661,-1.3042752492098801,7.808439636216742,3.1576087445828454,-2.008801049851493,-2.319040886670873,0.0
127,rope,11.77434382358222,-1.2991392588927306,8.186121143258267,3.1824156470475686,-2.1758343979904358,-2.336085551133879,0.0
128,rope,12.153693125164686,-1.2892014392784796,8.51130751100448,3.2072278355330623,-2.342869909942201,-2.3531353254659604,0.0
129,ring,13.116443219216068,0.018975102754787372,8.305548184920728,0.04762179923496095,0.04091441753391351,-0.06275426913351832,0.0
130,rope,14.26965348282156,-1.1920463063379494,8.055492962508605,3.0346017446710998,3.049115232577511,-2.264536580103588,0.0
131,rope,14.625018207288205,-1.2519315661932788,8.402518069397285,3.160286301847078,3.062972945714182,-2.363075486483818,0.0
132,rope,14.984159274383444,-1.283669245125051,8.749374889391136,3.2906649711494023,3.076021289494265,-2.457038783397468,0.0
133,rope,14.61102321707184,0.564624540373088,7.797018771924001,-1.1772353851401074,4.52425422391353,1.2059494586543937,0.0
134,rope,14.989776024058303,0.5363837359516358,8.1223898663716,-1.6215393916220713,4.717722347638265,0.7746790944003752,0.0
135,rope,15.370128852998185,0.5106664769027761,8.4469376689279,-1.0850125414592913,4.82299027379065,1.173248302359445,0.0
136,rope,13.422604696502496,1.5287653803249317,8.663238293888188,-3.8878494257380343,-0.24108053526529497,2.900465129263766,0.0
137,rope,13.80716155692771,1.5445458073391543,8.982860952488682,-4.027842170900124,-0.1588450171709656,2.9577271804344423,0.0
138,rope,14.181945185851168,1.545978266272645,9.31434376611203,-4.081181819918581,-0.07588124846173955,3.0858292859551746,0.0
139,rope,12.290228818186865,0.4238510179048555,9.496041163181813,-1.0041547313633263,-4.692304055629451,0.7788307622673046,0.0
140,rope,12.648883044872532,0.4850162750578437,9.839008572177447,-1.1017888516386514,-4.797321109877785,0.8518313001625596,0.0
141,rope,13.01399591247273,0.4815528128841088,10.180795973344983,-1.1994288303305114,-4.902352819443829,0.9248395487416678,0.0
142,rope,12.79121527687883,-1.3059630683844108,9.150617463445641,3.2826470240673316,-2.6582956462546794,-2.4064034232663842,0.0
