timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T11:29:23.165,2000000,128071992,79.51342288746577,1.8,0.0,222.6114580631256,3.577708763999664,0.3000000000000008,1.315031943673539,8
