timestamp,generation,evaluations,best_mass_kg,best_fos,best_torsional_fos,infeas_frac,elapsed_s,archive_size,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,taper_ratio,n_rings,axial_idx,profile_exp,straight_frac,knuckle_mass_kg,n_lines
2026-04-22T14:11:41.557,0,64,760.3204784898462,28.388477702931667,1.8163227699379252,0.78125,0.0,0,0.1104697883210968,0.04839257909076579,1.0,0.019253954408153806,4.2532236210422045,0.9573208331254095,9,1,1.7695283140192317,0.029286720923235164,0.012748124721791597,5
2026-04-22T14:26:41.912,648488,41526570,145.88103063946073,1.8000000000000038,1.5000000000000004,0.46875,900.0110030174255,200,0.08785687349603796,0.020000000000000046,1.0,0.5400821770883617,4.458547222512757,1.0,5,1,1.413717176439576,0.4903466613489342,0.010000000000000162,8
2026-04-22T14:41:42.261,1251796,80160044,145.88103063946073,1.8000000000000038,1.5000000000000004,0.484375,1800.3687279224396,200,0.08785687349603796,0.020000000000000046,1.0,0.5400821770883617,4.458547222512757,1.0,5,1,1.413717176439576,0.4903466613489342,0.010000000000000162,8
2026-04-22T14:56:42.262,1820408,116571678,145.88103063946073,1.8000000000000038,1.5000000000000004,0.375,2700.369624853134,200,0.08785687349603796,0.020000000000000046,1.0,0.5400821770883617,4.458547222512757,1.0,5,1,1.413717176439576,0.4903466613489342,0.010000000000000162,8
2026-04-22T15:01:10.169,2000000,128071992,145.88103063946073,1.8000000000000038,1.5000000000000004,0.0,2968.2767238616943,200,0.08785687349603796,0.020000000000000046,1.0,0.5400821770883617,4.458547222512757,1.0,5,1,1.413717176439576,0.4903466613489342,0.010000000000000162,8
