# v12_5kw_v3 telemetry  length=21.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
1,22,3,-3.287,ok,8.26,8.28,13,0,0,2.2,0.77,17.9,9.0,0.582,0.469,5.43,21.0
1,22,4,-3.26,ok,8.43,3.25,14,0,0,2.18,0.38,22.0,12.9,0.581,0.985,5.36,21.0
1,22,5,-2.795,ok,8.2,3.96,13,0,0,2.19,0.32,22.0,7.5,0.62,0.741,5.24,21.0
1,22,6,-3.402,ok,8.39,3.86,15,0,0,2.17,0.95,14.3,8.1,0.531,0.906,5.56,21.0
1,22,7,-2.963,ok,8.51,8.38,13,0,0,2.18,0.44,16.6,13.9,0.561,0.426,5.54,21.0
1,22,8,-3.27,ok,8.63,3.98,14,0,0,2.2,0.55,20.3,13.7,0.556,0.817,5.49,21.0
1,22,9,-3.06,ok,8.4,3.62,14,0,0,2.2,0.55,21.2,8.0,0.576,1.0,5.39,21.0
1,22,10,-1.586,ok,8.26,7.91,14,0,0,2.2,0.32,21.6,7.8,0.606,0.624,5.23,21.0
1,23,1,-3.18,ok,8.45,7.53,13,0,0,2.18,0.76,18.7,14.3,0.575,0.506,5.47,21.0
1,23,2,-2.863,ok,8.29,6.42,12,0,0,2.2,0.52,20.3,19.4,0.603,0.306,5.41,21.0
1,23,3,-3.165,ok,8.64,3.7,14,0,0,2.1,0.77,18.1,8.6,0.577,0.894,5.38,21.0
1,23,4,-1.871,ok,9.58,5.03,12,0,0,2.16,0.32,21.2,17.7,0.559,0.456,5.63,21.0
1,23,5,-3.492,ok,8.23,4.64,13,0,0,2.19,0.45,22.0,9.5,0.611,0.381,5.28,21.0
1,23,6,-3.548,ok,8.2,3.51,13,0,0,2.2,0.45,22.0,0.9,0.612,0.825,5.28,21.0
1,23,7,-3.414,ok,8.42,5.01,14,0,0,2.2,0.95,17.7,7.7,0.548,0.787,5.54,21.0
1,23,8,-3.412,ok,8.4,4.12,14,0,0,2.2,0.95,17.6,14.0,0.552,0.576,5.51,21.0
1,23,9,-3.441,ok,8.38,4.6,13,0,0,2.15,0.49,17.8,6.3,0.591,0.613,5.39,21.0
1,23,10,-2.946,ok,8.98,5.52,13,0,0,2.16,0.32,21.5,9.0,0.571,0.762,5.49,21.0
1,24,1,-3.111,ok,8.14,5.07,12,0,0,2.2,0.39,18.7,6.1,0.604,0.467,5.4,21.0
1,24,2,-2.557,ok,7.27,4.89,14,0,0,2.2,0.52,14.7,19.8,0.531,0.323,5.62,21.0
1,24,3,-3.003,ok,8.45,9.35,13,0,0,2.2,0.81,21.6,1.1,0.582,0.469,5.44,21.0
1,24,4,-2.674,ok,8.38,6.29,14,0,0,2.2,0.95,21.7,9.2,0.579,0.983,5.37,21.0
1,24,5,-3.489,ok,8.16,5.11,13,0,0,2.2,0.71,18.8,3.8,0.595,0.887,5.37,21.0
1,24,6,-3.502,ok,8.23,6.98,13,0,0,2.2,0.66,21.5,0.9,0.595,0.598,5.37,21.0
1,24,7,-3.213,ok,8.28,4.37,12,0,0,2.13,0.35,18.6,6.5,0.608,0.562,5.39,21.0
1,24,8,-2.909,ok,8.32,3.25,14,0,0,2.15,0.73,17.6,5.6,0.58,0.576,5.36,21.0
1,24,9,0.977,ok,6.65,4.46,14,0,0,2.2,0.95,19.1,11.1,0.591,0.882,5.31,21.0
1,24,10,-3.013,ok,8.4,5.37,12,0,0,2.12,0.32,22.0,0.0,0.643,0.86,5.21,21.0
1,25,1,-3.094,ok,8.46,8.07,13,0,0,2.16,0.8,20.4,3.1,0.587,0.925,5.41,21.0
1,25,2,-3.563,ok,8.2,4.84,13,0,0,2.2,0.45,22.0,4.1,0.608,0.712,5.3,21.0
1,25,3,-1.999,ok,8.24,4.73,13,0,0,2.2,0.43,22.0,0.0,0.625,0.469,5.21,21.0
1,25,4,-3.572,ok,8.15,5.6,13,0,0,2.2,0.32,21.0,4.4,0.604,0.716,5.32,21.0
1,25,5,-3.378,ok,8.63,4.71,13,0,0,2.15,0.49,20.3,5.4,0.584,0.524,5.42,21.0
1,25,6,-1.351,ok,8.31,2.8,13,0,0,2.14,0.78,15.8,15.9,0.612,0.825,5.28,21.0
1,25,7,-3.102,ok,8.14,6.92,12,0,0,2.2,0.32,19.8,1.7,0.625,0.476,5.3,21.0
1,25,8,-2.268,ok,8.24,4.27,13,0,0,2.2,0.32,22.0,14.0,0.62,0.837,5.24,21.0
1,25,9,-2.793,ok,7.4,4.54,14,0,0,2.13,0.49,13.0,15.5,0.541,0.408,5.57,21.0
1,25,10,-3.312,ok,8.24,7.5,13,0,0,2.2,0.49,19.8,11.2,0.585,0.439,5.42,21.0
1,26,1,-1.635,ok,8.86,7.39,15,0,0,2.2,0.95,18.7,10.9,0.537,0.721,5.52,21.0
1,26,2,-3.318,ok,8.27,5.73,13,0,0,2.13,0.56,14.6,4.1,0.579,0.366,5.45,21.0
1,26,3,-3.462,ok,8.31,6.5,13,0,0,2.2,0.87,18.7,6.8,0.582,0.514,5.43,21.0
1,26,4,-1.288,ok,8.01,6.98,13,0,0,2.2,0.32,15.6,5.5,0.612,0.746,5.28,21.0
1,26,5,-3.244,ok,8.68,5.46,13,0,0,2.16,0.55,19.4,21.4,0.574,0.524,5.48,21.0
1,26,6,-3.377,ok,8.35,4.87,13,0,0,2.15,0.45,17.9,7.6,0.595,0.619,5.37,21.0
1,26,7,-3.298,ok,8.36,6.78,13,0,0,2.18,0.56,18.8,15.4,0.578,0.511,5.45,21.0
1,26,8,-3.817,ok,8.2,4.57,13,0,0,2.2,0.43,21.8,5.3,0.6,0.765,5.34,21.0
1,26,9,-3.401,ok,8.47,5.07,13,0,0,2.15,0.85,20.3,4.4,0.592,0.61,5.38,21.0
1,26,10,-3.22,ok,8.28,7.39,13,0,0,2.2,0.89,16.9,11.2,0.569,0.971,5.5,21.0
1,27,1,-3.262,ok,8.46,3.19,14,0,0,2.2,0.63,21.7,9.0,0.575,0.978,5.39,21.0
1,27,2,-1.874,ok,8.59,7.32,15,0,0,2.2,0.88,20.5,10.6,0.557,0.712,5.42,21.0
1,27,3,-2.818,ok,8.25,3.8,14,0,0,2.15,0.85,17.6,6.8,0.582,0.514,5.36,21.0
1,27,4,-3.527,ok,8.16,5.0,13,0,0,2.2,0.85,20.6,2.1,0.596,0.693,5.36,21.0
1,27,5,-1.89,ok,8.3,3.8,13,0,0,2.2,0.49,22.0,0.0,0.621,0.993,5.23,21.0
1,27,6,-1.727,ok,8.36,9.36,14,0,0,2.2,0.45,22.0,6.0,0.596,0.983,5.28,21.0
1,27,7,-3.173,ok,8.07,6.51,12,0,0,2.2,0.32,22.0,5.0,0.621,0.702,5.32,21.0
1,27,8,-2.063,ok,8.29,4.34,12,0,0,2.2,0.32,22.0,0.0,0.64,0.626,5.22,21.0
1,27,9,-3.471,ok,8.15,3.81,13,0,0,2.2,0.71,17.8,2.7,0.591,0.705,5.39,21.0
1,27,10,-3.269,ok,8.45,3.02,14,0,0,2.2,0.94,20.3,6.9,0.571,0.971,5.41,21.0
1,28,1,-2.94,ok,9.23,4.0,14,0,0,2.1,0.95,15.3,11.9,0.532,0.934,5.62,21.0
1,28,2,-3.361,ok,8.04,9.01,13,0,0,2.2,0.64,16.7,7.4,0.584,0.493,5.43,21.0
1,28,3,-3.533,ok,8.2,4.29,13,0,0,2.2,0.71,18.7,0.5,0.594,0.782,5.37,21.0
1,28,4,-2.341,ok,8.51,3.9,14,0,0,2.1,0.47,22.0,1.0,0.616,0.754,5.18,21.0
1,28,5,-3.568,ok,8.13,4.93,13,0,0,2.2,0.72,18.8,0.3,0.598,0.738,5.35,21.0
1,28,6,-3.558,ok,8.19,3.57,13,0,0,2.2,0.63,22.0,0.0,0.612,0.825,5.28,21.0
1,28,7,-0.393,ok,6.91,3.51,13,0,0,2.19,0.32,16.2,0.0,0.599,0.702,5.35,21.0
1,28,8,-3.572,ok,8.2,3.64,13,0,0,2.2,0.43,18.8,5.3,0.591,0.606,5.39,21.0
1,28,9,-2.121,ok,8.32,9.34,14,0,0,2.2,0.39,22.0,2.7,0.59,0.705,5.31,21.0
1,28,10,-3.249,ok,8.56,6.84,13,0,0,2.12,0.48,18.9,13.6,0.591,0.583,5.39,21.0
1,29,1,-3.049,ok,8.39,2.85,14,0,0,2.2,0.95,18.9,0.8,0.566,0.973,5.44,21.0
1,29,2,0.62,ok,7.09,3.6,14,0,0,2.1,0.95,14.9,5.1,0.608,0.868,5.22,21.0
1,29,3,-2.488,ok,8.13,5.9,15,0,0,2.2,0.95,21.4,4.9,0.594,1.0,5.22,21.0
1,29,4,-3.254,ok,8.59,4.41,14,0,0,2.2,0.35,20.2,1.4,0.559,0.663,5.48,21.0
1,29,5,-2.108,ok,8.94,5.23,15,0,0,2.2,0.85,21.4,14.1,0.545,1.0,5.48,21.0
1,29,6,-1.45,ok,7.02,5.53,12,0,0,2.2,0.42,15.6,0.0,0.612,0.348,5.37,21.0
1,29,7,-3.373,ok,8.17,8.3,13,0,0,2.2,0.41,22.0,1.5,0.599,0.702,5.35,21.0
1,29,8,-3.589,ok,8.27,5.73,13,0,0,2.18,0.32,21.8,14.4,0.602,0.707,5.33,21.0
1,29,9,-3.474,ok,8.17,3.8,13,0,0,2.2,0.55,17.8,2.7,0.591,0.735,5.39,21.0
1,29,10,-3.563,ok,8.12,5.43,13,0,0,2.2,0.41,19.7,7.8,0.599,0.696,5.35,21.0
1,30,1,-2.942,ok,8.53,3.34,14,0,0,2.13,0.78,19.7,9.0,0.587,0.87,5.33,21.0
1,30,2,-3.09,ok,8.56,7.35,13,0,0,2.2,0.45,20.3,1.5,0.575,1.0,5.47,21.0
1,30,3,-3.703,ok,8.24,5.02,13,0,0,2.2,0.4,22.0,8.9,0.594,0.64,5.37,21.0
1,30,4,-2.276,ok,9.56,4.86,13,0,0,2.1,0.32,20.7,9.2,0.559,0.639,5.55,21.0
1,30,5,-3.109,ok,8.35,9.43,13,0,0,2.2,0.47,22.0,2.6,0.588,0.753,5.4,21.0
1,30,6,-2.212,ok,8.37,9.73,14,0,0,2.2,0.48,22.0,0.0,0.586,0.825,5.34,21.0
1,30,7,-2.969,ok,8.2,3.81,13,0,0,2.2,0.56,22.0,2.7,0.616,0.804,5.26,21.0
1,30,8,-3.674,ok,8.29,5.61,14,0,0,2.13,0.43,15.1,5.3,0.561,0.64,5.47,21.0
1,30,9,-3.771,ok,8.2,5.25,13,0,0,2.2,0.32,22.0,8.6,0.6,0.695,5.34,21.0
1,30,10,-1.752,ok,8.34,11.16,14,0,0,2.2,0.5,19.7,7.8,0.586,0.857,5.33,21.0
2,0,2,10.891,ok,17.48,7.86,3,0,0,1.4,0.6,6.9,2.0,0.76,0.444,3.45,21.0
2,0,3,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.91,0.62,16.3,15.4,0.842,0.526,-0.56,21.0
2,0,4,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.85,0.64,7.5,13.6,0.872,0.676,-0.24,21.0
2,0,5,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.92,0.85,16.4,17.8,0.627,0.608,-1.67,21.0
2,0,6,1.0e9,reject,0.0,0.0,9,0,0,1.59,0.66,14.2,16.1,0.463,0.076,6.32,21.0
2,0,7,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.32,0.74,7.4,2.2,0.446,0.379,-1.15,21.0
2,0,8,1.0e9,reject,0.0,0.0,7,0,0,0.67,0.8,2.2,15.2,0.19,0.873,3.13,21.0
2,0,9,1.0e9,reject,0.0,0.0,6,0,0,0.24,0.87,6.6,7.8,0.881,0.578,4.92,21.0
2,0,10,1.0e9,clearance_reject,0.0,0.0,9,0,0,1.07,0.45,19.2,14.4,0.26,0.729,-1.17,21.0
2,1,1,1.0e9,reject,0.0,0.0,3,0,0,0.91,0.81,0.0,8.1,0.368,0.852,7.14,21.0
2,1,2,14.355,ok,27.94,11.21,5,0,0,1.23,0.6,8.9,10.7,0.598,0.06,6.13,21.0
2,1,3,1.0e9,reject,0.0,0.0,13,0,0,1.0,0.88,3.0,6.1,0.196,0.64,7.42,21.0
2,1,4,1.0e9,reject,0.0,0.0,13,0,0,0.85,0.59,7.5,13.1,0.232,0.05,2.37,21.0
2,1,5,1.0e9,reject,0.0,0.0,10,0,0,0.84,0.95,0.0,17.8,0.316,0.636,6.94,21.0
2,1,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.64,0.5,15.4,21.1,0.463,0.234,-0.13,21.0
2,1,7,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.69,0.32,7.4,2.2,0.446,0.303,-0.37,21.0
2,1,8,1.0e9,reject,0.0,0.0,7,0,0,0.67,0.73,2.2,16.2,0.19,0.391,3.88,21.0
2,1,9,1.0e9,reject,0.0,0.0,15,0,0,0.62,0.95,0.0,20.1,0.104,0.745,7.86,21.0
2,1,10,1.0e9,reject,0.0,0.0,7,0,0,1.04,0.45,19.2,3.2,0.276,0.729,7.27,21.0
2,2,1,1.0e9,reject,0.0,0.0,9,0,0,0.9,0.81,0.0,0.0,0.532,0.295,6.01,21.0
2,2,2,1.0e9,reject,0.0,0.0,11,0,0,0.98,0.9,6.9,11.8,0.285,0.05,2.4,21.0
2,2,3,1.0e9,reject,0.0,0.0,11,0,0,0.89,0.48,2.3,1.0,0.221,0.094,2.4,21.0
2,2,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.63,0.32,7.5,21.8,0.235,0.087,0.55,21.0
2,2,5,6.344,ok,16.18,4.55,16,0,0,0.59,0.64,3.8,22.0,0.137,0.521,7.67,21.0
2,2,6,1.0e9,reject,0.0,0.0,11,0,0,0.39,0.64,0.0,21.1,0.162,0.05,3.35,21.0
2,2,7,1.786,ok,27.93,1.59,13,0,0,0.68,0.32,0.0,15.9,0.446,0.651,6.13,21.0
2,2,8,1.0e9,reject,0.0,0.0,16,0,0,0.72,0.95,2.2,16.2,0.104,0.983,7.85,21.0
2,2,9,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.86,0.95,21.3,20.1,0.104,0.854,-1.95,21.0
2,2,10,1.0e9,reject,0.0,0.0,12,0,0,0.7,0.54,0.0,15.3,0.652,0.783,5.17,21.0
2,3,1,1.0e9,reject,0.0,0.0,13,0,0,0.8,0.5,0.0,0.0,0.198,0.214,3.03,21.0
2,3,2,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.4,0.32,0.0,6.7,0.23,0.05,0.45,21.0
2,3,3,11.861,ok,10.38,2.15,16,0,0,0.54,0.4,10.4,22.0,0.104,0.05,1.58,21.0
2,3,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.08,0.71,6.9,18.5,0.732,0.315,0.51,21.0
2,3,5,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.19,0.83,6.9,5.7,0.137,0.05,1.48,21.0
2,3,6,1.0e9,reject,0.0,0.0,11,0,0,1.36,0.64,0.0,0.0,0.824,0.05,4.42,21.0
2,3,7,1.0e9,reject,0.0,0.0,13,0,0,0.2,0.32,10.4,22.0,0.104,0.572,7.89,21.0
2,3,8,1.0e9,reject,0.0,0.0,16,0,0,0.3,0.8,10.7,16.2,0.166,1.0,7.51,21.0
2,3,9,1.0e9,reject,0.0,0.0,3,0,0,1.22,0.9,7.1,0.0,0.807,1.0,5.61,21.0
2,3,10,1.0e9,reject,0.0,0.0,16,0,0,0.2,0.57,0.0,22.0,0.104,1.0,7.85,21.0
2,4,1,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.19,0.77,10.7,0.0,0.789,0.738,-1.77,21.0
2,4,2,1.0e9,clearance_reject,0.0,0.0,3,0,0,2.05,0.6,7.1,0.0,1.0,0.313,0.04,21.0
2,4,3,1.0e9,reject,0.0,0.0,13,0,0,0.8,0.32,10.4,17.1,0.418,0.315,6.28,21.0
2,4,4,1.805,ok,11.02,4.13,13,0,0,1.34,0.56,2.1,0.0,0.814,0.05,2.37,21.0
2,4,5,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.59,0.66,3.8,22.0,0.814,0.577,0.3,21.0
2,4,6,1.0e9,clearance_reject,0.0,0.0,3,0,0,2.2,0.64,8.5,0.0,0.824,0.05,1.04,21.0
2,4,7,1.0e9,reject,0.0,0.0,16,0,0,0.2,0.68,3.6,11.6,0.342,0.731,3.41,21.0
2,4,8,6.552,ok,10.23,3.55,8,0,0,1.19,0.8,4.6,0.0,0.835,0.795,4.77,21.0
2,4,9,1.0e9,reject,0.0,0.0,3,0,0,1.25,0.9,7.1,0.0,0.64,0.823,6.19,21.0
2,4,10,1.0e9,reject,0.0,0.0,5,0,0,1.72,0.64,6.3,0.0,0.104,0.183,8.03,21.0
2,5,1,1.0e9,reject,0.0,0.0,3,0,0,1.9,0.77,8.5,0.0,0.621,0.628,3.35,21.0
2,5,2,1.0e9,reject,0.0,0.0,3,0,0,0.29,0.64,2.5,22.0,0.104,0.601,2.64,21.0
2,5,3,1.0e9,reject,0.0,0.0,3,0,0,2.2,0.4,13.3,0.0,0.918,0.38,3.82,21.0
2,5,4,1.0e9,reject,0.0,0.0,8,0,0,0.93,0.55,12.3,9.0,0.401,0.229,3.89,21.0
2,5,5,1.074,ok,18.71,3.34,13,0,0,1.29,0.32,0.9,22.0,0.104,0.051,7.89,21.0
2,5,6,5.339,ok,10.66,3.41,9,0,0,1.46,0.4,4.0,2.0,0.861,0.05,2.43,21.0
2,5,7,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.68,0.79,8.4,12.1,0.379,0.651,1.18,21.0
2,5,8,1.0e9,reject,0.0,0.0,3,0,0,1.77,0.86,5.1,0.0,1.0,0.851,4.94,21.0
2,5,9,1.0e9,reject,0.0,0.0,14,0,0,1.25,0.35,1.8,1.1,0.828,0.05,4.06,21.0
2,5,10,1.0e9,reject,0.0,0.0,3,0,0,2.18,0.95,3.1,0.0,1.0,1.0,4.94,21.0
2,6,1,1.0e9,reject,0.0,0.0,3,0,0,1.9,0.82,8.5,1.3,0.798,1.0,5.64,21.0
2,6,2,13.241,ok,18.02,12.74,5,0,0,1.4,0.86,14.2,4.7,0.611,0.671,2.61,21.0
2,6,3,1.0e9,reject,0.0,0.0,3,0,0,1.79,0.88,10.4,2.1,0.742,1.0,5.84,21.0
2,6,4,1.0e9,clearance_reject,0.0,0.0,10,0,0,2.07,0.78,0.0,0.0,1.0,0.73,0.13,21.0
2,6,5,0.988,ok,18.61,14.2,12,0,0,1.66,0.4,3.9,0.0,0.104,0.05,7.91,21.0
2,6,6,2.986,ok,5.34,3.41,7,0,0,1.68,0.93,4.0,0.0,1.0,0.05,4.23,21.0
2,6,7,1.0e9,reject,0.0,0.0,13,0,0,0.2,0.36,10.3,17.4,0.128,0.05,4.37,21.0
2,6,8,1.0e9,reject,0.0,0.0,3,0,0,2.2,0.95,9.2,1.3,0.929,1.0,5.19,21.0
2,6,9,1.0e9,reject,0.0,0.0,14,0,0,0.84,0.39,1.8,15.2,0.559,0.651,5.48,21.0
2,6,10,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.81,0.32,0.0,10.1,0.104,0.05,0.41,21.0
2,7,1,1.0e9,reject,0.0,0.0,9,0,0,1.78,0.32,5.2,1.3,0.104,0.05,7.95,21.0
2,7,2,1.0e9,reject,0.0,0.0,3,0,0,0.28,0.54,8.6,21.2,0.525,0.05,3.06,21.0
2,7,3,3.937,ok,8.45,7.14,5,0,0,1.43,0.95,4.4,0.0,1.0,0.453,4.59,21.0
2,7,4,3.698,ok,20.68,10.46,13,0,0,1.49,0.32,2.6,10.6,0.104,0.05,7.89,21.0
2,7,5,1.0e9,clearance_reject,0.0,0.0,7,0,0,1.51,0.44,5.2,2.0,0.745,0.05,0.83,21.0
2,7,6,1.0e9,reject,0.0,0.0,7,0,0,1.36,0.39,4.2,0.0,0.171,0.497,7.71,21.0
2,7,7,1.0e9,reject,0.0,0.0,13,0,0,0.68,0.32,0.0,10.1,0.104,0.05,1.51,21.0
2,7,8,5.144,ok,5.66,11.45,5,0,0,2.0,0.95,5.2,0.0,1.0,0.05,4.59,21.0
2,7,9,14.29,ok,6.07,7.16,4,0,0,2.03,0.71,6.2,1.3,0.74,0.651,5.72,21.0
2,7,10,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.19,0.95,3.0,0.0,0.104,0.453,-0.6,21.0
2,8,1,1.0e9,clearance_reject,0.0,0.0,9,0,0,2.13,0.32,5.2,1.3,1.0,0.394,-0.93,21.0
2,8,2,16.466,ok,5.5,4.46,3,0,0,2.19,0.59,6.8,2.0,1.0,0.444,1.74,21.0
2,8,3,16.794,ok,4.46,6.83,3,0,0,2.16,0.49,8.6,0.0,1.0,0.645,4.94,21.0
2,8,4,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.8,0.95,5.6,0.7,0.74,0.476,-0.79,21.0
2,8,5,1.0e9,clearance_reject,0.0,0.0,12,0,0,1.66,0.77,5.2,0.9,0.104,0.05,0.46,21.0
2,8,6,1.0e9,reject,0.0,0.0,3,0,0,1.75,0.95,4.0,0.0,0.347,0.292,7.21,21.0
2,8,7,1.0e9,clearance_reject,0.0,0.0,5,0,0,0.83,0.74,4.0,1.2,0.104,0.687,-0.13,21.0
2,8,8,1.052,ok,14.7,8.46,15,0,0,2.09,0.32,2.9,0.0,0.248,0.05,7.08,21.0
2,8,9,1.0e9,clearance_reject,0.0,0.0,4,0,0,0.42,0.32,0.0,15.9,0.3,0.651,0.39,21.0
2,8,10,7.934,ok,6.44,8.51,6,0,0,1.89,0.95,3.9,0.0,0.986,0.606,3.32,21.0
2,9,1,-0.813,ok,6.93,3.74,9,0,0,1.92,0.45,4.9,1.3,0.688,0.314,5.3,21.0
2,9,2,3.217,ok,6.05,6.61,3,0,0,2.15,0.33,6.2,1.3,0.76,0.314,5.78,21.0
2,9,3,1.0e9,reject,0.0,0.0,3,0,0,2.2,0.34,6.1,0.0,0.752,0.631,5.8,21.0
2,9,4,2.178,ok,7.84,7.45,5,0,0,1.92,0.7,6.3,1.3,0.748,0.356,5.56,21.0
2,9,5,1.0e9,reject,0.0,0.0,7,0,0,1.13,0.41,2.7,16.8,0.104,1.0,7.99,21.0
2,9,6,1.0e9,reject,0.0,0.0,5,0,0,0.92,0.95,1.9,0.0,1.0,0.05,4.59,21.0
2,9,7,1.0e9,reject,0.0,0.0,3,0,0,2.08,0.95,7.7,1.3,0.863,0.917,5.41,21.0
2,9,8,1.0e9,reject,0.0,0.0,6,0,0,1.42,0.93,4.3,0.0,1.0,0.05,4.41,21.0
2,9,9,-1.126,ok,5.36,5.34,6,0,0,2.03,0.32,1.7,16.9,0.931,0.846,4.68,21.0
2,9,10,1.0e9,reject,0.0,0.0,3,0,0,2.2,0.57,7.6,1.3,0.874,0.561,5.38,21.0
2,10,1,1.0e9,reject,0.0,0.0,7,0,0,2.2,0.84,4.9,0.0,0.479,0.314,6.41,21.0
2,10,2,1.0e9,reject,0.0,0.0,10,0,0,0.55,0.33,3.2,0.0,0.684,0.326,5.21,21.0
2,10,3,3.176,ok,12.9,8.39,16,0,0,1.89,0.44,2.9,0.5,0.375,0.152,6.35,21.0
2,10,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.34,0.41,6.5,2.2,1.0,0.499,0.43,21.0
2,10,5,1.0e9,reject,0.0,0.0,9,0,0,1.92,0.38,1.1,0.0,0.104,0.846,7.95,21.0
2,10,6,1.0e9,reject,0.0,0.0,7,0,0,0.73,0.32,0.8,4.5,1.0,0.11,3.79,21.0
2,10,7,16.516,ok,5.94,2.2,3,0,0,2.17,0.34,7.6,15.9,0.975,0.425,5.03,21.0
2,10,8,1.0e9,clearance_reject,0.0,0.0,4,0,0,1.46,0.32,3.2,0.0,1.0,0.526,-0.69,21.0
2,10,9,1.0e9,reject,0.0,0.0,7,0,0,1.35,0.64,1.7,1.3,1.0,0.314,4.23,21.0
2,10,10,1.0e9,clearance_reject,0.0,0.0,9,0,0,2.2,0.45,3.9,0.0,0.602,0.05,0.51,21.0
2,11,1,1.0e9,reject,0.0,0.0,9,0,0,0.59,0.32,0.0,22.0,0.578,1.0,5.8,21.0
2,11,2,1.0e9,reject,0.0,0.0,8,0,0,1.11,0.92,2.7,0.0,1.0,0.05,4.89,21.0
2,11,3,1.0e9,clearance_reject,0.0,0.0,7,0,0,2.16,0.32,2.9,0.5,0.564,0.451,-1.04,21.0
2,11,4,1.0e9,reject,0.0,0.0,5,0,0,2.2,0.43,2.1,0.0,0.814,0.05,5.3,21.0
2,11,5,1.0e9,clearance_reject,0.0,0.0,8,0,0,1.07,0.95,2.8,0.0,1.0,0.05,0.53,21.0
2,11,6,1.0e9,reject,0.0,0.0,7,0,0,1.68,0.4,2.1,10.0,0.229,0.428,7.46,21.0
2,11,7,1.0e9,reject,0.0,0.0,6,0,0,2.2,0.32,0.0,0.6,0.523,0.172,6.32,21.0
2,11,8,2.643,ok,16.4,11.35,13,0,0,1.64,0.32,0.0,15.9,0.41,0.05,6.32,21.0
2,11,9,2.343,ok,4.99,7.14,6,0,0,1.98,0.32,5.4,0.8,1.0,0.211,4.41,21.0
2,11,10,13.244,ok,3.61,1.6,12,0,0,1.89,0.56,0.4,9.3,0.93,0.402,3.77,21.0
2,12,1,1.762,ok,18.53,8.08,11,0,0,1.88,0.32,4.9,10.8,0.104,0.557,7.92,21.0
2,12,2,4.265,ok,6.1,5.33,5,0,0,2.13,0.32,1.7,16.7,0.867,0.794,5.1,21.0
2,12,3,1.0e9,clearance_reject,0.0,0.0,4,0,0,2.2,0.33,8.1,0.0,0.629,0.05,0.61,21.0
2,12,4,6.863,ok,23.26,10.17,5,0,0,0.72,0.33,2.1,0.0,0.779,0.823,5.43,21.0
2,12,5,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.66,0.46,8.6,0.0,0.877,0.05,0.62,21.0
2,12,6,1.0e9,clearance_reject,0.0,0.0,6,0,0,2.2,0.93,3.3,5.1,1.0,0.05,0.57,21.0
2,12,7,1.0e9,reject,0.0,0.0,7,0,0,2.07,0.32,6.2,2.1,0.559,0.148,6.08,21.0
2,12,8,0.73,ok,17.67,10.17,13,0,0,1.8,0.32,4.4,0.8,0.104,0.211,7.89,21.0
2,12,9,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.96,0.95,4.2,16.9,1.0,0.846,-0.53,21.0
2,12,10,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.4,0.39,2.5,0.0,0.191,0.05,0.57,21.0
2,13,1,1.0e9,reject,0.0,0.0,9,0,0,1.66,0.43,4.9,0.2,0.104,0.083,7.95,21.0
2,13,2,1.0e9,reject,0.0,0.0,3,0,0,2.08,0.95,5.0,0.0,1.0,0.606,4.94,21.0
2,13,3,3.696,ok,19.43,8.12,14,0,0,1.47,0.44,2.2,0.5,0.265,0.152,7.03,21.0
2,13,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.78,0.45,6.6,0.0,0.174,0.05,0.45,21.0
2,13,5,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.81,0.45,6.3,0.0,0.268,0.05,0.45,21.0
2,13,6,1.0e9,clearance_reject,0.0,0.0,12,0,0,1.35,0.95,4.1,0.0,1.0,0.05,0.62,21.0
2,13,7,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.99,0.39,3.2,1.1,0.375,0.261,-0.55,21.0
2,13,8,2.447,ok,4.37,2.6,13,0,0,1.66,0.7,2.6,0.0,0.86,0.606,1.69,21.0
2,13,9,1.0e9,reject,0.0,0.0,15,0,0,1.06,0.32,0.6,16.3,0.14,0.722,7.67,21.0
2,13,10,1.0e9,reject,0.0,0.0,6,0,0,2.2,0.95,8.0,2.3,0.647,0.606,5.83,21.0
