island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
34,50kw,circular,2,2,39.29458123999282,1.8000000000000014,true,3.577708763999664,0.3000000000000001,1.0692429271757102,8,67.0820393249937,0.05863647908685111,0.02,1.0,0.42600196503309945,0.010000000000000004,128071992,220.353924036026,OK
