island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
12,10kw,elliptical,1,2,10.587222895183203,1.8000000000000005,true,1.6000000000000003,0.336454920953995,2.0,8,30.0,0.038931730449518344,0.020000000000000004,1.0,0.4918100038508306,0.010000000000000002,128071992,192.2066628932953,OK
