timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T08:17:04.936,2000000,128071992,39.294581239992844,1.8000000000000034,0.0,234.89665412902832,3.577708763999664,0.3000000000000008,0.9591983102696273,8
