island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
11,10kw,elliptical,1,1,10.5872228951832,1.800000000000002,true,1.6000000000000005,0.3364549209539952,2.0,8,30.0,0.03893173044951843,0.02,1.0,0.4918100038508374,0.010000000000000002,128071992,200.0781180858612,OK
