timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T11:03:57.107,2000000,128071992,70.78322113919116,1.8,0.0,193.74284887313843,1.6,0.3,1.9861485551069789,8
