island,iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
3,7000,0.07421545685159664,0.01,1.4045601112632131,0.6540745291258395,5.446596309202438,1.7827221829254927,3.0,9.485009966922478,-0.10511834667260597,6.281207072568824,30.376610158703464,0.18872385360287722
3,8000,0.018323129107388515,0.025751224001163,0.7832283648121068,0.001008604900358727,7.114030955542165,4.999774747880497,0.8827887072664605,3.0288039582560757,-0.03327512081039501,12.0,35.0,0.02156981937163579
3,9000,0.016344742603308426,0.030085284129625092,0.9997178596266157,1.4050531086897202e-5,7.104200230518886,4.9999518694269565,0.8868121110366844,3.0,-0.029308943707184135,12.0,34.998061016392356,0.021659950298095084
3,10000,0.016340441271414527,0.030592321602696787,1.000001120750906,0.0,7.104273048573015,4.99999999975518,0.8883007403447647,3.1506498618150363,-0.029305767465315692,11.683588979855678,34.999896887264356,0.021659446576322253
4,1000,0.01641025816337543,0.028266596374442624,0.9903451013714245,0.00019439190810628763,7.120904479165057,4.999986360070795,0.8596547689424532,3.0,-0.03471235904349321,12.0,34.991671727411685,0.02152626655078548
4,2000,0.01634152547186498,0.03051398140936077,0.9998895475707381,0.0,7.104317792914688,5.0,0.8602082352821804,3.306804305179115,-0.029325248946231314,11.785140150561908,34.99952982947516,0.0216588983838659
4,3000,0.016340448475631833,0.03059693319415304,1.0000014279152893,0.0,7.104257636401992,5.0,0.8407269872608159,3.2682033671339688,-0.02929889393549238,11.561952048736067,34.99998070481053,0.021659650275610287
4,4000,0.015807160943533776,0.016540118655225023,1.0507220970006488,0.0,7.239539032284545,5.0,0.8301848321112006,3.0,-0.08735725654446941,11.941718109564489,33.54986087006435,0.02
4,5000,0.016377631638010745,0.03041442943089046,0.9952031397510551,1.7216805599014346e-5,7.105804264135025,5.0,0.8917219920654152,3.0,-0.029999803522741914,11.855234367904556,34.99809412964368,0.02164113155436525
4,6000,0.016340458572644177,0.030591856468263623,1.000000044401906,0.0,7.104270632447381,4.999999631863587,0.8613771610052726,3.1548567971570094,-0.02930450145052518,11.868863109255383,34.99967633048466,0.021659451959655303
4,7000,0.018291596563994306,0.011078417178092244,0.7953306899951961,0.01692939712175125,7.376751400274157,5.0,0.8214377049785736,3.100218589682344,-0.045877547908780875,11.699546962509261,33.71887615452323,0.020249193992675774
4,8000,0.016350544155136038,0.029975587129829298,0.9981386946122884,0.0,7.109239051310332,4.9999927298259275,0.8767726271410347,3.3329410816910774,-0.031427808737525285,12.0,34.893437401360174,0.02158933433821123
4,9000,0.016340318072477766,0.030576923188075183,1.000022487702287,4.1427923939262166e-7,7.104281140433327,4.999999679919587,0.8688797622104594,3.0,-0.029307046327969155,11.998401390705636,34.99968203749704,0.02165937708306795
4,10000,0.0190305326136818,0.02832048708389397,1.0111328695484627,0.010129351205039105,7.183945650951913,4.909121135951151,0.9012588299286505,3.0,-0.041766099085758845,11.994948637825832,35.0,0.02520694168290674
5,1000,0.017384621793448584,0.016298802122162094,0.8754488898395738,3.278279715504908e-5,7.157142906907581,4.999630975484258,0.8854437720873627,3.0,-0.05307559277293963,11.984459927266757,35.0,0.02103533747440214
5,2000,0.016337036902641957,0.030526727870974615,1.0002887372557856,2.1184367362976728e-5,7.105155608807818,4.999999089772411,0.8904270776673473,3.027139156426477,-0.02971850366436425,11.900336067717598,34.99238198018767,0.021647564367354388
5,3000,0.016340463360035678,0.03059521702230085,1.000000033028685,4.669564286275979e-8,7.10425881745177,5.0,0.8699892760113848,3.03508397468175,-0.02929958598104316,11.645119592233423,34.99995359962696,0.021659629792947964
5,4000,0.021301806120381434,0.011179922297899922,0.5382946772591685,0.0,7.186215533536394,5.0,0.8746225151167448,3.43340680250802,-0.04389432349226765,11.688443671399261,28.31001425101605,0.02043428583010921
5,5000,0.01916362864413389,0.023519194217903584,0.7037106496817922,0.0,7.117674577448532,4.999958136301044,0.8462990822517557,3.4247205306871193,-0.036170204201459485,11.894560395351647,34.9056593923501,0.021480037693354416
5,6000,0.01652273731348063,0.029750023528551814,0.9780830974364312,2.329005459718983e-6,7.105462884948684,4.999937709562408,0.8548779802309646,3.11020271186666,-0.02950038845830148,11.93997331937231,34.96165290050606,0.021649890531340685
5,7000,0.016339589107305895,0.03059961178860129,1.000099628842549,1.2007928913902422e-6,7.104314463040286,4.999999992147523,0.8519491423098204,3.2964720655967232,-0.029320861431544123,11.578544919197354,34.999576660462274,0.02165900779494852
5,8000,0.07601285352829176,0.010146327009684595,1.2283585527671785,0.5394843129998614,5.475843622548215,1.4812789520803586,2.8712620067137613,8.090821051063894,-0.06379309939335447,11.972076494145231,35.0,0.16599152025702407
5,9000,0.016019042393051464,0.025888480752031845,1.0413794543732775,0.0003037544619928292,7.114049189535164,5.0,0.890822050608353,3.254247630490832,-0.03326905347849185,12.0,35.0,0.021547440062263567
5,10000,0.016338839985696737,0.030542603870129175,1.0002400238027687,4.98925896010598e-6,7.10427784964466,4.999990240599473,0.8374247548704231,3.2402973553740844,-0.0293005290415618,11.89560266397362,34.99803336784477,0.02165965908233555
6,1000,0.016385745474647835,0.030028987646332234,0.9900532709318173,0.0,7.132257734456829,5.0,0.8922262076933847,3.1585320812778788,-0.0402580965852753,11.986983458497647,35.0,0.021385817340062466
6,2000,0.016339282331917185,0.030485983629087197,1.0001600309313108,0.0,7.104452659110851,4.999997551168877,0.8637266637576034,3.2483768800471684,-0.029382748521398935,11.501678801300086,34.998176119100805,0.021657290921232877
6,3000,0.016340440352253082,0.03059701675340388,1.0000002682892173,0.0,7.104268156258467,5.0,0.8698865601556931,3.02198807896766,-0.02930332529218799,12.0,34.9999761238988,0.021659521551947388
6,4000,0.025068119096849282,0.013673033159825586,0.3259578673827506,0.0,7.4363455964764835,4.980721772033534,0.844120542957451,3.086763526269574,0.020299656861571657,12.0,27.953440297637478,0.02043404915444006
6,5000,0.017193135774888957,0.026873379053915576,0.9000405604573415,9.45713472595995e-6,7.114658500949494,4.999989227644557,0.8497402436129473,3.1486544988311946,-0.033633551177240616,12.0,34.72436279891659,0.021520074703130675
6,6000,0.016337692190408277,0.03024564398122665,1.0003440587149066,0.0,7.104993930595977,5.0,0.8573249474111132,3.308702586792865,-0.02960940428050152,12.0,34.998187302789646,0.02165101233245582
6,7000,0.01634055427499731,0.030596335645964895,0.9999887874886141,2.2301282431965653e-7,7.104258851214135,4.999999818000261,0.8734537056449345,3.249329277808683,-0.029299270523632494,11.612652203616372,34.99993913673369,0.021659639277277397
6,8000,0.022817937456177672,0.020800198656987536,0.4187238002571037,0.0,7.20680112526199,5.0,0.8600457574033941,3.1007461355981296,-0.0737846190440508,11.9988992952677,34.722537846940085,0.020512831305785743
6,9000,0.016915430034381628,0.02934037201421961,0.9304120356868897,1.2461634838859199e-5,7.114084613244672,4.999972367558421,0.8622210226549872,3.3981392118130542,-0.03296780763954319,11.993253717940156,35.0,0.021561681576511373
6,10000,0.01634033201298358,0.03055733439278848,0.999961354549127,0.0,7.1046591909488335,4.999999031839328,0.863196320122473,3.2039825282959433,-0.029465807869494473,11.850215630866664,34.999802698180034,0.02165519844169718
7,1000,0.016136919769828055,0.029520174382356903,1.0257633593947473,0.0,7.113745664402859,5.0,0.8660287277555988,3.0,-0.030155702846438284,12.0,34.77371174667856,0.021579799273780044
7,2000,0.016337950724297293,0.030483890311068792,1.0002232036992393,0.0,7.104939460704728,4.999997291178683,0.8444846214492484,3.069153012218826,-0.029605040199958136,11.704991347698229,35.0,0.021651516244953758
7,3000,0.016340453619195106,0.030598831655761577,1.000000316787809,1.1853982670844292e-7,7.104257153559405,4.999999896415814,0.8555830493720424,3.1918999462532507,-0.02929872357721705,11.828744458736008,34.999955964617385,0.02165964961369407
7,4000,0.02087933142758994,0.01,0.5718206896128405,0.00047677284168093635,7.1116747514493035,4.9999759693616515,0.8574186010925335,3.2324787239765094,-0.03469410659059239,11.837836589263528,34.1478243346134,0.021433563498513844
7,5000,0.0177333123431209,0.01,0.8512491015970863,5.839813327069626e-5,7.100826232194347,4.999935433926274,0.8904320853050374,3.2247515558065634,-0.029502726887987097,11.887435733403215,34.99106534854973,0.021673704432482958
7,6000,0.016406926103721103,0.01,1.0000090518676126,3.03024650564971e-6,7.101808542528161,5.0,0.8697248486518235,3.3230487797240653,-0.02934074727835156,11.617957942167333,34.99953844405473,0.021671871280940183
7,7000,0.01541877629391869,0.01,1.191913694903082,0.04734662320733578,8.419425127172092,5.0,0.7863729844059811,3.0,-0.15557033577225537,12.0,26.821336840713943,0.02
7,8000,0.016107608280649815,0.030876348350345015,1.0001842085611798,5.617043189238722e-7,7.254420138202739,4.9999978732571915,0.8740885012147368,3.0,-0.09416079082790987,12.0,34.89700114312771,0.02
7,9000,0.01610624721978196,0.03104372749301901,0.9999985194672342,0.0,7.255625847956949,4.999999998299193,0.8666765807470493,3.0,-0.09470790423864918,11.610839561155892,34.999759137953845,0.02
7,10000,0.016459251318121888,0.029639992889614566,0.9850446823723217,0.0,7.114592300654096,5.0,0.8817532889362328,3.3953490598920704,-0.033652370972255145,12.0,34.42433658574825,0.021471643131531267
8,1000,0.021699900024875648,0.01,0.5083797725644943,0.00021265686146082146,7.143551295232741,4.9993689274155395,0.850003459352149,3.0227239944994864,-0.04897813016482755,11.52921994418696,33.88864434199665,0.021023198584792967
8,2000,0.0184708470570089,0.01,0.7773006943843548,1.6322684944362706e-5,7.102035365312637,4.999993828119051,0.8527755154238366,3.069529838071553,-0.0300257273369862,12.0,34.98627345446895,0.021662184991573793
8,3000,0.016383574493950344,0.01,1.002720885691355,0.0,7.102836730896432,5.0,0.8787980389188318,3.1933188895020703,-0.029775830829651382,12.0,34.98767950664605,0.02165905073909417
8,4000,0.01640702065042628,0.01,1.0000019707986325,0.0,7.1017541253140815,4.999999906758835,0.8475945369549465,3.113304198955629,-0.029322575443139622,12.0,34.999982031102505,0.021672424587419085
8,5000,0.018237050796534152,0.02734669315487096,0.7870850908579173,0.001098238321682955,7.139800608874952,5.0,0.8665320965496904,3.325748762585878,-0.04280883635860807,11.520032526080026,34.70321422667331,0.0212747982273933
8,6000,0.016465700237412832,0.02973178967723023,0.984968361184747,4.8407700972992836e-6,7.1051213479259285,4.999991890000207,0.8770721977033642,3.0337929875504535,-0.029481447872434865,12.0,34.98257842358878,0.021651992080489204
8,7000,0.016340303952704718,0.030592366047517756,1.0000202986030953,1.7017071311974945e-6,7.104275462861872,5.0,0.8719724594600899,3.2384581727461383,-0.029308400646428746,11.901443538575952,34.99982120408078,0.021659393146204995
8,8000,0.01316223379343328,0.035122309249952084,1.5,0.0,7.644839081195546,4.993207088909371,0.7598912583176589,3.0,-0.032274778487308996,12.0,14.661871306208187,0.0207073027680214
8,9000,0.01640179607511254,0.029798298264555507,0.9925644685959104,6.780650499838707e-5,7.106733524799418,4.999936302578771,0.867487654863429,3.370728876372595,-0.030175506378603778,11.654793408471665,34.98403757356297,0.021631717850431872
8,10000,0.016340227389838285,0.03059163168316304,1.0000116451727983,5.142985108502644e-8,7.104363105794547,5.0,0.8468080969037604,3.0,-0.02934674674909802,11.922053441720895,34.99669819209839,0.021657922773896946
9,1000,0.016363360231276016,0.02935063197227796,0.9972287069483486,0.0,7.107486529435709,5.0,0.8809714984147605,3.310873521185767,-0.030419962926313972,12.0,35.0,0.021633017380206652
9,2000,0.0163409804163972,0.030550322766985515,0.9999423220346938,1.7223542846990165e-6,7.104325938269956,4.99999992087616,0.8462373584735501,3.397502684327538,-0.029328274605904512,11.697279436343436,35.0,0.021658873255075862
9,3000,0.016340455383102984,0.03059874126513009,1.0000000545077676,0.0,7.1042563043746005,4.999999990305885,0.8770519625938188,3.0,-0.029298366486654348,11.80073272547022,34.999997491907955,0.021659662543261418
9,4000,0.021016982950106386,0.01,0.5464386083428652,0.0,7.223550705473733,5.0,0.8502404332931147,3.180378147798497,-0.0788387846153425,12.0,35.0,0.020418967403812743
9,5000,0.017642624407416128,0.01,0.860445932926881,3.045533410573437e-6,7.102206079026813,4.999974929304611,0.8674869103136974,3.0,-0.02984731391607107,11.847914575532739,34.95429737891305,0.021656051263564586
9,6000,0.016406957086475913,0.01,1.0000022264953443,3.2617308857811576e-7,7.101798768019822,4.99999974433119,0.8362335737262558,3.0954246836479915,-0.02934009392590661,11.747017398971032,34.99968287613107,0.021671884010698077
9,7000,0.04559796655833532,0.01,1.080788618425406,0.18896470106789234,5.413495680388022,2.3597825503557353,1.3571568200035122,3.3667473302632227,-0.0892665479987199,11.947378816433517,34.03970267224045,0.04850092381571454
9,8000,0.01638959369916544,0.01,0.9999382224346178,0.0,7.113563550648195,5.0,0.840503008846037,3.1486806255219686,-0.03394072351598828,11.628676487691097,35.0,0.021540608690261337
9,9000,0.016407076491877615,0.01,0.9999957433866734,1.2888283600716623e-8,7.101751603821752,5.0,0.8369882561746723,3.224323060708117,-0.029321092032489747,11.814537529854821,34.99995251386872,0.021672454312321298
9,10000,0.015922292442568542,0.018969228485047,1.0487094423751697,0.0,7.160786796589262,4.9996894279401625,0.8902991769981696,3.023830731643722,-0.05256943885059295,11.75341616938022,34.5513903172475,0.021000298032789723
10,1000,0.017257483023243703,0.010232757426583177,0.8971242866010479,0.0,7.144895535684243,5.0,0.8547014127323634,3.3199576910339195,-0.041431592632358454,11.615635113408667,35.0,0.02128637816370533
10,2000,0.016347413170542613,0.030008631089391873,0.9992195725693607,1.6293275411842208e-6,7.10517916887036,4.99999963649963,0.8609060862077533,3.433458691837072,-0.029686461751217103,11.87780984566972,34.981264196839184,0.021647795921032453
10,3000,0.01634050684119768,0.030598654979200227,0.9999869702579345,7.079481653344107e-8,7.1042910100229415,5.0,0.8319390524244896,3.07574872143463,-0.02931406162685469,11.88900605783057,34.99951337573846,0.021659172800789814
10,4000,0.044438541854061264,0.010728186459749434,1.1216615153885534,0.2823709199501583,5.470564538593715,2.6382031859863604,1.2796297934508154,3.1330170212721873,-0.11794521503265773,11.751366930472152,19.237168183055957,0.04088723500675668
10,5000,0.019359691841594154,0.025390455220943766,0.6843749144737724,3.472765857406877e-5,7.124029093157182,5.0,0.8923955020149645,3.128163657452239,-0.038204363776126606,11.805672597813613,34.782387746941936,0.021400865162126154
10,6000,0.016925730779264816,0.028707287019853537,0.9304656540718728,2.4471608699035014e-5,7.108051929169719,5.0,0.8627057825835431,3.256326998568351,-0.030927161249660464,11.975452959121858,34.95806554286408,0.02161050487982166
10,7000,0.01634009619838984,0.030577334380353368,1.0000505000268598,0.0,7.104305822902751,5.0,0.8469141675011981,3.20241518809388,-0.029306825021240625,11.56384321054019,34.99829942686363,0.02165916650734721
10,8000,0.016340454128251462,0.030597660441584268,0.9999992490339609,5.8578450493515906e-8,7.104263085668983,5.0,0.8514792324916123,3.1438855334645184,-0.029301526386032492,11.742961172051832,34.99999824851978,0.021659581254353185
10,9000,0.01610110046580676,0.030156165619823087,1.0012186533185656,0.00012416842315177086,7.2552436988642475,5.0,0.83163727006788,3.2490354605539653,-0.09445432003801466,12.0,34.95177959541314,0.02
10,10000,0.01610625096370576,0.031040972469617616,0.999999833611019,1.3544195373923045e-7,7.255623741274324,4.99999999477814,0.8799458141790054,3.2143645584123473,-0.09470681804602359,11.594109966605137,34.999525681698415,0.02
11,1000,0.020463941287140137,0.02229755259788241,0.5853294085778017,0.0,7.211426585080484,4.998979258830248,0.8576322729589879,3.0,-0.0656096483693223,11.916777170300966,34.03199749712258,0.020626534381052435
11,2000,0.01645704313834866,0.02950400708370383,0.9842180140964206,0.0,7.114544567883191,4.999994517963618,0.8533900736812221,3.0767022445158285,-0.03370169085409334,12.0,34.961727001221696,0.0215362762545115
11,3000,0.01634057014908958,0.030592870852932514,0.9999865137917048,0.0,7.104279883837462,5.0,0.8556050546661652,3.169595012374459,-0.029303287831701358,11.627006884069955,34.99851107175324,0.02165927580100135
11,4000,0.08470702928450116,0.010364998391121002,1.5,1.0,5.620253102481776,2.461222814988692,3.0,9.913034702583964,0.08385902184521582,9.722208678353216,24.815832794050316,0.1895591447057909
11,5000,0.01791301106741314,0.02058522763811777,0.8270201151100309,0.002367744450115017,7.121455440986076,5.0,0.8436752632869802,3.0582839080882933,-0.034413634871034986,11.75845181174994,34.81494137850117,0.021490036619013574
11,6000,0.016357465860088013,0.030513546705709594,0.9979495912420419,0.0,7.1044316359685595,4.999999966537731,0.8761345155527459,3.0,-0.02928788029846902,12.0,34.98881957169314,0.02165756540481511
11,7000,0.01634044723598521,0.030595954689501742,0.9999997072087433,1.232324956712328e-7,7.104269591291906,4.999999962167009,0.8529510774476875,3.019893078980274,-0.029303863673649632,11.886925552102145,35.0,0.02165951231862629
11,8000,0.04448224321881751,0.01035934747684982,1.0457410672571608,0.110826393013683,5.483196634257957,2.4313528151565555,1.3567906104782768,3.39639028562573,-0.11348402092466937,11.711018664296702,18.691642918025092,0.04152729479715599
11,9000,0.01668145407543798,0.028246497600331946,0.9596797548663699,0.0,7.107316788479378,4.999813710959865,0.8685828141779117,3.0,-0.030390409656308022,11.717251735711628,35.0,0.02163646162477832
11,10000,0.016339746018235998,0.03047652213918575,1.0001338660676171,0.0,7.104284908792799,5.0,0.8698382938094573,3.461874750943902,-0.029308580567019914,11.612477914181468,34.9996484484469,0.02165939194956082
12,1000,0.02019811877980531,0.01,0.6239700831251471,0.0,7.123688070736942,4.998398704394148,0.8497474726610025,3.009551903726933,-0.03760299446398353,11.919427933252456,35.0,0.02149239529439904
12,2000,0.016600803226152996,0.028978817688647088,0.9686047370625035,6.459567176599804e-5,7.107195375833558,5.0,0.861348628279777,3.068196901844861,-0.030491182111657845,12.0,34.95629655392251,0.021623489389317886
12,3000,0.016340391127306297,0.03059489817912333,0.9999954491966582,2.0363282955849628e-6,7.104344835921471,4.999999645263796,0.8715796175044735,3.0,-0.02933870542066691,12.0,34.999870742440336,0.021658602778920774
12,4000,0.02925771828839546,0.010149066892922462,1.0226254600408686,0.5631714303392789,8.228941252125281,4.35110317104894,0.6150502499907147,3.0,-0.44298675676281646,11.533066397045866,8.107669753438287,0.02
12,5000,0.016303663589231528,0.025005094734603783,1.003605781155841,1.402614033624907e-5,7.121600536913825,5.0,0.8599280457974194,3.168453564515777,-0.03686568833059649,11.561130635608047,34.89711368523471,0.02144150950440036
12,6000,0.016343286274084507,0.030581062539679515,0.9996617382098413,0.0,7.104282007039763,4.9999964733468385,0.8440122809240757,3.3360815430981847,-0.02929580335773029,12.0,35.0,0.021659615961275004
12,7000,0.016340454748206393,0.0305987701736964,0.9999999879384772,6.088842982816306e-8,7.104257135660606,4.999999993040078,0.8548932140942106,3.144660991932884,-0.029298867245338582,11.643932219144538,34.999974876597506,0.021659647784589994
12,8000,0.017064169919875645,0.01858809989699567,0.9156373813411767,0.0001232052258351513,7.135043023282028,4.9998900484914275,0.8654019579298797,3.0,-0.03959801666312048,12.0,35.0,0.021391956370446878
12,9000,0.016337420534988552,0.03045119835795282,1.0002422531622774,0.0,7.105388326537971,4.999994899259515,0.8880831924041821,3.108040868125358,-0.029730860481463346,12.0,34.98969819879126,0.021645951766194788
12,10000,0.01634048510104849,0.030597867289870524,0.999996421054964,0.0,7.104259271210381,5.0,0.8585731821368969,3.0,-0.02929921334749511,11.881553676427552,34.99999737332338,0.021659641462587358
13,1000,0.01667339435475579,0.010482019491050622,0.9589252957362427,0.00021245804763951164,7.159081319226206,5.0,0.8865992328577329,3.0978897756470687,-0.051475618175441856,11.77736997367455,34.54133390330487,0.021046930576848095
13,2000,0.01633877675669247,0.03058918581506856,1.000011279616395,0.0,7.105389702983956,5.0,0.8833745723977716,3.088795738524027,-0.029754907066888804,11.928697478448665,34.99647957677161,0.021647571110741032
13,3000,0.016340565196619642,0.030590700908884567,0.9999895173103924,0.0,7.104257917051499,5.0,0.8590558001277299,3.1497830803845126,-0.029299378983426213,11.994124110749485,34.999762964856316,0.021659610247807642
13,4000,0.02504462507645983,0.010586073782164447,1.1520529666982522,0.07004594559230815,6.290044865426279,4.812704948300766,0.8434755458161378,3.087240587170456,0.015862389881973013,11.847731596920095,17.715826140054787,0.026628973006406872
13,5000,0.016372862235493,0.028413446533905585,0.9928792952437704,0.0,7.125608922700365,5.0,0.8855003121793364,3.2653538386990957,-0.038260330615445155,11.711592122111584,34.927991476901134,0.021412882591742118
13,6000,0.01634409384541828,0.0305818317015806,0.9995550603563659,0.0,7.104289332719785,4.99999703098443,0.8308473456864841,3.1655844900981673,-0.029312467084415754,12.0,34.999366653060385,0.02165919432342541
13,7000,0.016340469314305682,0.030598815415750543,0.9999982632409257,1.0963290204842522e-8,7.104256558253443,4.999999989875025,0.870792318870163,3.036484475407338,-0.029298538077993888,11.947409264196505,34.999983364429994,0.021659657223694555
13,8000,0.01618527826471675,0.023846366613584295,1.0145037041716383,0.0007107156295792406,7.144340220259413,4.999921471988487,0.8646434965753235,3.2527416907191813,-0.04758984513949412,11.667003394759899,35.0,0.02118708407393971
13,9000,0.01633782105872547,0.030600419868106903,1.0002776870566839,6.123706229141683e-6,7.1046009540900075,4.999997727751892,0.839916234072724,3.272861457847416,-0.02942287397327064,11.927027904256482,34.99654995282434,0.021655494937136286
13,10000,0.01634046193845285,0.030598340309536027,0.999998274545366,0.0,7.104261961554311,4.999999946534466,0.8319109870628616,3.2236316481424114,-0.029300987670317146,11.764335374652473,34.99996837029454,0.02165959024500179
14,1000,0.021497840228742526,0.020276601259116508,0.5196513211303716,0.004720617590976169,7.1232498105795585,5.0,0.8469521268952206,3.177071036166475,-0.03973758704533281,12.0,35.0,0.02140871744160634
14,2000,0.018734727849549705,0.025896596638963647,0.7442149999800328,0.0,7.103909055690384,5.0,0.8702508032263735,3.116891635244656,-0.02974763794772408,11.570323654589172,35.0,0.02165623805000854
14,3000,0.016801938256839528,0.02962690878992026,0.9450774867335787,8.725145662701451e-7,7.104456742212279,4.999996525301006,0.8512956818241482,3.0305346760593546,-0.02928741706681858,11.62914255139882,34.998682243787094,0.021660024971169853
14,4000,0.01634053981747194,0.030593437136201412,0.9999916103814036,0.0,7.104263618711201,5.0,0.8766415632344001,3.0,-0.029300072011954875,12.0,34.999758214881986,0.021659585278714897
14,5000,0.010603207008669806,0.0838986104765685,0.8795311577869797,0.0,7.378709096301981,4.986567005405452,0.8264744297477121,3.239074351326412,-0.09524996822161333,11.669829295140794,35.0,0.020135181789675206
