island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
35,50kw,circular,3,1,79.51342288746578,1.8000000000000016,true,3.577708763999664,0.3000000000000008,1.7821194888380638,8,67.0820393249937,0.08590526283716297,0.02,1.0,0.4636415333855134,0.01000000000000002,128071992,221.60726594924927,OK
