timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T11:25:40.552,2000000,128071992,79.51342288746578,1.8000000000000016,0.0,221.60726594924927,3.577708763999664,0.3000000000000008,1.7821194888380638,8
