tension_seg_5_line_4,tau_gen,tension_seg_1_line_5,omega_ring_14,omega_ring_4,tension_seg_1_line_1,tension_seg_3_line_5,omega_ring_1,omega_ring_5,backline_payout,omega_ring_12,tension_seg_8_line_1,tension_seg_11_line_2,tension_seg_4_line_2,tension_seg_13_line_3,tension_seg_10_line_1,tension_seg_5_line_2,tension_seg_4_line_3,tension_seg_5_line_5,omega_ring_6,tension_seg_12_line_1,tension_seg_8_line_5,tension_seg_13_line_2,tension_seg_2_line_4,tension_seg_3_line_3,tension_seg_6_line_1,tension_seg_6_line_4,delta_omega,tension_seg_2_line_3,tension_seg_3_line_2,delta_alpha_deg,tension_seg_12_line_3,tension_seg_2_line_1,tension_seg_2_line_2,tension_seg_9_line_3,tension_seg_6_line_5,tension_seg_15_line_3,hub_y,omega_ring_15,tension_seg_1_line_4,tension_seg_5_line_3,tension_seg_15_line_2,tension_seg_9_line_1,tension_seg_11_line_4,tension_seg_14_line_3,tension_seg_9_line_4,tension_seg_4_line_4,hub_z,tension_seg_3_line_4,tension_seg_7_line_1,tension_seg_2_line_5,tension_seg_10_line_3,tension_seg_13_line_4,tension_seg_3_line_1,tension_seg_13_line_1,tension_seg_12_line_4,tension_seg_9_line_5,tension_seg_12_line_5,tension_seg_8_line_2,tension_seg_10_line_2,omega_ring_9,tension_seg_7_line_5,tension_seg_15_line_1,omega_ring_10,tension_seg_6_line_2,tension_seg_11_line_3,tension_seg_11_line_1,tension_seg_1_line_3,tension_seg_14_line_2,tension_seg_11_line_5,omega_ring_11,tension_seg_1_line_2,tension_seg_14_line_4,omega_ring_3,tension_seg_13_line_5,P_kw,omega_ring_16,tension_seg_10_line_4,tension_seg_4_line_5,tension_seg_15_line_4,tension_seg_10_line_5,tension_seg_5_line_1,tension_seg_12_line_2,tension_seg_8_line_3,omega_ring_8,tension_seg_6_line_3,tension_seg_7_line_2,tension_seg_15_line_5,tension_seg_9_line_2,tension_seg_14_line_5,tension_seg_7_line_3,tension_seg_8_line_4,hub_x,omega_ring_2,omega_ring_13,tension_seg_4_line_1,tension_seg_7_line_4,t,tension_seg_14_line_1,omega_ring_7
2091.0010078195864,992.3499554847755,2201.0456926880306,9.49841899168098,10.967274337402669,2203.38373872182,2118.5977135543017,12.545329644675656,10.385806789321574,0.0,9.582246370957217,1935.2817919245879,1532.3891220055816,2108.789945034764,1069.3211172088465,1701.808709254558,2091.2515404366522,2108.463164166058,2091.403768355547,10.093432570500802,1324.9920935979967,1935.2062234768948,1070.1028473706613,2128.051301074614,2118.2501289058696,2059.8557826022666,2059.2636280739803,-3.047243926132273,2128.133112100951,2118.593339521783,78.87519840423364,1322.8771675524183,2129.2125606190293,2128.850810110782,1833.1307042352564,2059.7223558214023,437.72218057580335,-2.219146996451697e-7,9.48208442169184,2197.6820007044066,2090.9069257422916,436.3993224919161,1834.2662175080966,1532.5531486547238,770.2906999589859,1833.5299945749114,2108.50850376703,15.005818776400604,2118.2528322082253,2009.1259538279257,2128.718437218581,1700.4533577260909,1070.7670256023748,2118.8081585643076,1072.031888558797,1323.9089912331922,1834.2317801914548,1325.216086253168,1934.7269338271738,1700.9579521758337,9.758769153986586,2009.0183218369582,433.68803516865177,9.693664757154705,2059.4795172662016,1531.815414480203,1533.4814257309145,2197.9411807327683,770.9381913605419,1533.5827996232103,9.63543914286431,2201.465052746328,771.6650545533713,12.008571790677731,1072.4423722364008,12.449357314435721,9.498085718543383,1700.9922590834271,2108.863306015359,435.8284714789116,1701.8299120645793,2091.558605950758,1323.5465627976691,1934.3084439030247,9.835714195966343,2059.113545504896,2008.6690196447953,433.3352285423129,1833.5857153780494,773.1619404369497,2008.2789865385218,1934.604661410388,25.99168784099944,13.3983311720769,9.5349464181735,2109.0372462108116,2008.4948673045453,0.010000000000000023,772.7127153163492,9.93657434274688
1635.312435405626,996.7241248023553,1911.5803012386782,9.43092302963432,12.338134025168833,1913.141061965476,1770.7987327427886,11.002689258668074,11.56207936178292,0.0,9.49043209575724,1335.9159756903512,889.2589698750154,1707.5940211892805,513.6404815947353,1054.7933578265722,1634.763808104014,1708.589019376232,1634.1624435554374,10.902796031487831,711.0449149161184,1335.9209916953562,515.7019660298544,1825.012555664836,1772.0109079369813,1549.434607976815,1550.7530128080452,-1.483693299380068,1825.0200538013694,1770.987600350772,77.37885117489968,707.591086595431,1823.8034166785521,1824.27276506216,1204.8525367428294,1549.651144152725,130.44906786429425,-1.3840451256850539e-6,9.462262063748193,1908.8033158239064,1635.6840985936897,134.50675743427993,1203.8300301680597,889.3096097774024,315.4840499074937,1204.394704692789,1708.3386986915755,14.995520668463696,1771.8941815104176,1450.8176768536675,1824.2606328095865,1055.1373778332222,518.2739563791464,1770.2384340433284,521.609483408322,709.3758278966577,1203.76276064152,711.5104077955381,1336.7812045449805,1055.059746238439,9.86263338454315,1450.9208410861572,146.30892637594798,9.697907544687336,1550.4026504275705,888.9194773502921,889.8589198358483,1908.6478096322735,318.17426776769594,889.890216992457,9.576313071573297,1911.3286879040656,324.3104960816288,12.984482987400092,523.1990486908793,10.966645821818211,9.518995959288006,1054.9189684276646,1707.1889932006602,139.7435446909721,1054.7063523244788,1633.823372735416,708.6226421705557,1337.320960851743,10.09133595733426,1551.217468599904,1451.7658747528303,149.54538944261063,1204.5035489724821,332.4556482700296,1452.4550566570933,1336.7893206014244,25.97637024829126,13.035171639208555,9.440786169260363,1706.7287565390752,1451.9327977569285,0.019999999999999858,328.66330057280885,10.421882044468676
1296.8204247597787,1000.2060209346004,1598.1469066808677,9.324701856627707,12.182431986359406,1598.6866466370045,1450.3108186498637,8.33274763634464,11.870863695360772,0.0,9.366831945131972,1034.1088392541615,762.3283593224493,1376.655759904837,574.1751152948967,852.9003356754787,1295.5146208382137,1379.8153663364556,1293.0632396539954,11.324481151096371,668.9318814988047,1033.911095181468,575.6150919980143,1516.7004197976066,1454.8952788912782,1208.06704330894,1212.0211918148964,1.2028603717985042,1517.0660419695873,1451.604442259819,77.18517042955469,668.7743753323632,1512.3995370132782,1514.4079546815422,948.2787588409526,1208.4892314099795,369.05875276948603,-5.479450014817071e-6,9.389492566942158,1597.3197521488732,1298.335454614357,381.8319592242288,944.31705050407,761.3020332683961,475.27959798255546,946.35247702363,1378.6175443285097,14.990167801372202,1454.0957795250497,1121.998933251468,1513.8163632658625,856.0757817194509,577.0366152630489,1448.771080349297,579.3665356233732,668.4239177111332,943.9040025715881,668.5212619273906,1037.0991996200075,855.211439189199,9.91279624848019,1122.0812468321549,434.979577092804,9.65051886261741,1211.338080400526,762.7195596582,760.6690564537216,1597.3482830268379,479.06062625662054,760.0347507565481,9.473976671091231,1598.1930705566763,488.66850427320315,11.954104014811378,580.2450809961321,8.334464356800469,9.535608008143145,854.2988753087105,1374.717633523915,414.3135326106506,852.3363384786636,1292.2562044499675,669.0883141060433,1038.7495949284414,10.27953066315556,1213.781869890876,1125.1821584609927,455.0529611004319,947.020800184788,500.7240891948695,1127.2318056608483,1036.7792443143426,25.971218778539257,10.929682883965299,9.318559744473587,1373.5051780368467,1125.3153440293595,0.02999999999999945,494.78621062843274,10.759352677400791
1163.126932986888,1002.9076024166321,1425.9122343456318,9.244561880778845,10.934100322655134,1425.4704367522404,1298.924989698037,6.536703247621822,11.261757983803935,0.0,9.278819117093521,927.4748611877874,723.4365243931413,1236.3438250617094,577.7247289491871,786.088935850581,1161.5405572974928,1242.6943346589749,1154.9393058399571,11.147044357489849,646.6671442281994,926.3614912588575,578.415716182388,1361.9780482345295,1310.9546323391903,1077.0078782775063,1085.1506707377712,3.0117740342023334,1364.0879135647108,1303.8959760519792,78.30685493513755,653.6556110117616,1351.1555321574394,1357.3992702325916,866.8748558503579,1077.267362633817,331.0484784036946,-1.528724887267964e-5,9.349594409768013,1428.7574513727197,1167.2066908417248,350.60216517137786,856.0455279390718,719.3998424175293,481.20135843980825,861.0399757840917,1239.1121570883536,14.985272351170838,1307.8824285559176,1001.1086168824434,1353.9854010320762,795.8716745833833,575.6041438497443,1296.4611980408022,576.7221876939815,648.2530023103461,854.3470474382069,643.9338674744989,935.3569365712355,793.473472370698,9.958336811786708,1000.6610335940277,474.15445533563485,9.64144244652247,1084.7308208581267,725.1698292203029,716.5952713013186,1430.0740917640871,484.94589584761184,714.1004432352987,9.416325128067426,1428.0426105839645,504.6381472804847,10.04896872570005,574.9845375896938,6.555709381781414,9.548477281824155,789.969344971933,1230.5476789551267,442.52118191471897,783.9232454664766,1153.9588608264705,652.6755047200351,939.1149333048904,10.355810669657686,1089.7632995171953,1008.9585160834374,530.9550194532289,863.7881469358725,522.8668277893719,1013.362401815227,933.5554853698447,25.968159912939868,8.644466558993422,9.222299856045934,1228.8367362540412,1008.234319000237,0.03999999999999904,510.6967254246039,10.787260257305011
1114.0674679887222,1005.6064984989224,1336.4312427883879,9.24686102917763,9.321725743989733,1334.9462195588098,1230.4572114639484,5.372299596386319,10.076630224231838,0.0,9.271071911642162,875.7351781011212,678.9911378074586,1183.2617832732567,532.4134579860493,733.8467896446334,1113.946205275061,1192.7273556242312,1100.9307585578927,10.435467153999904,601.0297102513257,872.9882743181493,534.3034901759603,1290.4015328429834,1252.5538594421373,1026.3854582811468,1037.7420833332715,4.189016871067895,1296.0898628274026,1241.8196423319398,80.2511045863286,611.0714973007853,1271.8631011148009,1284.6326312391984,820.4470031901643,1025.538454164343,267.1894394204276,-3.347041364632447e-5,9.361513728344498,1346.5616989190346,1122.1113354240479,273.1545817196562,803.5054383645356,669.8468678672143,427.97866395921756,810.23225004966,1185.0252100027562,14.979980499453271,1245.531618944453,950.4340390217004,1275.4285482240684,750.0087993769266,535.8572892300436,1228.1630372093312,538.9154081380482,601.8212443401367,799.7616839005829,595.6150143112524,888.380716649659,746.7713441385263,9.935747910354797,948.6548694611231,436.26452175272675,9.64574142485194,1039.1125406505912,681.1391098412711,666.371317379485,1351.3376038160313,429.74711424291644,660.7197609011403,9.41674063818453,1344.1589136738555,477.06775297916835,8.22933987755063,539.8757029067501,5.40241938600922,9.561316467454214,739.0851905311463,1170.7992413707418,426.6149194522537,729.0964085601095,1100.8558126916714,610.582308830914,893.4491519385567,10.23434004962935,1046.1312162467339,963.0362339977492,531.0902868559683,816.2896724886386,509.1730268676059,969.045588332923,883.9362070479044,25.965383792184134,6.908288843443562,9.214935704508383,1169.709362335642,960.1575261942922,0.049999999999998636,479.92896485396136,10.445688468756432
1100.2456246476052,1008.188832295596,1282.2779570421042,9.290336227880776,7.823807631178449,1280.5449629441107,1191.6090606708947,4.504702325851813,8.72530849292723,0.0,9.31068942023879,870.2481516361356,681.1055999829942,1165.076766025087,538.6575528380012,730.9929265682621,1104.1845508465415,1177.6559647286244,1080.967649417606,9.390894630242624,605.2416017215165,864.7907014236189,541.4221762142224,1251.7103836882543,1228.520438348606,1015.4319167307979,1029.4860533862468,5.06888269798803,1262.5926596117201,1213.5145220576253,82.77829238401834,613.4397053557597,1225.192384443091,1246.2040038508626,820.951082092385,1011.9685917023955,235.66080246926725,-6.393012394937445e-5,9.391587111959447,1300.308104897012,1114.5941579945495,216.83676851119762,799.0924667780114,668.0735418643966,435.9302020019793,806.0825693665755,1163.2978546848506,14.974784243342313,1214.9824855744146,943.184559800645,1228.5956203753394,750.4951148132944,542.6979622945912,1190.701779733082,547.1711859311299,603.5254634929291,792.5729980041194,598.4586970123469,888.3853438025334,747.6927505430166,9.77655518569592,938.7507447080684,440.62675907839616,9.60474170029895,1035.0896838526003,682.1551052468941,666.3753720994541,1309.7181968612094,432.03284422846957,658.3209778866056,9.43265267884298,1297.5041308168898,495.62429241423456,6.774298115372637,547.9596589547641,4.541590577739795,9.573585023839843,735.5273486695368,1141.8442976038734,471.0747988478905,723.4741419608425,1083.402108565333,614.5003227379282,894.1372887034854,9.864745880046321,1043.7754097225095,961.9777661110405,597.7155829667508,816.6310600259809,528.6179248955893,969.1587322654847,879.555209119722,25.963462174118106,5.647604734424225,9.26175735622542,1142.9437591171861,954.8038791828861,0.05999999999999823,489.31875651095675,9.764682422673744
1107.6561341392774,1010.6599854027426,1249.805319206117,9.352081559197826,6.590064279215705,1248.4907000517815,1172.8410764158493,3.927684954698512,7.473608181159859,0.0,9.35173224734038,893.2593965047329,706.1991172585705,1169.4767987909945,551.2932213878187,751.9183635519535,1118.647817435279,1184.081406296995,1082.1564207618553,8.258360758437822,618.8060408749035,883.3092828745101,554.0500840823827,1234.5099622822008,1225.9372399002252,1029.8894238024232,1044.7296016699927,5.65762570751575,1252.5640083990127,1207.5812563141312,85.72119159990378,634.0846061879056,1199.4889665857609,1230.9205990416035,850.3598250427262,1021.9407543905793,188.37958272093408,-0.0001081258070262769,9.431263712047999,1277.2854235055759,1130.2084672930182,130.29042237440828,822.0111719528209,683.6718794574157,426.87702070680353,828.2620873964547,1161.5724298091488,14.969433969885028,1204.4673857436355,963.5547893460637,1201.7074156892186,777.5221906113549,553.0083380703626,1174.7656418436156,557.4690194270578,614.7557881041212,810.7412431993879,605.3128964015114,918.429313486414,775.588943086749,9.443113146969935,954.6767587247464,413.33953528410524,9.464874960579955,1057.5903602974313,705.985371198005,684.0177387221034,1292.9539921774801,411.4935333304792,670.0947882676192,9.411743072522022,1275.1584063566436,518.1177067716737,5.670758637519324,556.8251882768166,3.9695540189821696,9.585310662214262,755.0465257521828,1133.0554006845018,507.2897761881329,739.2220971164534,1088.949919462682,636.5877344125463,924.0351890321922,9.265481780139869,1066.7617724510635,989.7145740584662,646.26844624767,846.4966739830477,559.1213909284187,997.0042270186417,902.3301940455718,25.961596290123907,4.7516509931918,9.326211097095593,1137.940776558651,975.3500939762787,0.06999999999999783,493.229744718695,8.872197929434922
1119.6882805915595,1013.0366413485548,1228.7949304072752,9.405385027591919,5.6432926124129175,1228.5850656472198,1161.2800580853684,3.544764910198721,6.436266505721992,0.0,9.351313111611294,927.167339879098,742.7873110325266,1182.2664322650405,566.9796667412135,786.2136828454652,1140.661751889247,1198.1952415891244,1088.1284296540402,7.218269724698638,647.4602737509911,911.4170857674079,569.484134863523,1226.4640256037405,1232.0334161565609,1051.5444031197057,1064.7923004035247,6.051809485000636,1252.3388055589198,1210.9427776343127,88.93848429754006,660.228166168304,1184.3492918975935,1226.3117154852619,889.2412046469989,1037.211392174488,168.07411280443216,-0.00016700264901321868,9.466480572538824,1265.5865401465776,1152.1546721126876,56.68599495396421,857.4875391239252,710.9352403921125,437.33036825120587,860.3745900204277,1165.4671061045285,14.964033593268418,1201.3414928950112,992.7498200460402,1184.4434303104779,814.9962855052263,576.9456525322098,1167.2143295107278,580.9979055588485,638.9376069806763,840.7491131431348,631.0464052350043,958.627361609904,815.3104402104577,8.947203587677311,977.6467521920373,376.3605951979634,9.194558193206563,1087.9825506691632,739.9438042208978,715.5363139712344,1288.1142025977767,408.06431474763775,695.8500627689997,9.309240330893232,1265.2469894432315,547.0284738149704,4.875066349900883,585.6093113236271,3.5909767389979237,9.596574395199356,785.7053488850053,1129.309248776245,556.5001420977947,767.9161240141075,1101.091398959457,665.4953175237533,962.3209037635924,8.526444527580853,1096.169809316687,1026.430267685769,685.1648359617141,887.4569832312534,585.5584157666558,1032.143222686184,933.1438726192372,25.959605804186317,4.144620097390415,9.372751290269914,1139.6923806242262,1001.9939921831826,0.07999999999999742,499.68174275140103,7.935324582712285
1130.7644069907424,1015.3521512153586,1213.8130933570458,9.429626970650324,4.96139770524219,1215.5114156381217,1152.6395508021906,3.3079260531564563,5.643895829592244,0.0,9.269062615675955,961.4980217517356,775.8302401517598,1197.1805122897454,583.6818234351897,821.9039763442455,1163.7474355242312,1213.0538993186037,1094.0134025134,6.363446629417192,672.0915001325515,937.4050843649884,585.8291512562428,1222.7721059081628,1241.5267252586764,1073.4239506263411,1082.7263775820566,6.299609584018046,1257.2401086348677,1218.621730071767,92.33626411756075,682.6406149249294,1174.762095709885,1227.5701191123665,928.1653382233284,1050.9530204374355,142.21030118461763,-0.00023886657569335457,9.490087891611463,1259.8603211350512,1173.860983195376,0.0,893.9773057411038,736.2808191980785,439.6514315111696,890.4637261149026,1170.0170581592342,14.958534206470407,1200.7495407418203,1022.0128267880114,1171.7965431412947,850.6499426496017,590.7477677246093,1163.685975059302,594.2221791655578,658.2726987934327,869.3334293768997,651.752781314709,1000.5577820180488,855.1401222551829,8.351834841067568,998.5345520861912,314.9712813666243,8.796855164950784,1119.0831180316961,768.8661787749056,747.5493918335924,1290.015719479431,391.34749397259293,723.1057894291222,9.093827802537382,1262.6080835816324,570.4010087210821,4.3325022903370645,597.2620192926538,3.3587098341337387,9.607535637174502,814.6383576669485,1127.5425712181632,598.1391515775426,796.8716071944112,1114.3992747420943,691.1808415592009,1000.606177504999,7.768133633039161,1124.831977717799,1064.1000023706288,704.8474879360892,930.3367362437747,602.9071163350162,1066.6340400776082,961.5763316141803,25.957098710813572,3.757565786156292,9.36699616436078,1144.3316392746337,1026.113225165973,0.08999999999999701,492.256393625345,7.087382076022348
1136.025531574709,1017.5745245870858,1201.4043496326885,9.403937433232384,4.507979269967057,1205.4742249253218,1143.601992858568,3.168621519333661,5.085467835857328,0.0,9.08244539550905,991.7844272038843,816.7519195069137,1209.655224180923,603.4757104772623,857.3611330706636,1182.7131599464733,1224.470204258107,1095.0555121726816,5.722076067588622,702.8584753424467,958.6132122493923,602.9185052761069,1219.0768855573122,1248.9136169997182,1090.5620265977298,1093.5673547388144,6.449422718579905,1261.9487045516048,1225.3556591947126,95.84473747723416,712.7341684395152,1166.883015430789,1229.693525981002,961.7617730730464,1059.174364430987,148.3266355737583,-0.0003202522753731555,9.491105428537058,1255.5260932157544,1190.1990834303315,0.0,928.1836954934575,760.4609426523771,457.60080319617566,915.3589123855394,1170.776691502242,14.953122605645442,1198.3898677572174,1046.3250231256065,1160.321007507236,885.6139794452421,618.7344208776077,1160.269179354896,617.8328631488695,681.2914832457997,894.6053465965142,675.1877142800847,1036.76296546412,896.0689331906426,7.7459437888407345,1013.6809474756452,259.9445062504641,8.318259941858214,1144.3504961313242,803.7277848297985,781.5356038634751,1293.042474111874,386.0837811420331,746.7446640392918,8.767724386619504,1262.110774766009,609.4280626818447,3.994285066841377,627.6074722272041,3.224308536132359,9.618044237913566,840.4436600805788,1122.7734415207585,660.8717879580901,822.9814593521799,1123.9120865382574,726.0627878782799,1031.3919972441256,7.090162396423285,1146.2077514660823,1095.4503986141726,729.8075353666685,969.6874327473726,631.7539891993167,1093.1694354727247,983.0934454784868,25.9541488544716,3.5376898793201947,9.281933815310738,1146.8035772760684,1042.6340874424889,0.0999999999999966,493.73231253879266,6.400744834445642
