t,k_mppt,P_kw,omega_hub,omega_gnd,delta_omega,min_fos,collapse_margin_deg,twist_deg,T_max_N,state
0.019999999999999858,550.0,0.16256239721636317,0.6707565380951582,0.6667833067143152,0.003973231380843045,87.2795609052501,Inf,36.05371825807709,2614.485473460949,fixed
0.03999999999999904,550.0,0.16241930740468954,0.6749302000763143,0.666587611795835,0.00834258828047929,98.46137443521197,Inf,36.06078288857274,2581.8578084615197,fixed
0.05999999999999823,550.0,0.16223506052656977,0.6792273332538353,0.666335459597094,0.012891873656741382,77.30390966381066,Inf,36.072937856643044,2489.030255487064,fixed
0.07999999999999742,550.0,0.16202024724686137,0.683548548419045,0.6660412344008755,0.017507314018169517,63.75807028200609,Inf,36.090370601752966,2403.5580539439698,fixed
0.0999999999999966,550.0,0.16180263102282966,0.687397556049246,0.6657429047749985,0.021654651274247483,44.90721003089056,Inf,36.112900954715606,2405.6063939025325,fixed
0.11999999999999579,550.0,0.1616115730592198,0.6901080827477446,0.6654807632176132,0.02462731953013142,45.25326000994005,Inf,36.139550812557445,2450.8692142460163,fixed
0.14000000000000018,550.0,0.16146550915439173,0.6917155415421126,0.6652802164878889,0.026435325054223635,44.23589296744111,Inf,36.16888829108222,2513.1776474135504,fixed
0.1600000000000063,550.0,0.16137819663675554,0.6935618917726303,0.6651602780475262,0.02840161372510408,41.02564644541184,Inf,36.200170050694226,2603.989381044206,fixed
0.18000000000001243,550.0,0.1613847927527235,0.6987037010063727,0.665169340433579,0.03353436057279369,31.856836441564628,Inf,36.23517867872472,2733.3820672604425,fixed
0.20000000000001855,550.0,0.1615390727045479,0.7142606800103015,0.6653812348504948,0.04887944515980669,26.995686711146725,Inf,36.28081485915524,2907.5177809341194,fixed
0.22000000000002468,550.0,0.1619087571648779,0.7495648138211773,0.6658884262749645,0.08367638754621287,23.459512446592335,Inf,36.3554815851984,3106.678031977035,fixed
0.2400000000000308,550.0,0.16257636169810555,0.7931706463711584,0.6668023989046878,0.12636824746647057,19.666725171349245,Inf,36.47539868663193,3320.844195317188,fixed
0.26000000000003,550.0,0.16366254761985727,0.8417125545900446,0.668284091074959,0.17342846351508556,17.110668211192877,Inf,36.64690496609746,3568.8572785773313,fixed
0.28000000000002223,550.0,0.16534061899284944,0.8935601167933582,0.6705603547336275,0.2229997620597307,15.961774841320505,Inf,36.87392483005428,3815.049231585467,fixed
0.3000000000000145,550.0,0.1678510686195142,0.9476608078481018,0.6739371396640736,0.27372366818402816,14.797203089165226,Inf,37.158503442908334,4063.6949140409833,fixed
0.3200000000000067,550.0,0.17152973981483494,1.004410129675122,0.678825002356702,0.32558512731842004,13.559901600620297,Inf,37.50185108563231,4324.435055790517,fixed
0.33999999999999897,550.0,0.17684609463239664,1.0623608997026666,0.6857668877170309,0.3765940119856357,13.266069753307988,Inf,37.90449663730929,4596.0067847797145,fixed
0.3599999999999912,550.0,0.18441540942056112,1.1195715115128173,0.6954145224413985,0.42415698907141886,13.389195238430757,Inf,38.36367375596731,4942.315847711753,fixed
0.37999999999998346,550.0,0.19498611694778634,1.1768203221973759,0.7084555121986075,0.4683648099987684,13.236287940481526,Inf,38.8754734886496,5341.962480995143,fixed
0.3999999999999757,550.0,0.20944689597631172,1.2329443225764423,0.7255533132511716,0.5073910093252707,13.463823051182144,Inf,39.43517706928238,5773.662855768111,fixed
0.41999999999996795,550.0,0.2288259216427189,1.2870924757115842,0.7472738076340364,0.5398186680775479,13.839703766967755,Inf,40.0358908869015,6239.637839530531,fixed
0.4399999999999602,550.0,0.2542524847648946,1.338664956056354,0.7739859708662165,0.5646789851901375,14.020421264147743,Inf,40.6695114217651,6706.925138441955,fixed
0.45999999999995245,550.0,0.28694813993509133,1.3879173482395717,0.8058344406435457,0.582082907596026,13.451780323219653,Inf,41.327202579859424,7147.676128451794,fixed
0.4799999999999447,550.0,0.32817355066244935,1.4341164972254872,0.842712065858526,0.5914044313669612,11.112547672148528,Inf,42.00078286514174,7566.370011223271,fixed
0.49999999999993694,550.0,0.3790972926951219,1.475281105912207,0.8842225394023543,0.5910585665098528,9.42425825604659,Inf,42.67898377917991,7915.905899356694,fixed
0.5199999999999569,550.0,0.4405849684753911,1.5131767122930473,0.929653792998946,0.5835229192941013,8.25024732711021,Inf,43.35248088916005,8181.924030249256,fixed
0.5399999999999769,550.0,0.5128524427085434,1.5500384933255464,0.9779323878617131,0.5721061054638333,7.433114467070654,Inf,44.01490402781969,8325.261007418232,fixed
0.559999999999997,550.0,0.595163227518726,1.5864298661134144,1.0276771894180086,0.5587526766954058,6.923523015234673,Inf,44.66284171425977,8329.053631901124,fixed
0.580000000000017,550.0,0.6856253751259028,1.623226682229818,1.0773090653189663,0.5459176169108517,6.644176174593486,Inf,45.29566930372028,8191.2210705743155,fixed
0.600000000000037,550.0,0.7811328597886272,1.659857022960084,1.1251739168456694,0.5346831061144146,6.586762210129067,Inf,45.91458576892712,7908.4849261263425,fixed
0.620000000000057,550.0,0.8775421936102421,1.6952267812188468,1.1696807859202585,0.5255459952985884,6.7313717338958,Inf,46.521844198499046,7495.660502771262,fixed
0.640000000000077,550.0,0.9701058973738123,1.7283870694011756,1.2094402053811715,0.5189468640200041,7.0922738506504075,Inf,47.119996344196885,7059.280467863716,fixed
0.660000000000097,550.0,1.054115920687036,1.759154281943702,1.243390307822869,0.5157639741208331,7.578072924828927,Inf,47.71247403109409,6538.273133637668,fixed
0.680000000000117,550.0,1.1255822951658383,1.7878992204322308,1.2708777351958132,0.5170214852364177,8.339358004190801,Inf,48.303732731095224,5944.853457591642,fixed
0.700000000000137,550.0,1.1817839879672256,1.8154916944107824,1.2916872932833616,0.5238044011274208,9.426941164372323,Inf,48.899495863363555,5311.093025320794,fixed
0.720000000000157,550.0,1.2215163189753913,1.8433467695778818,1.3060038121633128,0.537342957414569,10.934687312645126,Inf,49.5072213699122,4668.54294889395,fixed
0.740000000000177,550.0,1.2450347571413007,1.8692502340136938,1.3143322933679904,0.5549179406457034,12.959102122875246,Inf,50.13261616092482,4045.0300206855527,fixed
0.760000000000197,550.0,1.2537479506805063,1.8941802670697103,1.3173912226721698,0.5767890443975405,15.649582977830697,Inf,50.780680119443936,3540.1389314114417,fixed
0.780000000000217,550.0,1.2497986425844352,1.918217269993311,1.3160065061974155,0.6022107637958956,17.310544316963494,Inf,51.45591608672186,3201.0176132902548,fixed
0.800000000000237,550.0,1.2356629964559278,1.942446887750474,1.311026189211815,0.631420698538659,23.736032033985783,Inf,52.16242050186694,2897.0295155832573,fixed
0.820000000000257,550.0,1.213843679079341,1.967091381021341,1.3032636247672869,0.6638277562540542,29.249459279798284,Inf,52.90421144781312,2639.3915395252193,fixed
0.840000000000277,550.0,1.186645103153934,1.9937795324909173,1.2934559331989772,0.7003235992919401,32.880093428414774,Inf,53.685504874280184,2438.321670715964,fixed
0.860000000000297,550.0,1.1560668946911143,2.0221146910678205,1.2822489195414637,0.7398657715263568,43.03952570578609,Inf,54.51046841727652,2276.406245035507,fixed
0.880000000000317,550.0,1.123758615777866,2.0524642081174336,1.2701910013532784,0.7822732067641551,43.14674249014031,Inf,55.38234589218111,2150.9752961818544,fixed
0.900000000000337,550.0,1.0910308022799418,2.0848582893743504,1.2577385068918037,0.8271197824825467,40.59025828373762,Inf,56.304334178374916,2062.245462618375,fixed
0.920000000000357,550.0,1.0588876141316657,2.1187003056472022,1.2452636461784623,0.8734366594687399,36.874584165862665,Inf,57.2786667519894,2017.3815465864056,fixed
0.940000000000377,550.0,1.0280749291269906,2.1526320301988786,1.2330658678423692,0.9195661623565095,34.304754302893315,Inf,58.30608363145325,2008.1069583832543,fixed
0.960000000000397,550.0,0.9991353059856293,2.1867643345462033,1.2213855812647736,0.9653787532814297,31.920235339448244,Inf,59.38616900044206,2022.3528470985257,fixed
0.980000000000417,550.0,0.9724618215872971,2.2209799146728892,1.2104184649056566,1.0105614497672326,28.85688225213359,Inf,60.518413094882824,2069.817920979276,fixed
1.000000000000437,550.0,0.9483315321440794,2.255194439655307,1.200322878321641,1.054871561333666,26.29992524495431,Inf,61.701968849183956,2134.8007642901284,fixed
1.020000000000457,550.0,0.9269403886548272,2.2894715061294573,1.19122908537665,1.0982424207528072,24.48047429883508,Inf,62.935759505184244,2208.641958719684,fixed
1.040000000000477,550.0,0.9084355415387,2.323606433145336,1.1832487633161943,1.1403576698291416,22.547076761992038,Inf,64.21855022072883,2296.794454060526,fixed
1.060000000000497,550.0,0.8929430385121441,2.3576685138284175,1.1764837658501779,1.1811847479782396,20.487638675938964,Inf,65.54890199051954,2403.464472683057,fixed
1.080000000000517,550.0,0.8805923141978568,2.390993804497141,1.1710343929948899,1.219959411502251,19.110580939702487,Inf,66.92490682392449,2514.550535270123,fixed
1.100000000000537,550.0,0.8715366061534262,2.423727716864175,1.1670063822722438,1.2567213345919312,18.01785508153529,Inf,68.34416663759053,2635.2490454998606,fixed
1.120000000000557,550.0,0.8659643175421348,2.4560655164413534,1.164513924384861,1.2915515920564924,16.788500213937187,Inf,69.80444513880839,2777.43878418084,fixed
1.140000000000577,550.0,0.8641106818732444,2.4881171285610213,1.1636824326324067,1.3244346959286146,15.86927892468819,Inf,71.3035188806221,2942.3908619398735,fixed
1.160000000000597,550.0,0.8662694320247869,2.5199911711683396,1.1646506768793472,1.3553404942889924,15.165365649308661,Inf,72.83913846448011,3131.5428852688838,fixed
1.180000000000617,550.0,0.8728049839732752,2.5519355709289613,1.167572236311223,1.3843633346177382,14.429152816855526,Inf,74.40909015135986,3342.7833086411683,fixed
1.200000000000637,550.0,0.8841673582838261,2.5837769881037014,1.1726169818890237,1.4111600062146776,13.837090135271142,Inf,76.01107572267327,3576.591420671964,fixed
1.220000000000657,550.0,0.9009071343035805,2.6153395267130986,1.1799710771069194,1.4353684496061792,13.354515266854396,Inf,77.64230238124513,3821.9071256238444,fixed
1.240000000000677,550.0,0.9236861266193598,2.6464836228170037,1.189833412375121,1.4566502104418826,12.874649641218376,Inf,79.29963077191344,4142.038768781797,fixed
1.260000000000697,550.0,0.9532884585840603,2.6770726587667397,1.2024106065351228,1.474662052231617,12.426702025660296,Inf,80.97949571792653,4486.38123802062,fixed
1.280000000000717,550.0,0.9906323308852562,2.7070081715236225,1.2179109059413316,1.489097265582291,12.041887371426816,Inf,82.6779739812507,4841.173885106083,fixed
1.300000000000737,550.0,1.0367816194596802,2.736418193899313,1.236537001744421,1.499881192154892,11.374338330869005,Inf,84.39089205992771,5205.061828360429,fixed
1.320000000000757,550.0,1.0929578554897161,2.765390225453545,1.25847857259694,1.506911652856605,10.122892466256166,Inf,86.11403493218587,5573.649980500712,fixed
1.340000000000777,550.0,1.1605402190959617,2.7939443020545407,1.2839006500845505,1.5100436519699902,9.044348901844263,Inf,87.84300003454261,5944.336587373383,fixed
1.360000000000797,550.0,1.2410487173491183,2.8218544786258333,1.3129281607502,1.5089263178756334,8.098120014950624,Inf,89.57340334342138,6310.919280642262,fixed
1.380000000000817,550.0,1.3360790716334319,2.8482404665955703,1.3456188860912024,1.502621580504368,7.268302846434723,Inf,91.29915363324076,6668.5194795501875,fixed
1.400000000000837,550.0,1.447128410756304,2.8759701929884076,1.3819119640821467,1.494058228906261,6.544135755505551,Inf,93.01626226537421,7014.85962663349,fixed
1.420000000000857,550.0,1.5754146569868013,2.9056251560345676,1.421596396889774,1.4840287591447936,5.924885528493125,Inf,94.72269303909604,7337.89772549515,fixed
