rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000004,0.19999999999999987,0.9382115400248748,1.915682235052447,0.03786015729006078,0.010000000000005595
2,400.71927525378663,1.8000000000000018,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000007,0.19999999999999998,0.784015969009711,0.7057109929616051,0.18725439979551417,0.010000000000005577
3,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.8674921282582326,1.6077326909627356,0.11787940033138145,0.010000000000003147
4,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197104,0.020000000000000014,0.19999999999999996,0.1446428343439154,0.45273634134025775,0.4028011283699796,0.010000000000005563
5,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.02000000000000002,0.19999999999999996,0.8561830634330247,1.479337597729058,0.6996976034345055,0.0100000000000034
6,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999996,0.06173516501168102,2.1121295208905697,0.6853477107881283,0.010000000000003395
7,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197104,0.020000000000000014,0.19999999999999998,0.029824645282173753,0.9024509022256781,0.43592010377144,0.010000000000005563
8,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.02000000000000003,0.19999999999999998,0.6337163421358116,1.954859789333669,0.6168120014374854,0.010000000000003156
9,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999993,0.5133435440057106,0.9154858174421272,0.012253666044963252,0.010000000000003067
10,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197104,0.020000000000000014,0.19999999999999996,0.9392279674015718,3.3909991870987755,0.6827469409278707,0.010000000000005577
11,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.02000000000000003,0.2,0.19246505204867947,1.8791143679098068,0.09124181801857852,0.010000000000003275
12,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.19999999999999998,0.9556148158309106,2.9157788227147936,0.23102485564859604,0.010000000000003173
13,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000007,0.19999999999999993,0.3246098921861747,1.8368944240426477,0.21154938443913252,0.010000000000005574
14,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.2,0.25110843295985463,1.4704890606898198,0.6581415208528255,0.010000000000003163
15,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.19999999999999996,0.13766243053990768,1.8593383657660947,0.6045679233885412,0.010000000000003274
16,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.19999999999999996,0.49837912735550904,2.5711981122265675,0.2613493701085399,0.010000000000003346
17,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999993,0.5018522800959578,2.0006106349031527,0.33018363937272066,0.010000000000003515
18,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999998,0.36427736425673163,1.5774395461584503,0.02795427080184322,0.010000000000002925
19,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.5769560594176312,1.3024263518320989,0.6702694362503805,0.010000000000003234
20,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.05266082600457042,1.6163493969064413,0.25531510261426843,0.010000000000003267
21,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999996,0.02145796544095957,0.31081788688321665,0.587135941996838,0.010000000000003211
22,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999996,0.42874182840082353,1.89238338933853,0.5620921278332965,0.010000000000003373
23,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197104,0.02,0.2,0.7551196633320675,0.3714609030144877,0.2834933989970615,0.010000000000010521
24,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000007,0.19999999999999993,0.16114895530456144,1.8368944240426477,0.21154938443913252,0.010000000000005574
25,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.02,0.19999999999999984,0.06569025245054183,1.1232713265742147,0.13407843538912395,0.010000000000002998
26,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.02000000000000002,0.2,0.07038369338709327,1.9045400937121115,0.6958164381311343,0.010000000000003525
27,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.02000000000000002,0.2,0.7502046038626299,3.1430913748880736,0.5985145577221437,0.010000000000003546
28,400.71927525378663,1.8000000000000034,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.02,0.2,0.963812275431227,3.113263809369341,0.5926376324369803,0.010000000000003433
29,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999998,0.1487899769228695,0.9107152560385632,0.25531510261426843,0.01000000000000324
30,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.19999999999999998,0.9852458222306736,2.5640078932814054,0.18725439979551417,0.010000000000003582
31,400.71927525378663,1.800000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999998,0.8692077059004669,2.145408996345876,0.3715727373194579,0.010000000000003251
32,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.1999999999999999,0.4770744419884674,0.722948786077949,0.11860575873055706,0.010000000000002958
33,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.19999999999999996,0.9356478490460657,3.4068624206047415,0.023364824936201928,0.010000000000003301
34,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000007,0.19999999999999993,0.988592121547696,1.295798844121249,0.010916644728065819,0.01000000000000559
35,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.02000000000000003,0.2,0.14278410188127438,1.6974795750371392,0.5254114550304719,0.010000000000003204
36,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.19999999999999998,0.09387031872212839,2.9157788227147936,0.6151099213935549,0.010000000000003468
37,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999998,0.8978245805908154,1.2935778147928607,0.02976233502697917,0.010000000000002996
38,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.8561830634330247,0.5577236514231656,0.6810420187881783,0.0100000000000034
39,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999998,0.7934710919421084,1.5774395461584503,0.6025953704201765,0.010000000000002925
40,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.19999999999999998,0.5821317643970519,3.114482034670706,0.2297592106910009,0.010000000000003123
41,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.02,0.19999999999999987,0.9298705865489534,2.472490057695365,0.21484157520207708,0.01000000000000304
42,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999987,0.16246976825240897,1.7081876975471084,0.5216853385302529,0.010000000000003078
43,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000025,0.2,0.49958003170507304,2.9475715259947655,0.43893470600019346,0.01000000000000342
44,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.19999999999999993,0.2290093784104521,0.8040967145474587,0.505826074662101,0.010000000000003312
45,400.71927525378663,1.8000000000000023,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.19999999999999996,0.9759911771419659,1.2532939251737232,0.27657700736612345,0.010000000000003097
46,400.71927525378663,1.8000000000000007,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.162838009621971,0.020000000000000018,0.2,0.6297318886797677,1.7681364956457482,0.3950332202246389,0.010000000000006478
47,400.71927525378663,1.8000000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.020000000000000028,0.2,0.05794911521464394,1.6902351922418595,0.09884880297677145,0.010000000000003185
48,400.71927525378663,1.8000000000000036,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.2,0.9308277842449799,2.410073394491389,0.38382880560686905,0.0100000000000032
49,400.71927525378663,1.8000000000000005,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197098,0.02000000000000003,0.2,0.01962563997867932,0.7283192861231864,0.3911094351318557,0.010000000000003303
50,400.71927525378663,1.800000000000003,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.02000000000000001,0.2,0.9175896402856423,3.3053136907201472,0.379350548543325,0.010000000000003414
51,400.71927525378663,1.8000000000000014,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.1628380096219711,0.020000000000000004,0.1999999999999999,0.5984766778460137,0.9163592957903788,0.5046788492797201,0.01000000000000308
52,400.71927525378663,1.800000000000001,2.0642815650411737,true,5,8,2,5.366563145999495,1.0,2,0.16283800962197106,0.020000000000000004,0.19999999999999993,0.9286061537185701,2.505770086212091,0.08561376598079251,0.010000000000005607
