run_id,wind_speed,payout_duration,field_imu,damping_mode,active_winch,payout_base_m,mppt_stall,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
72,20.0,15.0,0,0,0,25.0,1,85.0,30.0,42470.123857107224,1.4280561472344364,0.0,3664.936210612692,6383.002699685934,1500,NaN,0,19.739616447909906,19.667068827665247,NaN,24.999999999994444,49441.834726983434,0.0,0.0,0.7428077585022947,0.03549427727947971,1,slack_sky_anchor,42470.837885180845,-300000.0,-99999.0
73,20.0,15.0,0,0,1,15.0,0,70.0,30.0,12257.048617672845,3.1067096167432435,0.0,562.4403898527987,2405.8956974621033,1500,NaN,0,18.042885625731962,18.039544595858015,NaN,14.999999999992797,7775.406184855664,0.0,1211.4689372348942,0.5760964290961397,0.08511540419927595,1,ring_buckling,12258.601972481216,-300000.0,-99999.0
74,20.0,15.0,0,0,1,15.0,0,85.0,30.0,21835.779084620233,1.6084410515365994,0.0,4083.793497079162,5920.498772600841,1500,NaN,0,19.706139943699426,19.78945206436684,NaN,14.999999999992506,19518.828069413943,0.0,0.0,0.7337706546525169,0.043767319222300656,1,slack_sky_anchor,21836.583305146003,-300000.0,-99999.0
75,20.0,15.0,0,0,1,15.0,1,70.0,30.0,43281.560382710304,3.043334318223999,0.0,1242.1070382760936,3546.1286366025174,1500,NaN,0,17.93824215861004,17.92661434165256,NaN,14.999999999992806,32176.370726009183,0.0,1211.4689372348942,0.6034764860059738,0.0903648520203561,1,ring_buckling,43283.082049869416,-300000.0,-99999.0
76,20.0,15.0,0,0,1,15.0,1,85.0,30.0,149848.1616662714,1.8442714756079135,0.0,5207.721387568063,7806.00337893179,1500,NaN,0,19.39025987876453,20.094133356228376,NaN,14.999999992760753,84792.30008251019,0.0,0.0,0.8306859118210355,0.04270321561705066,1,slack_sky_anchor,149849.0838020092,-300000.0,-99999.0
77,20.0,15.0,0,0,1,25.0,0,70.0,30.0,13066.753148596817,3.3034681208160857,0.0,643.154126318792,3147.8235485363775,1500,NaN,0,18.048921415626147,18.043224964644832,NaN,24.99999999998564,7811.932259643093,0.0,1211.4689372348942,0.5929398842605451,0.07485724902461117,1,ring_buckling,13068.404882657225,-300000.0,-99999.0
78,20.0,15.0,0,0,1,25.0,0,85.0,30.0,24245.069244943003,1.615411169851998,0.0,4447.621650371846,7501.343168108437,1500,NaN,0,19.69937832483091,19.833191236007703,NaN,24.99999999998546,22165.105582737375,0.0,0.0,0.759024515380105,0.03102467821967349,1,slack_sky_anchor,24245.876950527927,-300000.0,-99999.0
79,20.0,15.0,0,0,1,25.0,1,70.0,30.0,26905.85938998152,3.214000665034692,0.0,691.6812918776607,3192.3288135606135,1500,NaN,0,18.024985931453312,17.986867504270926,NaN,24.999999999985636,37941.83476539492,0.0,1211.4689372348942,0.5929398842605451,0.07485724902461117,1,ring_buckling,26907.46639031404,-300000.0,-99999.0
80,20.0,15.0,0,0,1,25.0,1,85.0,30.0,77450.79048354909,1.6448526696117218,0.0,6205.400540736093,8356.96824916607,1500,NaN,0,19.579013694006527,19.625724001034555,NaN,24.999999998565514,42042.801166841986,0.0,0.0,0.7605436833454746,0.03102467821967349,1,slack_sky_anchor,77451.6129098839,-300000.0,-99999.0
81,20.0,15.0,0,2,0,15.0,0,70.0,30.0,24951.56847137806,3.514227304604661,0.0,715.3188670888271,2901.015403289197,1500,NaN,0,17.12697475064666,17.141079244322523,NaN,14.999999999997222,18810.152851712595,0.0,1211.4689372348942,0.6509415406038386,0.056785760416618314,1,ring_buckling,24953.325585030365,-300000.0,-99999.0
82,20.0,15.0,0,2,0,15.0,0,85.0,30.0,42297.18196777991,1.6107060774070139,0.0,8810.347225376523,9634.625717081199,1500,NaN,0,25.27920070810434,14.522276654443965,NaN,14.999999999997222,19770.819899998136,0.0,0.0,0.7631241473102364,0.03356084124730155,1,slack_sky_anchor,42297.98732081861,-300000.0,-99999.0
83,20.0,15.0,0,2,0,15.0,1,70.0,30.0,89607.15798177032,3.3907313076658494,0.0,1532.5132155620604,5091.60991269656,1500,NaN,0,16.607673770066082,16.57055213221663,NaN,14.999999999997222,49531.62929019472,0.0,1211.4689372348942,0.6602748926886619,0.05507274213222295,1,ring_buckling,89608.85334742416,-300000.0,-99999.0
84,20.0,15.0,0,2,0,15.0,1,85.0,30.0,326466.2838271342,1.6570997370607605,0.0,7626.2850107182585,9571.368177429018,1500,NaN,0,25.11540441877973,35.02555443635617,NaN,14.999999999997222,121944.92737490007,0.0,0.0,0.7782648400649634,0.031367405971498716,1,slack_sky_anchor,326467.1123770027,-300000.0,-99999.0
85,20.0,15.0,0,2,0,25.0,0,70.0,30.0,24159.854937388394,3.533644172075028,0.0,1142.111670237709,4417.822965892317,1500,NaN,0,17.121504344732053,17.133694263457357,NaN,24.999999999994444,16913.96147178671,0.0,1211.4689372348942,0.6309435062799764,0.058760856990884645,1,ring_buckling,24161.62175947443,-300000.0,-99999.0
86,20.0,15.0,0,2,0,25.0,0,85.0,30.0,45696.1194670669,1.6863406593421795,0.0,8511.018669651019,9702.616907823267,1500,NaN,0,24.997556432907157,33.58806804460185,NaN,24.999999999994444,26824.271170116997,1150.9616318511605,0.0,0.7475726025840004,0.026940240773334814,1,slack_sky_anchor,45696.96263739657,-300000.0,-99999.0
87,20.0,15.0,0,2,0,25.0,1,70.0,30.0,71447.39717659407,3.476875998712539,0.0,1242.7055193279416,4578.299235730332,1500,NaN,0,16.51543320599584,16.480414278370123,NaN,24.999999999994444,49774.29270040285,0.0,1211.4689372348942,0.6309435062799764,0.058760856990884645,1,ring_buckling,71449.13561459343,-300000.0,-99999.0
88,20.0,15.0,0,2,0,25.0,1,85.0,30.0,330244.53114375286,1.7497788049085312,0.0,8531.861564268085,9747.877019794598,1500,NaN,0,25.15044778471974,12.210484344565462,NaN,24.999999999994444,118760.59239301267,375.8207087974086,0.0,0.7658735547739184,0.026940240773334814,1,slack_sky_anchor,330245.40603315533,-300000.0,-99999.0
89,20.0,15.0,0,2,1,15.0,0,70.0,30.0,21941.686425567947,3.1809247160104155,0.0,958.7157085797197,3831.8174610279793,1500,NaN,0,17.137955154974676,17.15316281494923,NaN,14.999999999992813,12157.94020123474,0.0,1211.4689372348942,0.5853266465140337,0.07491826960056902,1,ring_buckling,21943.276887925953,-300000.0,-99999.0
90,20.0,15.0,0,2,1,15.0,0,85.0,30.0,38271.053450411695,1.457429954697021,0.0,7855.2761551689855,8892.611185929796,1500,NaN,0,25.22812458458792,28.456723643541867,NaN,14.993428588148538,16477.13174973101,1261.8289665435018,0.0,0.759145295408473,0.04957577801138567,1,slack_sky_anchor,38271.78216538904,-300000.0,-99999.0
91,20.0,15.0,0,2,1,15.0,1,70.0,30.0,76857.28992980708,3.152994704687331,0.0,971.9715855402586,4131.324227423927,1500,NaN,0,16.73878755120865,16.698819192336014,NaN,14.999999999992804,45706.34450882019,0.0,1211.4689372348942,0.5938684582552867,0.06486324691878635,1,ring_buckling,76858.86642715943,-300000.0,-99999.0
92,20.0,15.0,0,2,1,15.0,1,85.0,30.0,318800.6570027991,1.4992319948884048,0.0,6407.668167705131,8592.135470434929,1500,NaN,0,25.61838303341949,18.99854105027804,NaN,14.999982988880387,108138.37986338786,0.0,0.0,0.7751577719569127,0.0512163711086555,1,slack_sky_anchor,318801.4066187965,-300000.0,-99999.0
93,20.0,15.0,0,2,1,25.0,0,70.0,30.0,26471.774816943067,3.523781758137434,0.0,1400.3150095272933,4935.647420866158,1500,NaN,0,17.129419866541944,17.144969676420192,NaN,24.999999999985647,18735.63191718825,0.0,1211.4689372348942,0.6791610912719932,0.05570955657033845,1,ring_buckling,26473.536707822135,-300000.0,-99999.0
94,20.0,15.0,0,2,1,25.0,0,85.0,30.0,3621.5927986876336,1.338211619903489,0.0,5215.227144453633,4217.857124846548,1500,NaN,0,18.59163417584038,18.597979508143247,NaN,2.5280382552786342,6363.816916336454,3473.2277497922028,47.30227133480369,0.6693850518964837,0.13687304004632578,1,slack_sky_anchor,3622.2619044975854,-300000.0,-99999.0
95,20.0,15.0,0,2,1,25.0,1,70.0,30.0,77755.53860375559,3.5188121510454384,0.0,1379.5172378938396,4851.117258400111,1500,NaN,0,16.65024250634875,16.61335568981289,NaN,24.999999999985643,46108.073759956664,0.0,1211.4689372348942,0.6791610912719932,0.05570955657033845,1,ring_buckling,77757.29800983111,-300000.0,-99999.0
96,20.0,15.0,0,2,1,25.0,1,85.0,30.0,3621.5927986876336,1.338211619903489,0.0,5215.227144453633,4217.857124846548,1500,NaN,0,18.59163417584038,18.597979508143247,NaN,2.5280382552786342,6363.816916336454,3473.2277497922028,47.30227133480369,0.6693850518964837,0.13687304004632578,1,slack_sky_anchor,3622.2619044975854,-300000.0,-99999.0
97,20.0,15.0,1,0,0,15.0,0,70.0,30.0,13767.323101624377,3.1229238094930984,0.0,476.4643544221011,2606.244584726123,1500,NaN,0,18.02082134274429,18.018863834145034,NaN,14.999999999997222,11350.042685879862,0.0,1211.469008118371,0.581705166585536,0.08207022557232521,1,ring_buckling,13768.884563529124,-300000.0,-99999.0
98,20.0,15.0,1,0,0,15.0,0,85.0,30.0,14596.376569770457,1.3444297215313272,0.0,4991.6747862551665,7185.0824260027985,1500,NaN,0,19.69680274614756,19.76036559314873,NaN,14.999999999997222,13920.24052860257,0.0,0.0,0.727818692327844,0.03816746518302529,1,slack_sky_anchor,14597.048784631223,-300000.0,-99999.0
99,20.0,15.0,1,0,0,15.0,1,70.0,30.0,48341.45368589288,3.080820071180538,0.0,3769.1006085511235,3878.9991360659747,1500,NaN,0,17.919964022474385,17.916606839082768,NaN,14.999999999997222,34153.816108242194,5196.287096596889,1211.469008118371,0.6092409290972682,0.0635295317952846,1,ring_buckling,48342.994095928465,-300000.0,-99999.0
100,20.0,15.0,1,0,0,15.0,1,85.0,30.0,113527.34017042482,1.3867809219922322,0.0,6423.100794454137,8225.830098111754,1500,NaN,0,19.599140007958038,19.62935554019388,NaN,14.999999999997222,78968.16973606947,0.0,0.0,0.8373836635607859,0.03630832228534173,1,slack_sky_anchor,113528.03356088581,-300000.0,-99999.0
101,20.0,15.0,1,0,0,25.0,0,70.0,30.0,15040.717719584678,3.465407487829569,0.0,455.6576746859957,2597.1976279540245,1500,NaN,0,18.033439468426497,18.035449934506882,NaN,24.999999999994444,12699.621103607482,0.0,1211.469008118371,0.6168065584095217,0.06146608470804943,1,ring_buckling,15042.450423328593,-300000.0,-99999.0
102,20.0,15.0,1,0,0,25.0,0,85.0,30.0,17758.76287001197,1.4638845325056533,0.0,7991.452750065715,4543.35239647138,1500,NaN,0,19.770666932573352,19.540879236584587,NaN,24.999999999994444,18269.60182960824,7875.725575383445,0.0,0.6789535391806822,0.046968197341040976,1,slack_sky_anchor,17759.494812278223,-300000.0,-99999.0
103,20.0,15.0,1,0,0,25.0,1,70.0,30.0,26364.77355463314,3.3616339045203385,0.0,598.1765263525489,2733.306738422812,1500,NaN,0,18.004395991180346,18.003559900908275,NaN,24.999999999994444,33611.25130386452,0.0,1211.469008118371,0.6168065584095217,0.06146608470804943,1,ring_buckling,26366.454371585398,-300000.0,-99999.0
104,20.0,15.0,1,0,0,25.0,1,85.0,30.0,46689.87305967402,1.4846287388073898,0.0,8373.581627793523,5920.900448500281,1500,NaN,0,19.730251287009004,19.55209453263586,NaN,24.999999999994444,52605.416569907466,7623.138392729816,0.0,0.7497417769140782,0.034978679069880274,1,slack_sky_anchor,46690.615374043424,-300000.0,-99999.0
105,20.0,15.0,1,0,1,15.0,0,70.0,30.0,11498.176294175442,3.0480919072284407,0.0,538.467667918042,2946.5349769145982,1500,NaN,0,18.04393168993538,18.04804293049294,NaN,14.999999999992806,8335.357002242394,0.0,1211.469008118371,0.5884838930874992,0.09624918311754128,1,ring_buckling,11499.700340129057,-300000.0,-99999.0
106,20.0,15.0,1,0,1,15.0,0,85.0,30.0,15931.808593730979,1.410948134737894,0.0,6110.9542084389805,6902.888824732649,1500,NaN,0,19.623995435508792,19.61824286183611,NaN,14.99999999945444,11500.448294734088,0.0,0.0,0.7680871403211142,0.05024721386043737,1,slack_sky_anchor,15932.514067798347,-300000.0,-99999.0
107,20.0,15.0,1,0,1,15.0,1,70.0,30.0,47264.73566418233,3.0141935485835925,0.0,615.6674796196554,1826.7372770660675,1500,NaN,0,17.938172102020975,17.93475400729334,NaN,14.99999999999279,34312.77500022122,0.0,1211.469008118371,0.6093132859991215,0.10257835287303435,1,ring_buckling,47266.24276095662,-300000.0,-99999.0
108,20.0,15.0,1,0,1,15.0,1,85.0,30.0,87439.42653462861,1.3954434985571764,0.0,5490.124709983451,6332.567256187221,1500,NaN,0,19.540074844847993,19.569508936624473,NaN,14.999999998965263,68345.48249956498,0.0,0.0,0.8651862086226743,0.0654199183073671,1,slack_sky_anchor,87440.1242563779,-300000.0,-99999.0
109,20.0,15.0,1,0,1,25.0,0,70.0,30.0,14645.761122320742,3.485740546485346,0.0,725.8673253542458,3187.9369054395816,1500,NaN,0,18.049306232983334,18.043503510269524,NaN,24.999999999985626,11053.119573034899,0.0,1211.469008118371,0.5667822537668741,0.09143936160264671,1,ring_buckling,14647.503992593985,-300000.0,-99999.0
110,20.0,15.0,1,0,1,25.0,0,85.0,30.0,27912.17126745106,1.6626598803238204,0.0,2944.3737215580954,5638.341503118024,1500,NaN,0,19.763427251394727,19.6003990791069,NaN,24.99999999998556,25720.632729560963,0.0,0.0,0.7631872014209051,0.02446956157516089,1,slack_sky_anchor,27913.002597391223,-300000.0,-99999.0
111,20.0,15.0,1,0,1,25.0,1,70.0,30.0,25830.8780690244,3.412421098119597,0.0,728.5894829774154,3235.467500037402,1500,NaN,0,18.025719283128883,18.021231740761596,NaN,24.999999999985647,32874.80382558573,0.0,1211.469008118371,0.5667822537668741,0.09143936160264671,1,ring_buckling,25832.584279573457,-300000.0,-99999.0
112,20.0,15.0,1,0,1,25.0,1,85.0,30.0,72745.6255547718,1.691681809391006,0.0,10758.54828312851,8023.575541513997,1500,NaN,0,21.598064817841973,18.575506489844376,NaN,12.895687655862238,40101.22833515948,5260.017148323959,0.0,0.7839488787780624,0.02446956157516089,1,slack_sky_anchor,72746.4713956765,-300000.0,-99999.0
113,20.0,15.0,1,2,0,15.0,0,70.0,30.0,22640.158444764133,3.183534146437335,0.0,937.0315912841507,4272.451427298376,1500,NaN,0,17.134336373124718,17.146384809940628,NaN,14.999999999997222,15514.98751069883,0.0,1211.4679699732455,0.6481029758358403,0.058547705746631186,1,ring_buckling,22641.750211837352,-300000.0,-99999.0
114,20.0,15.0,1,2,0,15.0,0,85.0,30.0,44418.25720736284,1.6339304913226758,0.0,7068.83377332588,9654.802536836562,1500,NaN,0,24.960280451089723,24.91674496325844,NaN,14.999999999997222,21648.757083702356,0.0,0.0,0.766998419051049,0.026110093621588403,1,slack_sky_anchor,44419.0741726085,-300000.0,-99999.0
115,20.0,15.0,1,2,0,15.0,1,70.0,30.0,68766.4306902561,3.184097886788036,0.0,937.0315912841507,4272.451427298376,1500,NaN,0,16.59406441834575,16.557221422030416,NaN,14.999999999997222,46982.969036714625,0.0,1211.4679699732455,0.6481029758358403,0.058547705746631186,1,ring_buckling,68768.02273919948,-300000.0,-99999.0
116,20.0,15.0,1,2,0,15.0,1,85.0,30.0,331163.1538251474,1.6339304913226758,0.0,7068.83377332588,9654.802536836562,1500,NaN,0,24.960280451089723,24.91674496325844,NaN,14.999999999997222,122816.48086146796,0.0,0.0,0.766998419051049,0.026110093621588403,1,slack_sky_anchor,331163.97079039307,-300000.0,-99999.0
117,20.0,15.0,1,2,0,25.0,0,70.0,30.0,21406.51285146115,3.290035065461929,0.0,587.0504773622013,2604.4094027767674,1500,NaN,0,17.128679019896715,17.139873389128834,NaN,24.999999999994444,16343.40196052885,0.0,1211.4679699732455,0.655477327256861,0.0584519601345865,1,ring_buckling,21408.15786899388,-300000.0,-99999.0
118,20.0,15.0,1,2,0,25.0,0,85.0,30.0,56310.826859074965,2.03471218190611,0.0,8030.897186336628,10254.493498079824,1500,NaN,0,24.872506793811294,27.375510708168505,NaN,24.999999999994444,27894.70923501668,0.0,0.0,0.7493550398081936,0.039979747727916855,1,slack_sky_anchor,56311.84421516592,-300000.0,-99999.0
119,20.0,15.0,1,2,0,25.0,1,70.0,30.0,56245.11053312242,3.2906388717383406,0.0,587.0504773622013,2604.4094027767674,1500,NaN,0,16.498798031582627,16.464051306407768,NaN,24.999999999994444,47931.77294910456,0.0,1211.4679699732455,0.655477327256861,0.0584519601345865,1,ring_buckling,56246.755852558286,-300000.0,-99999.0
120,20.0,15.0,1,2,0,25.0,1,85.0,30.0,410426.9789370579,2.03471218190611,0.0,8030.897186336628,10254.493498079824,1500,NaN,0,24.872506793811294,27.375510708168505,NaN,24.999999999994444,200574.57737282518,0.0,0.0,0.7493550398081936,0.039979747727916855,1,slack_sky_anchor,410427.99629314884,-300000.0,-99999.0
121,20.0,15.0,1,2,1,15.0,0,70.0,30.0,22625.804443888068,3.143538427290653,0.0,1129.8181594914406,3991.3050181996514,1500,NaN,0,17.14537393903376,17.159295647145186,NaN,14.999999999992799,14375.681132639047,0.0,1211.4679699732455,0.6365052740447368,0.041505932434858,1,ring_buckling,22627.376213101714,-300000.0,-99999.0
122,20.0,15.0,1,2,1,15.0,0,85.0,30.0,48267.12520308014,2.2659198743173175,0.0,9251.861706492591,10142.734880862801,1500,NaN,0,25.270550774317638,25.56147317838164,NaN,14.93872191813302,25430.96432049513,0.0,0.0,0.7820604511663305,0.03321742853215908,1,slack_sky_anchor,48268.2581630173,-300000.0,-99999.0
123,20.0,15.0,1,2,1,15.0,1,70.0,30.0,75891.34605659987,3.1440146478507334,0.0,1129.8181594914406,3991.3050181996514,1500,NaN,0,16.731954546215757,16.694063919843206,NaN,14.999999999992799,45147.699900886386,0.0,1211.4679699732455,0.6365052740447368,0.041505932434858,1,ring_buckling,75892.91806392379,-300000.0,-99999.0
124,20.0,15.0,1,2,1,15.0,1,85.0,30.0,287952.1262216613,2.2659198743173175,0.0,9251.861706492591,10142.734880862801,1500,NaN,0,25.270550774317638,25.56147317838164,NaN,14.93872191813302,80906.21416952122,0.0,0.0,0.7820604511663305,0.03321742853215908,1,slack_sky_anchor,287953.25918159843,-300000.0,-99999.0
125,20.0,15.0,1,2,1,25.0,0,70.0,30.0,31083.823078483958,3.424283207041001,0.0,1529.7884895751708,5572.4900521590625,1500,NaN,0,17.135799492846875,17.14896272019709,NaN,24.999999999985643,21393.801306798097,0.0,1211.4679699732455,0.6792260771641168,0.0423696645855131,1,ring_buckling,31085.535220087477,-300000.0,-99999.0
126,20.0,15.0,1,2,1,25.0,0,85.0,30.0,42691.3353378574,1.5643410003011013,0.0,7966.313943033899,9291.453506672586,1500,NaN,0,25.072240092925846,24.798878396427558,NaN,24.979258442683502,15695.039698441587,0.0,0.0,0.7870901631109746,0.0337272594870095,1,slack_sky_anchor,42692.11750835755,-300000.0,-99999.0
127,20.0,15.0,1,2,1,25.0,1,70.0,30.0,70453.35073589157,3.4247956224628537,0.0,1529.7884895751708,5572.4900521590625,1500,NaN,0,16.612706615846033,16.57645110313804,NaN,24.999999999985643,47276.13612431873,0.0,1211.4679699732455,0.6792260771641168,0.0423696645855131,1,ring_buckling,70455.0631337028,-300000.0,-99999.0
128,20.0,15.0,1,2,1,25.0,1,85.0,30.0,304610.7509236909,1.5643410003011013,0.0,7966.313943033899,9291.453506672586,1500,NaN,0,25.072240092925846,24.798878396427558,NaN,24.979258442683502,115998.9914112609,0.0,0.0,0.7870901631109746,0.0337272594870095,1,slack_sky_anchor,304611.53309419105,-300000.0,-99999.0
129,11.0,8.0,0,0,0,15.0,0,70.0,30.0,3907.421955533534,2.351852378245512,0.0,2912.692122382866,2875.679248133491,1500,14.179520000059023,1,0.08780772755226611,0.0,14.180000000059026,14.999999999997227,2521.71365642207,2103.8686967868025,954.9047746551408,0.6239009403301168,0.08285633417727425,1,ring_buckling,3908.597881722657,-300000.0,-99999.0
130,11.0,8.0,0,0,0,15.0,0,85.0,30.0,6593.369676803763,4.002187888995989,0.0,1199.8523442732383,3720.689618522402,1500,5.976560000005284,1,-0.061436689213855165,0.0,5.980000000005306,14.999999999997227,6491.854665458052,11.705792533985004,0.0,1.0442094018375556,0.03843017577133064,1,slack_sky_anchor,6595.370770748261,-300000.0,-99999.0
131,11.0,8.0,0,0,0,15.0,1,70.0,30.0,51734.46330208806,2.0550643876506838,0.0,2917.030908438012,3039.5743935177898,1500,13.948800000057512,1,0.030734844387798495,0.0,13.960000000057585,14.999999999997227,50185.905752054154,1843.7599750160691,954.9047746551408,0.8055704885034771,0.0626145305276211,1,ring_buckling,51735.49083428188,-300000.0,-99999.0
132,11.0,8.0,0,0,0,15.0,1,85.0,30.0,19209.243042543505,3.807416396117401,0.0,1268.2163062690443,3374.3319945139565,1500,6.445400000008355,1,-0.3167446686522903,0.0,6.460000000008451,14.999999999997227,17737.083279828094,114.12009490612326,0.0,0.7741473497587066,0.04124957132325449,1,slack_sky_anchor,19211.146750741565,-300000.0,-99999.0
133,11.0,8.0,0,0,0,25.0,0,70.0,30.0,4436.695301039679,2.3676553283298123,0.0,2952.2397338222972,2827.319045437708,1500,13.469840000054374,1,0.10995698251398164,0.0,13.48000000005444,24.999999999994454,4841.38498787908,1845.4186266457964,954.9047746551408,0.6244694548908356,0.09543138375575506,1,ring_buckling,4437.879128703844,-300000.0,-99999.0
134,11.0,8.0,0,0,0,25.0,0,85.0,30.0,9115.386258436734,4.470885643754744,0.0,2225.708067971852,4886.206246256108,1500,9.266320000026836,1,-0.33706270797025145,0.0,9.280000000026925,24.999999999994454,7328.6121332471685,95.51809933128587,40.09123370165568,0.8739088767777332,0.03173200370480598,1,slack_sky_anchor,9117.621701258611,-300000.0,-99999.0
135,11.0,8.0,0,0,0,25.0,1,70.0,30.0,33414.26057305385,2.279948554285883,0.0,2971.1869367529875,3393.694355086008,1500,15.564880000068099,1,0.10343957751520479,0.0,15.580000000068198,24.999999999994454,22333.63932670464,1564.6563820469485,954.9047746551408,0.6244694548908356,0.07983954951368927,1,ring_buckling,33415.400547330995,-300000.0,-99999.0
136,11.0,8.0,0,0,0,25.0,1,85.0,30.0,42334.48359105469,3.4417271642185705,0.0,2388.87791825012,5167.9619857343405,1500,9.848240000030648,1,1.1057604980053055,0.0,9.860000000030725,24.999999999994454,33509.41401577236,14.564698138794348,40.09123370165568,0.984185200794613,0.039565423458868425,1,slack_sky_anchor,42336.2044546368,-300000.0,-99999.0
137,11.0,8.0,0,0,1,15.0,0,70.0,30.0,3672.817379080807,2.250268794783246,0.0,2754.785937562218,2778.8990840002716,1500,14.240400000059422,1,-0.008741468401629251,0.0,14.26000000005955,14.986432873713072,2433.9579274979674,1755.4824854890196,954.9047746551408,0.6497017467062705,0.08725600248902747,1,ring_buckling,3673.9425134781986,-300000.0,-99999.0
138,11.0,8.0,0,0,1,15.0,0,85.0,30.0,9900.451069415683,4.114802310622181,0.0,2210.1177494436,4803.668770684957,1500,15.808400000069694,1,-0.016455833202778516,0.0,15.82000000006977,10.302034020479878,6861.783531149271,0.4633183343819335,0.0,0.8862083568502896,0.042864806062831884,1,slack_sky_anchor,9902.508470570994,-300000.0,-99999.0
139,11.0,8.0,0,0,1,15.0,1,70.0,30.0,19520.995103404668,1.9189802773748457,0.0,3209.4518181041244,3122.7521512153894,1500,14.594920000061745,1,-0.09728224536279088,0.0,14.600000000061778,12.712892270404195,10058.290623847799,1665.2923868674623,954.9047746551408,0.7921997654796371,0.10338702974829717,1,ring_buckling,19521.954593543356,-300000.0,-99999.0
140,11.0,8.0,0,0,1,15.0,1,85.0,30.0,54637.076813516054,2.9152160346872726,0.0,3402.287101681019,5870.074812349172,1500,19.99223999991981,1,-0.21383905628174696,0.0,19.999999999919517,9.098164171678533,32120.923783157607,45.26438564522966,0.0,1.323791259839794,0.03523519051673188,1,slack_sky_anchor,54638.5344215334,-300000.0,-99999.0
141,11.0,8.0,0,0,1,25.0,0,70.0,30.0,3901.522092980102,2.2856166420168145,0.0,2724.415690607344,2575.611893739899,1500,16.10216000006708,1,-0.090248195117133,0.0,16.120000000066405,24.991675619703404,3078.0930040722646,1634.676534911974,954.9047746551408,0.6446716240185211,0.09320463412912555,1,ring_buckling,3902.6649013011106,-300000.0,-99999.0
142,11.0,8.0,0,0,1,25.0,0,85.0,30.0,11262.343456484741,4.257733321310443,0.0,1762.8805300998563,4981.932770239834,1500,8.658640000022855,1,-0.2273942453485118,0.0,8.660000000022864,4.337083422029887,9592.144967608874,50.468017328665816,0.0,0.8741655992116222,0.026352249320867098,1,slack_sky_anchor,11264.472323145397,-300000.0,-99999.0
143,11.0,8.0,0,0,1,25.0,1,70.0,30.0,14892.777158152243,2.2279046392916384,0.0,2481.565355125963,2344.6105260481527,1500,16.269760000060735,1,-0.08455213498413212,0.0,16.280000000060348,24.99335778476194,8930.734373052788,1798.5026253191816,954.9047746551408,0.6446716240185211,0.08284903764090604,1,ring_buckling,14893.891110471888,-300000.0,-99999.0
144,11.0,8.0,0,0,1,25.0,1,85.0,30.0,11262.343456484741,4.257733321310443,0.0,1762.8805300998563,4981.932770239834,1500,8.658640000022855,1,-0.2273942453485118,0.0,8.660000000022864,4.337083422029887,9592.144967608874,50.468017328665816,0.0,0.8741655992116222,0.026352249320867098,1,slack_sky_anchor,11264.472323145397,-300000.0,-99999.0
145,11.0,8.0,0,2,0,15.0,0,70.0,30.0,6338.79895631768,1.4545129764886353,0.0,2168.405388104379,2511.7530331882203,1500,NaN,0,9.62636758178692,9.61707503310997,NaN,14.999999999997227,2575.798091970445,3048.280110326566,954.9047746551408,0.672189956892467,0.1475944123685054,1,ring_buckling,6339.526212805924,-300000.0,-99999.0
146,11.0,8.0,0,2,0,15.0,0,85.0,30.0,12106.571638722968,4.721284674438585,0.0,1206.2018966272663,4446.9692171886645,1500,5.880440000004654,1,-0.1088003142547137,0.0,5.900000000004782,14.999999999997227,10099.727569865996,20.998873694342507,0.0,0.8548720248976664,0.021361944895290762,1,slack_sky_anchor,12108.932281060186,-300000.0,-99999.0
147,11.0,8.0,0,2,0,15.0,1,70.0,30.0,65078.0645823086,1.3539209158588195,0.0,4440.803858596598,4692.408784963083,1500,22.827159999812487,1,-0.2753826826489295,0.0,22.839999999812,14.999999999997227,22304.88179655284,637.869829755507,954.9047746551408,1.2403519804248617,0.0791384304791323,1,ring_buckling,65078.74154276653,-300000.0,-99999.0
148,11.0,8.0,0,2,0,15.0,1,85.0,30.0,50210.69045946973,5.171846064003319,0.0,1315.5035633168443,4620.908600742429,1500,6.295080000007371,1,-0.08980157186627344,0.0,6.300000000007403,14.999999999997227,37467.97910275678,4.4806565014900315,0.0,0.8078118361866302,0.031756424018334145,1,slack_sky_anchor,50213.27638250173,-300000.0,-99999.0
149,11.0,8.0,0,2,0,25.0,0,70.0,30.0,6516.402411229718,1.4934221325665085,0.0,2419.8243971970505,1791.4395196551357,1500,NaN,0,9.604103159919651,9.610498700764238,NaN,24.999999999994454,3856.2735264582934,2767.1401561500397,954.9047746551408,0.6722194501222205,0.1475473078434182,1,ring_buckling,6517.149122296001,-300000.0,-99999.0
150,11.0,8.0,0,2,0,25.0,0,85.0,30.0,16376.275002393408,4.715481225123777,0.0,3290.6152557756077,6190.299653533702,1500,22.642359999819483,1,1.181263106164515,0.0,22.659999999818815,24.999999999994454,14692.548503421473,14.15671724077591,0.0,0.9366541817158094,0.0258299852109991,1,slack_sky_anchor,16378.63274300597,-300000.0,-99999.0
