timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T12:17:54.160,2000000,128071992,79.51342288746575,1.8,0.0,233.37250804901123,3.577708763999664,0.30000000000000066,1.2688125787732645,8
