island,gen,idx,status,fitness,n_lines,rings,n_active,r_hub,r_bot,tether,m_airborne_kg,T_mass_1p5_N,T_rotary_actual_N,ratio
1,4,4,ok,-3.137,9,5,1,1.033,1.033,25.0,115.57399062749535,1809.816566039695,2224.412579644859,1.229081787284331
1,4,5,clearance_reject,1.0e9,16,5,2,1.482,1.482,25.0,201.27963301792227,3151.913438866436,2224.412579644859,0.7057340319741945
1,4,6,ok,5.05,12,5,2,1.542,1.5,25.0,154.26602083724288,2415.709612278856,2224.412579644859,0.9208112466574417
1,4,7,clearance_reject,1.0e9,16,12,3,1.752,1.5,25.0,203.11071674197214,3180.5870672459573,2224.412579644859,0.6993716985622275
1,4,8,clearance_reject,1.0e9,15,4,2,1.734,1.5,25.0,188.27123116882518,2948.2099841672057,2224.412579644859,0.7544959794555471
1,4,9,reject,1.0e9,16,8,3,1.369,1.369,25.0,202.5277853453602,3171.4587253696845,2224.412579644859,0.7013846851768717
1,4,10,ok,4.446,13,5,1,1.751,1.5,25.0,165.70327901876294,2594.8099376600553,2224.412579644859,0.8572545323495975
1,5,1,clearance_reject,1.0e9,14,12,3,1.816,1.5,25.0,177.1997151505022,2774.836952810028,2224.412579644859,0.8016372195823023
1,5,2,ok,7.021,10,6,1,1.444,1.444,25.0,127.40164892670067,1995.030313623714,2224.412579644859,1.1149768324093792
1,5,3,clearance_reject,1.0e9,13,7,3,1.107,1.107,25.0,166.82109067980312,2612.3141706702595,2224.412579644859,0.8515103599021269
1,5,4,clearance_reject,1.0e9,16,4,2,1.369,1.369,25.0,200.44953783843005,3138.9146663997412,2224.412579644859,0.7086565950504815
1,5,5,ok,0.897,14,6,1,1.145,1.145,25.0,178.06955855996662,2788.4581577520917,2224.412579644859,0.7977213405411337
1,5,6,clearance_reject,1.0e9,12,7,3,0.725,0.725,25.0,153.56276514697265,2404.6970670556407,2224.412579644859,0.9250281917499381
1,5,7,clearance_reject,1.0e9,14,9,3,1.752,1.5,25.0,178.37868568601004,2793.298895626488,2224.412579644859,0.7963389034834963
1,5,8,clearance_reject,1.0e9,15,11,3,2.028,1.5,25.0,194.09178884983032,3039.3562849696505,2224.412579644859,0.7318696365559758
1,5,9,reject,1.0e9,7,13,1,0.847,0.847,25.0,90.99136424216711,1424.8679783221808,2224.412579644859,1.5611359181951459
1,5,10,clearance_reject,1.0e9,11,8,3,0.74,0.74,25.0,141.39882484871524,2214.2173532326697,2224.412579644859,1.0046044379506396
1,6,1,reject,1.0e9,14,16,4,1.214,1.214,25.0,183.75121650105004,2877.4293753116367,2224.412579644859,0.7730554913807212
1,6,2,clearance_reject,1.0e9,16,11,3,2.2,1.5,25.0,205.88405861270212,3224.015870159894,2224.412579644859,0.6899508777959396
1,6,3,clearance_reject,1.0e9,11,11,3,1.149,1.149,25.0,143.6634868752677,2249.6805472426945,2224.412579644859,0.9887681974986159
1,6,4,clearance_reject,1.0e9,11,5,2,1.02,1.02,25.0,140.23856999578186,2196.048486325281,2224.412579644859,1.0129159686118956
1,6,5,reject,1.0e9,14,9,1,1.145,1.145,25.0,177.16927588278438,2774.360292874045,2224.412579644859,0.8017749480333434
1,6,6,reject_twist,1.0e9,12,6,2,1.888,1.5,25.0,152.08661229342613,2381.581434603648,2224.412579644859,0.9340065165628292
1,6,7,ok,7.307,13,8,2,1.414,1.414,25.0,165.25829124245644,2587.841706790184,2224.412579644859,0.859562844902093
1,6,8,reject,1.0e9,16,4,1,1.94,1.5,25.0,202.23089042555745,3166.8095362111667,2224.412579644859,0.7024143871646256
1,6,9,reject,1.0e9,8,10,1,1.034,1.034,25.0,104.53128047200543,1636.8946165173786,2224.412579644859,1.3589222893147945
1,6,10,ok,-6.36,10,5,1,1.052,1.052,25.0,127.65491745383848,1998.9963406993716,2224.412579644859,1.1127647081468008
1,7,1,clearance_reject,1.0e9,13,4,2,1.553,1.5,25.0,165.58220317275362,2592.913965472323,2224.412579644859,0.8578813679379684
1,7,2,clearance_reject,1.0e9,16,4,2,1.238,1.238,25.0,200.40954076082426,3138.2883371257317,2224.412579644859,0.708798026405099
1,7,3,reject,1.0e9,9,13,3,1.325,1.325,25.0,120.83026603626399,1892.1265586150782,2224.412579644859,1.1756151138605622
1,7,4,reject,1.0e9,9,14,2,1.361,1.361,25.0,121.22812673292322,1898.3568088286472,2224.412579644859,1.1717568421804747
1,7,5,reject,1.0e9,14,9,3,1.242,1.242,25.0,180.06261029408773,2819.6681040886538,2224.412579644859,0.7888916345932183
1,7,6,ok,-7.065,12,7,1,0.792,0.792,25.0,152.39378240194674,2386.3915268049686,2224.412579644859,0.932123901153397
1,7,7,reject,1.0e9,6,13,2,1.532,1.5,25.0,81.17967419877687,1271.223035502755,2224.412579644859,1.7498208556023591
1,7,8,ok,3.768,15,5,2,1.294,1.294,25.0,190.37047759654172,2981.0828731316983,2224.412579644859,0.7461760287489293
1,7,9,clearance_reject,1.0e9,8,13,3,1.521,1.5,25.0,105.7407803656517,1655.834630029584,2224.412579644859,1.3433784626216667
1,7,10,reject,1.0e9,6,18,1,1.052,1.052,25.0,79.40524724450965,1243.436616779785,2224.412579644859,1.7889231743919332
1,8,1,ok,-1.291,13,8,3,1.08,1.08,25.0,167.20116977576467,2618.265972114009,2224.412579644859,0.8495747198092524
1,8,2,reject,1.0e9,13,4,1,1.444,1.444,25.0,164.8771921254591,2581.8739324535873,2224.412579644859,0.861549648758788
1,8,3,clearance_reject,1.0e9,9,12,4,1.633,1.5,25.0,119.11903221125613,1865.3297048588672,2224.412579644859,1.1925037026165626
1,8,4,reject,1.0e9,11,14,4,1.394,1.394,25.0,147.40582147880548,2308.283171625338,2224.412579644859,0.963665379962276
1,8,5,clearance_reject,1.0e9,13,5,2,1.39,1.39,25.0,166.2567722036761,2603.4772955128656,2224.412579644859,0.8544006062502136
1,8,6,reject,1.0e9,5,12,1,1.74,1.5,25.0,70.18222283056662,1099.009810344224,2224.412579644859,2.0240152168870487
1,8,7,ok,-7.042,13,6,1,0.841,0.841,25.0,163.57705087872108,2561.514531919241,2224.412579644859,0.8683974078328554
1,8,8,clearance_reject,1.0e9,9,7,3,1.089,1.089,25.0,116.8109081806599,1829.185922989198,2224.412579644859,1.2160669682006922
1,8,9,reject,1.0e9,8,17,2,1.108,1.108,25.0,104.71314072312748,1639.742434554965,2224.412579644859,1.3565621848705627
1,8,10,reject,1.0e9,6,17,1,0.796,0.796,25.0,79.04527338776084,1237.7996508348695,2224.412579644859,1.7970699685886484
1,9,1,ok,-2.096,13,6,1,1.08,1.08,25.0,163.61660243274812,2562.133884572049,2224.412579644859,0.8681874874061863
1,9,2,ok,4.328,9,8,1,1.444,1.444,25.0,117.68713484873787,1842.907085777498,2224.412579644859,1.2070128748278206
1,9,3,reject,1.0e9,16,15,4,1.264,1.264,25.0,203.76623168366677,3190.8520221404306,2224.412579644859,0.6971218233281523
1,9,4,ok,6.622,11,8,1,1.541,1.5,25.0,143.62534520139275,2249.083272433193,2224.412579644859,0.9890307784105993
1,9,5,ok,-6.69,12,7,1,0.93,0.93,25.0,152.3465485946528,2385.651874860326,2224.412579644859,0.9324128985814799
1,9,6,ok,0.954,12,5,1,1.153,1.153,25.0,152.8864677864988,2394.1066724529364,2224.412579644859,0.9291200785827084
1,9,7,ok,-2.071,13,8,3,0.841,0.841,25.0,166.44573546188008,2606.436342208525,2224.412579644859,0.8534306185126456
1,9,8,ok,-7.027,10,8,1,0.7,0.7,25.0,127.57428737222527,1997.7337239407702,2224.412579644859,1.1134680027611175
1,9,9,reject,1.0e9,14,5,1,1.108,1.108,25.0,175.7761198704807,2752.5443391594117,2224.412579644859,0.8081296086675076
1,9,10,ok,-6.998,11,7,1,0.7,0.7,25.0,139.9864113427685,2192.0998391857634,2224.412579644859,1.014740542324522
1,10,1,ok,-6.728,5,7,1,0.7,0.7,25.0,66.90962247181675,1047.7629310841428,2224.412579644859,2.1230113355348537
1,10,2,ok,-7.039,9,7,1,0.7,0.7,25.0,115.6594981972377,1811.1555612184657,2224.412579644859,1.2281731217766696
1,10,3,ok,-2.972,11,6,2,0.93,0.93,25.0,139.92861256162502,2191.194746344005,2224.412579644859,1.015159690098873
1,10,4,clearance_reject,1.0e9,14,5,2,1.033,1.033,25.0,176.18641009577,2758.969228034331,2224.412579644859,0.806247694625313
1,10,5,ok,-6.868,6,7,1,0.7,0.7,25.0,78.72856484370074,1232.8401926857287,2224.412579644859,1.8042992050729632
1,10,6,reject,1.0e9,12,5,1,1.1,1.1,25.0,151.31371900604742,2369.4784080690074,2224.412579644859,0.9387773157458864
1,10,7,ok,-7.111,13,7,1,0.7,0.7,25.0,163.83856311328637,2565.609650308497,2224.412579644859,0.8670113083560427
1,10,8,ok,-6.443,16,5,1,1.108,1.108,25.0,200.2866170027723,3136.3634277886526,2224.412579644859,0.7092330435740413
1,10,9,ok,-6.93,14,7,1,0.7,0.7,25.0,176.50323101888995,2763.9304459694167,2224.412579644859,0.8048004908693249
1,10,10,ok,-4.563,11,6,1,0.906,0.906,25.0,140.26166524526263,2196.4101435189123,2224.412579644859,1.0127491835751057
1,11,1,ok,-5.553,5,6,1,0.883,0.883,25.0,67.29222555522534,1053.754256596148,2224.412579644859,2.1109405401883623
1,11,2,ok,-7.062,16,7,1,0.7,0.7,25.0,200.40405045611627,3138.202362380383,2224.412579644859,0.7088174447608285
1,11,3,clearance_reject,1.0e9,15,7,3,0.7,0.7,25.0,188.87595189761026,2957.6795333870664,2224.412579644859,0.7520803232855701
1,11,4,ok,-3.06,16,6,2,0.93,0.93,25.0,200.8359289271372,3144.9653097107107,2224.412579644859,0.7072932005884259
1,11,5,ok,-2.275,16,7,2,0.87,0.87,25.0,201.171733629855,3150.2238017869386,2224.412579644859,0.7061125556803549
1,11,6,ok,-7.165,7,8,1,0.7,0.7,25.0,91.68362158569735,1435.7082962992745,2224.412579644859,1.5493485587417533
1,11,7,ok,-6.698,3,7,1,0.7,0.7,25.0,42.70413046198692,668.7200323256608,2224.412579644859,3.3263734778646343
1,11,8,ok,-6.802,3,8,1,0.7,0.7,25.0,42.52897549133307,665.9772147955882,2224.412579644859,3.3400730989386913
1,11,9,ok,-2.11,14,5,1,1.033,1.033,25.0,176.69130645187914,2766.875589876284,2224.412579644859,0.8039438375125206
1,11,10,ok,-3.043,12,7,1,0.93,0.93,25.0,152.26624748370452,2384.394409577034,2224.412579644859,0.9329046279887252
1,12,1,ok,-7.136,5,7,1,0.7,0.7,25.0,66.84450006358163,1046.7431548126444,2224.412579644859,2.125079652460688
1,12,2,ok,-3.196,11,5,1,1.033,1.033,25.0,139.8265565746885,2189.5966132794774,2224.412579644859,1.015900630350919
1,12,3,ok,13.204,6,6,2,1.033,1.033,25.0,79.73252154601967,1248.561528096735,2224.412579644859,1.7815802662410065
1,12,4,ok,-7.11,7,7,1,0.7,0.7,25.0,91.00338274368302,1425.0561805554375,2224.412579644859,1.5609297443823302
1,12,5,ok,-2.346,14,7,1,0.7,0.7,25.0,175.97451999080616,2755.6511612265544,2224.412579644859,0.8072184937424233
1,12,6,ok,-6.921,16,7,1,0.7,0.7,25.0,200.93474644071517,3146.512730303504,2224.412579644859,0.706945361517828
1,12,7,ok,-7.05,14,7,1,0.7,0.7,25.0,175.9751592670808,2755.661171894057,2224.412579644859,0.8072155613079044
1,12,8,ok,-7.125,10,8,1,0.7,0.7,25.0,128.22964347635352,2007.9961915380807,2224.412579644859,1.1077772901257388
1,12,9,ok,-6.924,14,7,1,0.7,0.7,25.0,175.9479425795063,2755.234975551977,2224.412579644859,0.8073404262731622
1,12,10,ok,-6.99,11,7,1,0.7,0.7,25.0,139.6987629242634,2187.5954444670283,2224.412579644859,1.0168299560464666
1,13,1,ok,-5.866,13,7,1,0.7,0.7,25.0,164.16449378130358,2570.713521163481,2224.412579644859,0.8652899521211957
1,13,2,ok,-7.109,10,7,1,0.7,0.7,25.0,127.94033567143168,2003.465811863646,2224.412579644859,1.110282275081942
1,13,3,ok,-6.733,4,8,1,0.7,0.7,25.0,54.53991598763564,854.0610472037596,2224.412579644859,2.6045123904523004
1,13,4,ok,-7.069,7,8,1,0.7,0.7,25.0,91.7339415481037,1436.4962755069755,2224.412579644859,1.5484986752644436
1,13,5,ok,-6.869,6,7,1,0.7,0.7,25.0,78.71276902455624,1232.592840015749,2224.412579644859,1.8046612858926205
1,13,6,ok,-7.147,6,8,1,0.7,0.7,25.0,78.7218766872706,1232.7354603299639,2224.412579644859,1.8044524970908637
1,13,7,ok,-7.184,8,8,1,0.7,0.7,25.0,103.72430889286778,1624.2579452013058,2224.412579644859,1.3694946582940504
1,13,8,ok,-7.106,12,7,1,0.7,0.7,25.0,152.21244867527915,2383.551953811747,2224.412579644859,0.9332343589522375
1,13,9,ok,-7.097,14,7,1,0.7,0.7,25.0,175.8140611626513,2753.1384761164763,2224.412579644859,0.8079552114583688
1,13,10,ok,-7.016,11,8,1,0.7,0.7,25.0,140.39165702075104,2198.4457335980514,2224.412579644859,1.0118114564530594
1,14,1,ok,-6.631,6,8,1,0.7,0.7,25.0,78.89769596925396,1235.4886805608744,2224.412579644859,1.8004313715242157
1,14,2,ok,-7.035,7,7,1,0.7,0.7,25.0,91.21937383137572,1428.4384661934153,2224.412579644859,1.5572337432025343
1,14,3,ok,-7.032,9,9,1,0.7,0.7,25.0,116.27313410556569,1820.764716586201,2224.412579644859,1.2216913911949412
1,14,4,ok,-6.205,10,8,1,0.7,0.7,25.0,127.75356679510226,2000.5411278186773,2224.412579644859,1.1119054483375124
1,14,5,ok,-6.926,5,8,1,0.7,0.7,25.0,66.60794576315675,1043.0388620963297,2224.412579644859,2.132626751005394
1,14,6,ok,-7.096,16,7,1,0.7,0.7,25.0,200.8454383098521,3145.1142207094294,2224.412579644859,0.7072597125401404
1,14,7,ok,-6.809,10,8,1,0.7,0.7,25.0,127.76177119888173,2000.6696036616759,2224.412579644859,1.111834045748325
1,14,8,ok,-7.244,16,7,1,0.7,0.7,25.0,200.18484230926558,3134.7696996036866,2224.412579644859,0.7095936202031302
1,14,9,ok,-7.13,6,7,1,0.7,0.7,25.0,79.00210862249655,1237.1237175490116,2224.412579644859,1.7980518424235394
1,14,10,ok,-7.057,16,8,1,0.7,0.7,25.0,200.39926097361004,3138.1273620733464,2224.412579644859,0.7088343852861344
1,15,1,ok,-6.896,4,9,1,0.7,0.7,25.0,55.361562296718006,866.9275156325905,2224.412579644859,2.5658576288488453
1,15,2,ok,-6.101,16,8,1,0.7,0.7,25.0,200.53618087518507,3140.27144228331,2224.412579644859,0.7083504150926122
1,15,3,ok,-6.99,10,7,1,0.7,0.7,25.0,127.69648049775945,1999.647192028592,2224.412579644859,1.1124025220610283
1,15,4,ok,-7.12,8,8,1,0.7,0.7,25.0,103.31453975804432,1617.8412162778795,2224.412579644859,1.3749263878704368
1,15,5,ok,-7.146,15,8,1,0.7,0.7,25.0,188.22318384759643,2947.4575931020404,2224.412579644859,0.7546885779970746
1,15,6,ok,-7.043,16,8,1,0.7,0.7,25.0,201.1701077400251,3150.1983413668845,2224.412579644859,0.706118262597928
1,15,7,ok,-7.138,8,8,1,0.7,0.7,25.0,103.75383004433851,1624.7202280098356,2224.412579644859,1.3691049949994176
1,15,8,reject,1.0e9,16,10,1,0.7,0.7,25.0,201.21152921436462,3150.84697580481,2224.412579644859,0.705972900850472
1,15,9,ok,-7.005,3,8,1,0.7,0.7,25.0,42.941854999563155,672.4426502254465,2224.412579644859,3.307958796038727
1,15,10,ok,-7.081,16,7,1,0.7,0.7,25.0,200.76918205084502,3143.920095283233,2224.412579644859,0.7075283443056029
1,16,1,ok,-6.928,4,8,1,0.7,0.7,25.0,55.09672366327335,862.7803079128164,2224.412579644859,2.5781911794278396
1,16,2,ok,-7.236,8,8,1,0.7,0.7,25.0,103.8162090622352,1625.6970445007241,2224.412579644859,1.3682823544333926
1,16,3,ok,-7.117,12,7,1,0.7,0.7,25.0,152.23199730478075,2383.8580731498714,2224.412579644859,0.933114519148226
1,16,4,ok,-7.091,7,8,1,0.7,0.7,25.0,91.71821042297076,1436.249935904843,2224.412579644859,1.5487642673024529
1,16,5,ok,-7.239,15,7,1,0.7,0.7,25.0,188.04664653238856,2944.6931289189424,2224.412579644859,0.7553970761162087
1,16,6,ok,-7.077,16,7,1,0.7,0.7,25.0,200.53571528362545,3140.2641514100524,2224.412579644859,0.7083520596972854
1,16,7,ok,-7.135,7,7,1,0.7,0.7,25.0,91.41904519763695,1431.565195178556,2224.412579644859,1.5538325373769741
1,16,8,ok,-7.176,5,8,1,0.7,0.7,25.0,67.24605064836496,1053.0311863714587,2224.412579644859,2.1123900302608827
1,16,9,ok,-7.088,16,7,1,0.7,0.7,25.0,200.6207566630658,3141.5958463396328,2224.412579644859,0.708051795470951
1,16,10,ok,-7.147,5,7,1,0.7,0.7,25.0,66.62396071560616,1043.2896462571075,2224.412579644859,2.1321141138754065
1,17,1,ok,-7.109,12,7,1,0.7,0.7,25.0,152.21244867527915,2383.551953811747,2224.412579644859,0.9332343589522375
1,17,2,ok,-7.128,3,7,1,0.7,0.7,25.0,42.264186289711574,661.8307811473154,2224.412579644859,3.360998978906259
1,17,3,ok,-7.113,3,8,1,0.7,0.7,25.0,42.92524713508903,672.1825814323851,2224.412579644859,3.309238651951907
1,17,4,ok,-7.122,4,7,1,0.7,0.7,25.0,55.03804848520112,861.861491242094,2224.412579644859,2.580939747567894
1,17,5,ok,-7.1,7,7,1,0.7,0.7,25.0,91.17851920363267,1427.7987082194343,2224.412579644859,1.5579314975140006
1,17,6,ok,-7.031,3,7,1,0.7,0.7,25.0,42.43072117035172,664.4386134473821,2224.412579644859,3.3478075094156363
1,17,7,ok,-7.118,8,7,1,0.7,0.7,25.0,103.61769017745914,1622.5883626564028,2224.412579644859,1.3709038169133583
1,17,8,ok,-7.081,9,7,1,0.7,0.7,25.0,115.18904730628863,1803.7885938642626,2224.412579644859,1.2331891814879992
1,17,9,ok,-7.121,3,7,1,0.7,0.7,25.0,42.48567592089456,665.2991705448312,2224.412579644859,3.343477157536854
1,17,10,ok,-7.087,16,7,1,0.7,0.7,25.0,200.5968430888057,3141.2213746906555,2224.412579644859,0.7081362038241946
1,18,1,ok,-7.134,5,7,1,0.7,0.7,25.0,66.83145586487132,1046.5388908014386,2224.412579644859,2.1254944266250875
1,18,2,ok,-7.129,3,7,1,0.7,0.7,25.0,42.13908433298706,659.8717625783906,2224.412579644859,3.3709770682612077
1,18,3,ok,-7.119,13,7,1,0.7,0.7,25.0,163.61143526595896,2562.052969964846,2224.412579644859,0.8682149064526875
1,18,4,ok,-7.186,16,7,1,0.7,0.7,25.0,200.88659204169574,3145.758662466961,2224.412579644859,0.7071148229471723
1,18,5,ok,-7.076,14,7,1,0.7,0.7,25.0,175.77644721016983,2752.5494650946575,2224.412579644859,0.8081281037281426
1,18,6,ok,-7.135,7,7,1,0.7,0.7,25.0,91.11546459318022,1426.8113123707453,2224.412579644859,1.559009632429143
1,18,7,ok,-7.252,9,8,1,0.7,0.7,25.0,115.23316569757927,1804.4794603385558,2224.412579644859,1.2327170403078545
1,18,8,ok,-7.099,16,7,1,0.7,0.7,25.0,200.47824564418235,3139.364212721912,2224.412579644859,0.7085551178263048
1,18,9,ok,-7.108,13,7,1,0.7,0.7,25.0,163.992397319253,2568.018597969388,2224.412579644859,0.8661980023835384
1,18,10,ok,-7.111,12,7,1,0.7,0.7,25.0,151.82253424181528,2377.446137120729,2224.412579644859,0.9356311147973239
1,19,1,ok,-7.088,16,7,1,0.7,0.7,25.0,200.5837219146819,3141.015905292513,2224.412579644859,0.7081825265185043
1,19,2,ok,-7.084,12,7,1,0.7,0.7,25.0,151.9118540208997,2378.8448291186805,2224.412579644859,0.9350809907466574
1,19,3,ok,-7.097,16,7,1,0.7,0.7,25.0,200.7877869200794,3144.2114359245543,2224.412579644859,0.7074627851770952
1,19,4,ok,-7.092,16,7,1,0.7,0.7,25.0,200.89476218773927,3145.8866018551944,2224.412579644859,0.7070860654459308
1,19,5,ok,-7.24,15,7,1,0.7,0.7,25.0,188.40224897622278,2950.2616412657176,2224.412579644859,0.7539712914040207
1,19,6,ok,-7.135,7,7,1,0.7,0.7,25.0,91.13660068956551,1427.1422904495657,2224.412579644859,1.5586480721163019
1,19,7,ok,-7.218,9,8,1,0.7,0.7,25.0,115.26217164753315,1804.9336754128578,2224.412579644859,1.2324068246640973
1,19,8,ok,-7.235,16,7,1,0.7,0.7,25.0,200.11147114408124,3133.6207529462313,2224.412579644859,0.7098537937475252
1,19,9,ok,-7.084,14,7,1,0.7,0.7,25.0,175.65745154653624,2750.6860672647335,2224.412579644859,0.8086755541161417
1,19,10,ok,-7.215,6,8,1,0.7,0.7,25.0,79.3733072187623,1242.9364559096498,2224.412579644859,1.7896430417409477
1,20,1,ok,-7.19,7,8,1,0.7,0.7,25.0,91.6755188936381,1435.5814131983382,2224.412579644859,1.54948549709144
1,20,2,ok,-7.123,8,7,1,0.7,0.7,25.0,102.78416301972297,1609.53584755223,2224.412579644859,1.3820211479152382
1,20,3,ok,-7.175,16,7,1,0.7,0.7,25.0,200.69950493468002,3142.828995128046,2224.412579644859,0.707773977869334
1,20,4,ok,-7.283,16,8,1,0.7,0.7,25.0,200.80056213499145,3144.411487817346,2224.412579644859,0.7074177753971085
1,20,5,ok,-7.242,16,7,1,0.7,0.7,25.0,200.31347390852116,3136.7839901718758,2224.412579644859,0.7091379535901594
1,20,6,ok,-7.075,3,8,1,0.7,0.7,25.0,42.93029031579965,672.261554494975,2224.412579644859,3.3088499033920074
1,20,7,ok,-7.253,9,8,1,0.7,0.7,25.0,115.69191456601067,1811.6631813231072,2224.412579644859,1.2278289930362825
1,20,8,ok,-7.103,13,7,1,0.7,0.7,25.0,164.38072657779517,2574.0995918104045,2224.412579644859,0.8641517160881855
1,20,9,ok,-7.085,10,7,1,0.7,0.7,25.0,127.3455408430779,1994.1516960500026,2224.412579644859,1.1154680880351053
1,20,10,ok,-7.236,8,8,1,0.7,0.7,25.0,103.69524507334967,1623.8028239257428,2224.412579644859,1.3698785017919037
1,21,1,ok,-7.184,4,8,1,0.7,0.7,25.0,54.97623489766242,860.893529037739,2224.412579644859,2.58384167683452
1,21,2,ok,-7.264,16,8,1,0.7,0.7,25.0,200.15032043703795,3134.2291086289433,2224.412579644859,0.7097160107156045
1,21,3,ok,-7.213,16,7,1,0.7,0.7,25.0,199.94763621089257,3131.0552001382766,2224.412579644859,0.7104354402779683
1,21,4,ok,-7.254,15,8,1,0.7,0.7,25.0,188.15756955518486,2946.430114231312,2224.412579644859,0.7549517529368522
1,21,5,ok,-7.287,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,21,6,ok,-7.254,7,9,1,0.7,0.7,25.0,91.83858968696353,1438.1350000529173,2224.412579644859,1.5467341936348185
1,21,7,ok,-7.252,9,9,1,0.7,0.7,25.0,116.14442010235844,1818.7491356235555,2224.412579644859,1.2230452985932128
1,21,8,ok,-7.286,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,21,9,ok,-7.126,3,8,1,0.7,0.7,25.0,42.88843031973954,671.6060530805771,2224.412579644859,3.3120794094123225
1,21,10,ok,-7.285,16,8,1,0.7,0.7,25.0,200.82186642535564,3144.7450997089095,2224.412579644859,0.7073427286207583
1,22,1,ok,-7.071,16,7,1,0.7,0.7,25.0,200.0785958080067,3133.105945700079,2224.412579644859,0.7099704313215695
1,22,2,ok,-7.213,16,7,1,0.7,0.7,25.0,199.94763621089257,3131.0552001382766,2224.412579644859,0.7104354402779683
1,22,3,ok,-7.23,16,8,1,0.7,0.7,25.0,201.00675813607484,3147.6403885119203,2224.412579644859,0.7066920947397276
1,22,4,ok,-7.253,9,8,1,0.7,0.7,25.0,115.70033824626896,1811.795090898918,2224.412579644859,1.22773959970342
1,22,5,ok,-7.286,16,8,1,0.7,0.7,25.0,200.88079520087803,3145.6678875574366,2224.412579644859,0.7071352282430812
1,22,6,ok,-7.284,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,22,7,ok,-7.164,7,8,1,0.7,0.7,25.0,91.41751979595064,1431.5413083401181,2224.412579644859,1.5538584647788336
1,22,8,ok,-7.253,9,8,1,0.7,0.7,25.0,115.62414790387322,1810.601997685719,2224.412579644859,1.2285486166965824
1,22,9,ok,-7.292,16,8,1,0.7,0.7,25.0,200.87106638261872,3145.515540335038,2224.412579644859,0.707169477028853
1,22,10,ok,-7.285,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,23,1,ok,-7.209,7,8,1,0.7,0.7,25.0,91.67044347872498,1435.5019353682537,2224.412579644859,1.5495712857218986
1,23,2,ok,-7.216,9,8,1,0.7,0.7,25.0,115.78043383386964,1813.0493378148494,2224.412579644859,1.2268902634088263
1,23,3,ok,-7.081,16,7,1,0.7,0.7,25.0,200.46821843869253,3139.2071929416998,2224.412579644859,0.7085905589941001
1,23,4,ok,-7.174,3,8,1,0.7,0.7,25.0,42.69603210884994,668.5932171695399,2224.412579644859,3.32700440644883
1,23,5,ok,-7.141,16,8,1,0.7,0.7,25.0,200.47027842740457,3139.2394510793365,2224.412579644859,0.7085832776725773
1,23,6,ok,-7.288,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,23,7,ok,-7.302,16,8,1,0.7,0.7,25.0,200.95655319086123,3146.8542104016783,2224.412579644859,0.706868647518604
1,23,8,ok,-7.225,16,8,1,0.7,0.7,25.0,200.91674461364764,3146.230832926171,2224.412579644859,0.7070087027200196
1,23,9,ok,-7.285,16,8,1,0.7,0.7,25.0,200.86411206843707,3145.406640114988,2224.412579644859,0.7071939606395502
1,23,10,ok,-7.288,16,8,1,0.7,0.7,25.0,200.82186642535564,3144.7450997089095,2224.412579644859,0.7073427286207583
1,24,1,ok,-7.276,16,8,1,0.7,0.7,25.0,200.97832410824265,3147.19512938112,2224.412579644859,0.7067920761819044
1,24,2,ok,-7.261,16,8,1,0.7,0.7,25.0,200.98886187545787,3147.360144239322,2224.412579644859,0.7067550193505014
1,24,3,ok,-7.29,16,8,1,0.7,0.7,25.0,200.94520023888495,3146.676430258857,2224.412579644859,0.7069085840077527
1,24,4,ok,-7.288,16,8,1,0.7,0.7,25.0,200.83153895786512,3144.8965655315933,2224.412579644859,0.7073086612846544
1,24,5,ok,-7.287,16,8,1,0.7,0.7,25.0,200.82186642535564,3144.7450997089095,2224.412579644859,0.7073427286207583
1,24,6,ok,-7.268,16,8,1,0.7,0.7,25.0,200.19245628653562,3134.8889297360197,2224.412579644859,0.709566632024877
1,24,7,ok,-7.281,16,8,1,0.7,0.7,25.0,200.97360498183022,3147.121230806604,2224.412579644859,0.7068086725959216
1,24,8,ok,-7.293,16,8,1,0.7,0.7,25.0,200.87106638261872,3145.515540335038,2224.412579644859,0.707169477028853
1,24,9,ok,-7.295,16,8,1,0.7,0.7,25.0,200.9494614561566,3146.7431582619993,2224.412579644859,0.706893593715936
1,24,10,ok,-7.289,16,8,1,0.7,0.7,25.0,200.39995655293808,3138.1382544115277,2224.412579644859,0.7088319249535381
1,25,1,ok,-7.288,16,8,1,0.7,0.7,25.0,200.95315064014792,3146.800928580965,2224.412579644859,0.7068806162606375
