# v13_5kw telemetry  length=25.0  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,11,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.52,15,7,3,0.7,0.7,16.8,7.9,0.406,0.05,25.0,0.021052,0.01,1.047026,0.860479,0.7,0.374824,4.1832,15.0,-0.548189,19.0,16.830062,7.928152,0.405793,0.05
1,11,4,-3.06,ok,6.55,5.34,3.6,false,4.08,16,6,2,0.93,0.93,17.8,5.6,0.506,0.05,25.0,0.021644,0.010092,1.090792,1.193022,0.929629,0.316228,3.55637,16.0,-0.402947,19.0,17.760909,5.603098,0.505524,0.05
1,11,5,-2.275,ok,6.33,5.07,1.67,false,4.12,16,7,2,0.87,0.87,17.4,8.8,0.449,0.297,25.0,0.023583,0.010386,1.118083,0.872131,0.869855,0.568047,3.560583,16.0,-0.67513,14.054144,17.436105,8.777573,0.449476,0.297293
1,11,6,-7.165,ok,7.37,7.16,9.04,false,9.25,7,8,1,0.7,0.7,19.4,14.1,0.144,1.0,25.0,0.02846,0.01,1.32,0.528285,0.7,0.441154,3.712109,7.0,-0.8,0.0,19.44252,14.057928,0.14436,1.0
1,11,7,-6.698,ok,7.04,6.7,140.19,false,8.89,3,7,1,0.7,0.7,21.4,14.1,0.281,1.0,25.0,0.025834,0.01066,1.32,0.759467,0.7,0.655003,4.092384,3.0,-0.8,0.0,21.390419,14.100926,0.280845,1.0
1,11,8,-6.802,ok,7.18,6.8,35.77,false,8.97,3,8,1,0.7,0.7,18.9,12.8,0.257,1.0,25.0,0.022391,0.010106,1.261059,0.4,0.7,0.520448,3.767414,3.0,-0.8,0.0,18.870236,12.846495,0.25724,1.0
1,11,9,-2.11,ok,6.53,5.19,19.11,false,7.28,14,5,1,1.033,1.033,22.0,0.0,0.504,1.0,25.0,0.026471,0.010944,1.32,1.419559,1.033215,0.316228,4.072994,14.0,-0.8,0.0,22.0,0.0,0.503553,1.0
1,11,10,-3.043,ok,6.84,5.58,39.37,false,7.39,12,7,1,0.93,0.93,16.4,14.5,0.508,0.087,25.0,0.022925,0.010276,1.047026,0.797396,0.929629,0.320736,3.424503,12.0,-0.8,0.0,16.387311,14.461112,0.507523,0.087401
1,12,1,-7.136,ok,7.22,7.14,115.25,false,9.44,5,7,1,0.7,0.7,20.5,22.0,0.109,0.951,25.0,0.023479,0.010416,1.32,0.777029,0.7,0.754073,4.1832,5.0,-0.558538,0.0,20.460694,22.0,0.109186,0.950912
1,12,2,-3.196,ok,6.7,5.5,7.84,false,7.56,11,5,1,1.033,1.033,22.0,12.6,0.486,0.744,25.0,0.020966,0.011433,1.32,1.324108,1.033215,0.445737,4.104689,11.0,-0.49262,0.0,22.0,12.630668,0.486488,0.744159
1,12,3,13.204,ok,1.99,0.96,21.57,false,1.84,6,6,2,1.033,1.033,20.5,2.0,0.515,0.811,25.0,0.020939,0.011154,1.047026,1.165057,1.033215,0.826037,3.490464,6.0,-0.8,19.0,20.499065,2.049525,0.51531,0.81123
1,12,4,-7.11,ok,7.2,7.11,40.84,false,9.35,7,7,1,0.7,0.7,22.0,17.9,0.12,0.951,25.0,0.021644,0.010099,1.32,0.767933,0.7,0.316228,4.136165,7.0,-0.558538,0.0,22.0,17.908958,0.120093,0.950912
1,12,5,-2.346,ok,7.07,5.6,32.76,false,6.98,14,7,1,0.7,0.7,15.9,6.9,0.562,0.077,25.0,0.017653,0.010151,1.261059,0.962679,0.7,0.568047,4.01593,14.0,-0.763226,0.0,15.881174,6.945918,0.562268,0.076843
1,12,6,-6.921,ok,7.52,6.92,21.66,false,7.83,16,7,1,0.7,0.7,19.4,5.2,0.377,1.0,25.0,0.02846,0.010164,1.32,0.919956,0.7,0.509303,4.059987,16.0,-0.8,0.0,19.44252,5.217519,0.377389,1.0
1,12,7,-7.05,ok,7.41,7.05,30.39,false,8.28,14,7,1,0.7,0.7,22.0,16.6,0.307,0.938,25.0,0.019825,0.010237,1.32,0.984637,0.7,0.557901,4.1832,14.0,-0.49262,0.0,22.0,16.611619,0.306584,0.937511
1,12,8,-7.125,ok,7.43,7.13,3.36,false,8.62,10,8,1,0.7,0.7,19.8,15.3,0.27,1.0,25.0,0.02846,0.010358,1.32,0.443417,0.7,0.630606,3.79509,10.0,-0.8,0.0,19.822899,15.310537,0.269707,1.0
1,12,9,-6.924,ok,7.52,6.92,30.4,false,7.91,14,7,1,0.7,0.7,22.0,9.0,0.379,0.938,25.0,0.018657,0.010347,1.32,1.241082,0.7,0.373677,4.1832,14.0,-0.49262,0.0,22.0,9.003321,0.379212,0.937511
1,12,10,-6.99,ok,7.39,6.99,16.52,false,8.32,11,7,1,0.7,0.7,22.0,17.4,0.326,1.0,25.0,0.021896,0.010314,1.32,0.856776,0.7,0.320736,4.1832,11.0,-0.436824,0.0,22.0,17.429626,0.325621,1.0
1,13,1,-5.866,ok,7.49,6.61,22.14,false,7.6,13,7,1,0.7,0.7,21.8,11.0,0.453,0.95,25.0,0.023479,0.010386,1.261059,0.973164,0.7,0.571704,4.1832,13.0,-0.55475,0.0,21.839459,11.026385,0.452663,0.950142
1,13,2,-7.109,ok,7.19,7.11,15.37,false,9.37,10,7,1,0.7,0.7,21.7,18.6,0.104,0.951,25.0,0.02846,0.01008,1.32,0.650042,0.7,0.445737,3.989696,10.0,-0.558538,0.0,21.737032,18.58537,0.1038,0.950912
1,13,3,-6.733,ok,7.18,6.73,21.98,false,8.7,4,8,1,0.7,0.7,18.8,13.3,0.322,0.05,25.0,0.018948,0.010273,1.261059,0.934411,0.7,0.826037,3.760791,4.0,-0.8,0.0,18.788188,13.314452,0.321918,0.05
1,13,4,-7.069,ok,7.37,7.07,13.13,false,8.85,7,8,1,0.7,0.7,20.7,17.9,0.244,1.0,25.0,0.02846,0.010075,1.32,0.687551,0.7,0.316228,3.850024,7.0,-0.8,0.0,20.690131,17.908958,0.243531,1.0
1,13,5,-6.869,ok,7.29,6.87,108.99,false,8.56,6,7,1,0.7,0.7,20.2,14.2,0.329,1.0,25.0,0.017836,0.010043,1.32,0.432296,0.7,0.365151,4.01593,6.0,-0.716138,0.0,20.219391,14.219208,0.32924,1.0
1,13,6,-7.147,ok,7.36,7.15,18.13,false,9.28,6,8,1,0.7,0.7,18.5,9.5,0.144,0.08,25.0,0.017721,0.010444,1.261059,0.999541,0.7,0.941977,3.81213,6.0,-0.8,0.0,18.494345,9.511108,0.14436,0.080254
1,13,7,-7.184,ok,7.39,7.18,6.2,false,9.2,8,8,1,0.7,0.7,20.4,11.4,0.151,1.0,25.0,0.027283,0.01,1.32,0.522448,0.7,0.316228,3.681929,8.0,-0.49262,0.0,20.430242,11.432842,0.151358,1.0
1,13,8,-7.106,ok,7.18,7.11,17.36,false,9.34,12,7,1,0.7,0.7,22.0,19.0,0.104,1.0,25.0,0.02846,0.01,1.32,0.443417,0.7,0.316228,3.960036,12.0,-0.558538,0.0,22.0,19.038336,0.1038,1.0
1,13,9,-7.097,ok,7.18,7.1,24.65,false,9.31,14,7,1,0.7,0.7,22.0,22.0,0.104,0.917,25.0,0.018751,0.010358,1.32,0.943272,0.7,0.667412,4.1832,14.0,-0.8,0.0,22.0,22.0,0.1038,0.91686
1,13,10,-7.016,ok,7.4,7.02,4.65,false,8.32,11,8,1,0.7,0.7,20.7,11.2,0.326,1.0,25.0,0.02846,0.010296,1.32,0.947294,0.7,0.630606,3.508016,11.0,-0.75834,0.0,20.703868,11.217671,0.325621,1.0
1,14,1,-6.631,ok,7.21,6.63,15.7,false,8.29,6,8,1,0.7,0.7,20.5,14.1,0.4,0.05,25.0,0.018948,0.010416,1.261059,0.881717,0.7,0.943667,3.812313,6.0,-0.8,0.0,20.460694,14.092185,0.399745,0.05
1,14,2,-7.035,ok,7.21,7.03,40.09,false,8.95,7,7,1,0.7,0.7,20.6,21.9,0.22,0.951,25.0,0.024227,0.01008,1.32,0.650042,0.7,0.445737,4.072679,7.0,-0.558538,0.0,20.634582,21.86326,0.21993,0.950912
1,14,3,-7.032,ok,7.39,7.03,2.17,false,8.43,9,9,1,0.7,0.7,19.6,7.8,0.322,1.0,25.0,0.02846,0.010273,1.32,0.934411,0.7,0.826037,3.308743,9.0,-0.75834,0.0,19.586047,7.783001,0.321918,1.0
1,14,4,-6.205,ok,7.37,6.64,3.9,false,7.85,10,8,1,0.7,0.7,20.6,13.0,0.44,1.0,25.0,0.022393,0.010323,1.32,0.889394,0.7,0.662028,3.722528,10.0,-0.558538,0.0,20.568449,13.007215,0.439866,1.0
1,14,5,-6.926,ok,7.29,6.93,24.08,false,8.81,5,8,1,0.7,0.7,21.1,14.2,0.277,1.0,25.0,0.017836,0.010054,1.32,0.432296,0.7,0.316228,3.657488,5.0,-0.529003,0.0,21.081096,14.219208,0.277355,1.0
1,14,6,-7.096,ok,7.19,7.1,18.23,false,9.13,16,7,1,0.7,0.7,21.8,20.2,0.132,0.917,25.0,0.02846,0.010501,1.32,1.24909,0.7,0.854098,4.09444,16.0,-0.8,0.0,21.775993,20.217617,0.132462,0.91686
1,14,7,-6.809,ok,7.49,6.87,4.33,false,8.06,10,8,1,0.7,0.7,21.5,11.3,0.392,1.0,25.0,0.023124,0.01,1.32,0.899078,0.7,0.316228,3.480578,10.0,-0.622214,0.0,21.526951,11.298684,0.392427,1.0
1,14,8,-7.244,ok,7.46,7.24,16.87,false,8.8,16,7,1,0.7,0.7,19.8,21.9,0.195,0.917,25.0,0.019369,0.010513,1.32,0.443417,0.7,0.832393,4.091933,16.0,-0.8,0.0,19.822899,21.887081,0.19525,0.91686
1,14,9,-7.13,ok,7.21,7.13,107.91,false,9.41,6,7,1,0.7,0.7,22.0,22.0,0.112,0.917,25.0,0.023479,0.010432,1.32,0.943272,0.7,0.615992,4.1832,6.0,-0.558538,0.0,22.0,22.0,0.111803,0.91686
1,14,10,-7.057,ok,7.41,7.06,1.59,false,8.2,16,8,1,0.7,0.7,19.3,11.2,0.308,0.917,25.0,0.020146,0.010694,1.32,0.715288,0.7,0.948683,3.845652,16.0,-0.8,0.0,19.26578,11.217671,0.30781,0.91686
1,15,1,-6.896,ok,7.23,6.9,3.15,false,9.04,4,9,1,0.7,0.7,20.3,3.0,0.227,1.0,25.0,0.02846,0.01,1.32,0.814668,0.7,0.316228,3.215805,4.0,-0.467826,0.0,20.289277,3.03865,0.226746,1.0
1,15,2,-6.101,ok,7.56,6.75,1.69,false,7.58,16,8,1,0.7,0.7,18.7,8.7,0.424,0.917,25.0,0.020947,0.010879,1.32,0.995485,0.7,0.948683,3.591829,16.0,-0.8,0.0,18.6916,8.735226,0.423817,0.91686
1,15,3,-6.99,ok,7.39,6.99,16.27,false,8.38,10,7,1,0.7,0.7,22.0,16.1,0.322,0.951,25.0,0.024269,0.01,1.32,0.701014,0.7,0.316228,4.034193,10.0,-0.75834,0.0,22.0,16.109531,0.321918,0.950912
1,15,4,-7.12,ok,7.4,7.12,8.71,false,8.87,8,8,1,0.7,0.7,22.0,14.1,0.23,0.944,25.0,0.021644,0.010353,1.32,1.030577,0.7,0.316228,3.698104,8.0,-0.669376,0.0,22.0,14.113276,0.229813,0.944091
1,15,5,-7.146,ok,7.63,7.15,1.65,false,8.11,15,8,1,0.7,0.7,18.6,7.5,0.333,0.943,25.0,0.019526,0.010651,1.32,0.648081,0.7,0.880467,3.683542,15.0,-0.765279,0.0,18.577454,7.450219,0.33286,0.942716
1,15,6,-7.043,ok,7.58,7.04,1.86,false,7.95,16,8,1,0.7,0.7,18.0,8.0,0.355,0.946,25.0,0.02846,0.010653,1.32,0.665762,0.7,0.441154,3.645129,16.0,-0.8,0.0,18.022585,7.957555,0.355244,0.945653
1,15,7,-7.138,ok,7.4,7.14,6.28,false,8.91,8,8,1,0.7,0.7,20.4,11.4,0.221,0.996,25.0,0.027283,0.01,1.32,0.522448,0.7,0.316228,3.402354,8.0,-0.8,0.0,20.425437,11.432842,0.221386,0.995644
1,15,8,1.0e9,reject,0.0,0.0,Inf,false,7.23,16,10,1,0.7,0.7,17.0,0.0,0.49,0.917,25.0,0.025448,0.01044,1.32,0.709452,0.7,0.948683,2.927965,16.0,-0.8,0.0,16.977804,0.0,0.490381,0.91686
1,15,9,-7.005,ok,7.26,7.0,69.81,false,9.26,3,8,1,0.7,0.7,20.3,14.9,0.173,0.993,25.0,0.028077,0.010294,1.32,1.025309,0.7,0.615992,3.787165,3.0,-0.537472,0.0,20.340926,14.868011,0.173238,0.992953
1,15,10,-7.081,ok,7.17,7.08,18.4,false,9.29,16,7,1,0.7,0.7,22.0,22.0,0.104,0.955,25.0,0.02846,0.010001,1.32,0.860115,0.7,0.316228,4.182132,16.0,-0.378064,0.0,22.0,22.0,0.1038,0.954776
1,16,1,-6.928,ok,7.24,6.93,69.73,false,9.05,4,8,1,0.7,0.7,22.0,14.3,0.223,0.979,25.0,0.027115,0.010121,1.32,1.205892,0.7,0.316228,3.468621,4.0,-0.665128,0.0,22.0,14.317034,0.223114,0.979165
1,16,2,-7.236,ok,7.39,7.24,8.91,false,9.4,8,8,1,0.7,0.7,21.7,11.5,0.104,1.0,25.0,0.02846,0.01,1.32,0.770503,0.7,0.316228,3.735623,8.0,-0.241448,0.0,21.726237,11.500061,0.1038,1.0
1,16,3,-7.117,ok,7.22,7.12,17.66,false,9.14,12,7,1,0.7,0.7,19.6,20.4,0.144,0.973,25.0,0.02846,0.01,1.32,0.934411,0.7,0.826037,3.979989,12.0,-0.8,0.0,19.606762,20.357287,0.14436,0.972868
1,16,4,-7.091,ok,7.38,7.09,15.38,false,8.91,7,8,1,0.7,0.7,21.0,13.5,0.23,1.0,25.0,0.02846,0.01,1.32,0.774936,0.7,0.316228,3.758546,7.0,-0.474913,0.0,20.976031,13.493898,0.229813,1.0
1,16,5,-7.239,ok,7.45,7.24,23.46,false,8.82,15,7,1,0.7,0.7,22.0,21.6,0.196,0.943,25.0,0.019526,0.010353,1.32,1.270993,0.7,0.316228,4.054245,15.0,-0.587813,0.0,22.0,21.637009,0.195952,0.942716
1,16,6,-7.077,ok,7.2,7.08,17.09,false,8.94,16,7,1,0.7,0.7,22.0,14.1,0.169,1.0,25.0,0.024956,0.010182,1.32,0.993832,0.7,0.316228,4.162842,16.0,-0.598083,0.0,22.0,14.057928,0.16859,1.0
1,16,7,-7.135,ok,7.21,7.14,39.94,false,9.42,7,7,1,0.7,0.7,22.0,11.4,0.104,0.925,25.0,0.027283,0.010187,1.32,0.658298,0.7,0.615992,4.1832,7.0,-0.413062,0.0,22.0,11.432842,0.1038,0.925224
1,16,8,-7.176,ok,7.36,7.18,25.14,false,9.39,5,8,1,0.7,0.7,21.9,5.1,0.122,1.0,25.0,0.027283,0.01,1.32,0.405655,0.7,0.316228,3.507804,5.0,-0.094621,0.0,21.940485,5.121578,0.122457,1.0
1,16,9,-7.088,ok,7.2,7.09,17.07,false,9.04,16,7,1,0.7,0.7,22.0,21.8,0.149,0.95,25.0,0.026395,0.01,1.32,0.943272,0.7,0.316228,4.114776,16.0,-0.393355,0.0,22.0,21.810401,0.14912,0.950495
1,16,10,-7.147,ok,7.22,7.15,107.35,false,9.45,5,7,1,0.7,0.7,22.0,22.0,0.104,0.881,25.0,0.01982,0.010737,1.32,1.126003,0.7,0.845867,4.1832,5.0,-0.381157,0.0,22.0,22.0,0.1038,0.880799
1,17,1,-7.109,ok,7.19,7.11,18.89,false,9.34,12,7,1,0.7,0.7,18.8,19.0,0.104,1.0,25.0,0.02846,0.01,1.32,0.669947,0.7,0.826037,3.97157,12.0,-0.708005,0.0,18.789757,18.962215,0.1038,1.0
1,17,2,-7.128,ok,7.24,7.13,132.84,false,9.49,3,7,1,0.7,0.7,21.7,11.5,0.104,0.887,25.0,0.019501,0.010809,1.32,1.098729,0.7,0.948683,4.1832,3.0,-0.499127,0.0,21.726237,11.500061,0.1038,0.887377
1,17,3,-7.113,ok,7.32,7.11,75.6,false,9.4,3,8,1,0.7,0.7,22.0,5.8,0.129,1.0,25.0,0.02846,0.01,1.32,1.204698,0.7,0.316228,3.444393,3.0,-0.8,0.0,22.0,5.751455,0.129359,1.0
1,17,4,-7.122,ok,7.22,7.12,142.41,false,9.47,4,7,1,0.7,0.7,20.3,21.1,0.104,0.938,25.0,0.02846,0.010353,1.32,0.706919,0.7,0.948683,4.131056,4.0,-0.707538,0.0,20.319437,21.101363,0.1038,0.938033
1,17,5,-7.1,ok,7.2,7.1,39.25,false,9.32,7,7,1,0.7,0.7,21.1,16.8,0.128,0.967,25.0,0.023945,0.010279,1.32,0.689158,0.7,0.316228,3.997656,7.0,-0.587813,0.0,21.112628,16.755665,0.127785,0.967101
1,17,6,-7.031,ok,7.19,7.03,165.44,false,9.35,3,7,1,0.7,0.7,19.4,22.0,0.144,0.908,25.0,0.023052,0.01,1.32,1.388355,0.7,0.784276,4.1832,3.0,-0.191271,0.0,19.44252,22.0,0.14436,0.907578
1,17,7,-7.118,ok,7.2,7.12,19.14,false,9.38,8,7,1,0.7,0.7,19.6,22.0,0.109,1.0,25.0,0.027283,0.010636,1.32,0.737271,0.7,0.316228,4.1832,8.0,-0.8,0.0,19.581045,22.0,0.109186,1.0
1,17,8,-7.081,ok,7.23,7.08,17.12,false,8.98,9,7,1,0.7,0.7,19.8,22.0,0.195,0.93,25.0,0.019369,0.010246,1.32,0.890176,0.7,0.948683,4.1832,9.0,-0.8,0.0,19.822899,22.0,0.19525,0.929758
1,17,9,-7.121,ok,7.24,7.12,140.94,false,9.48,3,7,1,0.7,0.7,19.5,22.0,0.107,0.907,25.0,0.023479,0.010612,1.32,0.710987,0.7,0.948683,4.1832,3.0,-0.8,0.0,19.530589,22.0,0.107158,0.907435
1,17,10,-7.087,ok,7.17,7.09,16.51,false,9.29,16,7,1,0.7,0.7,18.5,20.3,0.104,0.973,25.0,0.026343,0.010042,1.32,0.676866,0.7,0.845867,3.932965,16.0,-0.8,0.0,18.485033,20.299107,0.1038,0.972868
1,18,1,-7.134,ok,7.22,7.13,112.47,false,9.43,5,7,1,0.7,0.7,20.6,21.6,0.111,0.915,25.0,0.023167,0.010523,1.32,0.956366,0.7,0.81681,4.067645,5.0,-0.558538,0.0,20.555899,21.552871,0.110628,0.915455
1,18,2,-7.129,ok,7.24,7.13,124.72,false,9.49,3,7,1,0.7,0.7,21.7,22.0,0.104,1.0,25.0,0.016799,0.011067,1.32,0.770503,0.7,0.948683,4.1832,3.0,-0.433512,0.0,21.726237,22.0,0.1038,1.0
1,18,3,-7.119,ok,7.22,7.12,18.48,false,9.12,13,7,1,0.7,0.7,22.0,22.0,0.144,0.973,25.0,0.017045,0.010624,1.32,1.436979,0.7,0.601701,4.1832,13.0,-0.630792,0.0,22.0,22.0,0.14436,0.972868
1,18,4,-7.186,ok,7.45,7.19,21.41,false,8.54,16,7,1,0.7,0.7,20.0,22.0,0.244,0.887,25.0,0.02846,0.010353,1.32,0.706919,0.7,0.832393,4.1832,16.0,-0.8,0.0,19.966679,22.0,0.243649,0.886774
1,18,5,-7.076,ok,7.22,7.08,21.25,false,8.84,14,7,1,0.7,0.7,22.0,20.0,0.196,0.943,25.0,0.017045,0.010624,1.32,1.270993,0.7,0.505596,4.1832,14.0,-0.2011,0.0,22.0,20.032245,0.195952,0.942716
1,18,6,-7.135,ok,7.21,7.14,37.81,false,9.42,7,7,1,0.7,0.7,21.8,15.3,0.104,0.934,25.0,0.023001,0.010461,1.32,1.015687,0.7,0.654462,3.897414,7.0,-0.178689,0.0,21.825198,15.295601,0.1038,0.933886
1,18,7,-7.252,ok,7.4,7.25,7.39,false,9.38,9,8,1,0.7,0.7,22.0,11.4,0.104,1.0,25.0,0.019526,0.010107,1.32,1.315429,0.7,0.316228,3.741456,9.0,-0.49262,0.0,22.0,11.432842,0.1038,1.0
1,18,8,-7.099,ok,7.19,7.1,16.6,false,9.18,16,7,1,0.7,0.7,21.7,21.9,0.123,1.0,25.0,0.024601,0.010115,1.32,1.066679,0.7,0.316228,4.091933,16.0,-0.284793,0.0,21.726237,21.887081,0.123331,1.0
1,18,9,-7.108,ok,7.23,7.11,22.96,false,8.96,13,7,1,0.7,0.7,18.8,21.9,0.177,0.978,25.0,0.023142,0.010249,1.32,0.4,0.7,0.744012,4.115054,13.0,-0.8,0.0,18.835127,21.915688,0.177469,0.977837
1,18,10,-7.111,ok,7.23,7.11,17.03,false,9.02,12,7,1,0.7,0.7,20.5,22.0,0.169,0.973,25.0,0.022448,0.01056,1.32,0.961055,0.7,0.677234,4.165457,12.0,-0.8,0.0,20.453696,22.0,0.168883,0.972868
1,19,1,-7.088,ok,7.17,7.09,16.25,false,9.26,16,7,1,0.7,0.7,20.4,11.4,0.109,1.0,25.0,0.026198,0.01,1.32,0.991826,0.7,0.316228,4.1832,16.0,-0.8,0.0,20.429935,11.432842,0.109186,1.0
1,19,2,-7.084,ok,7.23,7.08,17.81,false,8.89,12,7,1,0.7,0.7,21.7,22.0,0.197,0.859,25.0,0.023347,0.010681,1.32,0.770503,0.7,0.316228,4.1832,12.0,-0.552147,0.0,21.726237,22.0,0.197166,0.859494
1,19,3,-7.097,ok,7.2,7.1,17.6,false,9.07,16,7,1,0.7,0.7,18.5,21.9,0.144,0.973,25.0,0.028151,0.010199,1.32,1.436979,0.7,0.823162,4.120668,16.0,-0.630792,0.0,18.475028,21.922633,0.14436,0.972868
1,19,4,-7.092,ok,7.18,7.09,15.97,false,9.24,16,7,1,0.7,0.7,20.0,22.0,0.112,0.887,25.0,0.02846,0.010996,1.32,0.706919,0.7,0.948683,4.1832,16.0,-0.665483,0.0,19.966679,22.0,0.111803,0.886774
1,19,5,-7.24,ok,7.45,7.24,19.81,false,8.82,15,7,1,0.7,0.7,22.0,18.0,0.196,0.924,25.0,0.024501,0.010473,1.32,1.169694,0.7,0.316228,3.987658,15.0,-0.381157,0.0,22.0,17.969378,0.195952,0.923601
1,19,6,-7.135,ok,7.21,7.14,39.08,false,9.42,7,7,1,0.7,0.7,22.0,16.7,0.104,0.959,25.0,0.023558,0.010227,1.32,1.382651,0.7,0.355913,4.006605,7.0,-0.403659,0.0,22.0,16.732435,0.1038,0.958752
1,19,7,-7.218,ok,7.42,7.22,4.4,false,9.09,9,8,1,0.7,0.7,19.5,14.1,0.17,1.0,25.0,0.019526,0.010107,1.32,0.668258,0.7,0.441154,3.741456,9.0,-0.8,0.0,19.518897,14.117911,0.170069,1.0
1,19,8,-7.235,ok,7.45,7.23,15.48,false,8.8,16,7,1,0.7,0.7,22.0,22.0,0.196,0.83,25.0,0.017696,0.011053,1.32,1.449638,0.7,0.7333,4.091933,16.0,-0.491172,0.0,22.0,22.0,0.195952,0.829735
1,19,9,-7.084,ok,7.22,7.08,22.06,false,8.85,14,7,1,0.7,0.7,20.0,22.0,0.195,0.836,25.0,0.013501,0.010432,1.32,0.684846,0.7,0.615992,4.1832,14.0,-0.8,0.0,20.008818,22.0,0.19525,0.835907
1,19,10,-7.215,ok,7.38,7.21,70.27,false,9.44,6,8,1,0.7,0.7,22.0,11.6,0.104,0.881,25.0,0.026859,0.010076,1.32,1.455571,0.7,0.316228,3.798552,6.0,-0.381157,0.0,22.0,11.577919,0.1038,0.880799
1,20,1,-7.19,ok,7.38,7.19,27.16,false,9.34,7,8,1,0.7,0.7,20.4,6.6,0.124,0.933,25.0,0.02846,0.01,1.32,1.19373,0.7,0.754073,3.501311,7.0,-0.53351,0.0,20.386324,6.566761,0.124342,0.933257
1,20,2,-7.123,ok,7.2,7.12,19.29,false,9.4,8,7,1,0.7,0.7,22.0,11.5,0.104,0.98,25.0,0.011004,0.010573,1.32,1.6,0.7,0.436086,4.093153,8.0,-0.366296,0.0,22.0,11.500061,0.1038,0.979745
1,20,3,-7.175,ok,7.45,7.17,19.87,false,8.51,16,7,1,0.7,0.7,20.0,22.0,0.25,0.914,25.0,0.025925,0.010619,1.32,1.436979,0.7,0.601701,4.1832,16.0,-0.630792,0.0,19.966679,22.0,0.249654,0.913834
1,20,4,-7.283,ok,7.42,7.28,1.97,false,9.29,16,8,1,0.7,0.7,22.0,9.6,0.104,0.881,25.0,0.026859,0.010076,1.32,0.706919,0.7,0.316228,3.816298,16.0,0.040378,0.0,22.0,9.647518,0.1038,0.880799
1,20,5,-7.242,ok,7.46,7.24,14.54,false,8.8,16,7,1,0.7,0.7,20.1,22.0,0.196,0.924,25.0,0.021177,0.010676,1.32,1.6,0.7,0.601701,4.1832,16.0,-0.764242,0.0,20.112132,21.964286,0.195952,0.923601
1,20,6,-7.075,ok,7.3,7.08,74.64,false,9.35,3,8,1,0.7,0.7,20.4,8.0,0.144,0.933,25.0,0.02846,0.01,1.32,1.6,0.7,0.754073,3.488518,3.0,-0.8,0.0,20.386324,7.958429,0.14436,0.933257
1,20,7,-7.253,ok,7.4,7.25,4.71,false,9.38,9,8,1,0.7,0.7,21.8,11.5,0.104,0.876,25.0,0.025548,0.01,1.32,0.617572,0.7,0.483375,3.741456,9.0,-0.407065,0.0,21.790437,11.52198,0.1038,0.875914
1,20,8,-7.103,ok,7.22,7.1,22.47,false,8.96,13,7,1,0.7,0.7,20.7,16.8,0.178,1.0,25.0,0.027988,0.010275,1.32,0.761091,0.7,0.460735,3.930332,13.0,-0.367813,0.0,20.696968,16.775731,0.177631,1.0
1,20,9,-7.085,ok,7.23,7.08,13.93,false,8.95,10,7,1,0.7,0.7,19.8,22.0,0.195,0.917,25.0,0.019369,0.010513,1.32,0.926043,0.7,0.832393,4.1832,10.0,-0.8,0.0,19.822899,22.0,0.19525,0.91686
1,20,10,-7.236,ok,7.39,7.24,5.99,false,9.4,8,8,1,0.7,0.7,21.5,11.4,0.104,0.995,25.0,0.027186,0.01,1.32,0.4,0.7,0.316228,3.671305,8.0,-0.266647,0.0,21.522407,11.445653,0.1038,0.995249
1,21,1,-7.184,ok,7.35,7.18,23.67,false,9.47,4,8,1,0.7,0.7,22.0,4.8,0.104,0.933,25.0,0.026349,0.01,1.32,0.4,0.7,0.316228,3.416391,4.0,-0.175825,0.0,22.0,4.819737,0.1038,0.933257
1,21,2,-7.264,ok,7.45,7.26,1.7,false,8.88,16,8,1,0.7,0.7,21.0,22.0,0.18,0.877,25.0,0.018161,0.01,1.32,0.4,0.7,0.502234,3.735623,16.0,-0.367257,0.0,21.039699,22.0,0.17976,0.877303
1,21,3,-7.213,ok,7.46,7.21,18.46,false,8.67,16,7,1,0.7,0.7,20.9,22.0,0.219,0.833,25.0,0.012339,0.010513,1.32,0.4,0.7,0.874082,4.107981,16.0,-0.504648,0.0,20.912993,22.0,0.219412,0.833118
1,21,4,-7.254,ok,7.46,7.25,1.84,false,8.77,15,8,1,0.7,0.7,19.6,6.6,0.205,0.87,25.0,0.020097,0.010061,1.32,0.706919,0.7,0.947822,3.816298,15.0,-0.493054,0.0,19.5703,6.566761,0.205125,0.870392
1,21,5,-7.287,ok,7.42,7.29,1.81,false,9.29,16,8,1,0.7,0.7,19.7,7.6,0.104,0.924,25.0,0.02846,0.01,1.32,0.528285,0.7,0.326877,3.672594,16.0,-0.738188,0.0,19.739083,7.573622,0.1038,0.923601
1,21,6,-7.254,ok,7.39,7.25,4.93,false,9.42,7,9,1,0.7,0.7,19.4,0.2,0.104,0.915,25.0,0.02846,0.01,1.32,1.330223,0.7,0.4867,3.358533,7.0,-0.098196,0.0,19.44252,0.226694,0.1038,0.914578
1,21,7,-7.252,ok,7.4,7.25,3.72,false,9.29,9,9,1,0.7,0.7,19.0,1.4,0.124,0.876,25.0,0.02846,0.01,1.32,1.536938,0.7,0.84794,3.249253,9.0,-0.609813,0.0,18.978106,1.3794,0.124342,0.875914
