timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-28T07:06:10.896,2000000,128071938,11.470082686671015,1.8000000000000005,0.0,202.17544507980347,1.6000000000000005,0.3364549209539953,2.0,8
