timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T09:44:41.447,2000000,128071992,10.587222895183208,1.8000000000000007,0.0,202.51648807525635,1.6000000000000008,0.3364549209539951,2.0,8
