rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.33289490188157683,0.01
2,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.37077776214680613,0.01
3,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.5944585447506896,0.01
4,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.3753970606399878,0.010000000000000002
5,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.43263918168602794,0.01
6,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.2895843652786237,0.01
7,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.41727434237587513,0.010000000000000004
8,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.3938442340914874,0.01
9,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.22456318530395183,0.010000000000000002
10,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.4676074186376031,0.010000000000000002
11,3.156996678586836,1.800000000000001,true,5,8,4,1.6,0.25,6,0.03124929919295833,0.02,1.0,0.1449684888026204,0.3000000000000001,0.5264328644183834,0.01
