island_idx,cfg_name,beam_profile,variant,seed,best_mass_kg,min_fos,feasible,r_hub_m,r_bottom_m,target_Lr,n_lines,tether_length_m,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,knuckle_kg,evaluations,elapsed_s,status
21,10kw,airfoil,1,1,85.77742083967772,1.8,true,1.6,0.30000000000000004,1.9999914456603716,8,30.0,0.12,0.027725241938467787,0.2,0.3951712347287564,0.010000000000000002,128071992,202.7821180820465,OK
