# v13_5kw_masslift telemetry  length=25.0  window=20.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-428f491_mass-aware-const-tension_ON  git=unknown
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,9,8,-5.419,ok,6.69,5.96,3143.58,1.88,false,8.57,16,8,1,1.643,1.5,7.7,21.8,0.239,0.05,25.0,0.015152,0.013865,1.267201,0.935043,1.642884,0.316228,1.646015,16.0,-0.327237,0.0,7.710135,21.804691,0.238586,0.05
1,9,9,-1.926,ok,5.96,4.79,2941.19,2.91,false,7.63,15,4,1,1.398,1.398,15.1,11.6,0.423,0.423,25.0,0.010146,0.014521,1.313305,0.6184,1.397999,0.316249,4.060402,15.0,-0.540064,0.0,15.112723,11.578228,0.423468,0.422789
1,9,10,-1.866,ok,5.21,4.25,3129.9,2.84,false,8.27,16,3,1,2.058,1.5,5.1,21.9,0.295,0.05,25.0,0.011119,0.013677,1.264423,0.581388,2.058339,0.316228,4.03894,16.0,-0.030755,0.0,5.087844,21.867599,0.294832,0.05
1,10,1,-6.115,ok,6.93,6.26,3138.9,13.06,false,8.2,16,7,1,1.24,1.24,9.5,21.3,0.307,0.236,25.0,0.014779,0.013702,1.215513,1.091468,1.240301,0.316228,2.444079,16.0,-0.433777,0.0,9.501669,21.320947,0.306867,0.235999
1,10,2,-5.676,ok,6.58,5.92,3135.81,2.73,false,8.11,16,4,1,1.285,1.285,22.0,20.0,0.325,0.061,25.0,0.016561,0.013699,1.305706,1.193045,1.28503,0.316273,4.012168,16.0,-0.485903,0.0,22.0,20.027629,0.324721,0.061445
1,10,3,-6.869,ok,7.23,6.87,2959.07,14.93,false,9.05,15,7,1,1.244,1.244,20.9,20.7,0.152,0.05,25.0,0.020505,0.013607,1.32,1.106905,1.244165,0.316228,2.458093,15.0,-0.773866,0.0,20.932522,20.702686,0.151831,0.05
1,10,4,-4.399,ok,6.26,5.43,2749.84,3.91,false,8.22,14,4,1,1.535,1.5,19.7,19.9,0.318,0.05,25.0,0.009487,0.014304,1.32,1.483718,1.534524,0.316228,4.076645,14.0,-0.8,0.0,19.703672,19.913343,0.318406,0.05
1,10,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.11,16,15,1,1.243,1.243,7.3,21.4,0.136,0.159,25.0,0.013494,0.013898,1.220642,1.123156,1.24296,0.316228,1.0,16.0,-0.450493,0.0,7.277779,21.408028,0.136367,0.158649
1,10,6,-2.238,ok,6.76,5.37,3132.72,12.53,false,7.11,16,6,1,0.912,0.912,22.0,6.0,0.513,0.247,25.0,0.009487,0.014633,0.997607,0.987115,0.912337,0.316228,4.1832,16.0,-0.658395,0.0,22.0,5.986285,0.51321,0.247268
1,10,7,-6.417,ok,6.99,6.42,2972.38,2.77,false,8.72,15,8,1,1.444,1.444,9.5,22.0,0.215,0.164,25.0,0.02182,0.013866,1.266768,1.188423,1.444126,0.316228,1.851678,15.0,-0.649241,0.0,9.489301,22.0,0.215352,0.164237
1,10,8,-6.111,ok,6.68,6.11,3131.24,3.34,false,8.57,16,4,1,1.493,1.493,19.6,10.7,0.239,0.05,25.0,0.01149,0.014426,0.864837,0.935043,1.492972,0.316228,4.1832,16.0,-0.430033,0.0,19.565305,10.713253,0.238586,0.05
1,10,9,-4.011,ok,6.35,5.43,3138.85,3.37,false,7.96,16,4,1,1.424,1.424,14.4,19.4,0.352,0.553,25.0,0.018019,0.013576,1.214175,0.770613,1.423908,0.316272,3.623422,16.0,-0.100203,0.0,14.405116,19.42436,0.352229,0.552645
1,10,10,-2.011,ok,5.71,4.64,3140.58,5.94,false,7.87,16,4,1,1.634,1.5,9.9,18.7,0.369,0.719,25.0,0.018546,0.01385,1.181113,0.605245,1.634344,0.316305,4.1832,16.0,0.148577,0.0,9.880113,18.676879,0.368961,0.719051
1,11,1,-3.123,ok,5.86,4.92,3154.96,9.47,false,8.21,16,4,1,1.789,1.5,14.8,22.0,0.305,0.877,25.0,0.02846,0.013338,1.32,1.091468,1.788604,0.31633,3.859686,16.0,0.047285,0.0,14.760194,22.0,0.30529,0.877029
1,11,2,-5.608,ok,6.54,5.89,2963.82,12.81,false,8.55,15,5,1,1.575,1.5,13.0,20.6,0.248,0.39,25.0,0.024129,0.013577,1.265814,0.959844,1.574929,0.316259,2.691849,15.0,-0.411601,0.0,12.982545,20.648861,0.247668,0.389817
1,11,3,-6.466,ok,7.05,6.47,3155.3,13.87,false,8.44,16,7,1,1.273,1.273,20.9,18.1,0.262,0.05,25.0,0.02238,0.013577,1.32,0.706153,1.272589,0.316273,2.310774,16.0,-0.457986,0.0,20.932522,18.070685,0.262465,0.05
1,11,4,-6.642,ok,7.15,6.64,3144.27,16.65,false,8.47,16,6,1,1.185,1.185,21.0,19.9,0.258,0.058,25.0,0.019926,0.013429,1.309386,0.79359,1.184901,0.316273,2.909614,16.0,-0.729719,0.0,21.003018,19.913343,0.25767,0.058498
1,11,5,-6.211,ok,6.74,6.21,2954.54,3.28,false,8.6,15,4,1,1.427,1.427,22.0,19.0,0.238,0.415,25.0,0.022255,0.013817,1.291463,0.782031,1.426767,0.316228,3.633788,15.0,-0.351764,0.0,22.0,18.967037,0.23755,0.415063
1,11,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.23,16,4,1,1.529,1.5,10.2,11.6,0.114,0.165,25.0,0.017617,0.014603,1.295217,1.127543,1.528774,0.316228,3.882355,16.0,-0.238784,0.0,10.241825,11.622897,0.1143,0.164707
1,11,7,-6.141,ok,6.69,6.14,3147.17,4.22,false,8.69,16,4,1,1.557,1.5,11.6,20.3,0.215,0.757,25.0,0.023447,0.013755,1.182795,0.961293,1.556968,0.316289,3.594201,16.0,-0.048387,0.0,11.620192,20.250413,0.215352,0.757184
1,11,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.29,16,5,1,1.7,1.5,15.7,22.0,0.104,0.05,25.0,0.02252,0.013701,1.32,0.99141,1.699738,0.316228,3.088773,16.0,-0.385512,0.0,15.709906,22.0,0.1038,0.05
1,11,9,-4.669,ok,6.56,5.71,3140.88,11.63,false,8.01,16,5,1,1.359,1.359,22.0,18.1,0.344,0.553,25.0,0.018019,0.013335,1.279116,0.474314,1.359047,0.316315,3.623422,16.0,-0.100203,0.0,22.0,18.103411,0.343978,0.552645
1,11,10,-6.6,ok,6.97,6.6,3138.43,10.88,false,8.62,16,5,1,1.193,1.193,22.0,18.4,0.229,0.282,25.0,0.01823,0.01329,1.32,0.679492,1.193243,0.316305,3.51853,16.0,-0.064767,0.0,22.0,18.370472,0.228817,0.282473
1,12,1,-5.643,ok,6.48,5.87,3142.89,7.36,false,9.29,16,5,1,2.122,1.5,0.4,22.0,0.104,0.05,25.0,0.020438,0.014097,1.2534,1.091468,2.122016,0.316228,2.444079,16.0,-0.681906,0.0,0.414067,22.0,0.1038,0.05
1,12,2,-6.719,ok,7.19,6.72,2968.93,15.54,false,8.56,15,7,1,1.159,1.159,15.7,22.0,0.245,0.119,25.0,0.025371,0.013134,1.32,0.927133,1.159156,0.316228,2.466903,15.0,-0.551033,0.0,15.692497,22.0,0.245424,0.118706
1,12,3,-6.333,ok,6.97,6.36,3134.42,12.04,false,8.49,16,6,1,1.367,1.367,22.0,13.7,0.254,0.05,25.0,0.012344,0.014135,1.32,0.797911,1.367258,0.316228,2.458093,16.0,-0.663619,0.0,22.0,13.7476,0.253934,0.05
1,12,4,-6.47,ok,7.07,6.47,3145.57,17.52,false,8.11,16,7,1,1.07,1.07,21.0,21.3,0.325,0.209,25.0,0.019926,0.013264,1.247404,0.934934,1.069581,0.316273,2.812649,16.0,-0.374942,0.0,21.003018,21.320947,0.324883,0.208722
1,12,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.24,15,8,1,1.446,1.446,22.0,14.9,0.114,0.05,25.0,0.018706,0.014003,1.32,1.021366,1.446095,0.316228,1.858817,15.0,-0.771819,0.0,22.0,14.902014,0.114492,0.05
1,12,6,-4.008,ok,6.58,5.6,3136.69,2.9,false,7.76,16,4,1,1.232,1.232,10.2,16.3,0.391,0.67,25.0,0.017617,0.013069,1.279116,0.4,1.231709,0.316354,4.1832,16.0,0.174625,0.0,10.241825,16.275562,0.390536,0.669719
1,12,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.91,14,13,1,1.444,1.444,9.5,22.0,0.183,0.119,25.0,0.02182,0.01276,1.32,1.188423,1.444126,0.316228,1.040607,14.0,-0.661765,0.0,9.489301,22.0,0.1827,0.118706
1,12,8,-4.08,ok,5.88,5.1,3130.7,2.54,false,8.5,16,3,1,1.901,1.5,18.1,18.1,0.251,0.504,25.0,0.012531,0.013697,1.261572,0.4,1.901136,0.316315,4.1832,16.0,0.13217,0.0,18.141513,18.103411,0.251156,0.504008
1,12,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.05,15,10,1,1.359,1.359,10.7,22.0,0.344,0.283,25.0,0.02525,0.013287,1.32,1.058361,1.359047,0.316267,1.513398,15.0,-0.463341,0.0,10.728425,22.0,0.343978,0.282553
1,12,10,-6.447,ok,7.02,6.45,3155.42,12.27,false,8.62,16,7,1,1.399,1.399,9.5,21.4,0.229,0.171,25.0,0.021376,0.013729,1.258616,0.947786,1.398609,0.316305,2.198461,16.0,-0.615335,0.0,9.543445,21.393758,0.228817,0.170764
1,13,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.61,14,22,1,0.835,0.835,19.7,22.0,0.241,0.105,25.0,0.014779,0.013409,1.32,1.338261,0.835102,0.316228,1.0,14.0,-0.8,0.0,19.661857,22.0,0.240987,0.104819
1,13,2,-6.011,ok,6.67,6.06,3130.51,2.45,false,8.11,16,4,1,1.216,1.216,22.0,12.4,0.325,0.058,25.0,0.01114,0.013833,1.007505,0.609611,1.215992,0.316228,4.1832,16.0,-0.610035,0.0,22.0,12.42755,0.325465,0.058498
1,13,3,-6.495,ok,6.88,6.49,3146.36,9.87,false,9.03,16,5,1,1.478,1.478,21.9,14.6,0.152,0.05,25.0,0.020505,0.014186,1.055775,1.106905,1.478206,0.316228,3.391535,16.0,-0.466383,0.0,21.93678,14.580215,0.15164,0.05
1,13,4,-2.816,ok,6.0,4.97,3132.88,7.95,false,8.09,16,4,1,1.71,1.5,18.3,19.9,0.328,0.553,25.0,0.012794,0.013208,1.260928,0.4,1.710461,0.316273,4.1832,16.0,0.184336,0.0,18.278392,19.913343,0.327784,0.552645
1,13,5,-6.693,ok,7.12,6.69,2981.46,2.84,false,9.13,15,8,1,1.446,1.446,15.3,15.1,0.136,0.05,25.0,0.024738,0.013606,1.091116,0.825036,1.446095,0.316228,1.858817,15.0,-0.54859,0.0,15.312924,15.076437,0.136367,0.05
1,13,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.23,16,5,1,1.367,1.367,22.0,18.3,0.114,0.317,25.0,0.015974,0.013731,1.294802,0.827821,1.367363,0.316282,3.170885,16.0,-0.222773,0.0,22.0,18.301117,0.1143,0.317448
1,13,7,-6.18,ok,6.67,6.18,3141.69,10.15,false,9.29,16,4,1,1.889,1.5,17.6,21.1,0.104,0.05,25.0,0.02092,0.01347,1.32,0.578298,1.889387,0.316257,4.1832,16.0,-0.649241,0.0,17.62186,21.096787,0.1038,0.05
1,13,8,-6.071,ok,6.64,6.07,3146.52,4.39,false,8.65,16,4,1,1.574,1.5,9.2,22.0,0.223,0.05,25.0,0.023612,0.013156,0.864837,0.935043,1.573919,0.316228,3.517933,16.0,-0.215277,0.0,9.179141,22.0,0.222559,0.05
1,13,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.68,16,17,1,0.727,0.727,17.0,19.9,0.406,0.242,25.0,0.01638,0.013335,1.279116,1.108223,0.726943,0.316259,1.5606,16.0,-0.100203,0.0,16.966641,19.873446,0.406322,0.241894
1,13,10,-6.6,ok,6.97,6.6,3132.49,8.76,false,8.62,16,5,1,1.193,1.193,22.0,12.0,0.229,0.117,25.0,0.012687,0.014702,0.837902,0.679492,1.193243,0.316228,3.514591,16.0,-0.379171,0.0,22.0,12.032008,0.228817,0.116826
1,14,1,-7.011,ok,7.36,7.01,2950.01,1.61,false,8.65,15,8,1,0.976,0.976,9.5,13.7,0.229,0.05,25.0,0.0167,0.013702,1.052781,1.209729,0.975964,0.316228,2.458093,15.0,-0.8,0.0,9.501669,13.694853,0.228999,0.05
1,14,2,-7.16,ok,7.43,7.16,3133.29,17.33,false,8.57,16,7,1,0.817,0.817,17.5,11.4,0.238,0.125,25.0,0.014419,0.013134,1.08661,0.927133,0.816529,0.316228,3.517368,16.0,-0.551033,0.0,17.452151,11.388308,0.237556,0.125138
1,14,3,-6.735,ok,7.01,6.73,3134.22,9.93,false,9.03,16,5,1,1.262,1.262,20.7,14.6,0.152,0.05,25.0,0.014877,0.013607,1.10729,1.106905,1.262007,0.316228,3.805945,16.0,-0.234117,0.0,20.749919,14.576033,0.151831,0.05
1,14,4,-6.754,ok,7.03,6.75,3140.62,10.94,false,8.89,16,5,1,1.185,1.185,22.0,18.4,0.178,0.209,25.0,0.020103,0.013259,1.32,0.694916,1.184901,0.316305,3.523115,16.0,-0.729719,0.0,22.0,18.370472,0.178089,0.209104
1,14,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.29,16,6,1,1.067,1.067,22.0,22.0,0.104,0.05,25.0,0.024738,0.013226,1.32,1.212439,1.067353,0.316297,3.448751,16.0,-0.704597,0.0,22.0,22.0,0.1038,0.05
1,14,6,-4.045,ok,6.63,5.63,3136.55,2.78,false,7.72,16,4,1,1.209,1.209,22.0,15.9,0.399,0.691,25.0,0.017617,0.013021,1.279116,0.4,1.208898,0.316361,4.1832,16.0,0.223859,0.0,22.0,15.948113,0.398877,0.690692
1,14,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.59,15,9,1,0.953,0.953,22.0,18.4,0.24,0.282,25.0,0.021806,0.013866,1.32,0.902019,0.952714,0.316228,2.350955,15.0,-0.259523,0.0,22.0,18.370472,0.239902,0.282473
1,14,8,-5.279,ok,6.72,5.95,3134.75,2.8,false,7.97,16,4,1,1.227,1.227,19.6,16.2,0.351,0.615,25.0,0.016135,0.013033,1.307052,0.935043,1.227388,0.316356,4.1832,16.0,0.20652,0.0,19.565305,16.198692,0.351044,0.614693
1,14,9,-6.88,ok,7.29,6.88,3135.9,17.45,false,8.33,16,7,1,0.94,0.94,22.0,12.0,0.283,0.553,25.0,0.015093,0.013478,1.052781,0.474314,0.939985,0.316282,3.207337,16.0,-0.298991,0.0,22.0,12.047044,0.283393,0.552645
1,14,10,-6.502,ok,6.9,6.5,3129.63,2.85,false,8.79,16,4,1,1.361,1.361,22.0,18.4,0.197,0.05,25.0,0.010622,0.014256,0.899967,0.881246,1.36101,0.316228,4.1832,16.0,-0.512278,0.0,22.0,18.370472,0.196666,0.05
1,15,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.01,14,15,1,1.296,1.296,10.3,22.0,0.164,0.164,25.0,0.027186,0.013378,1.32,1.290708,1.296046,0.316228,1.0,14.0,-0.8,0.0,10.303014,22.0,0.163719,0.164237
1,15,2,-6.865,ok,7.1,6.87,3135.39,7.23,false,8.85,16,5,1,1.057,1.057,22.0,17.5,0.186,0.205,25.0,0.017335,0.013114,1.32,0.624047,1.05724,0.316305,3.930984,16.0,-0.149531,0.0,22.0,17.488101,0.185614,0.204774
1,15,3,-6.883,ok,7.09,6.88,3137.37,8.6,false,9.03,16,5,1,1.101,1.101,22.0,17.2,0.152,0.249,25.0,0.018901,0.012959,1.32,0.545995,1.100882,0.316305,4.081327,16.0,-0.773866,0.0,22.0,17.154978,0.151831,0.2487
1,15,4,-6.787,ok,7.08,6.79,3138.67,6.25,false,8.56,16,5,1,1.009,1.009,22.0,14.0,0.241,0.663,25.0,0.020103,0.013065,1.201018,0.4,1.009282,0.316305,4.107809,16.0,-0.284494,0.0,22.0,13.96651,0.240585,0.662871
1,15,5,-6.155,ok,6.7,6.15,2959.67,11.75,false,8.71,15,5,1,1.524,1.5,17.8,22.0,0.217,0.303,25.0,0.022128,0.013675,1.32,0.817121,1.523817,0.316305,2.64116,15.0,-0.116496,0.0,17.805727,22.0,0.217122,0.303067
1,15,6,-6.682,ok,6.99,6.68,3137.63,10.46,false,8.86,16,5,1,1.24,1.24,22.0,20.0,0.183,0.069,25.0,0.017617,0.013235,1.295217,0.754679,1.240418,0.316228,3.504892,16.0,-0.222773,0.0,22.0,20.012545,0.183109,0.069173
1,15,7,-6.465,ok,6.73,6.47,2950.19,3.31,false,8.85,15,4,1,1.262,1.262,22.0,22.0,0.191,0.461,25.0,0.02182,0.012828,1.32,1.188423,1.261693,0.316228,4.1832,15.0,0.106401,0.0,22.0,22.0,0.190507,0.460519
1,15,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.29,16,5,1,1.487,1.487,16.9,22.0,0.104,0.05,25.0,0.026251,0.013217,1.32,1.108503,1.486577,0.316263,3.053652,16.0,-0.8,0.0,16.903933,22.0,0.1038,0.05
1,15,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.88,15,10,1,0.778,0.778,10.7,17.0,0.185,0.15,25.0,0.020448,0.01296,1.282943,1.012999,0.777696,0.316282,2.406579,15.0,-0.8,0.0,10.732818,16.952231,0.18513,0.150476
1,15,10,-6.914,ok,7.33,6.91,3131.7,11.97,false,8.14,16,6,1,0.818,0.818,22.0,12.0,0.319,0.824,25.0,0.013162,0.012823,1.32,0.458418,0.817929,0.316282,4.1832,16.0,0.17552,0.0,22.0,12.047044,0.319229,0.824369
1,16,1,-6.798,ok,7.09,6.8,3133.94,6.13,false,8.51,16,5,1,0.976,0.976,22.0,11.0,0.25,0.785,25.0,0.01653,0.01254,1.201018,0.4,0.975964,0.316352,4.1832,16.0,-0.384528,0.0,22.0,10.999981,0.250054,0.784532
1,16,2,-6.94,ok,7.16,6.94,2951.11,14.29,false,8.6,15,6,1,0.86,0.86,22.0,22.0,0.239,0.921,25.0,0.022816,0.011874,1.32,0.904695,0.85985,0.31626,4.1832,15.0,0.466878,0.0,22.0,22.0,0.238513,0.921489
1,16,3,-6.523,ok,6.93,6.52,3136.85,10.68,false,8.6,16,5,1,1.241,1.241,22.0,20.4,0.232,0.489,25.0,0.016864,0.013048,1.32,0.545995,1.241257,0.316305,3.904352,16.0,0.213117,0.0,22.0,20.407748,0.232108,0.488671
1,16,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.56,16,8,1,0.8,0.8,17.5,9.9,0.241,0.05,25.0,0.011226,0.013442,1.067786,0.597691,0.80037,0.316305,3.002171,16.0,-0.8,0.0,17.452151,9.878771,0.240585,0.05
1,16,5,-6.996,ok,7.39,7.0,2955.38,16.5,false,8.11,15,7,1,0.7,0.7,22.0,6.9,0.332,0.05,25.0,0.024738,0.013062,1.201018,0.4,0.7,0.316343,4.107809,15.0,-0.235282,0.0,22.0,6.880084,0.332234,0.05
1,16,6,-5.979,ok,6.66,6.04,3134.38,3.03,false,8.13,16,4,1,1.24,1.24,22.0,20.0,0.321,0.069,25.0,0.016085,0.012788,1.32,0.4,1.240418,0.316322,4.1832,16.0,0.312561,0.0,22.0,20.012545,0.320786,0.069173
1,16,7,-6.806,ok,7.25,6.81,3144.87,14.63,false,8.38,16,6,1,1.022,1.022,22.0,22.0,0.274,1.0,25.0,0.02182,0.013312,1.135304,0.514831,1.021777,0.31624,3.259626,16.0,-0.014071,0.0,22.0,22.0,0.274373,1.0
1,16,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.05,16,9,1,0.819,0.819,18.8,17.9,0.335,0.912,25.0,0.018627,0.013437,0.969,0.786413,0.81916,0.316228,2.857774,16.0,0.14471,0.0,18.759406,17.890928,0.335456,0.911955
1,16,9,-6.301,ok,7.25,6.53,3135.44,5.57,false,7.85,16,5,1,0.94,0.94,22.0,8.5,0.373,0.824,25.0,0.01736,0.012489,1.32,0.474314,0.939985,0.316342,4.1832,16.0,0.470487,0.0,22.0,8.487515,0.373151,0.824369
1,16,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.19,15,11,1,0.746,0.746,12.8,7.4,0.317,0.539,25.0,0.014419,0.013821,0.874684,0.8086,0.745714,0.316282,2.438344,15.0,-0.72303,0.0,12.818548,7.405977,0.317104,0.53856
1,17,1,-6.848,ok,7.08,6.85,3138.93,8.6,false,8.94,16,5,1,1.107,1.107,22.0,21.3,0.169,0.424,25.0,0.019795,0.013087,1.285798,0.605761,1.107386,0.316271,3.639878,16.0,-0.633121,0.0,22.0,21.336129,0.169417,0.424164
1,17,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.52,15,8,1,0.867,0.867,17.5,11.4,0.253,0.05,25.0,0.012086,0.013442,1.08661,1.17966,0.867311,0.31625,2.950367,15.0,-0.698946,0.0,17.452151,11.388308,0.252907,0.05
1,17,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.57,16,8,1,0.7,0.7,19.3,13.8,0.239,0.578,25.0,0.020788,0.012127,1.32,0.531477,0.7,0.316285,3.461618,16.0,-0.773866,0.0,19.25257,13.79404,0.239034,0.578347
1,17,4,-6.94,ok,7.12,6.94,3129.75,15.09,false,9.0,16,6,1,1.009,1.009,22.0,19.3,0.157,0.692,25.0,0.010995,0.013065,1.136332,0.576834,1.009282,0.316255,3.188742,16.0,-0.677192,0.0,22.0,19.262207,0.156712,0.692174
1,17,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.25,15,11,1,0.7,0.7,13.6,17.8,0.305,0.987,25.0,0.021206,0.013625,0.972821,0.819808,0.7,0.316343,2.558056,15.0,-0.235282,0.0,13.623546,17.765847,0.305129,0.98715
1,17,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.89,15,10,1,0.7,0.7,22.0,14.4,0.183,0.824,25.0,0.01726,0.013235,1.32,0.674431,0.7,0.316282,2.826574,15.0,-0.115422,0.0,22.0,14.391776,0.183109,0.824369
1,17,7,-7.006,ok,7.32,7.01,3152.88,1.77,false,8.89,16,8,1,1.096,1.096,12.3,18.6,0.178,1.0,25.0,0.02182,0.01366,1.083871,0.990693,1.096489,0.31624,2.252608,16.0,-0.8,0.0,12.345366,18.618277,0.178448,1.0
1,17,8,-6.513,ok,6.92,6.51,3130.84,11.58,false,8.57,16,5,1,1.235,1.235,19.6,22.0,0.239,0.643,25.0,0.01149,0.012911,1.32,0.4,1.23498,0.316323,3.852704,16.0,-0.8,0.0,19.565305,22.0,0.238586,0.643183
1,17,9,-6.851,ok,7.07,6.85,2946.42,13.68,false,9.05,15,7,1,1.109,1.109,17.0,20.7,0.151,0.645,25.0,0.015093,0.01342,1.115245,0.752984,1.108663,0.316255,2.528466,15.0,-0.8,0.0,17.044241,20.699942,0.151378,0.645339
1,17,10,-5.948,ok,6.65,6.03,3135.35,3.15,false,8.14,16,4,1,1.253,1.253,20.7,22.0,0.319,0.295,25.0,0.017045,0.012667,1.32,0.507705,1.252875,0.316282,4.1832,16.0,-0.8,0.0,20.745548,22.0,0.319229,0.295349
1,18,1,-6.749,ok,7.22,6.75,3130.32,7.09,false,8.33,16,5,1,1.043,1.043,22.0,15.4,0.283,0.05,25.0,0.011477,0.012641,1.32,0.4,1.042844,0.316258,4.1832,16.0,-0.8,0.0,22.0,15.351782,0.28296,0.05
1,18,2,-7.027,ok,7.57,7.03,2942.11,20.15,false,7.97,15,7,1,0.722,0.722,17.5,8.1,0.359,0.125,25.0,0.009487,0.012857,1.295307,0.927133,0.722202,0.316273,4.1832,15.0,0.17552,0.0,17.452151,8.136624,0.359378,0.125138
1,18,3,-7.131,ok,7.22,7.13,2759.08,12.9,false,9.07,14,7,1,0.7,0.7,20.1,3.7,0.152,0.249,25.0,0.021399,0.01309,1.180747,0.542811,0.7,0.316336,4.1832,14.0,-0.235282,0.0,20.145922,3.670033,0.151831,0.2487
1,18,4,-6.502,ok,7.08,6.5,2940.54,9.55,false,8.34,15,5,1,1.174,1.174,22.0,19.6,0.288,0.604,25.0,0.010995,0.013065,1.32,0.576834,1.173779,0.316384,4.162803,15.0,-0.634168,0.0,21.95383,19.632286,0.28831,0.603721
1,18,5,-7.022,ok,7.42,7.02,2757.36,14.2,false,8.15,14,7,1,0.7,0.7,16.6,0.0,0.332,0.05,25.0,0.018939,0.013012,1.020266,0.4,0.7,0.316336,4.1832,14.0,-0.487811,0.0,16.647283,0.0,0.332234,0.05
1,18,6,-7.103,ok,7.43,7.1,3131.64,18.69,false,8.29,16,7,1,0.739,0.739,19.1,11.6,0.29,0.551,25.0,0.012732,0.012603,1.295217,0.747551,0.7391,0.316247,4.1832,16.0,0.014587,0.0,19.096117,11.626429,0.289961,0.551398
1,18,7,-6.928,ok,7.53,6.93,2760.84,16.56,false,7.86,14,7,1,0.7,0.7,13.5,18.6,0.389,0.05,25.0,0.021332,0.013059,1.083871,0.644807,0.7,0.31624,4.1832,14.0,-0.8,0.0,13.469012,18.618277,0.388732,0.05
1,18,8,-6.757,ok,7.03,6.76,3137.87,11.03,false,8.99,16,5,1,1.235,1.235,16.3,22.0,0.159,0.05,25.0,0.018202,0.012901,1.163377,0.968224,1.23498,0.31626,3.852704,16.0,-0.512814,0.0,16.339886,22.0,0.158632,0.05
1,18,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.27,15,7,1,1.287,1.287,5.3,21.1,0.109,0.05,25.0,0.020463,0.01376,0.935836,1.590383,1.287361,0.316228,2.211323,15.0,-0.8,0.0,5.275456,21.126385,0.109087,0.05
1,18,10,-7.232,ok,7.46,7.23,2752.87,14.23,false,8.72,14,7,1,0.7,0.7,22.0,0.0,0.219,0.05,25.0,0.015904,0.012451,1.32,0.4,0.7,0.31634,4.1832,14.0,0.257234,0.0,22.0,0.0,0.219254,0.05
1,19,1,-6.557,ok,7.09,6.56,3143.49,11.64,false,8.62,16,6,1,1.335,1.335,12.3,22.0,0.229,1.0,25.0,0.018029,0.014134,0.942049,1.127238,1.335307,0.316228,2.458093,16.0,-0.8,0.0,12.345366,22.0,0.228999,1.0
1,19,2,-7.111,ok,7.2,7.11,2749.56,11.56,false,9.18,14,6,1,0.817,0.817,17.5,5.1,0.13,0.149,25.0,0.013002,0.012159,1.08661,0.927133,0.816529,0.316228,4.170032,14.0,-0.010587,0.0,17.452151,5.109381,0.129546,0.148807
1,19,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.03,16,10,1,0.7,0.7,18.1,22.0,0.152,0.249,25.0,0.012569,0.013374,1.029021,0.542811,0.7,0.316228,2.962301,16.0,-0.235282,0.0,18.121946,22.0,0.151831,0.2487
1,19,4,-7.034,ok,7.38,7.03,3131.47,17.27,false,8.4,16,7,1,0.851,0.851,22.0,3.3,0.269,0.692,25.0,0.010995,0.012955,1.231437,0.576834,0.850784,0.316368,3.717021,16.0,0.319725,0.0,22.0,3.329475,0.269383,0.692174
1,19,5,-7.021,ok,7.42,7.02,2751.78,16.44,false,8.15,14,7,1,0.7,0.7,16.6,0.0,0.332,0.308,25.0,0.013088,0.012298,1.020266,0.4,0.7,0.316336,4.1832,14.0,0.528752,0.0,16.647283,0.0,0.332234,0.308131
1,19,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.28,16,9,1,0.87,0.87,20.0,10.3,0.293,1.0,25.0,0.016916,0.01386,1.01272,0.485636,0.870204,0.316272,2.401099,16.0,-0.443695,0.0,19.987286,10.343099,0.293378,1.0
