rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,15.435174011529034,1.800000000000002,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.7657557991185374,2.8320379805184577,0.06912150892074109,0.010000000000000004
2,15.435174011529034,1.800000000000002,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.43711824837964974,2.999096196543026,0.04860295634196973,0.010000000000000005
3,15.435174011529034,1.8000000000000005,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8592627895337832,2.1506583717113203,0.009507367788820147,0.010000000000000002
4,15.435174011529034,1.8000000000000014,1.5,true,5,8,1,1.9939229340862805,0.9999999999999999,5,0.042032482238194606,0.02,0.9999999999999997,0.2207414128690558,1.5114914634333987,0.45023475489183035,0.010000000000000005
5,15.435174011529034,1.8000000000000005,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999997,0.8490120942206978,3.3500415711574734,0.0632140158683007,0.010000000000000007
6,15.435174011529034,1.8000000000000005,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.7892243651950812,3.375276407737233,0.01075642338457388,0.010000000000000005
7,15.435174011529034,1.8000000000000036,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.2460912876525024,2.8613322528842735,0.5347892781109919,0.010000000000000023
8,15.435174011529034,1.8000000000000005,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.9820646911663677,3.189861619429349,0.37407427486111156,0.010000000000000016
9,15.435174011529034,1.8000000000000036,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.5580204715783906,1.5601600618584017,0.11643525000727012,0.010000000000000004
10,15.435174011529034,1.800000000000002,1.5,true,5,8,1,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.8096590350966074,0.8945101189259276,0.002261773465558198,0.01000000000000002
