rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370043,0.4110694936632311,0.7,0.010000000000000002
2,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370066,3.2270917402049166,0.7,0.01
3,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370052,1.8522724439612555,0.7,0.01
4,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.032368273438351136,0.02,1.0,0.18632615883369996,0.9515056416228481,0.7,0.010000000000000002
5,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.020000000000000004,0.9999999999999999,0.1863261588337004,1.0808319363333783,0.7,0.01
6,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.020000000000000004,1.0,0.18632615883370038,0.5512576473750697,0.7,0.010000000000000004
7,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.02,0.9999999999999998,0.18632615883370027,1.2873675144882462,0.7,0.01
8,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370063,0.7103343908137498,0.7,0.01
9,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.02,0.9999999999999998,0.1863261588337003,1.0660815458582227,0.7,0.010000000000000002
10,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.020000000000000004,0.9999999999999999,0.18632615883370054,0.3417886828126161,0.7,0.01
11,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,1.0,0.1863261588337008,3.3663038934610285,0.7,0.010000000000000002
12,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370046,0.49705097426959977,0.7,0.010000000000000002
13,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835113,0.02,1.0,0.18632615883369985,0.6476331043134791,0.7,0.01
14,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.032368273438351136,0.02,1.0,0.18632615883370013,2.1279589307231204,0.7,0.01
15,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.02,1.0,0.18632615883370068,0.8801243069686009,0.7,0.010000000000000002
16,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835115,0.02,0.9999999999999999,0.18632615883370052,3.2687921825105675,0.7,0.01
17,2.8077957344990847,1.8000000000000003,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.02,0.9999999999999998,0.1863261588337002,2.4304499142491087,0.7,0.010000000000000002
18,2.8077957344990847,1.8000000000000018,true,5,8,5,1.6,0.25,6,0.03236827343835114,0.020000000000000004,1.0,0.18632615883370035,2.1637473715251403,0.7,0.01
