rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999995,0.02,0.19999999999999996,0.3799610729029576,3.5,0.6204193193032917,0.01
2,19.95892573831625,1.8000000000000003,true,5,8,3,1.6,0.25,6,0.11999999999999687,0.02,0.2,0.37996107290289877,3.5,0.06207412924206812,0.010000000000000002
3,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999807,0.020000000000000004,0.2,0.37996107290292175,3.5,0.5631882000552912,0.010000000000000002
4,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999995,0.02,0.19999999999999996,0.3799610729029576,3.5,0.6844339805765822,0.010000000000000007
5,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999872,0.020000000000000004,0.2,0.3799610729029342,3.5,7.967691056146031e-5,0.010000000000000002
6,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999807,0.020000000000000004,0.2,0.37996107290292175,3.5,0.4305036824326458,0.010000000000000007
7,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999995,0.020000000000000004,0.19999999999999996,0.37996107290295766,3.4999999999999996,0.17793403556055554,0.010000000000000007
8,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999982,0.02,0.19999999999999998,0.37996107290295505,3.4999999999999996,0.11211952707398612,0.01
9,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999884,0.020000000000000004,0.2,0.37996107290293657,3.5,0.029127090548526136,0.010000000000000005
10,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999947,0.020000000000000004,0.2,0.3799610729029485,3.5,0.22826738789082232,0.010000000000000007
11,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999815,0.020000000000000004,0.2,0.37996107290292336,3.5,0.14950233508462485,0.010000000000000002
12,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.1199999999999999,0.020000000000000004,0.2,0.3799610729029567,3.5,0.031243377322277693,0.010000000000000005
13,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999947,0.020000000000000004,0.2,0.3799610729029485,3.5,0.3747927692871424,0.010000000000000005
14,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999876,0.020000000000000004,0.2,0.379961072902935,3.5,0.006847447510499389,0.010000000000000002
15,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999907,0.020000000000000004,0.2,0.37996107290294073,3.5,0.2864390430868305,0.010000000000000002
16,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999988,0.020000000000000004,0.2,0.3799610729029564,3.5,0.27728831593422126,0.010000000000000005
17,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999807,0.020000000000000004,0.2,0.3799610729029218,3.5,0.035965610027641676,0.010000000000000002
18,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999994,0.020000000000000004,0.2,0.3799610729029576,3.5,0.40090883391112,0.010000000000000007
19,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.1199999999999978,0.020000000000000004,0.2,0.37996107290291675,3.5,0.46775894717719324,0.010000000000000004
20,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999988,0.020000000000000004,0.2,0.3799610729029563,3.5,0.0989648517025108,0.010000000000000005
21,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999911,0.02,0.19999999999999998,0.37996107290294134,3.4999999999999996,0.04322175510692191,0.01
22,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999968,0.02,0.19999999999999996,0.3799610729029522,3.5,0.074681746749919,0.010000000000000002
23,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999865,0.020000000000000004,0.2,0.379961072902933,3.5,0.3705486983299052,0.010000000000000007
24,19.95892573831625,1.8,true,5,8,3,1.6,0.25,6,0.11999999999999889,0.020000000000000004,0.2,0.37996107290293746,3.5,0.41277444919321415,0.010000000000000002
