rank,mass_kg,min_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.07652829962535093,0.010000000000000002
2,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.05434950961733311,0.010000000000000002
3,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.025702900345505618,0.010000000000000002
4,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.3265311339173976,0.010000000000000004
5,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.2040989117642799,0.01
6,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.13272485101659207,0.01
7,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.026152233762323618,0.010000000000000002
8,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.2971501562641801,0.010000000000000004
9,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.0943453470813329,0.01
10,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.2702692583751385,0.010000000000000002
11,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.32770158856342224,0.010000000000000002
12,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.22637261053382332,0.010000000000000002
13,3.156996678586836,1.8000000000000016,true,5,8,4,1.6,0.25,6,0.03124929928215052,0.02,1.0,0.14496849375348694,0.30000000000000004,0.28318848388696305,0.010000000000000004
