rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.8246571267673927,3.336313376021425,0.5355753009270195,0.010000000000000002
2,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.014963323836247266,3.1239253498698543,0.6012637941720248,0.010000000000000014
3,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.5993810537461692,3.3884342606340683,0.6267125531902282,0.01
4,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.8003631222983147,1.5320643407825518,0.208569644432162,0.010000000000000012
5,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.060407173808432274,1.8545251513052456,0.6319707203618202,0.010000000000000002
6,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.3081682152603791,2.600266985834152,0.36633738304825836,0.010000000000000002
7,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.028954931063553513,3.3237069922772884,0.29430068092191647,0.010000000000000004
8,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,2,0.042032482238194606,0.02,0.9999999999999997,0.8915380935384253,3.4958745536166775,0.4723446577643234,0.010000000000000002
9,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.9999310524901156,2.874115408513903,0.42029610168577053,0.010000000000000004
10,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.38688675928737376,3.3292394978973467,0.30482040762089035,0.010000000000000004
11,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.8580305729621486,0.44987407772064536,0.6578250660925342,0.010000000000000016
12,15.435174011529034,1.8000000000000014,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,6,0.042032482238194606,0.02,0.9999999999999997,0.38229560253550865,2.600548361866449,0.5514914353495004,0.010000000000000009
13,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999999,0.2502319659289823,2.7070601849571228,0.4409256947386947,0.010000000000000002
14,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.8580305729621486,0.7021643735889314,0.5167450793926289,0.010000000000000014
15,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.6264419585269544,2.6463159492706008,0.5931794615159807,0.01
16,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.0750291684204469,1.7682214280419861,0.1694767552077892,0.01
17,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.15203276741304944,2.2069898313312812,0.47737492765289125,0.010000000000000004
18,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.4984916491138574,2.600266985834152,0.5165264667782627,0.01000000000000002
19,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999999,0.08032442422639677,2.6961723109753275,0.02975016592610963,0.010000000000000002
20,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.9435994683166701,3.1239253498698543,0.6012637941720248,0.010000000000000021
21,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.3966808843464881,3.4690866475825506,0.36633738304825836,0.010000000000000002
22,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.8660435440884406,1.6294613673768807,0.6836889050711701,0.010000000000000016
23,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.909692522622534,1.3910396903914974,0.25622798709936384,0.01000000000000001
24,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.19653625864500573,3.296915696374628,0.17328086962395245,0.010000000000000005
25,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.2601471136910811,3.3783047468880794,0.6505084390788279,0.01
26,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.9943219727017112,2.0484043057545382,0.4021914144007254,0.010000000000000004
27,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999999,0.18375147265355177,3.463837815842087,0.6984429031685151,0.010000000000000002
28,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.4303765135057054,2.2059489545043935,0.17328086962395245,0.010000000000000005
29,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,2,0.042032482238194606,0.02,0.9999999999999997,0.9518115814315712,0.3133135479609158,0.5999889321029084,0.010000000000000018
30,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.39577876049231625,3.4934228486000656,0.5964500180003645,0.010000000000000002
31,15.435174011529034,1.8000000000000014,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,6,0.042032482238194606,0.02,0.9999999999999997,0.17269946587762644,3.2051971780936537,0.4273080271219419,0.010000000000000002
32,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862807,0.9999999999999998,2,0.042032482238194606,0.02,0.9999999999999997,0.46042908997996573,3.145206133168631,0.18082322050741567,0.010000000000000004
33,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,2,0.0420324822381946,0.02,0.9999999999999997,0.06597334442948011,3.1844139293339597,0.6824027250451171,0.010000000000000002
34,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999998,0.6515488809691643,1.9932376938069054,0.6147636085163675,0.010000000000000014
35,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.984099101444202,1.7117063081141977,0.005771931895123428,0.01
36,15.435174011529034,1.8000000000000014,1.5,true,5,8,5,1.9939229340862807,0.9999999999999998,5,0.042032482238194606,0.02,0.9999999999999997,0.21898131478216318,3.0611702457595524,0.3816592593042895,0.010000000000000005
37,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862805,0.9999999999999999,2,0.042032482238194606,0.02,0.9999999999999997,0.8957479719601752,2.5855003478069736,0.6498748120622659,0.010000000000000007
38,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.09894912163592173,3.128625646783566,0.03944585567015435,0.010000000000000002
39,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.40955283278038185,3.292448868585349,0.03361574763081283,0.010000000000000012
40,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.1585615549717431,2.8163970673123306,0.5202006204678622,0.010000000000000016
41,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.21735745274327067,3.4798546956974423,0.49431427707956055,0.010000000000000005
42,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.39577876049231625,1.2204580446845579,0.5197769481194465,0.010000000000000014
43,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,0.9999999999999999,0.7710808915483109,2.2216415337161624,0.3662311663089078,0.010000000000000009
44,15.435174011529034,1.8000000000000036,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,1.0,0.7243432451528007,2.057228774375434,0.5710836484042976,0.010000000000000002
45,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.4472375508844682,1.8545251513052456,0.11577993723293328,0.010000000000000002
46,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.042032482238194606,0.02,0.9999999999999997,0.8322099425970753,3.4570431920802465,0.35693949119713797,0.010000000000000004
47,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.4079478098960221,2.530994515077515,0.6848435243284856,0.010000000000000002
