rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,145.88103063946073,1.8000000000000023,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,2,0.08785687349603795,0.020000000000000035,0.9999999999999994,0.18752388455825048,1.2854385010027254,0.35099114355722216,0.01000000000000002
2,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603792,0.02000000000000003,0.9999999999999996,0.7038109900112084,2.987876648836444,0.14398847315051228,0.010000000000000231
3,145.88103063946073,1.8000000000000023,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,2,0.08785687349603795,0.02000000000000001,0.9999999999999999,0.07127179996328661,2.314288582420322,0.5854220363789093,0.01000000000000024
4,145.88103063946073,1.8000000000000014,1.5000000000000013,true,5,8,2,4.458547222512758,1.0,2,0.08785687349603792,0.020000000000000004,0.9999999999999996,0.14790795966599685,0.8243859771682394,0.6899168334802859,0.010000000000000257
5,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603792,0.020000000000000007,0.9999999999999997,0.21000081240441487,1.0697488389877807,0.6834716329482999,0.01000000000000018
6,145.88103063946073,1.8000000000000014,1.5000000000000013,true,5,8,2,4.458547222512758,1.0,2,0.08785687349603806,0.020000000000000014,0.9999999999999978,0.02777341550388425,0.869279525777853,0.42612293782588867,0.01000000000000018
7,145.88103063946073,1.8000000000000038,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603798,0.02000000000000001,0.9999999999999997,0.12609572029322969,2.795412810039265,0.5989790524513307,0.010000000000000023
8,145.88103063946073,1.8000000000000038,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,2,0.08785687349603796,0.02000000000000001,1.0,0.1050506904537808,1.4855144010442964,0.3914964446650074,0.010000000000000163
9,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.0878568734960379,0.020000000000000025,1.0,0.17039331446404823,1.2001605665620474,0.5192434977041007,0.010000000000000056
10,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603793,0.020000000000000056,0.9999999999999999,0.11356013533958646,1.1274030499554346,0.15385413862399583,0.010000000000000247
11,145.88103063946073,1.8000000000000038,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.087856873496038,0.02000000000000001,0.999999999999999,0.0013134293678367173,2.2841649592696727,0.3035273370717346,0.010000000000000236
12,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603795,0.02,0.9999999999999998,0.29061642976591523,2.342844588253016,0.5509936637281571,0.010000000000000064
13,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603793,0.02,0.9999999999999999,0.12894887786017584,1.253069776286578,0.5794077887044617,0.010000000000000078
14,145.88103063946073,1.8000000000000014,1.5000000000000013,true,5,8,2,4.458547222512758,1.0,2,0.08785687349603792,0.020000000000000018,0.9999999999999997,0.5466818494219244,1.6036109258682236,0.39237072283842844,0.010000000000000184
15,145.88103063946073,1.8000000000000038,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603802,0.02000000000000001,0.9999999999999987,0.04388009167520182,0.42232462025353523,0.31116988190248557,0.010000000000000033
16,145.88103063946073,1.8000000000000023,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603795,0.020000000000000014,0.9999999999999998,0.20615272881653177,2.6536481068246514,0.5762015079519317,0.010000000000000253
17,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603792,0.020000000000000004,1.0,0.11105619301487471,3.3574124640582688,0.5665616796583632,0.010000000000000285
18,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,2,0.08785687349603793,0.02000000000000001,0.9999999999999998,0.2010364847566537,2.313201390807595,0.5675589011404495,0.010000000000000168
19,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603793,0.020000000000000004,0.9999999999999999,0.5660829710169231,0.7549128271620872,0.29932385808576367,0.010000000000000118
20,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603792,0.020000000000000046,1.0,0.0858673210565411,0.5423497342748937,0.3407389773768063,0.010000000000000224
21,145.88103063946073,1.8000000000000014,1.5000000000000013,true,5,8,2,4.458547222512758,1.0,2,0.08785687349603793,0.020000000000000004,0.9999999999999999,0.23725277361063424,0.3986903254599634,0.6084834251884025,0.010000000000000146
22,145.88103063946073,1.8000000000000023,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603795,0.020000000000000004,0.9999999999999996,0.03544345726868335,1.6810366663094014,0.5380728055032072,0.010000000000000184
23,145.88103063946073,1.8000000000000023,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603795,0.020000000000000004,0.9999999999999996,0.05004866158172571,1.8777273186287247,0.0722585857188849,0.010000000000000129
24,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603795,0.020000000000000052,0.9999999999999993,0.5815078594522134,1.7291892959715276,0.012647669839011388,0.010000000000000175
25,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512757,1.0,2,0.08785687349603793,0.02,0.9999999999999998,0.17277475724495883,1.5662305399918277,0.5908348901440675,0.010000000000000144
26,145.88103063946073,1.8000000000000012,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999999,2,0.08785687349603793,0.020000000000000025,0.9999999999999999,0.15826807872459084,0.7860075382550062,0.525806480927351,0.010000000000000116
27,145.88103063946073,1.8000000000000038,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,2,0.08785687349603798,0.02000000000000003,0.9999999999999997,0.06873187663266689,1.2828627995571977,0.20245107978005655,0.010000000000000085
28,145.88103063946073,1.800000000000002,1.5000000000000004,true,5,8,2,4.458547222512758,0.9999999999999998,3,0.08785687349603799,0.02000000000000001,0.9999999999999989,0.14084380253849316,2.6161299639434876,0.4795404983550332,0.010000000000000007
29,145.88103063946073,1.8000000000000014,1.5000000000000013,true,5,8,2,4.458547222512758,1.0,2,0.08785687349603792,0.02000000000000003,0.9999999999999997,0.6057993627602442,0.4346031843379141,0.028529753414862902,0.010000000000000137
