run_id,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,slack_events_late,speed_ripple_rms,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,fos_buckling_ring_id,peak_strut_load,peak_strut_ring_id,max_out_of_plane_accel,max_node_jerk,T_trpt_max,peak_trpt_segment_idx,peak_trpt_line_idx,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
53,11.0,5.0,1,0,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,36640.12302096189,7.899230626968228,158.9065777717921,3073.6465652461243,5683.461698980211,376,293,4.020074610585036,3.614510000015212,1,0.13925838211529792,0.0,3.620000000015248,14.954308627681309,11843.180828622724,193.93808838328601,583.3658837061328,0.9218375444398248,0.048980692075595446,1,13307.105526346713,1,27577.246290142353,8.304691858371351e8,53766.92788424799,1,5,1,ring_buckling,36644.07263627537,-75041.09342222821,-999.0
54,11.0,5.0,1,0,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,31628.841593625995,9.122241740522323,54.5267623365696,5227.018603114991,7808.201446867638,377,293,4.721414604353563,4.032570000016504,1,-0.36312186435858546,0.0,4.040000000016223,14.997121419684794,10320.857974412662,303.74414672018236,583.365884210263,0.9408756008860664,0.052195753008569996,2,13283.877462825505,1,22832.36934530511,1.2648701169055001e8,55863.38417829638,2,4,1,ring_buckling,31633.402714496257,-75345.47323766343,-999.0
55,11.0,5.0,1,0,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,36640.12302096189,7.899230626968228,158.9065777717921,3073.6465652461243,5683.461698980211,376,293,4.020074610585036,3.614510000015212,1,0.13925838211529792,0.0,3.620000000015248,14.954308627681309,11843.180828622724,193.93808838328601,583.3658837061328,0.9218375444398248,0.048980692075595446,1,13307.105526346713,1,27577.246290142353,8.304691858371351e8,53766.92788424799,1,5,1,ring_buckling,36644.07263627537,-75041.09342222821,-999.0
56,11.0,5.0,1,0,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,31628.841593625995,9.122241740522323,54.5267623365696,5227.018603114991,7808.201446867638,377,293,4.721414604353563,4.032570000016504,1,-0.36312186435858546,0.0,4.040000000016223,14.997121419684794,10320.857974412662,303.74414672018236,583.365884210263,0.9408756008860664,0.052195753008569996,2,13283.877462825505,1,22832.36934530511,1.2648701169055001e8,55863.38417829638,2,4,1,ring_buckling,31633.402714496257,-75345.47323766343,-999.0
57,11.0,5.0,1,2,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,261088.6624264871,8.88733968619829,176.6569707840001,5286.64219359564,8711.98438143042,379,293,12.366001549686317,3.8801800000169524,1,0.1989007244834748,0.0,3.9000000000170822,13.088011507283138,80127.85550659886,295.9181609799276,600.6421263515805,1.082033362471222,0.03005748176147977,1,20161.746066326275,1,16292.160694000222,1.6591841206363237e8,71893.6695421765,1,2,1,ring_buckling,261093.10609633022,-75623.343029216,-999.0
58,11.0,5.0,1,2,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,58838.06553120919,11.220192870279366,157.25418214572164,4924.3407050212845,7585.2182411428585,379,293,6.045798743684231,3.683810000015666,1,0.3808296801237922,0.0,3.700000000015772,14.953263757663295,20507.594691100767,157.25418214572164,600.6421307922949,1.135856506961204,0.037247143369493786,1,23758.706322744954,1,16791.468786032186,9.567832794422747e7,69982.93506924383,1,5,1,ring_buckling,58843.675627644334,-75642.74581785427,-999.0
59,11.0,5.0,1,2,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,261088.6624264871,8.88733968619829,176.6569707840001,5286.64219359564,8711.98438143042,379,293,12.366001549686317,3.8801800000169524,1,0.1989007244834748,0.0,3.9000000000170822,13.088011507283138,80127.85550659886,295.9181609799276,600.6421263515805,1.082033362471222,0.03005748176147977,1,20161.746066326275,1,16292.160694000222,1.6591841206363237e8,71893.6695421765,1,2,1,ring_buckling,261093.10609633022,-75623.343029216,-999.0
60,11.0,5.0,1,2,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,58838.06553120919,11.220192870279366,157.25418214572164,4924.3407050212845,7585.2182411428585,379,293,6.045798743684231,3.683810000015666,1,0.3808296801237922,0.0,3.700000000015772,14.953263757663295,20507.594691100767,157.25418214572164,600.6421307922949,1.135856506961204,0.037247143369493786,1,23758.706322744954,1,16791.468786032186,9.567832794422747e7,69982.93506924383,1,5,1,ring_buckling,58843.675627644334,-75642.74581785427,-999.0
61,11.0,5.0,1,2,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,341603.4781589174,8.380843669716938,242.88202162823538,4941.311114833798,8159.079015099251,378,293,12.964327708543161,3.9249100000172454,1,0.35606430579507314,0.0,3.9400000000173443,14.802835414145843,90048.11822434921,367.21518681120943,583.3658836920997,1.1956648272051922,0.026270936822776786,1,25421.827734116465,1,19337.679315824596,1.0613440591439214e8,81531.40682436748,1,3,1,ring_buckling,341607.6685807523,-75357.11797837177,-999.0
62,11.0,5.0,1,2,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,49578.66100005118,10.640778800751974,140.78624063836634,3651.48378140953,6599.243281844439,378,293,5.438875237272356,3.5498900000147886,1,0.2914610935381546,0.0,3.560000000014855,13.437777467083711,17938.9487897296,241.55898019957678,506.21704290243486,0.9996011828968676,0.028996973964122572,1,18580.025059252046,1,16857.390570268435,2.0033740439831644e8,63292.29634431554,2,5,1,ring_buckling,49583.981389451554,-75459.21375936164,-999.0
63,11.0,5.0,1,2,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,341603.4781589174,8.380843669716938,242.88202162823538,4941.311114833798,8159.079015099251,378,293,12.964327708543161,3.9249100000172454,1,0.35606430579507314,0.0,3.9400000000173443,14.802835414145843,90048.11822434921,367.21518681120943,583.3658836920997,1.1956648272051922,0.026270936822776786,1,25421.827734116465,1,19337.679315824596,1.0613440591439214e8,81531.40682436748,1,3,1,ring_buckling,341607.6685807523,-75357.11797837177,-999.0
64,11.0,5.0,1,2,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,49578.66100005118,10.640778800751974,140.78624063836634,3651.48378140953,6599.243281844439,378,293,5.438875237272356,3.5498900000147886,1,0.2914610935381546,0.0,3.560000000014855,13.437777467083711,17938.9487897296,241.55898019957678,506.21704290243486,0.9996011828968676,0.028996973964122572,1,18580.025059252046,1,16857.390570268435,2.0033740439831644e8,63292.29634431554,2,5,1,ring_buckling,49583.981389451554,-75459.21375936164,-999.0
65,6.0,1.5,0,0,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,457020.2747225307,5.388587266386681,172.2258456668246,4331.17616843723,8584.42108876895,423,293,13.570678328809672,2.5063600000079522,1,0.04983147954607737,0.0,2.5200000000080416,14.999999999988951,141068.6764407595,174.75206898081055,554.4265549858985,1.046113477400647,0.02344777866625812,1,24501.218171744607,1,31287.82160347191,1.034948792457386e8,86012.14131245557,2,5,1,ring_buckling,457022.9690161639,-84427.77415433318,-999.0
66,6.0,1.5,0,0,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,133842.52084666645,4.732467499361232,118.65571010505377,3256.1521768466923,8728.98063990467,422,293,9.720749164317587,2.5636800000083277,1,-0.037575902488488314,0.0,2.5800000000084347,14.999999999988951,49072.33050472179,250.36575251341011,554.4265552164695,1.174576887605923,0.02085944226794514,1,35882.252481536474,1,27727.401253062155,1.0621568380564672e8,88663.007675961,1,2,1,ring_buckling,133844.88708041614,-84281.34428989494,-999.0
67,6.0,1.5,0,0,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,457020.2747225307,5.388587266386681,172.2258456668246,4331.17616843723,8584.42108876895,423,293,13.570678328809672,2.5063600000079522,1,0.04983147954607737,0.0,2.5200000000080416,14.999999999988951,141068.6764407595,174.75206898081055,554.4265549858985,1.046113477400647,0.02344777866625812,1,24501.218171744607,1,31287.82160347191,1.034948792457386e8,86012.14131245557,2,5,1,ring_buckling,457022.9690161639,-84427.77415433318,-999.0
68,6.0,1.5,0,0,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,133842.52084666645,4.732467499361232,118.65571010505377,3256.1521768466923,8728.98063990467,422,293,9.720749164317587,2.5636800000083277,1,-0.037575902488488314,0.0,2.5800000000084347,14.999999999988951,49072.33050472179,250.36575251341011,554.4265552164695,1.174576887605923,0.02085944226794514,1,35882.252481536474,1,27727.401253062155,1.0621568380564672e8,88663.007675961,1,2,1,ring_buckling,133844.88708041614,-84281.34428989494,-999.0
69,6.0,1.5,0,0,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,442073.6301171915,5.622529209669186,138.33481263336387,3480.130929397546,8583.422815408461,423,293,13.512957843389819,2.3991300000072497,1,-0.053914149007399714,0.0,2.4000000000072554,14.999999999988951,148557.9904157726,195.4479302527223,544.5557273944246,1.0426747295024033,0.02201194351763339,1,30930.328526639845,1,31110.002713187867,1.1471920277597588e8,88266.24621120802,2,5,1,ring_buckling,442076.4413817964,-84461.66518736664,-999.0
70,6.0,1.5,0,0,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,140228.96945331886,5.9199270178425705,130.54104466082282,4431.5991975437655,9185.588203072548,422,293,9.552680258863546,2.5399900000081725,1,-0.16030232466190159,0.0,2.5400000000081726,14.999999999988951,49256.929583888996,155.18628087920604,544.5557274324386,1.1616282655458328,0.019788247142209985,1,35056.58197704889,1,27120.310279422712,8.391829977363189e7,87845.36044585242,1,2,1,ring_buckling,140231.92941682777,-84269.45895533917,-999.0
71,6.0,1.5,0,0,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,442073.6301171915,5.622529209669186,138.33481263336387,3480.130929397546,8583.422815408461,423,293,13.512957843389819,2.3991300000072497,1,-0.053914149007399714,0.0,2.4000000000072554,14.999999999988951,148557.9904157726,195.4479302527223,544.5557273944246,1.0426747295024033,0.02201194351763339,1,30930.328526639845,1,31110.002713187867,1.1471920277597588e8,88266.24621120802,2,5,1,ring_buckling,442076.4413817964,-84461.66518736664,-999.0
72,6.0,1.5,0,0,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,140228.96945331886,5.9199270178425705,130.54104466082282,4431.5991975437655,9185.588203072548,422,293,9.552680258863546,2.5399900000081725,1,-0.16030232466190159,0.0,2.5400000000081726,14.999999999988951,49256.929583888996,155.18628087920604,544.5557274324386,1.1616282655458328,0.019788247142209985,1,35056.58197704889,1,27120.310279422712,8.391829977363189e7,87845.36044585242,1,2,1,ring_buckling,140231.92941682777,-84269.45895533917,-999.0
73,6.0,1.5,0,2,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,673457.9021039024,9.058681510589517,173.02307908815465,8184.843588019755,14670.549459308777,422,293,26.9683141181005,3.59893000001511,1,0.5488428447774124,0.0,3.600000000015117,14.999999999988951,144724.0950718496,249.4576566136057,554.426554983145,1.3615747436078234,0.01824784857858506,1,36670.83598514646,1,51674.59762790546,4.935130134047549e8,142985.28565157074,1,3,1,ring_buckling,673462.4314446577,-84226.97692091184,-999.0
74,6.0,1.5,0,2,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,133325.89299097215,8.053454089714728,204.387782197752,3965.0666435959633,8869.798901706425,422,293,8.564362421104851,2.186390000005856,1,-0.020000211390254728,0.0,2.200000000005945,14.999999999988951,53797.886703272314,233.71022516404574,554.4265552208216,1.3743726165499695,0.021241065888172803,1,31457.904138410464,1,31877.95158690968,1.1361000408927058e8,110020.73026150731,1,2,1,ring_buckling,133329.91971801702,-84195.61221780225,-999.0
75,6.0,1.5,0,2,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,673457.9021039024,9.058681510589517,173.02307908815465,8184.843588019755,14670.549459308777,422,293,26.9683141181005,3.59893000001511,1,0.5488428447774124,0.0,3.600000000015117,14.999999999988951,144724.0950718496,249.4576566136057,554.426554983145,1.3615747436078234,0.01824784857858506,1,36670.83598514646,1,51674.59762790546,4.935130134047549e8,142985.28565157074,1,3,1,ring_buckling,673462.4314446577,-84226.97692091184,-999.0
76,6.0,1.5,0,2,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,133325.89299097215,8.053454089714728,204.387782197752,3965.0666435959633,8869.798901706425,422,293,8.564362421104851,2.186390000005856,1,-0.020000211390254728,0.0,2.200000000005945,14.999999999988951,53797.886703272314,233.71022516404574,554.4265552208216,1.3743726165499695,0.021241065888172803,1,31457.904138410464,1,31877.95158690968,1.1361000408927058e8,110020.73026150731,1,2,1,ring_buckling,133329.91971801702,-84195.61221780225,-999.0
77,6.0,1.5,0,2,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,647344.4118363616,7.9044095797982195,151.69790188419577,6140.224258557051,12721.52029016648,422,293,23.601657404213412,3.4821100000143446,1,0.00517125723246967,0.0,3.5000000000144618,14.999999999988951,180484.4793526085,233.11024488477887,544.5557273920265,1.3888939439416017,0.017866000389924027,1,47749.48918477772,1,45388.802281412376,3.644666306317277e8,135325.1899994283,1,3,1,ring_buckling,647348.3640411515,-84248.3020981158,-999.0
78,6.0,1.5,0,2,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,170835.79656070613,7.511993214383036,127.78275395117497,4548.330338011215,11263.71250870511,422,293,13.958474441079277,3.2108800000125677,1,-0.045507398656371774,0.0,3.2200000000126274,14.999999999988951,57748.331295836535,260.58922696970563,544.5557274330604,1.412476138469108,0.015624407581586373,1,53205.51039764052,1,29534.352661028366,1.1312994120504592e8,122457.30859969562,1,2,1,ring_buckling,170839.55255731332,-84272.21724604882,-999.0
79,6.0,1.5,0,2,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,647344.4118363616,7.9044095797982195,151.69790188419577,6140.224258557051,12721.52029016648,422,293,23.601657404213412,3.4821100000143446,1,0.00517125723246967,0.0,3.5000000000144618,14.999999999988951,180484.4793526085,233.11024488477887,544.5557273920265,1.3888939439416017,0.017866000389924027,1,47749.48918477772,1,45388.802281412376,3.644666306317277e8,135325.1899994283,1,3,1,ring_buckling,647348.3640411515,-84248.3020981158,-999.0
80,6.0,1.5,0,2,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,170835.79656070613,7.511993214383036,127.78275395117497,4548.330338011215,11263.71250870511,422,293,13.958474441079277,3.2108800000125677,1,-0.045507398656371774,0.0,3.2200000000126274,14.999999999988951,57748.331295836535,260.58922696970563,544.5557274330604,1.412476138469108,0.015624407581586373,1,53205.51039764052,1,29534.352661028366,1.1312994120504592e8,122457.30859969562,1,2,1,ring_buckling,170839.55255731332,-84272.21724604882,-999.0
81,6.0,1.5,1,0,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,410393.66869736597,16.011315811304463,123.79097174815033,7163.003071171792,14175.337517502116,411,293,14.813790970768366,2.5044500000079397,1,0.09341187276613228,0.0,2.5200000000080416,14.999111997886803,146352.72278360554,203.7775578594605,554.4265549858985,1.2445703872980802,0.013541313363720846,1,45140.274829817936,1,32377.510336860956,3.9455949858491564e8,100295.8303227658,1,5,1,ring_buckling,410401.6743552716,-82076.20902825185,-999.0
82,6.0,1.5,1,0,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,124785.76951315015,6.252422449056114,138.3547841351862,3386.705854710092,8095.493793651853,411,293,8.747467568999808,2.531190000008115,1,0.05148628770574403,0.0,2.5400000000081726,14.999999510021407,45214.47976842487,170.5202422063403,554.4265552164695,1.1347574017001438,0.023516698712086274,1,29026.055675992277,1,21804.94561063439,7.199052193585457e7,75955.1877308822,1,1,1,ring_buckling,124788.89572437468,-82061.64521586482,-999.0
83,6.0,1.5,1,0,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,410393.66869736597,16.011315811304463,123.79097174815033,7163.003071171792,14175.337517502116,411,293,14.813790970768366,2.5044500000079397,1,0.09341187276613228,0.0,2.5200000000080416,14.999111997886803,146352.72278360554,203.7775578594605,554.4265549858985,1.2445703872980802,0.013541313363720846,1,45140.274829817936,1,32377.510336860956,3.9455949858491564e8,100295.8303227658,1,5,1,ring_buckling,410401.6743552716,-82076.20902825185,-999.0
84,6.0,1.5,1,0,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,124785.76951315015,6.252422449056114,138.3547841351862,3386.705854710092,8095.493793651853,411,293,8.747467568999808,2.531190000008115,1,0.05148628770574403,0.0,2.5400000000081726,14.999999510021407,45214.47976842487,170.5202422063403,554.4265552164695,1.1347574017001438,0.023516698712086274,1,29026.055675992277,1,21804.94561063439,7.199052193585457e7,75955.1877308822,1,1,1,ring_buckling,124788.89572437468,-82061.64521586482,-999.0
85,6.0,1.5,1,0,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,462355.5011741232,15.194888423075886,97.65242594699862,5532.607538749551,14954.269816933622,410,293,15.896610033762155,2.502830000007929,1,0.030856869343004103,0.0,2.5200000000080416,14.850566326362348,174068.00806562786,213.8002821026649,544.5557273944246,1.2842490830934992,0.014702528892683182,3,52328.08855943242,1,27825.613385816367,6.308326613106565e8,100577.6658957973,1,1,1,ring_buckling,462363.09861833474,-81902.347574053,-999.0
86,6.0,1.5,1,0,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,122806.18745419748,6.8304449190182766,166.7311293952526,4305.670002748221,8292.559434638393,411,293,8.940731071360409,2.5352100000081412,1,0.04936891843483986,0.0,2.5400000000081726,14.999999997654424,47396.25149795706,434.9672159653668,544.5557274324386,1.1329979323030113,0.029108201011331554,1,25443.758270613384,1,21335.71163851977,7.010260611485326e7,77926.97713866102,1,3,1,ring_buckling,122809.602676657,-82033.26887060475,-999.0
87,6.0,1.5,1,0,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,462355.5011741232,15.194888423075886,97.65242594699862,5532.607538749551,14954.269816933622,410,293,15.896610033762155,2.502830000007929,1,0.030856869343004103,0.0,2.5200000000080416,14.850566326362348,174068.00806562786,213.8002821026649,544.5557273944246,1.2842490830934992,0.014702528892683182,3,52328.08855943242,1,27825.613385816367,6.308326613106565e8,100577.6658957973,1,1,1,ring_buckling,462363.09861833474,-81902.347574053,-999.0
88,6.0,1.5,1,0,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,122806.18745419748,6.8304449190182766,166.7311293952526,4305.670002748221,8292.559434638393,411,293,8.940731071360409,2.5352100000081412,1,0.04936891843483986,0.0,2.5400000000081726,14.999999997654424,47396.25149795706,434.9672159653668,544.5557274324386,1.1329979323030113,0.029108201011331554,1,25443.758270613384,1,21335.71163851977,7.010260611485326e7,77926.97713866102,1,3,1,ring_buckling,122809.602676657,-82033.26887060475,-999.0
89,6.0,1.5,1,2,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,376239.1883736897,7.733755078546907,111.62834869949036,4857.142929520598,10405.299821473722,413,293,19.046553833618823,3.7046600000158025,1,0.3826594735427346,0.0,3.720000000015903,14.99999392269962,114656.9464366017,190.9266682899544,554.426554983145,1.0746997971852572,0.021532664093729125,1,29359.19236192781,1,39656.6485087838,3.9339036838737434e8,86005.77762308021,1,2,1,ring_buckling,376243.055251229,-82488.3716513005,-999.0
90,6.0,1.5,1,2,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,124316.23849835375,9.024211126180587,74.424113404668,4641.380880638511,8675.476459609532,412,293,6.8955001553915105,2.3598800000069926,1,-0.4175570971051127,0.0,2.3600000000069934,14.999999793956315,46235.37702818235,74.424113404668,554.4265552208216,1.3205499171600223,0.017221769935238558,1,37361.18397255242,1,31417.37393754529,1.1739472987032074e8,110458.83085685202,1,2,1,ring_buckling,124320.75060391684,-82325.57588659532,-999.0
91,6.0,1.5,1,2,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,376239.1883736897,7.733755078546907,111.62834869949036,4857.142929520598,10405.299821473722,413,293,19.046553833618823,3.7046600000158025,1,0.3826594735427346,0.0,3.720000000015903,14.99999392269962,114656.9464366017,190.9266682899544,554.426554983145,1.0746997971852572,0.021532664093729125,1,29359.19236192781,1,39656.6485087838,3.9339036838737434e8,86005.77762308021,1,2,1,ring_buckling,376243.055251229,-82488.3716513005,-999.0
92,6.0,1.5,1,2,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,124316.23849835375,9.024211126180587,74.424113404668,4641.380880638511,8675.476459609532,412,293,6.8955001553915105,2.3598800000069926,1,-0.4175570971051127,0.0,2.3600000000069934,14.999999793956315,46235.37702818235,74.424113404668,554.4265552208216,1.3205499171600223,0.017221769935238558,1,37361.18397255242,1,31417.37393754529,1.1739472987032074e8,110458.83085685202,1,2,1,ring_buckling,124320.75060391684,-82325.57588659532,-999.0
93,6.0,1.5,1,2,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,775075.050707094,17.173790109969683,85.31755796491977,8117.063375442956,16724.773858807148,413,293,23.81594854206398,3.5544300000148183,1,-0.550399228146402,0.0,3.560000000014855,14.99903742955934,248502.53370642752,148.39003395418263,544.5557273920265,1.264474298462165,0.013200011113687815,2,48183.73172818497,1,42448.812820541294,1.3320381397847809e8,107886.55203785721,1,3,1,ring_buckling,775083.637602149,-82514.68244203507,-999.0
94,6.0,1.5,1,2,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,116891.40495015279,7.858219093109852,66.00482419561894,4065.40198394469,8346.247204773212,413,293,7.521756392631828,2.3728700000070777,1,-0.8603834166220403,0.0,2.3800000000071244,14.999999747953554,49549.86696786409,181.91863429372498,544.5557274330604,1.3672935963361343,0.020995198900154093,1,30215.560904816724,1,29214.750761056206,3.362692626554919e8,113997.57312083372,1,2,1,ring_buckling,116895.33405969935,-82533.99517580438,-999.0
95,6.0,1.5,1,2,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,775075.050707094,17.173790109969683,85.31755796491977,8117.063375442956,16724.773858807148,413,293,23.81594854206398,3.5544300000148183,1,-0.550399228146402,0.0,3.560000000014855,14.99903742955934,248502.53370642752,148.39003395418263,544.5557273920265,1.264474298462165,0.013200011113687815,2,48183.73172818497,1,42448.812820541294,1.3320381397847809e8,107886.55203785721,1,3,1,ring_buckling,775083.637602149,-82514.68244203507,-999.0
96,6.0,1.5,1,2,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,116891.40495015279,7.858219093109852,66.00482419561894,4065.40198394469,8346.247204773212,413,293,7.521756392631828,2.3728700000070777,1,-0.8603834166220403,0.0,2.3800000000071244,14.999999747953554,49549.86696786409,181.91863429372498,544.5557274330604,1.3672935963361343,0.020995198900154093,1,30215.560904816724,1,29214.750761056206,3.362692626554919e8,113997.57312083372,1,2,1,ring_buckling,116895.33405969935,-82533.99517580438,-999.0
97,11.0,1.5,0,0,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,145479.3988900336,8.247749681026455,158.84394701018414,4190.392283769289,7368.757884542217,423,293,9.233164116042957,2.601700000008577,1,0.8411304673349235,0.0,2.6200000000086967,14.999999999988951,50117.75185237398,398.272423474408,600.6421265325023,1.0244213970580418,0.03790085649912948,1,17888.83249411173,1,28632.535493704454,1.0184753683265644e8,87833.69453834834,1,1,1,ring_buckling,145483.5227648741,-84441.15605298981,-999.0
98,11.0,1.5,0,0,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,122439.42674723551,8.993088856892918,207.5681518576176,4287.059079189027,8843.132146864315,422,293,8.618287379950655,2.5021300000079245,1,-0.13730629865338526,0.0,2.5200000000080416,14.999999999988951,46270.11891615861,347.9869186401298,600.6421307840349,1.3549937207342921,0.018417774417572398,1,45847.32258714456,1,35930.57163603009,2.012495972314814e8,101718.00560044908,1,5,1,ring_buckling,122443.92329166396,-84192.43184814238,-999.0
99,11.0,1.5,0,0,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,145479.3988900336,8.247749681026455,158.84394701018414,4190.392283769289,7368.757884542217,423,293,9.233164116042957,2.601700000008577,1,0.8411304673349235,0.0,2.6200000000086967,14.999999999988951,50117.75185237398,398.272423474408,600.6421265325023,1.0244213970580418,0.03790085649912948,1,17888.83249411173,1,28632.535493704454,1.0184753683265644e8,87833.69453834834,1,1,1,ring_buckling,145483.5227648741,-84441.15605298981,-999.0
100,11.0,1.5,0,0,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,122439.42674723551,8.993088856892918,207.5681518576176,4287.059079189027,8843.132146864315,422,293,8.618287379950655,2.5021300000079245,1,-0.13730629865338526,0.0,2.5200000000080416,14.999999999988951,46270.11891615861,347.9869186401298,600.6421307840349,1.3549937207342921,0.018417774417572398,1,45847.32258714456,1,35930.57163603009,2.012495972314814e8,101718.00560044908,1,5,1,ring_buckling,122443.92329166396,-84192.43184814238,-999.0
101,11.0,1.5,0,0,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,149706.49779334196,7.838589201206114,147.05832925172325,4179.79158265546,7567.99300136815,423,293,9.319622448805154,2.602510000008582,1,-0.13003126004387544,0.0,2.6200000000086967,14.999999999988951,55299.73240827009,389.9485016477791,583.3658837061328,1.0153670851137235,0.041058198554098126,1,21956.98966542515,1,30733.241862751143,1.0258452009828644e8,87686.90326300499,1,1,1,ring_buckling,149710.41708794257,-84452.94167074827,-999.0
102,11.0,1.5,0,0,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,120544.56696088551,9.02083581564395,159.01957604800475,4957.222972566698,9433.052353044252,422,293,8.73863415525308,2.5368100000081517,1,0.4316511530310398,0.0,2.5400000000081726,14.999999999988951,45575.2350361426,427.65568638609284,583.365884210263,1.3683543158600031,0.018801776829681236,1,41136.998281284235,1,35435.95002181254,1.5916077025284734e8,101469.90639035731,1,5,1,ring_buckling,120549.07737879333,-84240.980423952,-999.0
103,11.0,1.5,0,0,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,149706.49779334196,7.838589201206114,147.05832925172325,4179.79158265546,7567.99300136815,423,293,9.319622448805154,2.602510000008582,1,-0.13003126004387544,0.0,2.6200000000086967,14.999999999988951,55299.73240827009,389.9485016477791,583.3658837061328,1.0153670851137235,0.041058198554098126,1,21956.98966542515,1,30733.241862751143,1.0258452009828644e8,87686.90326300499,1,1,1,ring_buckling,149710.41708794257,-84452.94167074827,-999.0
104,11.0,1.5,0,0,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,120544.56696088551,9.02083581564395,159.01957604800475,4957.222972566698,9433.052353044252,422,293,8.73863415525308,2.5368100000081517,1,0.4316511530310398,0.0,2.5400000000081726,14.999999999988951,45575.2350361426,427.65568638609284,583.365884210263,1.3683543158600031,0.018801776829681236,1,41136.998281284235,1,35435.95002181254,1.5916077025284734e8,101469.90639035731,1,5,1,ring_buckling,120549.07737879333,-84240.980423952,-999.0
105,11.0,1.5,0,2,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,189041.2380921826,12.303581805893792,106.62806854768013,4155.899121746967,8735.910309010831,423,293,9.07140925738827,2.353100000006948,1,0.15247279635129507,0.0,2.3600000000069934,14.999999999988951,49356.82662788838,231.16124874848637,600.6421263515805,1.2650144676866617,0.028954261312464914,1,25782.14428584557,1,29640.714467070386,1.9801402785124245e9,96918.94632502555,1,4,1,ring_buckling,189047.38988308556,-84493.37193145232,-999.0
106,11.0,1.5,0,2,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,38122.2125396394,17.529185425897392,87.28302678316837,4674.8137201999625,8098.208431906939,421,293,5.377429800947037,2.3485800000069186,1,-0.6644424172979064,0.0,2.3600000000069934,14.999999999988951,14374.873637352786,194.86415139685658,600.6421307922949,1.1750663479595076,0.03449014431705467,7,21413.85888806451,1,27768.894772081505,2.230552243932282e8,82957.72747527064,1,2,1,ring_buckling,38130.977132352346,-84112.71697321683,-999.0
