t,v_hub,ring_id,radius,N_comp,P_crit,fos,F_inward_total,F_inward_per_vertex
0.03999999999999904,14.995882520134153,1,0.9946666666666666,75.56300775144767,320.51190920980406,4.241651024057648,548.9973867542546,109.79947735085092
0.03999999999999904,14.995882520134153,2,1.064,86.13358153118666,320.511909209804,3.721102774459172,625.7971007182422,125.15942014364843
0.03999999999999904,14.995882520134153,3,1.1333333333333333,84.45086556357018,320.5119092098041,3.7952471780000834,613.5714535879714,122.71429071759428
0.03999999999999904,14.995882520134153,4,1.2026666666666666,81.7543377959346,320.5119092098043,3.9204269504307865,593.9800325766255,118.79600651532509
0.03999999999999904,14.995882520134153,5,1.272,78.35394137483507,320.5119092098041,4.090565242615133,569.274706456565,113.85494129131301
0.03999999999999904,14.995882520134153,6,1.3413333333333333,74.47916870815965,320.5119092098043,4.303376565140022,541.1228351696407,108.22456703392814
0.03999999999999904,14.995882520134153,7,1.4106666666666667,70.28618886275004,320.5119092098044,4.56009799927661,510.6590534020464,102.13181068040929
0.03999999999999904,14.995882520134153,8,1.48,65.86756252956323,320.5119092098042,4.866005312796406,478.55585393780046,95.71117078756009
0.03999999999999904,14.995882520134153,9,1.5493333333333332,61.271082657332926,320.51190920980383,5.231046936159287,445.1604728748408,89.03209457496817
0.03999999999999904,14.995882520134153,10,1.6186666666666665,56.51709094231815,320.51190920980434,5.671061688877824,410.6207012874071,82.12414025748141
0.03999999999999904,14.995882520134153,11,1.688,51.610826723640734,320.5119092098041,6.210168089847535,374.9746052024057,74.99492104048115
0.03999999999999904,14.995882520134153,12,1.7573333333333334,46.5561502811751,320.51190920980434,6.8844160712189035,338.25023119482444,67.65004623896489
0.03999999999999904,14.995882520134153,13,1.8266666666666667,41.42452369923264,320.511909209804,7.737250319084327,300.9667816985846,60.19335633971692
0.03999999999999904,14.995882520134153,14,1.896,47.010319392668436,320.5119092098043,6.817905373767577,341.54996293888763,68.30999258777753
0.07999999999999742,14.99303055500255,1,0.9946666666666666,51.07120763269671,320.51190920980406,6.275784812352989,371.0540430174615,74.2108086034923
0.07999999999999742,14.99303055500255,2,1.064,60.3673577802025,320.511909209804,5.30935792115977,438.59452730632404,87.71890546126481
0.07999999999999742,14.99303055500255,3,1.1333333333333333,60.459163358335395,320.5119092098041,5.30129580705843,439.26153387454076,87.85230677490816
0.07999999999999742,14.99303055500255,4,1.2026666666666666,60.31923110750733,320.5119092098043,5.3135940781233435,438.2448665618797,87.64897331237594
0.07999999999999742,14.99303055500255,5,1.272,59.893031561255775,320.5119092098041,5.351405678672311,435.14834560419627,87.02966912083926
0.07999999999999742,14.99303055500255,6,1.3413333333333333,58.931339706984346,320.5119092098043,5.438734479878425,428.161245294551,85.6322490589102
0.07999999999999742,14.99303055500255,7,1.4106666666666667,57.53675607014167,320.5119092098044,5.570559258138851,418.0290020842852,83.60580041685704
0.07999999999999742,14.99303055500255,8,1.48,55.80239612274187,320.5119092098042,5.743694383746755,405.4281394777342,81.08562789554684
0.07999999999999742,14.99303055500255,9,1.5493333333333332,53.799142943737884,320.51190920980383,5.95756533789003,390.8736531886509,78.17473063773018
0.07999999999999742,14.99303055500255,10,1.6186666666666665,51.80873554109931,320.51190920980434,6.186445313947987,376.41249692791473,75.28249938558295
0.07999999999999742,14.99303055500255,11,1.688,50.01499467768535,320.5119092098041,6.408316371426176,363.38020671300177,72.67604134260036
0.07999999999999742,14.99303055500255,12,1.7573333333333334,48.639482254660734,320.51190920980434,6.589541959589676,353.386523981731,70.67730479634619
0.07999999999999742,14.99303055500255,13,1.8266666666666667,48.55437357286668,320.511909209804,6.60109245830974,352.7681732134724,70.55363464269448
0.07999999999999742,14.99303055500255,14,1.896,63.14104336928267,320.5119092098043,5.076126273924218,458.7465327041475,91.74930654082951
0.11999999999999579,14.990870922738349,1,0.9946666666666666,47.81485455923624,320.51190920980406,6.70318695234621,347.3952530767615,69.47905061535229
0.11999999999999579,14.990870922738349,2,1.064,59.5474966050663,320.511909209804,5.3824581633635775,432.6378871983551,86.52757743967102
0.11999999999999579,14.990870922738349,3,1.1333333333333333,60.96613908940294,320.5119092098041,5.257211855580914,442.9449281674125,88.58898563348251
0.11999999999999579,14.990870922738349,4,1.2026666666666666,61.63787445449664,320.5119092098043,5.199918265293493,447.8253712704703,89.56507425409407
0.11999999999999579,14.990870922738349,5,1.272,61.960000483975946,320.5119092098041,5.172884227021507,450.1657538684126,90.03315077368252
0.11999999999999579,14.990870922738349,6,1.3413333333333333,61.70805130041941,320.5119092098043,5.194004711790758,448.3352359009121,89.66704718018242
0.11999999999999579,14.990870922738349,7,1.4106666666666667,60.89668806596603,320.5119092098044,5.263207563317918,442.4403369460084,88.48806738920169
0.11999999999999579,14.990870922738349,8,1.48,60.45300162981572,320.5119092098042,5.301836146573177,439.21676629638506,87.84335325927701
0.11999999999999579,14.990870922738349,9,1.5493333333333332,60.3574129244209,320.51190920980383,5.310232723379752,438.52227369972195,87.7044547399444
0.11999999999999579,14.990870922738349,10,1.6186666666666665,60.96751467584076,320.51190920980434,5.2570932391444805,442.9549223878928,88.59098447757856
0.11999999999999579,14.990870922738349,11,1.688,61.759716758427224,320.5119092098041,5.18965963628824,448.7106074256276,89.74212148512552
0.11999999999999579,14.990870922738349,12,1.7573333333333334,63.202594125036136,320.51190920980434,5.07118281530855,459.1937251210052,91.83874502420103
0.11999999999999579,14.990870922738349,13,1.8266666666666667,67.02565196919277,320.511909209804,4.781929004690951,486.969866229048,97.3939732458096
0.11999999999999579,14.990870922738349,14,1.896,91.1100527649038,320.5119092098043,3.517854501048732,661.9532806251502,132.39065612503003
0.1600000000000063,14.98971774018487,1,0.9946666666666666,48.86801715502352,320.51190920980406,6.558725478732795,355.04692722420134,71.00938544484026
0.1600000000000063,14.98971774018487,2,1.064,60.774681975386315,320.511909209804,5.273773531873207,441.55391081119006,88.31078216223801
0.1600000000000063,14.98971774018487,3,1.1333333333333333,61.43900269614081,320.5119092098041,5.216749868075846,446.3804833698232,89.27609667396464
0.1600000000000063,14.98971774018487,4,1.2026666666666666,61.36262422615684,320.5119092098043,5.223243191629682,445.8255613031498,89.16511226062997
0.1600000000000063,14.98971774018487,5,1.272,60.65630590603031,320.5119092098041,5.2840657607198525,440.6938583243376,88.13877166486752
