island,iteration,mass_kg
1,132,985.7981409774036
1,133,985.7981409774036
1,134,985.7981409774036
1,135,985.7981409774036
1,136,985.7981409774036
1,137,985.7981409774036
1,138,985.7981409774036
1,139,489.7703413828503
1,140,489.7703413828503
1,141,489.7703413828503
1,142,489.7703413828503
1,143,489.7703413828503
1,144,489.7703413828503
1,145,489.7703413828503
1,146,489.7703413828503
1,147,489.7703413828503
1,148,489.7703413828503
1,149,489.7703413828503
1,150,489.7703413828503
1,151,489.7703413828503
1,152,489.7703413828503
1,153,489.7703413828503
1,154,489.7703413828503
1,155,489.7703413828503
1,156,489.7703413828503
1,157,489.7703413828503
1,158,489.7703413828503
1,159,489.7703413828503
1,160,489.7703413828503
1,161,489.7703413828503
1,162,430.22473479494255
1,163,430.22473479494255
1,164,430.22473479494255
1,165,423.54098105745635
1,166,423.54098105745635
1,167,279.46168750218095
1,168,279.46168750218095
1,169,279.46168750218095
1,170,279.46168750218095
1,171,279.46168750218095
1,172,188.1790881237573
1,173,188.1790881237573
1,174,188.1790881237573
1,175,188.1790881237573
1,176,148.67801693795874
1,177,148.67801693795874
1,178,148.67801693795874
1,179,148.67801693795874
1,180,148.67801693795874
1,181,148.67801693795874
1,182,148.67801693795874
1,183,148.67801693795874
1,184,148.67801693795874
1,185,148.67801693795874
1,186,148.67801693795874
1,187,148.67801693795874
1,188,148.67801693795874
1,189,148.67801693795874
1,190,148.67801693795874
1,191,148.67801693795874
1,192,148.67801693795874
1,193,148.67801693795874
1,194,127.77537083270747
1,195,127.77537083270747
1,196,127.77537083270747
1,197,127.77537083270747
1,198,127.77537083270747
1,199,127.77537083270747
1,200,127.77537083270747
1,201,112.8344752932139
1,202,112.8344752932139
1,203,112.8344752932139
1,204,112.8344752932139
1,205,112.8344752932139
1,206,112.8344752932139
1,207,112.8344752932139
1,208,112.8344752932139
1,209,112.8344752932139
1,210,112.8344752932139
1,211,112.8344752932139
1,212,108.56842323574517
1,213,108.56842323574517
1,214,108.56842323574517
1,215,108.56842323574517
1,216,108.56842323574517
1,217,108.56842323574517
1,218,108.56842323574517
1,219,107.0631852455617
1,220,107.0631852455617
1,221,107.0631852455617
1,222,97.81830658736541
1,223,97.81830658736541
1,224,97.81830658736541
1,225,97.81830658736541
1,226,97.81830658736541
1,227,97.81830658736541
1,228,97.81830658736541
1,229,97.81830658736541
1,230,97.81830658736541
1,231,97.81830658736541
1,232,97.81830658736541
1,233,94.8236902568841
1,234,94.8236902568841
1,235,94.8236902568841
1,236,94.8236902568841
1,237,94.8236902568841
1,238,88.89765234601612
1,239,88.89765234601612
1,240,82.8775223273596
1,241,82.8775223273596
1,242,82.8775223273596
1,243,82.8775223273596
1,244,82.8775223273596
1,245,82.8775223273596
1,246,82.8775223273596
1,247,82.8775223273596
1,248,82.8775223273596
1,249,82.8775223273596
1,250,82.8775223273596
1,251,82.8775223273596
1,252,82.8775223273596
1,253,82.8775223273596
1,254,82.8775223273596
1,255,82.8775223273596
1,256,82.8775223273596
1,257,82.8775223273596
1,258,82.8775223273596
1,259,82.8775223273596
1,260,82.8775223273596
1,261,82.8775223273596
1,262,82.8775223273596
1,263,82.8775223273596
1,264,82.8775223273596
1,265,82.8775223273596
1,266,82.8775223273596
1,267,82.8775223273596
1,268,82.8775223273596
1,269,82.8775223273596
1,270,82.8775223273596
1,271,77.89711934492769
1,272,77.89711934492769
1,273,77.89711934492769
1,274,77.89711934492769
1,275,77.89711934492769
1,276,77.89711934492769
1,277,77.89711934492769
1,278,77.89711934492769
1,279,77.89711934492769
1,280,77.89711934492769
1,281,77.89711934492769
1,282,77.89711934492769
1,283,77.89711934492769
1,284,75.81004618946352
1,285,75.81004618946352
1,286,75.81004618946352
1,287,75.81004618946352
1,288,75.81004618946352
1,289,75.81004618946352
1,290,75.81004618946352
1,291,75.81004618946352
1,292,75.81004618946352
1,293,75.61407195130158
1,294,75.61407195130158
1,295,75.61407195130158
1,296,75.61407195130158
1,297,75.61407195130158
1,298,75.61407195130158
1,299,75.61407195130158
1,300,75.61407195130158
1,301,75.61407195130158
1,302,75.61407195130158
1,303,75.61407195130158
1,304,75.61407195130158
1,305,75.61407195130158
1,306,75.61407195130158
1,307,75.61407195130158
1,308,75.54038482506915
1,309,74.99442409840431
1,310,74.99442409840431
1,311,74.06561260226044
1,312,74.06561260226044
1,313,74.06561260226044
1,314,74.06561260226044
1,315,74.06561260226044
1,316,74.06561260226044
1,317,74.06561260226044
1,318,74.06561260226044
1,319,74.06561260226044
1,320,73.87813455068508
1,321,73.87813455068508
1,322,73.87813455068508
1,323,73.87813455068508
1,324,73.87813455068508
1,325,73.87813455068508
1,326,73.87813455068508
1,327,73.56307403837155
1,328,73.56307403837155
1,329,73.56307403837155
1,330,73.56307403837155
1,331,73.56307403837155
1,332,73.56307403837155
1,333,73.56307403837155
1,334,73.56307403837155
1,335,73.56307403837155
1,336,73.56307403837155
1,337,73.56307403837155
1,338,73.56307403837155
1,339,73.56307403837155
1,340,73.56307403837155
1,341,73.56307403837155
1,342,73.56307403837155
1,343,73.56307403837155
1,344,73.56307403837155
1,345,73.50163165800957
1,346,73.50163165800957
1,347,73.50163165800957
1,348,73.50163165800957
1,349,73.50163165800957
1,350,73.50163165800957
1,351,73.50163165800957
1,352,73.50163165800957
1,353,73.50163165800957
1,354,73.50163165800957
1,355,73.50163165800957
1,356,73.50163165800957
1,357,73.50163165800957
1,358,73.50163165800957
1,359,73.50163165800957
1,360,73.50163165800957
1,361,73.50163165800957
1,362,73.49460247130098
1,363,73.36283154535036
1,364,73.36283154535036
1,365,73.36283154535036
1,366,73.36283154535036
1,367,73.36283154535036
1,368,73.36283154535036
1,369,73.36283154535036
1,370,73.36283154535036
1,371,73.36283154535036
1,372,73.36283154535036
1,373,73.36283154535036
1,374,73.36283154535036
1,375,73.36283154535036
1,376,73.36283154535036
1,377,73.35001642756151
1,378,73.35001642756151
1,379,73.35001642756151
1,380,73.35001642756151
1,381,73.35001642756151
1,382,73.35001642756151
1,383,73.35001642756151
1,384,73.35001642756151
1,385,73.35001642756151
1,386,73.3002111374609
1,387,73.3002111374609
1,388,73.3002111374609
1,389,73.3002111374609
1,390,73.3002111374609
1,391,73.28361285270466
1,392,73.28361285270466
1,393,73.28361285270466
1,394,73.28361285270466
1,395,73.282691551065
1,396,73.282691551065
1,397,73.282691551065
1,398,73.282691551065
1,399,73.282691551065
1,400,73.282691551065
1,401,73.282691551065
1,402,73.282691551065
1,403,73.282691551065
1,404,73.282691551065
1,405,73.282691551065
1,406,73.282691551065
1,407,73.27739304883892
1,408,73.27739304883892
1,409,73.26691912401387
1,410,73.26691912401387
1,411,73.26691912401387
1,412,73.26691912401387
1,413,73.26691912401387
1,414,73.26691912401387
1,415,73.26691912401387
1,416,73.26691912401387
1,417,73.26691912401387
1,418,73.26691912401387
1,419,73.26691912401387
1,420,73.26691912401387
1,421,73.26691912401387
1,422,73.26691912401387
1,423,73.26691912401387
1,424,73.26691912401387
1,425,73.26691912401387
1,426,73.26691912401387
1,427,73.26691912401387
1,428,73.26691912401387
1,429,73.26691912401387
1,430,73.26691912401387
1,431,73.24006452206585
1,432,73.23911037207048
1,433,73.23911037207048
1,434,73.23911037207048
1,435,73.23911037207048
1,436,73.23911037207048
1,437,73.23911037207048
1,438,73.23911037207048
1,439,73.23911037207048
1,440,73.23911037207048
1,441,73.23911037207048
1,442,73.23865371532541
1,443,73.23865371532541
1,444,73.23865371532541
1,445,73.23865371532541
1,446,73.23865371532541
1,447,73.23354965755938
1,448,73.23354965755938
1,449,73.23354965755938
1,450,73.23161221948922
1,451,73.23161221948922
1,452,73.23161221948922
1,453,73.23161221948922
1,454,73.23161221948922
1,455,73.23161221948922
1,456,73.23161221948922
1,457,73.23161221948922
1,458,73.23161221948922
1,459,73.23161221948922
1,460,73.23161221948922
1,461,73.23161221948922
1,462,73.23161221948922
1,463,73.23161221948922
1,464,73.2305749931278
1,465,73.2305749931278
1,466,73.23056664300053
1,467,73.23056664300053
1,468,73.23056664300053
1,469,73.23056664300053
1,470,73.23056664300053
1,471,73.23056664300053
1,472,73.23056664300053
1,473,73.23056664300053
1,474,73.23056664300053
1,475,73.23056664300053
1,476,73.23056664300053
1,477,73.23056664300053
1,478,73.23056664300053
1,479,73.22953996086751
1,480,73.22953996086751
1,481,73.22674455654398
1,482,73.22674455654398
1,483,73.22674455654398
1,484,73.22674455654398
1,485,73.22674455654398
1,486,73.22674455654398
1,487,73.22674455654398
1,488,73.22674455654398
1,489,73.22674455654398
1,490,73.22674455654398
1,491,73.22674455654398
1,492,73.22674455654398
1,493,73.22648215637707
1,494,73.22648215637707
1,495,73.22648215637707
1,496,73.22648215637707
1,497,73.22648215637707
1,498,73.22648215637707
1,499,73.22648215637707
1,500,73.22648215637707
1,501,73.22583417448772
1,502,73.22583417448772
1,503,73.22583417448772
1,504,73.22533050926542
1,505,73.22533050926542
1,506,73.22533050926542
1,507,73.2247105964671
1,508,73.2247105964671
1,509,73.2247105964671
1,510,73.2247105964671
1,511,73.2247105964671
1,512,73.2247105964671
1,513,73.2247105964671
1,514,73.2247105964671
1,515,73.2247105964671
1,516,73.2247105964671
1,517,73.2247105964671
1,518,73.2247105964671
1,519,73.2247105964671
1,520,73.2247105964671
1,521,73.2247105964671
1,522,73.2247105964671
1,523,73.2247105964671
1,524,73.2247105964671
1,525,73.22448761084851
1,526,73.22426620184171
1,527,73.22396618102078
1,528,73.22396618102078
1,529,73.22396618102078
1,530,73.22396618102078
1,531,73.22348888328206
1,532,73.22348888328206
1,533,73.22348888328206
1,534,73.22348888328206
1,535,73.22348888328206
1,536,73.22348888328206
1,537,73.22348888328206
1,538,73.22348888328206
1,539,73.22348888328206
1,540,73.22348888328206
1,541,73.22348888328206
1,542,73.22348888328206
1,543,73.22348888328206
1,544,73.22348888328206
1,545,73.22340623201472
1,546,73.22340623201472
1,547,73.22340623201472
1,548,73.22340623201472
1,549,73.22324283158696
1,550,73.22324283158696
1,551,73.22317303551797
1,552,73.22317303551797
1,553,73.22317303551797
1,554,73.22317303551797
1,555,73.22317303551797
1,556,73.22314171128853
1,557,73.22314128287803
1,558,73.22314128287803
1,559,73.22314128287803
1,560,73.22314128287803
1,561,73.22314128287803
1,562,73.22314128287803
1,563,73.22314128287803
1,564,73.22310682108778
1,565,73.22306514086054
1,566,73.22306514086054
1,567,73.22306514086054
1,568,73.22306514086054
1,569,73.22306514086054
1,570,73.22306514086054
1,571,73.22305784199548
1,572,73.22305784199548
1,573,73.22302746017454
1,574,73.22302746017454
1,575,73.22302746017454
1,576,73.22302746017454
1,577,73.22301500166901
1,578,73.22296600436022
1,579,73.22296600436022
1,580,73.22296600436022
1,581,73.22296600436022
1,582,73.22295246583766
1,583,73.22295246583766
1,584,73.22295246583766
1,585,73.22295246583766
1,586,73.22295246583766
1,587,73.22295246583766
1,588,73.22295246583766
1,589,73.22295246583766
1,590,73.22295246583766
1,591,73.22295246583766
1,592,73.22295246583766
1,593,73.22294708169768
1,594,73.22294708169768
1,595,73.22294708169768
1,596,73.22294708169768
1,597,73.2229355676009
1,598,73.2229355676009
1,599,73.2229355676009
1,600,73.2229355676009
1,601,73.2229355676009
1,602,73.22292788343334
1,603,73.22292788343334
1,604,73.22292788343334
1,605,73.22292788343334
1,606,73.22292788343334
1,607,73.22292788343334
1,608,73.2229131365952
1,609,73.2229131365952
1,610,73.2229131365952
1,611,73.2229131365952
1,612,73.2229131365952
1,613,73.2229131365952
1,614,73.22290958566506
1,615,73.22290319253375
1,616,73.22289511087493
1,617,73.22289511087493
1,618,73.22289511087493
1,619,73.22289511087493
1,620,73.22289230789691
1,621,73.22289230789691
1,622,73.22289230789691
1,623,73.22289230789691
1,624,73.22289230789691
1,625,73.22289230789691
1,626,73.22289230789691
1,627,73.22289230789691
1,628,73.22289230789691
1,629,73.22289230789691
1,630,73.22289230789691
1,631,73.22289230789691
1,632,73.22289230789691
1,633,73.22289230789691
1,634,73.22289230789691
1,635,73.22288218507137
1,636,73.22288218507137
1,637,73.22288218507137
1,638,73.22288218507137
1,639,73.22288218507137
1,640,73.22288218507137
1,641,73.22288218507137
1,642,73.22288218507137
1,643,73.22288218507137
1,644,73.22288218507137
1,645,73.22288218507137
1,646,73.22288218507137
1,647,73.22288218507137
1,648,73.22288218507137
1,649,73.22288218507137
1,650,73.22288218507137
1,651,73.22287893117046
1,652,73.22287893117046
1,653,73.22287893117046
1,654,73.22287893117046
1,655,73.22287893117046
1,656,73.22287893117046
1,657,73.22287893117046
1,658,73.22287893117046
1,659,73.22287893117046
1,660,73.22287893117046
1,661,73.22287721638963
1,662,73.22287721638963
1,663,73.22287721638963
1,664,73.22287721638963
1,665,73.22287721638963
1,666,73.22287721638963
1,667,73.22287446428453
1,668,73.22287446428453
1,669,73.22287446428453
1,670,73.22287446428453
1,671,73.2228734425598
1,672,73.2228734425598
1,673,73.2228734425598
1,674,73.2228734425598
1,675,73.2228734425598
1,676,73.2228734425598
1,677,73.2228734425598
1,678,73.2228734425598
1,679,73.2228734425598
1,680,73.2228734425598
1,681,73.22287311135207
1,682,73.22287311135207
1,683,73.22287311135207
1,684,73.22287311135207
1,685,73.22287311135207
1,686,73.22287311135207
1,687,73.22287311135207
1,688,73.22287311135207
1,689,73.22287311135207
1,690,73.22287240968168
1,691,73.22287240968168
1,692,73.22287240968168
1,693,73.22287240968168
1,694,73.22287240968168
1,695,73.22287240968168
1,696,73.22287240968168
1,697,73.22287240968168
1,698,73.22287240968168
1,699,73.22287240968168
1,700,73.22287240968168
1,701,73.22287240968168
1,702,73.22287206672691
1,703,73.22287206672691
1,704,73.22287206672691
1,705,73.22287161281585
1,706,73.22287161281585
1,707,73.22287124835805
1,708,73.22287124835805
1,709,73.22287124835805
1,710,73.22287124835805
1,711,73.22287124835805
1,712,73.22287124835805
1,713,73.22287124835805
1,714,73.2228692744316
1,715,73.2228692744316
1,716,73.2228692744316
1,717,73.2228692744316
1,718,73.2228692744316
1,719,73.2228692744316
1,720,73.2228692744316
1,721,73.2228692744316
1,722,73.2228692744316
1,723,73.2228692744316
1,724,73.2228692744316
1,725,73.22286885542117
1,726,73.22286885542117
1,727,73.22286885542117
1,728,73.22286885542117
1,729,73.22286885542117
1,730,73.22286885542117
1,731,73.22286885542117
1,732,73.22286885542117
1,733,73.22286885542117
1,734,73.22286885542117
1,735,73.22286885542117
1,736,73.22286885542117
1,737,73.22286885542117
1,738,73.22286885542117
1,739,73.22286885542117
1,740,73.22286885542117
1,741,73.22286885542117
1,742,73.22286885542117
1,743,73.22286874079862
1,744,73.22286874079862
1,745,73.22286874079862
1,746,73.22286874079862
1,747,73.22286874079862
1,748,73.22286874079862
1,749,73.22286874079862
1,750,73.22286874079862
1,751,73.22286874079862
1,752,73.22286874079862
1,753,73.22286874079862
1,754,73.22286874079862
1,755,73.22286872191717
1,756,73.22286872191717
1,757,73.22286866684206
1,758,73.22286866684206
1,759,73.22286866684206
1,760,73.22286866684206
1,761,73.22286866684206
1,762,73.22286844375166
1,763,73.22286844375166
1,764,73.22286844375166
1,765,73.22286844375166
1,766,73.22286844375166
1,767,73.22286844375166
1,768,73.22286844375166
1,769,73.22286844375166
1,770,73.22286844375166
1,771,73.22286844375166
1,772,73.22286844375166
1,773,73.22286844375166
1,774,73.22286841599768
1,775,73.22286841599768
1,776,73.22286841599768
1,777,73.2228683184355
1,778,73.2228683184355
1,779,73.2228683184355
1,780,73.2228683184355
1,781,73.2228683167672
1,782,73.2228683167672
1,783,73.2228683167672
1,784,73.2228683167672
1,785,73.2228683167672
1,786,73.2228683167672
1,787,73.2228683167672
1,788,73.2228683167672
1,789,73.2228683167672
1,790,73.2228683167672
1,791,73.2228683167672
1,792,73.2228683167672
1,793,73.2228683167672
1,794,73.2228683167672
1,795,73.2228683167672
1,796,73.2228683167672
1,797,73.22286826783855
1,798,73.22286826783855
1,799,73.22286826783855
1,800,73.22286826783855
1,801,73.22286826783855
1,802,73.22286826783855
1,803,73.22286826783855
1,804,73.22286826783855
1,805,73.22286826783855
1,806,73.22286826783855
1,807,73.22286826783855
1,808,73.22286826783855
1,809,73.22286826783855
1,810,73.22286826783855
1,811,73.22286823199224
1,812,73.22286823199224
1,813,73.22286823189943
1,814,73.22286823189943
1,815,73.22286823189943
1,816,73.22286823189943
1,817,73.22286823189943
1,818,73.22286823189943
1,819,73.22286823189943
1,820,73.2228682216776
1,821,73.22286820889062
1,822,73.22286820889062
1,823,73.22286820889062
1,824,73.22286820889062
1,825,73.22286820889062
1,826,73.22286820889062
1,827,73.22286820889062
1,828,73.22286820889062
1,829,73.22286820889062
1,830,73.22286820889062
1,831,73.22286820889062
1,832,73.22286820889062
1,833,73.22286820889062
1,834,73.22286820889062
1,835,73.22286820889062
1,836,73.22286820889062
1,837,73.22286820889062
1,838,73.22286820889062
1,839,73.22286820889062
1,840,73.22286820889062
1,841,73.22286820889062
1,842,73.22286820889062
1,843,73.22286820889062
1,844,73.22286820889062
1,845,73.22286820889062
1,846,73.22286820889062
1,847,73.22286820889062
1,848,73.22286820889062
1,849,73.22286820889062
1,850,73.22286820889062
1,851,73.22286820889062
1,852,73.22286820889062
1,853,73.22286820889062
1,854,73.22286820889062
1,855,73.22286820889062
1,856,73.22286820889062
1,857,73.22286820889062
1,858,73.22286820889062
1,859,73.22286820889062
1,860,73.22286820889062
1,861,73.22286820889062
1,862,73.22286819675101
1,863,73.22286819675101
1,864,73.22286819675101
1,865,73.22286819675101
1,866,73.22286819675101
1,867,73.22286819675101
1,868,73.22286819675101
1,869,73.22286819675101
1,870,73.22286819675101
1,871,73.22286819675101
1,872,73.22286819675101
1,873,73.22286819675101
1,874,73.22286819675101
1,875,73.22286819675101
1,876,73.22286819675101
1,877,73.22286819675101
1,878,73.22286819675101
1,879,73.22286819675101
1,880,73.22286819675101
1,881,73.22286819675101
1,882,73.22286819675101
1,883,73.22286819675101
1,884,73.22286819675101
1,885,73.22286819675101
1,886,73.22286819675101
1,887,73.22286819675101
1,888,73.22286819675101
1,889,73.22286819675101
1,890,73.22286819675101
1,891,73.22286819445189
1,892,73.22286819445189
1,893,73.22286819445189
1,894,73.22286819445189
1,895,73.22286819445189
1,896,73.22286819445189
1,897,73.22286819445189
1,898,73.22286819445189
1,899,73.22286819445189
1,900,73.22286819445189
1,901,1.0e6
1,902,1.0e6
1,903,1.0e6
1,904,1.0e6
1,905,1.0e6
1,906,1.0e6
1,907,1.0e6
1,908,1.0e6
1,909,1.0e6
1,910,1.0e6
1,911,1.0e6
1,912,1.0e6
1,913,1.0e6
1,914,1.0e6
1,915,1.0e6
1,916,1.0e6
1,917,1.0e6
1,918,1.0e6
1,919,1.0e6
1,920,1.0e6
1,921,1.0e6
1,922,1.0e6
1,923,1.0e6
1,924,1.0e6
1,925,1.0e6
1,926,1.0e6
1,927,1.0e6
1,928,1.0e6
1,929,1.0e6
1,930,1.0e6
1,931,1.0e6
1,932,1.0e6
1,933,1.0e6
1,934,1.0e6
1,935,1.0e6
1,936,1.0e6
1,937,1.0e6
1,938,1.0e6
1,939,1.0e6
1,940,1.0e6
1,941,1.0e6
1,942,1.0e6
1,943,1.0e6
1,944,1.0e6
1,945,499.2366997759824
1,946,499.2366997759824
1,947,499.2366997759824
1,948,499.2366997759824
1,949,499.2366997759824
1,950,499.2366997759824
1,951,499.2366997759824
1,952,499.2366997759824
1,953,499.2366997759824
1,954,499.2366997759824
1,955,499.2366997759824
1,956,499.2366997759824
1,957,499.2366997759824
1,958,499.2366997759824
1,959,499.2366997759824
1,960,499.2366997759824
1,961,499.2366997759824
1,962,499.2366997759824
1,963,499.2366997759824
1,964,499.2366997759824
1,965,499.2366997759824
1,966,499.2366997759824
1,967,499.2366997759824
1,968,499.2366997759824
1,969,499.2366997759824
1,970,499.2366997759824
1,971,499.2366997759824
1,972,499.2366997759824
1,973,499.2366997759824
1,974,499.2366997759824
1,975,499.2366997759824
1,976,499.2366997759824
1,977,499.2366997759824
1,978,499.2366997759824
1,979,499.2366997759824
1,980,499.2366997759824
1,981,499.2366997759824
1,982,499.2366997759824
1,983,499.2366997759824
1,984,499.2366997759824
1,985,499.2366997759824
1,986,499.2366997759824
1,987,499.2366997759824
1,988,499.2366997759824
1,989,499.2366997759824
1,990,499.2366997759824
1,991,499.2366997759824
1,992,499.2366997759824
1,993,499.2366997759824
1,994,499.2366997759824
1,995,499.2366997759824
1,996,499.2366997759824
1,997,499.2366997759824
1,998,499.2366997759824
1,999,499.2366997759824
1,1000,499.2366997759824
1,1001,499.2366997759824
1,1002,499.2366997759824
1,1003,499.2366997759824
1,1004,499.2366997759824
1,1005,499.2366997759824
1,1006,499.2366997759824
1,1007,499.2366997759824
1,1008,499.2366997759824
1,1009,499.2366997759824
1,1010,499.2366997759824
1,1011,438.7637542417657
1,1012,438.7637542417657
1,1013,438.7637542417657
1,1014,438.7637542417657
1,1015,438.7637542417657
1,1016,201.55611697219533
1,1017,201.55611697219533
1,1018,201.55611697219533
1,1019,201.55611697219533
1,1020,201.55611697219533
1,1021,201.55611697219533
1,1022,201.55611697219533
1,1023,201.55611697219533
1,1024,201.55611697219533
1,1025,201.55611697219533
1,1026,201.55611697219533
1,1027,201.55611697219533
1,1028,201.55611697219533
1,1029,201.55611697219533
1,1030,201.55611697219533
1,1031,201.55611697219533
1,1032,201.55611697219533
1,1033,201.55611697219533
1,1034,201.55611697219533
1,1035,201.55611697219533
1,1036,201.55611697219533
1,1037,201.55611697219533
1,1038,201.55611697219533
1,1039,201.55611697219533
1,1040,201.55611697219533
1,1041,201.55611697219533
1,1042,201.55611697219533
1,1043,201.55611697219533
1,1044,201.55611697219533
1,1045,201.55611697219533
1,1046,201.55611697219533
1,1047,201.55611697219533
1,1048,201.55611697219533
1,1049,201.55611697219533
1,1050,201.55611697219533
1,1051,201.55611697219533
1,1052,201.55611697219533
1,1053,200.8627160326443
1,1054,200.8627160326443
1,1055,200.8627160326443
1,1056,200.8627160326443
1,1057,167.97821676246787
1,1058,167.97821676246787
1,1059,167.97821676246787
1,1060,167.97821676246787
1,1061,167.97821676246787
1,1062,167.97821676246787
1,1063,167.97821676246787
1,1064,167.97821676246787
1,1065,167.97821676246787
1,1066,167.97821676246787
1,1067,164.05437792897197
1,1068,164.05437792897197
1,1069,164.05437792897197
1,1070,159.52542997919514
1,1071,159.52542997919514
1,1072,159.52542997919514
1,1073,159.52542997919514
1,1074,159.52542997919514
1,1075,159.52542997919514
1,1076,157.48880230601335
1,1077,157.48880230601335
1,1078,157.48880230601335
1,1079,157.48880230601335
1,1080,157.48880230601335
1,1081,125.8719140257547
1,1082,125.8719140257547
1,1083,125.8719140257547
1,1084,125.8719140257547
1,1085,125.8719140257547
1,1086,125.8719140257547
1,1087,125.8719140257547
1,1088,125.8719140257547
1,1089,125.8719140257547
1,1090,125.8719140257547
1,1091,125.8719140257547
1,1092,125.8719140257547
1,1093,125.8719140257547
1,1094,125.8719140257547
1,1095,125.8719140257547
1,1096,125.8719140257547
1,1097,125.8719140257547
1,1098,125.8719140257547
1,1099,125.8719140257547
1,1100,113.22135640798172
1,1101,113.22135640798172
1,1102,113.22135640798172
1,1103,113.22135640798172
1,1104,113.22135640798172
1,1105,113.22135640798172
1,1106,113.22135640798172
1,1107,113.22135640798172
1,1108,113.22135640798172
1,1109,113.22135640798172
1,1110,106.26562864421999
1,1111,106.26562864421999
1,1112,106.26562864421999
1,1113,106.26562864421999
1,1114,106.26562864421999
1,1115,106.26562864421999
1,1116,106.26562864421999
1,1117,106.26562864421999
1,1118,106.26562864421999
1,1119,106.26562864421999
1,1120,106.26562864421999
1,1121,106.26562864421999
1,1122,94.48650536759345
1,1123,94.48650536759345
1,1124,94.48650536759345
1,1125,94.48650536759345
1,1126,94.48650536759345
1,1127,94.48650536759345
1,1128,94.48650536759345
1,1129,94.48650536759345
1,1130,90.39253011069667
1,1131,90.39253011069667
1,1132,90.39253011069667
1,1133,90.39253011069667
1,1134,90.39253011069667
1,1135,90.39253011069667
1,1136,90.39253011069667
1,1137,90.39253011069667
1,1138,90.39253011069667
1,1139,89.63978781068253
1,1140,89.63978781068253
1,1141,89.63978781068253
1,1142,89.63978781068253
1,1143,89.63978781068253
1,1144,89.63978781068253
1,1145,89.63978781068253
1,1146,89.63978781068253
1,1147,89.63978781068253
1,1148,87.51043418854901
1,1149,87.51043418854901
1,1150,87.51043418854901
1,1151,87.51043418854901
1,1152,87.51043418854901
1,1153,87.51043418854901
1,1154,87.51043418854901
1,1155,87.51043418854901
1,1156,87.51043418854901
1,1157,87.51043418854901
1,1158,87.51043418854901
1,1159,87.51043418854901
1,1160,87.51043418854901
1,1161,87.51043418854901
1,1162,87.51043418854901
1,1163,87.51043418854901
1,1164,87.51043418854901
1,1165,87.51043418854901
1,1166,87.51043418854901
1,1167,87.51043418854901
1,1168,87.51043418854901
1,1169,87.51043418854901
1,1170,87.51043418854901
