rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.4324154189232446,1.8773669339236125,0.21228073405682882,0.010000000000000002
2,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.6502837917934469,3.2903078212368566,0.03504926912286399,0.010000000000000002
3,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.8836593211138852,1.8945194125415292,0.40378686981683987,0.010000000000000009
4,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.02,1.0,0.5725514564054301,2.741335508622706,0.02741243241946707,0.01000000000000001
5,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.6191986353206463,0.3679269990513627,0.21180581847415017,0.010000000000000018
6,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.9962041547158766,1.4377383341925503,0.5128669102397023,0.010000000000000002
7,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.6592498717780781,1.280411596925745,0.5252603965544486,0.01000000000000001
8,15.435174011529034,1.800000000000002,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.0420324822381946,0.02,1.0,0.6515400205152788,0.4156472908079046,0.48158237691991534,0.010000000000000016
9,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000004,1.0,0.9982312500580703,3.1235575172239898,0.07908604067551975,0.01000000000000001
10,15.435174011529034,1.8000000000000005,1.5,true,5,8,5,1.9939229340862803,1.0,2,0.04203248223819459,0.020000000000000007,1.0,0.9029349512050557,1.2992701746734368,0.6605123767284162,0.010000000000000004
