run_id,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
37,11.0,15.0,0,0,700000.0,250.0,12.5,1,0,15.0,75.0,30.0,13952.398035038977,3.291399715622912,0.0,2134.851810844571,3302.1521726912356,1500,23.542319999785413,1,-0.37001587237418326,0.0,23.559999999784743,14.999999999997222,3716.494193971802,773.5012438490834,539.5235700217604,0.7478467689015034,0.05400094348450427,1,ring_buckling,13954.04373489679,-300000.0,-99999.0
38,11.0,15.0,0,0,700000.0,250.0,25.0,1,0,15.0,75.0,30.0,4869.63666450913,3.1548441691726326,0.0,4056.9176315127934,3861.4388046225995,1500,23.48583999978755,1,-0.05195416263681826,0.0,23.499999999787015,14.999999999997222,2976.458953034184,1067.954385801803,539.5758628210956,0.7480665985638026,0.061116938489852876,1,ring_buckling,4871.214086593716,-300000.0,-99999.0
39,11.0,15.0,0,0,700000.0,500.0,12.5,1,0,15.0,75.0,30.0,13952.398035038977,3.291399715622912,0.0,2134.851810844571,3302.1521726912356,1500,23.542319999785413,1,-0.37001587237418326,0.0,23.559999999784743,14.999999999997222,3716.494193971802,773.5012438490834,539.5235700217604,0.7478467689015034,0.05400094348450427,1,ring_buckling,13954.04373489679,-300000.0,-99999.0
40,11.0,15.0,0,0,700000.0,500.0,25.0,1,0,15.0,75.0,30.0,4869.63666450913,3.1548441691726326,0.0,4056.9176315127934,3861.4388046225995,1500,23.48583999978755,1,-0.05195416263681826,0.0,23.499999999787015,14.999999999997222,2976.458953034184,1067.954385801803,539.5758628210956,0.7480665985638026,0.061116938489852876,1,ring_buckling,4871.214086593716,-300000.0,-99999.0
41,11.0,15.0,0,2,350000.0,250.0,12.5,1,0,15.0,75.0,30.0,20058.932532532475,2.562175759483032,0.0,4155.372380332716,5424.314288783791,1500,NaN,0,10.064404533724845,8.834060368160177,NaN,14.999999999997222,8623.127976894055,0.0,560.6347242470555,0.7464809505075394,0.0710783787891942,1,ring_buckling,20060.213620412218,-300000.0,-99999.0
42,11.0,15.0,0,2,350000.0,250.0,25.0,1,0,15.0,75.0,30.0,10742.834210587982,2.262363686843944,0.0,5393.290671997718,5366.256791764093,1500,NaN,0,10.066986415304537,11.201317070306047,NaN,14.999999999997222,4878.533295151777,1416.5627550833885,560.7397664157077,0.748593741006438,0.0419106806709988,1,ring_buckling,10743.965392431404,-300000.0,-99999.0
43,11.0,15.0,0,2,350000.0,500.0,12.5,1,0,15.0,75.0,30.0,20058.932532532475,2.562175759483032,0.0,4155.372380332716,5424.314288783791,1500,NaN,0,10.064404533724845,8.834060368160177,NaN,14.999999999997222,8623.127976894055,0.0,560.6347242470555,0.7464809505075394,0.0710783787891942,1,ring_buckling,20060.213620412218,-300000.0,-99999.0
44,11.0,15.0,0,2,350000.0,500.0,25.0,1,0,15.0,75.0,30.0,10742.834210587982,2.262363686843944,0.0,5393.290671997718,5366.256791764093,1500,NaN,0,10.066986415304537,11.201317070306047,NaN,14.999999999997222,4878.533295151777,1416.5627550833885,560.7397664157077,0.748593741006438,0.0419106806709988,1,ring_buckling,10743.965392431404,-300000.0,-99999.0
45,11.0,15.0,0,2,700000.0,250.0,12.5,1,0,15.0,75.0,30.0,18419.779965611702,2.491769592765763,0.0,5098.321215398979,5647.950034984905,1500,NaN,0,10.083609914155215,7.851743293277397,NaN,14.999999999997222,6595.801796798004,55.747250357773964,539.5163599407837,0.758528209998893,0.06470575419080024,1,ring_buckling,18421.025850408085,-300000.0,-99999.0
46,11.0,15.0,0,2,700000.0,250.0,25.0,1,0,15.0,75.0,30.0,10391.561950380725,2.3411995104378103,0.0,4920.992636335124,5798.065798881478,1500,NaN,0,10.04198807950067,11.170411846824187,NaN,14.999999999997222,6906.8511160168055,0.0,539.5739603021532,0.7571204997250831,0.05844998091425892,1,ring_buckling,10392.732550135943,-300000.0,-99999.0
47,11.0,15.0,0,2,700000.0,500.0,12.5,1,0,15.0,75.0,30.0,18419.779965611702,2.491769592765763,0.0,5098.321215398979,5647.950034984905,1500,NaN,0,10.083609914155215,7.851743293277397,NaN,14.999999999997222,6595.801796798004,55.747250357773964,539.5163599407837,0.758528209998893,0.06470575419080024,1,ring_buckling,18421.025850408085,-300000.0,-99999.0
48,11.0,15.0,0,2,700000.0,500.0,25.0,1,0,15.0,75.0,30.0,10391.561950380725,2.3411995104378103,0.0,4920.992636335124,5798.065798881478,1500,NaN,0,10.04198807950067,11.170411846824187,NaN,14.999999999997222,6906.8511160168055,0.0,539.5739603021532,0.7571204997250831,0.05844998091425892,1,ring_buckling,10392.732550135943,-300000.0,-99999.0
49,11.0,15.0,1,0,350000.0,250.0,12.5,1,0,15.0,75.0,30.0,8430.747887607195,2.058983252943508,0.0,4304.558370113251,3375.2184052374164,1500,NaN,0,9.091356624275706,10.302736266475183,NaN,5.5604185093926,4979.059422595955,1811.347084299447,560.6528768671736,0.7693935047227356,0.09800105061971726,1,ring_buckling,8431.777379233667,-300000.0,-99999.0
