t,k_mppt,P_kw,omega_hub,omega_gnd,delta_omega,min_fos,collapse_margin_deg,twist_deg,T_max_N,state
0.019999999999999858,5.0,5.283244884001582,9.537209582727913,10.18537239698506,-0.6481628142571463,2179.5404707495363,46.775537841314936,80.04176900868192,6411.3811056397335,IDLE
0.03999999999999904,5.0,5.847723990976124,9.578296512042675,10.53591570318231,-0.957619191139635,358.37874274808996,46.584761070951714,79.08658177079158,4222.35646180117,IDLE
0.05999999999999823,5.0,5.960745804811096,9.61568003341631,10.603360631837994,-0.987680598421683,98.32632863810763,46.32889746137977,77.95169361979839,2978.5398462876483,IDLE
0.07999999999999742,5.0,5.806537167968492,9.651043417945623,10.511121801488255,-0.860078383542632,46.111239494968906,46.131022851653285,76.88231838195738,2434.51640642381,IDLE
0.0999999999999966,5.0,5.531721102493551,9.685608098790219,10.342608616496191,-0.6570005177059723,28.15830365446761,46.025691982910324,76.00884458222274,2550.728317499854,IDLE
0.11999999999999579,5.0,5.228145380878952,9.72041788365798,10.149840489216867,-0.4294226055588872,24.459118827384163,46.01953178958717,75.3857907787414,2505.010969552978,IDLE
0.14000000000000018,5.0,4.9438413571116815,9.75640185379411,9.962419854921409,-0.2060180011272994,33.037134703888796,46.10799435083884,75.02310211102804,2591.0885082988075,IDLE
0.1600000000000063,5.0,4.70052331531204,9.794090885667389,9.796224642747957,-0.002133757080567733,67.62707995827927,46.27592700975761,74.9062391472645,2606.731248889563,IDLE
0.18000000000001243,5.0,4.505924674233934,9.833537236022872,9.659129180512664,0.17440805551020766,74.65267465525558,46.49775924243298,75.00779241396707,2547.220471082633,IDLE
0.20000000000001855,5.0,4.36040307788131,9.874443219625782,9.554006763558816,0.32043645606696636,47.71951853459486,46.74090974679045,75.29423283288529,2449.897693404163,IDLE
0.22000000000002468,5.0,4.259810908228166,9.916334309521126,9.479965838260588,0.436368471260538,37.265888141175935,46.971278769091114,75.73051491073473,2349.54371387045,IDLE
0.2400000000000308,5.0,4.196703729591611,9.958696475525713,9.432918934432728,0.5257775410929852,37.89517505577425,47.15958050441741,76.28392259894679,2267.1612686704198,IDLE
0.26000000000003,5.0,4.161260852283648,10.001053542301051,9.406288874677697,0.5947646676233536,42.96768303129518,47.28657166641253,76.92737278398165,2208.948722132394,IDLE
0.28000000000002223,5.0,4.142577941264792,10.042985498432943,9.392190542017355,0.6507949564155879,50.937568136754315,47.3450858310131,77.64169485191428,2234.8593192098306,IDLE
0.3000000000000145,5.0,4.130388633733103,10.084128974630236,9.382969490748454,0.7011594838817814,61.91689128238263,47.33843261974115,78.41632452447125,2359.3920776047507,IDLE
0.3200000000000067,5.0,4.116797223664266,10.124192006997179,9.372666350284929,0.7515256567122499,73.42734483370154,47.27694891893154,79.24823867218434,2481.8523933538745,IDLE
0.33999999999999897,5.0,4.097437904155519,10.162986037332718,9.357951544926951,0.8050344924057669,68.8294457552963,47.17486963041523,80.13950790719797,2569.3772796112125,IDLE
0.3599999999999912,5.0,4.071684023408384,10.200456050744034,9.338304286004632,0.8621517647394015,54.33924087230018,47.04796461654767,81.09424287425072,2589.904338339913,IDLE
0.37999999999998346,5.0,4.041943953436404,10.236684440308366,9.315512672041992,0.9211717682663743,46.27059392503524,46.911471254529914,82.11576813764478,2527.089701558654,IDLE
0.3999999999999757,5.0,4.012428546072559,10.27185661660389,9.292782426428971,0.9790741901749183,46.765432298441155,46.778239120601086,83.20460967039092,2595.116950953577,IDLE
0.41999999999996795,5.0,3.98787517776971,10.30619969072733,9.27378843401456,1.03241125671277,61.95724563121817,46.65731246004528,84.35750727988177,2659.1114226960985,IDLE
0.4399999999999602,5.0,3.972552747480899,10.33991693641455,9.261895771813299,1.0780211646012514,79.6318119907655,46.553409889644804,85.56735703536663,2647.862969450449,IDLE
0.45999999999995245,5.0,3.969657520855936,10.373145482489615,9.259645178305373,1.1135003041842424,68.81050852349946,46.46717595407474,86.82383383290316,2577.5872333140514,IDLE
0.4799999999999447,5.0,3.981050577244067,10.40594809445756,9.268495219255286,1.1374528752022748,56.28972447935796,46.39621514439246,88.11442314139471,2471.6296322306353,IDLE
0.49999999999993694,5.0,4.00724061283111,10.438330375959946,9.288775615479272,1.1495547604806742,63.8513206641046,46.33661349050215,89.42562883858204,2355.279613556885,RAMPING
0.5199999999999569,5.059524614817852,4.047538518214731,10.470267622355403,9.319808642247661,1.1504589801077412,79.43391971827613,46.28432862874636,90.7441608655404,2424.07322322574,RAMPING
0.5399999999999769,5.118084596967479,4.14400178503739,10.501727425651941,9.356284237353956,1.1454431882979854,107.78422803856805,46.236067205204904,92.06020892058471,2477.7960518609907,RAMPING
0.559999999999997,5.175617145111416,4.246745185606252,10.532682268798524,9.396863414744349,1.1358188540541754,124.52213972512821,46.18961376022552,93.36771416778517,2514.7846337057695,RAMPING
0.580000000000017,5.2320771563844515,4.353998872696477,10.563117038703401,9.44007380622044,1.1230432324829618,112.8398045878627,46.14375768510693,94.66223198578153,2524.7754238744797,RAMPING
0.600000000000037,5.287437016450029,4.464013993442293,10.593033964462117,9.484558855211874,1.108475109250243,92.82031333880985,46.09810898825758,95.94095052712827,2494.4360335886217,RAMPING
0.620000000000057,5.341683996355736,4.575302009429243,10.622454981256027,9.529238275318315,1.0932167059377118,89.38458547928009,46.05290998487635,97.20247844226309,2462.92386392973,RAMPING
0.640000000000077,5.394816328175297,4.6867668180439095,10.651418386837529,9.573374565697668,1.078043821139861,97.77300814113504,46.008730979438766,98.44650241569447,2567.9533022649953,RAMPING
0.660000000000097,5.446839086253406,4.797724192189124,10.679970316234511,9.616555407831646,1.0634149084028657,132.76343859405688,45.966172452495776,99.6734121118244,2620.2705918504435,RAMPING
0.680000000000117,5.497760683146596,4.907840310681003,10.708151060742358,9.658624732371718,1.0495263283706393,125.94340086049296,45.92557787137856,100.88396511203548,2616.886625404976,RAMPING
0.700000000000137,5.547590458462582,5.017022468401329,10.735983486210749,9.699590622038746,1.0363928641720026,113.2986564184467,45.88681226072389,102.07903149983366,2563.330183144047,RAMPING
0.720000000000157,5.596337431595043,5.125302686753875,10.763469043668257,9.73953842672178,1.023930616946478,95.11433797047609,45.84928230441703,103.25943399780759,2470.393605270197,RAMPING
0.740000000000177,5.6440100449270805,5.23273866679632,10.790591931203767,9.778563292569093,1.0120286386346748,107.87401105830983,45.812195467300604,104.42587786926252,2454.0732217317136,RAMPING
