timestamp,generation,evaluations,best_mass_kg,best_fos,infeas_frac,elapsed_s,r_hub_m,r_bottom_m,target_Lr,n_lines
2026-04-25T11:18:16.246,2000000,128071992,79.51342288746577,1.8,0.0,222.8888759613037,3.577708763999664,0.30000000000000066,0.6922648260181353,8
