timestamp,generation,evaluations,best_mass_kg,best_fos,infeasible_frac,elapsed_s,Do_top_m,t_over_D,aspect_ratio,Do_scale_exp,r_hub_m,taper_ratio,n_rings
2026-04-20T12:31:27.771,0,48,92.50786188198474,4.520021956544598,0.3333333333333333,0.0,0.049202751013537584,0.03889812769285071,0.8371014060723672,0.5356696460847508,1.869144262831987,0.5961699788441189,27
2026-04-20T12:33:54.446,2000000,96038010,9.229360911531751,1.8,0.0,146.34083580970764,0.03956391565691533,0.02,1.0,0.5000000000000016,1.8000000000000003,0.3,7
