island,mass_kg,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,n_expansion,bank_angle_deg,blade_scale
13,59.99891656903845,0.10605176246137935,0.010000000069161226,1.0000001249383024,0.3190593115036242,5.396543976460934,0.3104213753743548,2.999999995890428,7.932796597467241,0.39219993942815784,9.12209315456228,26.955143524437766,0.32735369655657126
14,58.00085473985118,0.09242758062682335,0.010000001275724597,1.0000015817275936,0.281751271658222,5.396543945697816,0.3104213906187558,2.999999967985433,11.016900331178,0.4304873567017793,20.0,5.00022098299116,0.2870346627445562
15,68.37048077726695,0.10063246155961206,0.01,1.1292300527017798,0.9418833004577855,5.613138866874664,1.0952662416688481,2.8967600985386577,12.0,0.1642445282100114,4.041288128623153,19.620633744177315,0.36135081810448155
16,58.11175168230864,0.0840247143487249,0.010006781395744952,0.9978591054167092,0.8323625339823898,5.396543945697816,1.5425671611776006,2.98924933980994,11.467109264951647,0.030729967915616305,4.945877090897065,7.95457583611463,0.25103645625823917
17,56.30101252847189,0.0793087208605148,0.01,1.3236188531172297,1.75906809642765e-6,6.629264352016403,0.30000003342950327,2.9037054242514415,9.107979600821979,0.7482411783800395,12.986653220295926,8.733155291526147,0.3881212447665253
18,64.76566678597365,0.08117081882786276,0.01019052018213186,1.065140198474132,0.3026212260977598,5.396543945697816,0.8975114226979141,2.9462994129242115,10.869874598070048,0.17570606574736833,6.377562513487755,12.80628747353628,0.2696899787839029
19,72.13497556883235,0.08125458839086254,0.010000059083925828,1.0000206139945846,0.9999952073574477,5.554143874094778,4.424598741952676,3.0,11.832921368298313,-0.040409671638713625,0.7640081594953406,35.0,0.5175516716604597
20,57.13936167100145,0.08087553007061228,0.01,1.0001384532542859,0.7362883813442452,5.39654812308665,2.0165579705318435,2.9999961809798794,10.364832165958845,-0.07323319694849893,4.481105804847637,17.088889263385344,0.2706122803644495
21,56.30712503345502,0.08333950973156738,0.010000000076013782,1.2910742635996777,2.132143896280986e-9,6.6733923040645795,0.3000000068993913,2.8989625854997896,7.679918021654337,0.764787349145916,16.398493293617406,10.258606081262007,0.39532955114800117
22,57.18835117933603,0.08089134814232271,0.01,1.0002366695749214,0.7357375620601864,5.39679229159385,2.016322226472875,3.0,10.208168017047665,-0.07515134711038343,3.81348917857295,15.828084889820593,0.2699025450263814
23,56.829498944140866,0.079461441734188,0.01008891985962728,1.391443410125756,0.0,6.146346685060142,0.3004494587220539,3.0,8.79390641371773,0.7321882813541333,17.83765502970565,13.299816888160128,0.4091001861973677
24,57.14211896582577,0.08096686899528845,0.01,1.0007695234841876,0.7395546215228992,5.396543945697816,2.0166273085337836,3.0,9.582009808977602,-0.07090707724235423,3.9917999315766592,17.44875440737691,0.27086355998803036
25,56.300508806763034,0.07928827816991535,0.010000006698817912,1.324888490986324,0.0,6.631694074905008,0.3000000058538351,2.894291336598405,8.973128058965255,0.7483178737839511,19.510967260067247,8.374708678099188,0.38779258220220036
26,57.96398721236962,0.08134305309313065,0.010103036099950936,1.0273999465576018,0.7845360678226954,5.396543945697816,2.09990732261289,2.986861331012655,10.327956102001334,-0.04475601243813419,4.08719213400721,5.0,0.25768592913467603
27,57.13771424163682,0.08096814707171496,0.01,1.000006461974793,0.7392084634211553,5.396555724585845,2.01648674244725,3.0,9.702216689629763,-0.07110587773646565,4.119507030047753,17.496627843399455,0.2709216569680127
28,57.466913187949295,0.07676307849922644,0.01,1.0000001531662612,0.690066597758108,5.396543945697816,2.016388680436372,2.9999998904107463,10.84770057374476,-0.10865504798507047,3.9718528109047693,26.47187239593754,0.28493756007639665
29,57.218551724801074,0.07815013193576861,0.01,1.5,0.0,6.493211340834275,0.3,3.0,8.980593262498898,0.7409564700698893,20.0,18.689323441962504,0.4063362350075024
30,1.0000040315619025e6,0.010603207009007442,0.01,0.15,1.0,5.396543945697816,0.310421369790516,2.999999998578919,3.234072986702435,0.7999999997061245,1.198414725300414,25.892266388447325,0.9324711788194378
31,103.79774393516615,0.09189841916920699,0.010000000005180821,1.0000000298932425,1.0,5.396543945697816,4.777855160447171,2.6039579140957247,12.0,0.04745000992306503,0.0,25.138740189201233,0.21859753592678347
32,59.33535678837748,0.0822659750719358,0.01,1.421822640777391,0.016650842436429687,5.396543945697816,0.3,2.8461924182882674,9.173856690112178,0.735559932797184,16.77232664518696,6.1351672313280785,0.3859944524582718
33,154.91449513996784,0.1596158676657936,0.01,0.8888265239992202,0.30936733145922624,5.396543945697816,0.3104210636519269,1.9252547564230806,11.97840408893825,0.4998069869113087,4.477449129158355,16.42873481529217,0.7653302395073989
34,57.10058010470649,0.08744092197501777,0.010000002393539435,1.0000013118730604,0.8176574990362394,5.396544318225769,1.4140089878804878,2.999998852937015,10.134894895999308,0.020220126594391177,5.29182787063394,7.1420816374636376,0.2595088898706961
35,57.10065624784803,0.0874472141473864,0.010000011751136862,1.000006530557355,0.8177697565003137,5.396543945697816,1.414026559692755,2.999985091387529,9.718050110040839,0.020373389588780263,4.902245098135518,7.225485148121678,0.2595351599038173
36,57.466910137084525,0.07676302010471378,0.01,1.0000003156228814,0.6900647969492779,5.396543945697816,2.016388970802577,3.0,10.570613142144484,-0.10865623334333897,4.2999454161497095,26.47169594242924,0.28493728903429133
37,72.07230507068135,0.14995645804800323,0.01,0.9870413296079525,0.7979660201770317,5.396543945697816,0.3104822184125148,2.99993348527491,6.940976751471843,0.38328576083573024,8.837196381183482,19.969042006341834,0.31185393325748
38,58.157261270351846,0.09531601371789059,0.010013258031163546,1.0064228526987786,0.3015707749425626,5.396543945697816,0.31309304931190046,3.0,9.57677837829945,0.39596023498824034,10.012926584303479,12.014198711999027,0.29196983465184945
39,61.28474013425195,0.08782480831776468,0.01,1.5,0.4358759336419203,5.396543945697816,0.4274008092930147,3.0,11.335818647681453,0.32946400321928104,8.534180970053571,13.22682051226627,0.28234000547914556
40,72.3896987255608,0.08132242053909443,0.01,1.0128386742560753,1.0,5.570244727652219,4.4204368300865235,2.999615447801761,11.63269620019622,-0.04004253407637984,1.3561691662628508,34.18317574594997,0.5150443614222111
41,56.30073426477669,0.07919839380312854,0.010000015364504202,1.3323995738593954,0.0,6.6309680293279,0.3000008895838764,2.8416703149542486,9.005745856760957,0.748426736595754,17.711582807691187,8.181878442703084,0.38773359587540873
42,101.72485671353067,0.08703972068383578,0.010000000698589667,1.0000002935269596,0.48834730146785876,5.396543945697816,4.890151428155986,2.6602954291091563,11.500104760190935,0.00019280483543158297,0.0,16.212747427416215,0.7731370647073388
43,59.92269880760007,0.0840365722541808,0.01028852337203345,1.127358210577182,0.8596565590509727,5.40668431467076,2.0844438375486565,3.0,10.216123526493398,0.031226112108859415,4.068687000876094,10.2910800613538,0.2580200293210858
44,1.0000040315619017e6,0.010603207008669806,0.01,0.15000000000662056,1.0,5.396543945697816,0.3104213689441583,3.0,3.246206725439211,0.8,1.4679110078198674,23.621239584628334,0.005
45,56.30712358588888,0.08333656945878988,0.01,1.2912967249120801,7.261762541541368e-9,6.67340112616702,0.3,3.0,8.433623911159527,0.7647910891802225,20.0,10.258776666146847,0.3953306520089391
46,56.29961289938595,0.0792768560980909,0.01,1.3251438066374288,1.218733898200743e-7,6.63608673625739,0.3,3.0,9.251984842801276,0.7484237905189948,19.262141037799395,7.649626310118045,0.38716621110126304
47,60.17415313131338,0.09035406143861663,0.010101666380728215,1.259504950185847,0.20531488432333966,5.396543945697816,0.3155423900207396,3.0,10.139854535887762,0.4801047821419577,20.0,10.1116365999511,0.308439092022251
48,58.15295108984946,0.0956863454543838,0.01,1.0225333271271533,0.31953549638850465,5.396543945697816,0.31882565180552896,3.0,10.13257854529457,0.39295973440766296,10.241633579472046,10.805681845763099,0.2884990330141403
49,57.13719768639216,0.08099580419592807,0.01,1.0000064686398404,0.7400674766497317,5.396545814949234,2.016386714771596,3.0,10.225820325321534,-0.07046914027604793,4.00604680448048,17.612941659642292,0.27101846545462327
50,154.4675222527395,0.1592609894724809,0.01,1.5,1.0,5.396543945697816,1.9309545128273926,2.9553734555517557,12.0,0.3450236648388247,3.9868190003211117,28.008897037620688,0.4108524110234213
51,1.0000040315619017e6,0.010603207008669806,0.01,0.15,1.0,5.396543945697816,0.31042136894428174,3.0,3.1678297141865484,0.7999999999638331,20.0,6.701141787032322,1.0195836003681353
52,54.913522235532625,0.07969001001395437,0.01,1.260208837556551,1.867735968830265e-7,6.940453246739539,0.30000002901566103,3.0,8.988559327691462,0.7432734928771637,14.120234475106395,8.65481473218692,0.40398236484501465
53,56.29961679018173,0.07928269906416419,0.01,1.3246709726083734,0.0,6.636055131360618,0.30000000498661616,2.8921076270118977,8.61770819333294,0.7484152055077187,14.521268409137289,7.648184809011813,0.3871636278250203
54,1.000005881162605e6,0.013886648702372313,0.01,0.18118577694374016,0.9871221467863202,5.396543945697816,0.4098233030495554,3.0,3.2334244366532627,0.7625563525092833,0.0,19.161580067857837,2.0
55,1.0000040315619032e6,0.010603207008669806,0.01,0.15,1.0,5.396543945697816,0.31042137164283284,3.0,3.0,0.8,15.305434659592816,9.027506546717422,0.005
56,57.13839550948885,0.0809007427456078,0.01,1.0001012520983392,0.737059227865843,5.396550634736176,2.0163847963368036,3.0,9.97228953681285,-0.07269616725631045,3.5662795496684043,17.23985841674587,0.27074775744704843
57,72.13408646445585,0.0812536940135537,0.010000000001984345,1.0000000439577796,0.9999997895249203,5.55406707505349,4.42465596479844,2.999999993371644,11.707794441053931,-0.04040542120806491,0.8276226047253489,35.0,0.5175379036864398
58,1.0000040315619017e6,0.010603207008669806,0.010000000008797381,0.15,1.0,5.396543945697816,0.31042136895119227,3.0,3.2881178263789663,0.8,20.0,10.741835519222995,0.12949690490549415
59,56.299662253913766,0.07926959080082134,0.010000008195633465,1.3257537197443874,1.5329126419493346e-7,6.6359889492932576,0.3000001912179742,2.971848356631011,8.753881225252663,0.748431656304706,16.93657345449076,7.654558576714849,0.38717638200401555
60,56.30871668961241,0.07931687290576876,0.010001097691249404,1.3282760414202666,0.0,6.595841886002072,0.3,2.9199537171500687,9.091680036869366,0.7475265279196127,15.87435181923297,10.434638985468993,0.3906728573182108
