rank,mass_kg,min_fos,torsional_fos,feasible,n_rings,n_lines,axial_idx,r_hub_m,taper,worst_ring,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,profile_exp,straight_frac,knuckle_mass_kg
1,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7356417261448205,0.6663326273231169,0.010000000000000073
2,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7356417261448205,0.5839875166751936,0.010000000000000073
3,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7645040761374975,0.5973900515252089,0.010000000000000075
4,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7381363324596848,0.5405432662121887,0.010000000000000146
5,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7341176239509604,0.5186744088480855,0.010000000000000077
6,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7570970878141818,0.683800172242743,0.010000000000000044
7,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7326507048908094,0.6699806359132123,0.010000000000000024
8,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7279291209189688,0.6555900672851709,0.010000000000000047
9,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7546378992578933,0.6746028093134243,0.010000000000000222
10,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7668179021143259,0.09483162421836247,0.010000000000000002
11,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7439862541216121,0.4958487663406779,0.010000000000000071
12,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7259712959299751,0.6151247425522823,0.010000000000000064
13,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7279291209189688,0.5754779084079112,0.010000000000000075
14,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7478378889149191,0.6567749210613584,0.010000000000000103
15,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7259712959299751,0.657762058000875,0.01000000000000006
16,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7415217829974003,0.612128961037685,0.01000000000000014
17,145.88103063946068,1.8000000000000003,1.5000000000000004,true,5,8,3,4.458547222512759,0.9999999999999997,6,0.08785687349603791,0.02,1.0,0.8817947609667279,0.7370823478433468,0.5780128030123568,0.010000000000000137
