Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,knuckle_mass_kg,n_lines,n_expansion,bank_angle_deg,n_rings,tether_length_m,mass_structural_kg,mass_expansion_kg,mass_tether_kg,mass_total_kg,cost_kg,min_fos,min_torsional_fos,worst_ring,bem_rotor_m,omega_rads,feasible
0.04780610627020248,0.08347833750730618,0.5436279015489774,0.6356473828884742,8.021782945778133,3.157457079847623,1.6705341891455605,0.16494479598959325,6,1,27.46924013326545,9,67.0820393249937,132.8998279921468,1.1021782945778134,13.798492335446749,147.80049862217138,1.0013289982799215e6,0.020963374478510675,1.0515106551241842,2,8.514668267552478,5.296741879171751,false
0.027965766216255884,0.04539376621535504,0.4275335034639328,0.09028032760678037,9.85692339730313,3.6988403757593056,0.5070063079736817,0.1242398693169601,7,5,23.591125668607326,22,67.0820393249937,112.70675191931794,6.4284616986515655,16.098241058021205,135.2334546759907,1.0011270675191932e6,0.0013189281866321288,1.8914966756082532,21,8.895449557878187,5.070007952555644,false
0.23638921833331825,0.06520678291962084,0.9884068742858754,0.19364900530301615,7.495591680806144,3.7537869283702476,1.951014420753579,0.10002491050070852,4,6,37.056706704464986,7,67.0820393249937,3291.003054410485,6.297355008483687,9.198994890297833,3306.4994043092665,1.0051097645365413e6,628.2176740090068,0.9660923798569234,2,7.745017283109401,5.823098690606621,false
0.06395330105279748,0.09727972331040205,0.8975680192012901,0.22106832738880502,8.659776678500018,3.0850265664002294,1.5037837793059654,0.13499425988188007,5,1,17.499173812152694,9,67.0820393249937,420.96643681709975,1.1659776678500018,11.498743612872293,433.6311580978221,1.0025861085335236e6,0.4407871576257807,0.997092742976555,8,8.127622629338422,5.548978103043531,false
0.23266834514224455,0.0744524016312637,0.809376706731928,0.503840549967839,7.390650752028828,3.8513356413573687,1.137402864624153,0.011119613436033094,4,2,39.359944985847136,12,67.0820393249937,4766.159497486036,2.0781301504057654,9.198994890297833,4777.4366225267395,1.0050552286545121e6,86.49999301900174,1.4142266818827156,2,7.745017283109401,5.823098690606621,false
0.09183334331140128,0.06800110688053967,0.9047524731452624,0.334865736333738,10.310021288102059,4.514355769546802,1.5931047904962559,0.1633114815823923,7,0,0.0,7,67.0820393249937,629.9511195764273,0.0,16.098241058021205,646.0493606344486,1.0007586002366197e6,1.494742501386881,1.568825577556246,4,8.895449557878187,5.070007952555644,false
0.22932010977403827,0.07806264685220983,0.32120911350094405,0.2961447785099124,7.369425093940212,4.396827968773356,1.819371373785705,0.1358701836915237,7,3,25.47261226959185,7,67.0820393249937,2598.314617742985,3.110827528182064,16.098241058021205,2617.5236863291884,1.0028444429950269e6,16.593097908470025,1.370205672403582,2,8.895449557878187,5.070007952555644,false
0.1570810815314903,0.061978042305681935,0.2775350603911937,0.2002101088226888,9.17874268658412,2.496730921907874,0.7487202014585349,0.16015960851723512,6,2,12.740552430070323,18,67.0820393249937,2069.9866731516177,2.435748537316824,13.798492335446749,2086.220914024381,1.0041277086134749e6,1.1942248371015665,1.1337992952047786,12,8.514668267552478,5.296741879171751,false
0.23020794201370237,0.10713637445424207,0.62062076760608,0.9061929166681201,8.830620068690381,2.352045096948831,0.7632264024485802,0.14242586994442227,8,5,38.09534842183101,19,67.0820393249937,5717.921545799687,5.9153100343451905,18.397989780595665,5742.234845614628,1.0073593534699903e6,4.4620125784687845,1.1654396481530571,2,9.264475183391502,4.8680577266644445,false
0.13553039322417,0.09946249681629304,0.42389607397414497,0.4932856553978216,7.2460083673795905,1.74015302927574,1.203403318943628,0.04798748060920313,7,3,6.679871579547754,15,67.0820393249937,1291.2123834209049,3.073802510213877,16.098241058021205,1310.38442698914,1.002781160056958e6,1.8624304496332773,0.6964067279356141,2,8.895449557878187,5.070007952555644,false
0.024674565644651703,0.1292540837035925,0.26725297462580694,0.6877439434776622,8.445405147051007,1.3896117516172977,0.6710128679607575,0.06004486797369194,8,4,13.877489066614318,22,67.0820393249937,65.8147803102594,4.578162058820403,18.397989780595665,88.79093214967546,1.0006581478031026e6,0.00013285784700938237,0.6752698576038996,2,9.264475183391502,4.8680577266644445,false
