P_kw,hub_z,delta_alpha_deg,tau_gen,omega_gnd,T_max,n_slack,backline_payout,omega_hub,ring_max_util,mode,delta_omega,t
0.001992016929245323,16.407790345692955,165.1942410428302,2.3399409022370143,0.8513107862429042,0.0,75,10.59721791302328,-0.0091948817632378,0.8060095842044831,Mode 0 (Standard),-0.860505668006142,11.980000000044614
0.003221946341258388,16.423909485748634,164.32277056943497,3.216970005128793,1.0015469016253373,0.0,75,10.626763119494612,-0.01045157596188325,1.6733594839650172,Mode 0 (Standard),-1.0119984775872206,12.000000000044745
0.04745085711357879,16.432775582459918,162.68021075500548,19.284923871631793,2.4605156561379644,0.0,75,10.656255848881392,-0.0164695450839737,2.2441002204345963,Mode 0 (Standard),-2.476985201221938,12.020000000044876
0.8749358796250749,16.434468289675998,157.46482352484998,134.2934677848474,6.515103780228659,227.7824401367524,73,10.685695576402285,-0.002796150189148638,4.222165163974217,Mode 0 (Standard),-6.517899930417808,12.040000000045007
1.4204697298102165,16.43301439640139,147.96379934841815,185.08418470445625,7.674722354470386,137.02445976432452,74,10.715081777275941,0.03927234321068896,3.341037935932445,Mode 0 (Standard),-7.635450011259698,12.060000000045138
0.5481459179761634,16.43511277759475,140.70717092727827,97.87784328459182,5.600306459372649,0.0,75,10.744413926721025,0.08572670719145169,2.099104640703158,Mode 0 (Standard),-5.514579752181198,12.080000000045269
0.26447432589809183,16.44063307468544,135.10443199851002,60.07261715075898,4.402577054939421,44.991927285231604,74,10.773691499956191,0.12125787509094033,1.666945025450884,Mode 0 (Standard),-4.281319179848481,12.1000000000454
0.1505152706048992,16.45114429873255,130.66412906453556,41.15950484955508,3.6568775828343387,0.0,75,10.802913972200106,0.15128161431585752,1.0640091443218187,Mode 0 (Standard),-3.505595968518481,12.12000000004553
0.08872390931183102,16.466238160670922,126.98522299272274,28.869151386122283,3.0733119974729,0.0,75,10.832080818671425,0.17186967567630335,1.4807371857887186,Mode 0 (Standard),-2.901442321796597,12.140000000045662
0.04635736987956515,16.483401054674637,124.12843524218779,18.68406821779501,2.481117567073195,0.0,75,10.861191514588803,0.17759822866569386,1.0579759864653464,Mode 0 (Standard),-2.303519338407501,12.160000000045793
0.004045371285482237,16.49826890113913,122.25103163846954,3.667285255198616,1.103096978820412,0.0,75,10.890245535170907,0.17543139065544425,1.8128796778439187,Mode 0 (Standard),-0.9276655881649677,12.180000000045924
0.0,16.509041191850347,122.67391004773752,0.0,-1.7624219084595163,0.0,75,10.919242355636388,0.16818355265185922,2.220529318927044,Mode 0 (Standard),1.9306054611113754,12.200000000046055
0.0,16.517134637785432,126.70097607301734,0.0,-4.874272419193632,25.754500186390377,74,10.948181451203908,0.14861665871778793,1.778156998900788,Mode 0 (Standard),5.02288907791142,12.220000000046186
0.0,16.529536704329622,133.44936151921428,0.0,-6.279655649072833,0.0,75,10.977062297092123,0.11504471576059101,1.4496858999946158,Mode 0 (Standard),6.394700364833424,12.240000000046317
0.0,16.550098164105144,140.71044815390982,0.0,-6.042878185066592,0.0,75,11.005884368519695,0.07219028067049241,1.9416936742229727,Mode 0 (Standard),6.115068465737084,12.260000000046448
0.0,16.570878580577453,147.25430535523952,0.0,-5.347847071990429,0.0,75,11.034647140705284,0.028168383519140645,1.9038502679533993,Mode 0 (Standard),5.37601545550957,12.280000000046579
0.0,16.58628541723903,153.27179617146118,0.0,-5.232996004334679,0.0,75,11.063350088867546,-0.015378493229773986,1.0259862694355122,Mode 0 (Standard),5.217617511104906,12.30000000004671
0.0,16.597611235095055,158.9011142486081,0.0,-4.6340961967374925,0.0,75,11.09199268822515,-0.05312133533109585,1.01240438871133,Mode 0 (Standard),4.580974861406396,12.320000000046841
0.0,16.60698439998132,163.7512928600023,0.0,-4.08827891395822,238.5600882978571,74,11.120574413996735,-0.07426422381038832,0.886642924753856,Mode 0 (Standard),4.014014690147832,12.340000000046972
0.0,16.61536793158657,167.94486711593186,0.0,-3.191938534139207,36.42313905185594,74,11.149094741400976,-0.09852439170191885,1.4050743808579813,Mode 0 (Standard),3.0934141424372883,12.360000000047103
0.004097322444010252,16.621038452952163,169.39725257465375,3.610336835790174,1.134886474689139,0.0,75,11.177553145656526,-0.14350356653217816,0.832544104764169,Mode 0 (Standard),-1.2783900412213172,12.380000000047234
0.5193610327719498,16.62529635927421,164.34111433079778,90.87569964018822,5.715070528516419,204.41556207788952,73,11.205949101982043,-0.17091482321958124,3.2360954715356884,Mode 0 (Standard),-5.885985351736,12.400000000047365
0.2439837807061639,16.627938014020884,158.0743793562714,54.78021191717965,4.453867047375332,0.0,75,11.234282085596192,-0.1524458465028714,2.9953035788403435,Mode 0 (Standard),-4.606312893878203,12.420000000047496
0.1151384891491357,16.631353523210308,153.51443605579834,33.12118723989927,3.4762790450468724,514.0844122827828,74,11.262551571717623,-0.12751423073097845,2.9054830476315288,Mode 0 (Standard),-3.603793275777851,12.440000000047627
0.06503712385945805,16.634857434107186,149.74773319127792,22.575451980023953,2.8808780403159413,288.87662534424163,74,11.290757035565003,-0.10246588435736169,1.3102040319953736,Mode 0 (Standard),-2.983343924673303,12.460000000047758
0.03774937715885594,16.639584218420687,146.64140517229342,15.66869961278279,2.4092220855430377,418.82327582939854,74,11.318897952356984,-0.08999433172885345,3.3386114531348796,Mode 0 (Standard),-2.4992164172718914,12.48000000004789
0.026439683752361547,16.647867471774266,143.92926528541471,12.326002229778672,2.1450331794103774,184.47736718496267,74,11.34697379731223,-0.09936629939265242,0.8954347004070143,Mode 0 (Standard),-2.2443994788030297,12.50000000004802
0.015590382799158213,16.661736655454348,141.5227417581507,8.64519848461676,1.8033574158996688,117.6022586232423,74,11.374984045649397,-0.11530504191614353,1.3718795416526943,Mode 0 (Standard),-1.9186624578158122,12.520000000048151
0.003988272576121124,16.67774850956382,139.59283653624655,3.474882043755462,1.1477432977295592,349.32242592278226,74,11.402928172587146,-0.12795052601380832,1.9427978133761008,Mode 0 (Standard),-1.2756938237433675,12.540000000048282
4.6945005852278033e-7,16.692776101849017,138.7307816479616,0.008324346304947655,0.05639482565060492,557.5338369945316,74,11.430805653344136,-0.13598385372174723,2.387653180971254,Mode 0 (Standard),-0.19237867937235215,12.560000000048413
0.0,16.704909320260363,139.05623734158044,0.0,-0.8620165583528591,472.35630101188536,74,11.458615963139021,-0.14149082486759948,2.2452890920474835,Mode 0 (Standard),0.7205257334852596,12.580000000048544
0.0,16.716665274035908,140.2885211348872,0.0,-1.3511724356391446,137.3882325172696,74,11.48635857719047,-0.1568882630106013,1.437435836442958,Mode 0 (Standard),1.1942841726285434,12.600000000048675
0.0,16.731703705602836,141.49866758551354,0.0,-0.7455959506294931,113.18994680299839,74,11.51403297071713,-0.18239572403002868,2.2011708605940927,Mode 0 (Standard),0.5632002265994644,12.620000000048806
0.0,16.743426449393183,141.6775954278113,0.0,-0.15136441670990072,0.0,75,11.54163861893767,-0.22622940349657847,1.3362883748394907,Mode 0 (Standard),-0.07486498678667775,12.640000000048937
0.0,16.750044746339757,141.79311673153134,0.0,-0.5600688230557803,0.0,75,11.569174997070741,-0.24417362797771291,2.0367542514585146,Mode 0 (Standard),0.3158951950780674,12.660000000049068
0.0,16.75604084489238,142.28385538687422,0.0,-0.6642577082143374,0.0,75,11.596641580335003,-0.23466141124047013,2.217121062833478,Mode 0 (Standard),0.42959629697386725,12.6800000000492
0.0,16.760335723661356,142.66126985001029,0.0,-0.4097535085006518,128.90666546011946,74,11.624037843949118,-0.2151494765713651,2.0658439532459862,Mode 0 (Standard),0.19460403192928669,12.70000000004933
0.0,16.763196142872623,142.7225967172185,0.0,-0.0641449796070362,240.88794121529736,74,11.651363263131746,-0.2005919157059224,1.6791739323304924,Mode 0 (Standard),-0.1364469360988862,12.720000000049462
0.0023599371585358493,16.766817275018447,142.04257026416175,2.3849195861107506,0.9895248344135402,144.75182338984536,74,11.678617313101542,-0.19766653988064975,1.6685681092488984,Mode 0 (Standard),-1.18719137429419,12.740000000049593
0.04803828633997186,16.7717852187349,139.41491741766464,17.73136448873949,2.709226713515428,23.42083209318343,74,11.705799469077169,-0.20070980953234482,1.826159281989971,Mode 0 (Standard),-2.909936523047773,12.760000000049724
0.038447462483648234,16.77820851766254,135.92129393998977,15.2428437516725,2.5223287143797983,134.35563080434522,74,11.73290920627728,-0.19473760202345994,1.7558721097324532,Mode 0 (Standard),-2.7170663164032582,12.780000000049855
0.026138055623429645,16.786705852439976,132.98691948714708,11.752585248182523,2.2240260395023945,768.3108002112068,74,11.759945999920543,-0.1840978403832951,2.571453313033668,Mode 0 (Standard),-2.4081238798856894,12.800000000049986
0.013128781306237415,16.789295594695965,130.4398465937664,7.405557278088358,1.7728282711529344,719.2034787363676,73,11.786909325225606,-0.1743328512946614,2.5134484355561515,Mode 0 (Standard),-1.9471611224475958,12.820000000050117
0.0030770730774586853,16.787955498618654,128.50116601860094,2.8072650647674857,1.0961106295509528,550.9453991644697,73,11.813798657411136,-0.17604558670859685,3.0275397731165032,Mode 0 (Standard),-1.2721562162595497,12.840000000050248
0.0002398870615090749,16.78968636520167,127.47301187042345,0.5108647601658349,0.46957057956239473,159.40229670938209,74,11.840613471695788,-0.18937795470759652,1.1944150999765077,Mode 0 (Standard),-0.6589485342699912,12.860000000050379
2.1355337523150296e-5,16.79991301788705,126.88519923312913,0.10156449431876838,0.2102638098716353,89.28416515764664,74,11.867353243298224,-0.19117796445004528,1.9115045136526478,Mode 0 (Standard),-0.4014417743216806,12.88000000005051
0.0,16.816367534188878,126.62519064205657,0.0,-0.03768517083124929,263.3742111031915,74,11.894017447437099,-0.1865052487143355,1.4490229609410137,Mode 0 (Standard),-0.1488200778830862,12.90000000005064
0.0,16.831020146897227,126.51444656660095,0.0,-0.20443303223250714,451.2176052513006,74,11.920605559331076,-0.18530513393202128,2.337264590358161,Mode 0 (Standard),0.019127898300485863,12.920000000050772
0.0,16.842863666058715,126.77089815229894,0.0,-0.613216670154126,383.30432021640587,74,11.947117054198806,-0.19130215815548138,2.0955570035938753,Mode 0 (Standard),0.4219145119986446,12.940000000050903
0.0,16.853363309334966,127.37786494420503,0.0,-0.796571027678633,351.568692830292,74,11.973551407258958,-0.20709571679635627,2.066432595742493,Mode 0 (Standard),0.5894753108822767,12.960000000051034
0.0,16.864187134648645,128.08936985740442,0.0,-0.8647772930864107,382.128400749472,74,11.999908093730184,-0.22981612192892154,2.190175828219708,Mode 0 (Standard),0.6349611711574892,12.980000000051165
0.0,16.872657335564988,128.83371445138988,0.0,-0.9216049793178682,129.1970421858884,74,12.026186588831143,-0.27006470420808687,1.9230284897636125,Mode 0 (Standard),0.6515402751097814,13.000000000051296
0.0,16.87842741266441,129.57744764471207,0.0,-0.8640634309161012,0.0,75,12.052386367780507,-0.3104563015453415,1.473099651026803,Mode 0 (Standard),0.5536071293707596,13.020000000051427
0.0,16.885451339318042,130.22877931497808,0.0,-0.8863274621479263,0.0,75,12.078506905796914,-0.3361389365467779,2.1297810595408677,Mode 0 (Standard),0.5501885256011485,13.040000000051558
0.0,16.893063770353802,131.02717434999335,0.0,-1.1576431214040461,151.2308946320753,74,12.104547678099033,-0.3416160604065738,2.947882146512236,Mode 0 (Standard),0.8160270609974724,13.060000000051689
0.0,16.90023337252014,131.97957146359795,0.0,-1.2040939086111948,519.3712572681083,74,12.130508159905524,-0.3376897537559405,3.049607036028286,Mode 0 (Standard),0.8664041548552543,13.08000000005182
0.0,16.906741729661434,132.9507079669728,0.0,-1.1458997339554853,360.5242184412526,74,12.156387826435047,-0.33023076924872424,2.539123804208211,Mode 0 (Standard),0.815668964706761,13.100000000051951
0.0,16.914434651741193,133.82323827674688,0.0,-1.0343448363828724,539.0822640158384,74,12.182186152906258,-0.3326366852284562,2.7692782161255747,Mode 0 (Standard),0.7017081511544163,13.120000000052082
0.0,16.92312236529383,134.55163900561377,0.0,-0.914666957012355,554.3449090901253,74,12.207902614537815,-0.3463838029904079,2.1139595415991836,Mode 0 (Standard),0.5682831540219471,13.140000000052213
0.0,16.9311351558426,135.15188067199188,0.0,-0.8511557533632599,709.7876471062576,73,12.23353668654838,-0.3574346890200363,2.587291766136629,Mode 0 (Standard),0.4937210643432236,13.160000000052344
0.0,16.935354157949718,135.71813734629254,0.0,-0.891418555673697,574.4920605509499,73,12.25908784415661,-0.36309936545192545,2.419894685655178,Mode 0 (Standard),0.5283191902217715,13.180000000052475
0.0,16.937696115462703,136.59338737563652,0.0,-1.4167792255726583,0.0,75,12.284555562581163,-0.382033258364672,1.5540476594123258,Mode 0 (Standard),1.0347459672079864,13.200000000052606
0.0,16.94363755871067,138.19174940571438,0.0,-2.225738736259102,0.0,75,12.309939317040701,-0.4141672674656607,0.6469413364876756,Mode 0 (Standard),1.8115714687934412,13.220000000052737
0.0,16.952435697317227,140.90481532155502,0.0,-3.5350429206821485,0.0,75,12.335238582753878,-0.47202710878673076,0.7364366731475136,Mode 0 (Standard),3.0630158118954176,13.240000000052868
0.0,16.96106458403758,144.47114637350737,0.0,-3.629589334780465,0.0,75,12.360452834939355,-0.5436246625982418,1.7231087146229027,Mode 0 (Standard),3.085964672182223,13.260000000053
0.0,16.966545999576915,147.94286593610408,0.0,-3.6358127637994184,0.0,75,12.385581548815795,-0.6109737423488991,1.5776337311606876,Mode 0 (Standard),3.024839021450519,13.28000000005313
0.0,16.969311031412843,151.4755284552325,0.0,-3.8261580528871306,0.0,75,12.410624199601852,-0.6642422106540734,3.9431213855745293,Mode 0 (Standard),3.161915842233057,13.300000000053261
0.0,16.969133826134232,155.13469564452026,0.0,-3.7874523549335333,0.0,75,12.435580262516186,-0.7233038850448299,3.3737437086796023,Mode 0 (Standard),3.0641484698887034,13.320000000053392
0.0,16.966300460988396,158.50269296638336,0.0,-3.6829966131897405,260.55625662647265,72,12.460449212777457,-0.7814639228400655,3.612645398710473,Mode 0 (Standard),2.9015326903496748,13.340000000053523
0.0,16.96040102168309,161.8084818287614,0.0,-3.730224175309349,1049.565579219666,71,12.485230525604322,-0.837884132060862,3.6318783308016327,Mode 0 (Standard),2.892340043248487,13.360000000053654
0.0,16.95245847937669,164.72323577314432,0.0,-2.635350557489287,1124.0798598201818,70,12.509923676215442,-0.8859576349375798,3.416187243936791,Mode 0 (Standard),1.7493929225517073,13.380000000053785
0.0,16.946370421650858,165.46418480311198,0.0,-0.8584553339471633,852.5914403128869,68,12.534528139829474,-0.9204743998568448,2.945201437835331,Mode 0 (Standard),-0.062019065909681426,13.400000000053916
0.0,16.944507798980997,165.295195990574,0.0,-0.8489151168830423,239.50869999557347,72,12.559043391665078,-0.9470426630637432,1.4843844564900595,Mode 0 (Standard),-0.09812754618070085,13.420000000054047
0.0,16.946059454475318,165.23809128763511,0.0,-0.9374989675416407,0.0,75,12.583468906940913,-0.9659887679371937,1.566159111639815,Mode 0 (Standard),-0.028489800395552933,13.440000000054178
0.0,16.947848433427758,165.31200014372385,0.0,-1.2079843520968818,0.0,75,12.60780416087564,-0.9945286017624929,1.098190591656992,Mode 0 (Standard),0.2134557503343889,13.46000000005431
0.0,16.948340034051157,165.77194314379923,0.0,-1.6480470007346593,0.0,75,12.63204862868791,-1.0363058482404428,1.8441438539012895,Mode 0 (Standard),0.6117411524942165,13.48000000005444
0.0,16.94671350868543,166.7532477998062,0.0,-2.2074495108824284,90.0170900615696,74,12.656201785596393,-1.0954222803678895,3.032448924984628,Mode 0 (Standard),1.112027230514539,13.500000000054571
0.0,16.940243768799775,168.13789222871713,0.0,-2.1903555757302575,508.5062591941494,74,12.680263106819737,-1.1693411696167222,3.591147049270445,Mode 0 (Standard),1.0210144061135353,13.520000000054702
0.0,16.926337592178776,169.27501246207726,0.0,-2.2970345356376303,797.3865048227323,73,12.704232067576609,-1.2564499842132328,4.756275466680271,Mode 0 (Standard),1.0405845514243974,13.540000000054834
0.0,16.903782802137908,170.74837816314033,0.0,-3.0342381547394153,953.4885527896702,73,12.728108143085663,-1.3591788297559657,6.117531245850398,Mode 0 (Standard),1.6750593249834496,13.560000000054965
0.0,16.8752486510704,173.3632566963221,0.0,-4.437237752390945,784.7197715746968,73,12.751890808565564,-1.4559260653221466,6.20508245445638,Mode 0 (Standard),2.981311687068798,13.580000000055096
0.0,16.846838566729723,177.60168265096522,0.0,-5.806027960267398,868.1998313253752,71,12.775579539234961,-1.5465875444477297,4.47082539412414,Mode 0 (Standard),4.259440415819668,13.600000000055227
0.0,16.814440584001165,182.78173353704165,0.0,-6.346498834971956,1107.0679679271798,72,12.799173810312523,-1.680696638202157,5.270131613067031,Mode 0 (Standard),4.665802196769799,13.620000000055358
0.0,16.772359306954982,188.11090728039414,0.0,-6.345991439806029,1628.868593135299,69,12.822673097016903,-1.817926493587574,7.147594454217851,Mode 0 (Standard),4.528064946218454,13.640000000055489
0.0,16.724615918345517,192.98232774242408,0.0,-5.848681183915527,1648.5112900539461,69,12.846076874566759,-1.9542559457283133,8.420324333991152,Mode 0 (Standard),3.894425238187214,13.66000000005562
0.0,16.676218124816046,197.14369116653924,0.0,-5.558939112608724,1513.6901565901044,69,12.869384618180757,-2.1005443180646295,6.599377492675374,Mode 0 (Standard),3.4583947945440943,13.68000000005575
0.0,16.637535624545578,201.02855348183706,0.0,-5.56169576315095,1468.271144910943,69,12.892595803077546,-2.19931252353291,5.532564497585815,Mode 0 (Standard),3.36238323961804,13.700000000055882
0.0,16.61831026806133,204.89908423608054,0.0,-5.634503972417241,1867.3336303152626,67,12.915709904475795,-2.265222738012613,5.820442418530583,Mode 0 (Standard),3.3692812344046286,13.720000000056013
0.0,16.61271164286902,208.39376588047108,0.0,-4.774429092324053,1677.1465734944998,67,12.938726397594156,-2.341854537560688,4.798404735631826,Mode 0 (Standard),2.432574554763365,13.740000000056144
0.0,16.61468451910169,210.37890005010465,0.0,-3.2277242035862272,959.4635136740793,68,12.961644757651289,-2.3867410059575045,2.5603341517474103,Mode 0 (Standard),0.8409831976287228,13.760000000056275
0.0,16.624886255954607,210.2442379743647,0.0,-1.2004127322703715,569.2001316489471,72,12.984464459865848,-2.4065147729878267,3.759023136845178,Mode 0 (Standard),-1.2061020407174552,13.780000000056406
0.07965561913799299,16.636791186906063,206.05383369190685,21.008759836951235,3.7915431351588293,162.50742120047937,74,13.007184979456508,-2.4313189872820673,4.818490076267048,Mode 0 (Standard),-6.222862122440897,13.800000000056537
1.3237591742665096,16.645700225966074,195.61626697029754,136.29381353844843,9.712540429379633,0.0,75,13.02980579164191,-2.423590818794104,2.480846739367929,Mode 0 (Standard),-12.136131248173736,13.820000000056668
7.536387702737659,16.656316188709372,177.26701231039547,432.8937924027433,17.409322644493294,0.0,75,13.052326371640723,-2.356061736732152,3.0843479176707227,Mode 0 (Standard),-19.765384381225445,13.840000000056799
16.808576281077297,16.673731157588985,150.87034187854567,736.1230639902069,22.833921532040073,0.0,75,13.074746194671604,-2.251781039989641,5.9105749064604485,Mode 0 (Standard),-25.085702572029714,13.86000000005693
22.63301322466792,16.699967807090523,120.99975716142535,894.1356238719627,25.312729546171056,0.0,75,13.097064735953209,-2.137909567775971,10.515027753704643,Mode 0 (Standard),-27.450639113947027,13.880000000057061
19.03692466728336,16.729658164168306,89.44547044850873,793.6084268836772,23.987805600851672,987.398269267376,71,13.119281470704204,-1.9941988824158847,14.209902128851525,Mode 0 (Standard),-25.982004483267556,13.900000000057192
9.05247255936627,16.744248051416125,62.49485852764929,481.5864425795064,18.797191446833082,2256.354749061123,68,13.141395874143235,-1.6168831178846192,15.594885067747352,Mode 0 (Standard),-20.4140745647177,13.920000000057323
3.292199225758248,16.69644348122349,42.345664955002526,244.3967854560415,13.470714107859658,1364.5789882864208,68,13.163407421488975,-1.2807602969837661,8.85273157195198,Mode 0 (Standard),-14.751474404843425,13.940000000057454
2.6130343467524653,16.65561012792497,25.976642949313252,208.67203776961972,12.522206495329934,1003.0751584994185,73,13.185315587960073,-1.1513032508058743,7.671634695549214,Mode 0 (Standard),-13.673509746135808,13.960000000057585
1.3127233020741884,16.630303235691624,11.550680573893267,131.34081032724575,9.994786074514366,385.92672772066277,73,13.20711984877519,-1.0058853038544575,6.647425479503299,Mode 0 (Standard),-11.000671378368823,13.980000000057716
0.222702532634781,16.61565850189421,1.3923308357350332,40.08711839721094,5.555463738453086,148.29278239046724,74,13.228819679152991,-0.9044595342759514,2.2230919086177714,Mode 0 (Standard),-6.459923272729037,14.000000000057847
5.239528143776663e-5,16.61732861795487,-2.8561391638970366,0.15215059186939414,0.3443646245079524,0.0,75,13.250414554312131,-0.8469222174765861,0.6657922200808223,Mode 0 (Standard),-1.1912868419845386,14.020000000057978
0.0,16.63735160901995,-1.3690685948462118,0.0,-4.804276224271191,0.0,75,13.271903949471263,-0.8075166932440075,1.2283077442564825,Mode 0 (Standard),3.996759531027183,14.040000000058109
0.0,16.67092897817997,6.433455315906538,0.0,-10.11269101987156,0.0,75,13.293287339849053,-0.7707753723808113,2.5643005254066824,Mode 0 (Standard),9.34191564749075,14.06000000005824
0.0,16.710392883961575,18.70063703170123,0.0,-12.178002685171741,0.0,75,13.31456420066416,-0.712218598932218,3.2049242077960858,Mode 0 (Standard),11.465784086239523,14.080000000058371
0.0,16.74643468570655,31.851928355466317,0.0,-12.188890708829122,0.0,75,13.335734007135237,-0.6252329814665616,2.740499834626504,Mode 0 (Standard),11.56365772736256,14.100000000058502
0.0,16.78190314033944,45.50928567383024,0.0,-12.748834760599886,0.0,75,13.356796234480946,-0.5757089514585754,1.2533865522332355,Mode 0 (Standard),12.173125809141311,14.120000000058633
0.0,16.81772444745902,59.46354945702701,0.0,-12.488220657991947,0.0,75,13.37775035791995,-0.5161282463065457,2.4349067472337294,Mode 0 (Standard),11.972092411685402,14.140000000058764
0.0,16.844319880263786,72.44061055600339,0.0,-11.097525750579067,374.95142125917505,74,13.398595852670903,-0.4520574443807745,3.292992089938379,Mode 0 (Standard),10.645468306198293,14.160000000058895
0.0,16.861088298011886,84.36166137109366,0.0,-10.856501437396133,276.23414676487744,74,13.419332193952467,-0.41254415460061244,3.503191816628453,Mode 0 (Standard),10.443957282795521,14.180000000059026
0.0,16.876602628800754,96.05513955942799,0.0,-10.279193235868043,0.0,75,13.4399588569833,-0.40412569288792977,5.57806459659068,Mode 0 (Standard),9.875067542980112,14.200000000059157
0.0,16.89687690840414,107.2252623464291,0.0,-9.742818234033859,1256.3456391165676,72,13.460475316982054,-0.39530714648039994,8.376088999035533,Mode 0 (Standard),9.347511087553459,14.220000000059288
0.0,16.91659440310731,116.66327401486387,0.0,-7.416913936367883,1635.245734157088,70,13.480881049167401,-0.38526486901916135,8.790605441143903,Mode 0 (Standard),7.031649067348722,14.24000000005942
0.0,16.932197425979407,123.38731323676227,0.0,-4.936689330631933,1573.2212505772186,70,13.501175528757987,-0.37842702977040277,7.8627909695587315,Mode 0 (Standard),4.55826230086153,14.26000000005955
0.0,16.944097733353296,126.98253105893124,0.0,-2.458556400282637,839.8839476556515,70,13.521358230972481,-0.37674196301472057,4.587780210672901,Mode 0 (Standard),2.0818144372679166,14.280000000059681
0.0,16.956321884055782,128.81439587491613,0.0,-1.598489661467471,361.95024324300834,71,13.541428631029534,-0.37649631346825096,2.5339915923963616,Mode 0 (Standard),1.22199334799922,14.300000000059812
5.80249334372321e-8,16.971514287099836,129.32426019456886,0.001525779057477902,0.03802970892335274,590.8879779358009,70,13.56138620414781,-0.3780110094053887,2.7233383632587262,Mode 0 (Standard),-0.4160407183287414,14.320000000059943
0.01397828046589386,16.988805673348345,127.62009807093403,5.879949519266826,2.3772789919524375,719.7860168118306,70,13.581230425545968,-0.38363710954195,2.9791435322663675,Mode 0 (Standard),-2.7609161014943875,14.340000000060074
0.04839033972344365,17.00706785496825,123.38884847672387,13.393154750465273,3.613065078768136,352.3411403506379,72,13.600960770442665,-0.38802094702669204,1.4572062573777418,Mode 0 (Standard),-4.001086025794828,14.360000000060205
0.017148791571864056,17.027802326155026,119.41975627260128,6.675574919403776,2.5688860927944894,0.0,75,13.620576714056556,-0.3828071786373705,0.5655206690947829,Mode 0 (Standard),-2.9516932714318598,14.380000000060337
0.006605116129283629,17.050009450249537,116.4506632688257,3.517160136681716,1.8779685520703253,0.0,75,13.640077731606308,-0.3675996636601808,0.6495660190027186,Mode 0 (Standard),-2.245568215730506,14.400000000060468
0.002359168082168224,17.07252732469673,114.19188518834581,1.7621084516477832,1.338832510542764,0.0,75,13.659463298310573,-0.35494840014484236,0.49335885202422386,Mode 0 (Standard),-1.6937809106876065,14.420000000060599
0.0006042692213940754,17.094208485814306,112.52764719485641,0.707268527221156,0.854370296623034,0.0,75,13.678732889388014,-0.3491985088675164,0.40512969926127734,Mode 0 (Standard),-1.2035688054905505,14.44000000006073
9.423706948275581e-5,17.116359432501316,111.38824366498187,0.20392227233033583,0.4621224960170128,0.0,75,13.697885980057286,-0.35306253239148033,0.511219205372169,Mode 0 (Standard),-0.8151850284084932,14.46000000006086
7.2771530159744274e-6,17.138259640432885,110.61077227781294,0.036798136635434346,0.1977587367553545,0.0,75,13.716922045537057,-0.35881097096722236,0.593697053299352,Mode 0 (Standard),-0.5565697077225769,14.480000000060992
0.0,17.15911084947318,110.12227938287725,0.0,-0.05453560453329552,0.0,75,13.735840561045977,-0.36352280337686693,0.5053876728072252,Mode 0 (Standard),-0.3089871988435714,14.500000000061123
0.0,17.17726964037054,109.84347559507304,0.0,-0.2122177188415673,0.0,75,13.754641001802701,-0.3754199620849865,0.455747316602076,Mode 0 (Standard),-0.16320224324341923,14.520000000061254
0.0,17.192534170238737,109.81513284074974,0.0,-0.5307912918267581,0.0,75,13.773322843025902,-0.3966153391545967,0.5600797012603557,Mode 0 (Standard),0.13417595267216142,14.540000000061385
0.0,17.206828150411244,110.14610799003535,0.0,-0.8402882651796932,0.0,75,13.79188555993423,-0.41480687147342193,0.6200967118035475,Mode 0 (Standard),0.4254813937062713,14.560000000061516
0.0,17.222328693269127,110.79825984284861,0.0,-1.1415914032184808,0.0,75,13.810328627746344,-0.4215594062472332,0.4151506009090464,Mode 0 (Standard),0.7200319969712476,14.580000000061647
0.0,17.236142102782296,111.90420218621861,0.0,-1.6112374007767092,0.0,75,13.828651521680902,-0.42929377019950543,0.9432765189439003,Mode 0 (Standard),1.1819436305772038,14.600000000061778
0.0,17.24769934721934,113.4178489919911,0.0,-1.8805568965093873,0.0,75,13.846853716956565,-0.44293425390842794,0.49193164769498177,Mode 0 (Standard),1.4376226426009593,14.620000000061909
0.0,17.257846223321366,115.10973134551999,0.0,-1.9820034133695026,0.0,75,13.864934688791994,-0.46003899356210803,0.5568782728467978,Mode 0 (Standard),1.5219644198073945,14.64000000006204
0.0,17.266826174297673,116.9475667630056,0.0,-2.1678137664521113,0.0,75,13.882893912405837,-0.4791539249994032,0.6528469059598887,Mode 0 (Standard),1.688659841452708,14.66000000006217
0.0,17.274118017314567,118.98632328768002,0.0,-2.38059523517717,0.0,75,13.900730863016769,-0.5022396048791258,0.7755720825055934,Mode 0 (Standard),1.8783556302980444,14.680000000062302
0.0,17.278198566193034,121.3063901813612,0.0,-2.7170296627800683,0.0,75,13.918445015843448,-0.5317793914153695,1.587317248474171,Mode 0 (Standard),2.1852502713646986,14.700000000062433
0.0,17.27708036653583,123.98520312585944,0.0,-3.026486170467307,0.0,75,13.936035846104518,-0.5725239567492645,1.9098224297821222,Mode 0 (Standard),2.4539622137180426,14.720000000062564
0.0,17.277278490044488,126.8494377638882,0.0,-3.0797969688875306,0.0,75,13.953502829018644,-0.5971048278077999,1.7427029122994686,Mode 0 (Standard),2.4826921410797307,14.740000000062695
0.0,17.279759232204434,129.52325201446692,0.0,-2.79460444794538,0.0,75,13.970845439804485,-0.6145006445741471,1.6745875545297229,Mode 0 (Standard),2.180103803371233,14.760000000062826
